"case_number","arrest_date","arrest_day_of_week","arr_chrg","chrgdesc","name_id","race","sex","age"
"519000243","2019-07-18T00:00:00.000","Thursday","893-13/1(A)2","SALE/POSS W/INTENT SELL/MANUF/DELIVER CONTROLLED SUBSTANCE","695661","White","Male","31"
"519000243","2019-07-18T00:00:00.000","Thursday","893-147/1","POSSESS/USE DRUG PARAPHERNALIA","695661","White","Male","31"
"219011806","2019-07-19T00:00:00.000","Friday","812-13/2A","ROBBERY-ARMED FIREARM/OTHER DEADLY WEAPON","259436","Black","Male","19"
"219011805","2019-07-19T00:00:00.000","Friday","812-13/2A","ROBBERY-ARMED FIREARM/OTHER DEADLY WEAPON","292125","Black","Male","20"
"219011807","2019-07-19T00:00:00.000","Friday","316-193/3C1","DUI-DAMAGE TO PERSON/PROPERTY","579806","White","Male","22"
"219011807","2019-07-19T00:00:00.000","Friday","316-061","ACCIDENT INVOLVE DAMAGE TO VEHICLE/PROPERTY-LEAVE SCENE","579806","White","Male","22"
"219011807","2019-07-19T00:00:00.000","Friday","948-06     |1","VIOLATION OF PROBATION","579806","White","Male","22"
"219011804","2019-07-19T00:00:00.000","Friday","316-193/3C1","DUI-DAMAGE TO PERSON/PROPERTY","433633","Others","Female","20"
"219012023","2019-07-23T00:00:00.000","Tuesday","784-03     DOM","SIMPLE BATTERY (DOMESTIC)","440317","Black","Female","30"
"219011872","2019-07-20T00:00:00.000","Saturday","784-03     |1","SIMPLE BATTERY","695772","White","Male","20"
"219011896","2019-07-20T00:00:00.000","Saturday","812-014/2D","THEFT - GRAND FROM DWELLING","121097","Black","Female","23"
"219011896","2019-07-20T00:00:00.000","Saturday","810-02/3B","BURGLARY OF DWELLING","121097","Black","Female","23"
"219011896","2019-07-20T00:00:00.000","Saturday","806-13","CRIMINAL MISCHIEF","121097","Black","Female","23"
"219012023","2019-07-23T00:00:00.000","Tuesday","810-02/3A","BURGLARY OF OCCUPIED DWELLING","440317","Black","Female","30"
"219011914","2019-07-20T00:00:00.000","Saturday","812-014/3(C)","THEFT- PETIT 3RD SUBSEQUENT OFFENSE","67147","Black","Male","45"
"219011919","2019-07-21T00:00:00.000","Sunday","843-02","RESIST/OBSTRUCT/OPPOSE OF OFFICER WITHOUT VIOLENCE","499754","Black","Male","30"
"219011921","2019-07-22T00:00:00.000","Monday","784-03     |1","SIMPLE BATTERY","49363","Black","Male","39"
"219011763","2019-07-19T00:00:00.000","Friday","812-014/2C1","THEFT GRAND - VALUE 300 TO 4,999","589455","White","Male","21"
"219011763","2019-07-19T00:00:00.000","Friday","539-001/8/B/8/A","FALSE INFO ON PAWN TRANSACTION FORM","589455","White","Male","21"
"219011763","2019-07-19T00:00:00.000","Friday","812-019","DEAL IN STOLEN PROPERTY-ORGANIZED","589455","White","Male","21"
"219011763","2019-07-19T00:00:00.000","Friday","812-014/2D","THEFT - GRAND FROM DWELLING","589455","White","Male","21"
"219011763","2019-07-19T00:00:00.000","Friday","810-02/3A","BURGLARY OF OCCUPIED DWELLING","589455","White","Male","21"
"219011539","2019-07-19T00:00:00.000","Friday","810-02/3B","BURGLARY OF DWELLING","589455","White","Male","21"
"219011539","2019-07-19T00:00:00.000","Friday","812-014/2C1","THEFT GRAND - VALUE 300 TO 4,999","589455","White","Male","21"
"219011539","2019-07-19T00:00:00.000","Friday","539-001/8/B/8/A","FALSE INFO ON PAWN TRANSACTION FORM","589455","White","Male","21"
"219011539","2019-07-19T00:00:00.000","Friday","812-019","DEAL IN STOLEN PROPERTY-ORGANIZED","589455","White","Male","21"
"219011473","2019-07-18T00:00:00.000","Thursday","810-02/3B","BURGLARY OF DWELLING","589455","White","Male","21"
"219011473","2019-07-18T00:00:00.000","Thursday","812-014/2C1","THEFT GRAND - VALUE 300 TO 4,999","589455","White","Male","21"
"219011473","2019-07-18T00:00:00.000","Thursday","812-019","DEAL IN STOLEN PROPERTY-ORGANIZED","589455","White","Male","21"
"219011473","2019-07-18T00:00:00.000","Thursday","539-001/8/B/8/A","FALSE INFO ON PAWN TRANSACTION FORM","589455","White","Male","21"
"219011981","2019-07-22T00:00:00.000","Monday","812-014(1)     |2","PETIT THEFT (RETAIL)","424084","White","Female","36"
"219011998","2019-07-22T00:00:00.000","Monday","784-03     |1","SIMPLE BATTERY","109433","Black","Female","60"
"219011998","2019-07-22T00:00:00.000","Monday","810-09(2)(B)","TRESPASS AFTER WARNING","109433","Black","Female","60"
"219012018","2019-07-22T00:00:00.000","Monday","784-03     DOM","SIMPLE BATTERY (DOMESTIC)","499009","White","Male","52"
"219012020","2019-07-22T00:00:00.000","Monday","893-13/6A","POSSESSION OF A CONTROLLED SUBSTANCE","635035","White","Male","23"
"219012020","2019-07-22T00:00:00.000","Monday","893-13/6(B)","POSSESSION OF LESS THAN 20G OF CANNABIS","635035","White","Male","23"
"219012039","2019-07-23T00:00:00.000","Tuesday","784-03     |1","SIMPLE BATTERY","629182","White","Female","59"
"219012088","2019-07-24T00:00:00.000","Wednesday","893-147/1","POSSESS/USE DRUG PARAPHERNALIA","36982","Black","Male","28"
"219012082","2019-07-24T00:00:00.000","Wednesday","893-147/1","POSSESS/USE DRUG PARAPHERNALIA","31038","Black","Male","33"
"219012082","2019-07-24T00:00:00.000","Wednesday","893-13/1(A)1","SALE/POSS W/INTENT SELL/MANUF/DELIVER A CONTROLLED SUBSTANCE","31038","Black","Male","33"
"219012135","2019-07-24T00:00:00.000","Wednesday","812-131(B)","ROBBERY BY SUDDEN SNATCHING","1144","Black","Male","59"
"219012174","2019-07-25T00:00:00.000","Thursday","812-014/3(C)","THEFT- PETIT 3RD SUBSEQUENT OFFENSE","542652","White","Male","46"
"219012215","2019-07-26T00:00:00.000","Friday","790-01/2|1","CONCEALED FIREARM: A PERSON WHO CARRIES A CONCEALED FIREARM","584937","White","Male","19"
"219012215","2019-07-26T00:00:00.000","Friday","948-06     |1","VIOLATION OF PROBATION","80666","Black","Male","19"
"219012216","2019-07-26T00:00:00.000","Friday","877-03","BREACH OF PEACE/DISORDERLY CONDUCT/FIGHTING/BRAWLING","247651","White","Male","21"
"219012216","2019-07-26T00:00:00.000","Friday","784-07(2)(B)","BATTERY ON A LEO","247651","White","Male","21"
"219012216","2019-07-26T00:00:00.000","Friday","843-02","RESIST/OBSTRUCT/OPPOSE OF OFFICER WITHOUT VIOLENCE","247651","White","Male","21"
"219012266","2019-07-26T00:00:00.000","Friday","812-014/2C1","THEFT GRAND - VALUE 300 TO 4,999","687689","White","Male","34"
"219012237","2019-07-26T00:00:00.000","Friday","893-13/6A","POSSESSION OF A CONTROLLED SUBSTANCE","653169","White","Male","50"
"219012237","2019-07-26T00:00:00.000","Friday","893-147/1","POSSESS/USE DRUG PARAPHERNALIA","653169","White","Male","50"
"219012287","2019-07-27T00:00:00.000","Saturday","784-03     |1","SIMPLE BATTERY","40962","Black","Male","39"
"219012962","2019-08-08T00:00:00.000","Thursday","806-13","CRIMINAL MISCHIEF","688131","White","Female","34"
"219013069","2019-08-09T00:00:00.000","Friday","812-014/3(C)","THEFT- PETIT 3RD SUBSEQUENT OFFENSE","649902","White","Male","31"
"219012282","2019-07-27T00:00:00.000","Saturday","877-03","BREACH OF PEACE/DISORDERLY CONDUCT/FIGHTING/BRAWLING","141972","Black","Male","25"
"219012284","2019-07-27T00:00:00.000","Saturday","893-13/6A","POSSESSION OF A CONTROLLED SUBSTANCE","696360","White","Male","19"
"219012295","2019-07-27T00:00:00.000","Saturday","843-02","RESIST/OBSTRUCT/OPPOSE OF OFFICER WITHOUT VIOLENCE","2564","Black","Male","36"
"219012296","2019-07-27T00:00:00.000","Saturday","784-03  |DATE","SIMPLE BATTERY (DATING VIOLENCE)","614454","Black","Female","28"
"219012293","2019-07-27T00:00:00.000","Saturday","316-193/1C","DRIVING UNDER THE INFLUENCE BREATH ALCOHOL .08 OR MORE","465665","White","Male","26"
"219012264","2019-07-26T00:00:00.000","Friday","322-34/2","DWLSR WITH KNOWLEDGE","116240","Black","Male","39"
"219012264","2019-07-26T00:00:00.000","Friday","784-021","AGGRAVATED ASSAULT","116240","Black","Male","39"
"219012264","2019-07-26T00:00:00.000","Friday","316-027/1A","CRASH INVOLVING DEATH OR PERSONAL INJURY-FAIL TO STOP","116240","Black","Male","39"
"219012264","2019-07-26T00:00:00.000","Friday","893-13/6(B)","POSSESSION OF LESS THAN 20G OF CANNABIS","116240","Black","Male","39"
"219012264","2019-07-26T00:00:00.000","Friday","316-061","ACCIDENT INVOLVE DAMAGE TO VEHICLE/PROPERTY-LEAVE SCENE","116240","Black","Male","39"
"219012302","2019-07-27T00:00:00.000","Saturday","784-03     DOM","SIMPLE BATTERY (DOMESTIC)","696418","White","Male","35"
"219012276","2019-07-27T00:00:00.000","Saturday","812-13/2C","ROBBERY-UNARMED","502094","White","Male","55"
"219012336","2019-07-28T00:00:00.000","Sunday","784-045     DOM","AGGRAVATED BATTERY (DOMESTIC)","69865","Black","Female","24"
"219012346","2019-07-28T00:00:00.000","Sunday","784-03     |1","SIMPLE BATTERY","678621","Black","Male","24"
"219012346","2019-07-28T00:00:00.000","Sunday","CC4-4(D)","OPEN CONTAINER - NON-CITY  OR PRIVATE PROPERTY","678621","Black","Male","24"
"219012323","2019-07-27T00:00:00.000","Saturday","812-014/2C1","THEFT GRAND - VALUE 300 TO 4,999","696441","White","Male","20"
"219012323","2019-07-27T00:00:00.000","Saturday","893-13/6(B)","POSSESSION OF LESS THAN 20G OF CANNABIS","696441","White","Male","20"
"219012325","2019-07-27T00:00:00.000","Saturday","316-193/1A","DRIVE UNDER INFLUENCE ALCOHOL OR DRUGS","522435","White","Male","48"
"219012328","2019-07-27T00:00:00.000","Saturday","810-09(2)(B)","TRESPASS AFTER WARNING","198062","White","Male","30"
"219012328","2019-07-27T00:00:00.000","Saturday","843-02","RESIST/OBSTRUCT/OPPOSE OF OFFICER WITHOUT VIOLENCE","198062","White","Male","30"
"219012234","2019-07-27T00:00:00.000","Saturday","810-02(2B)","ARMED BURGLARY OF A DWELLING OR STRUCTURE","696443","White","Male","38"
"219012234","2019-07-27T00:00:00.000","Saturday","812-014(1)     |1","THEFT PETIT","696443","White","Male","38"
"219012358","2019-07-28T00:00:00.000","Sunday","812-014(1)     |2","PETIT THEFT (RETAIL)","696486","Black","Male","62"
"219012367","2019-07-28T00:00:00.000","Sunday","812-014(1)     |1","THEFT PETIT","75494","White","Female","57"
"219012368","2019-07-28T00:00:00.000","Sunday","316-193","DRIVING UNDER THE INFLUENCE","695682","White","Female","25"
"219012387","2019-07-28T00:00:00.000","Sunday","827-04","CONTRIBUTING TO DELINQUENCY OF A CHILD","32018","Black","Male","27"
"219012387","2019-07-28T00:00:00.000","Sunday","893-13/6(B)","POSSESSION OF LESS THAN 20G OF CANNABIS","32018","Black","Male","27"
"219012387","2019-07-28T00:00:00.000","Sunday","322-34/2","DWLSR WITH KNOWLEDGE","32018","Black","Male","27"
"219012390","2019-07-28T00:00:00.000","Sunday","893-13/6(B)","POSSESSION OF LESS THAN 20G OF CANNABIS","86671","Black","Male","30"
"219012390","2019-07-28T00:00:00.000","Sunday","901-36(1)","GIVING FALSE NAME OR FALSE ID TO LEO","86671","Black","Male","30"
"219012390","2019-07-28T00:00:00.000","Sunday","790-23","POSSESS FIREARM/CONCEALED WEAPON BY CONVICTED FELON","86671","Black","Male","30"
"219012411","2019-07-29T00:00:00.000","Monday","812-014/3(C)","THEFT- PETIT 3RD SUBSEQUENT OFFENSE","60609","Black","Male","63"
"219012424","2019-07-29T00:00:00.000","Monday","812-014/3(C)","THEFT- PETIT 3RD SUBSEQUENT OFFENSE","52218","Black","Female","53"
"219012431","2019-07-29T00:00:00.000","Monday","810-09(2)(B)","TRESPASS AFTER WARNING","695917","Black","Female","45"
"219012426","2019-07-29T00:00:00.000","Monday","901-36(1)","GIVING FALSE NAME OR FALSE ID TO LEO","302495","White","Male","28"
"219012426","2019-07-29T00:00:00.000","Monday","790-01","CONCEALED WEAPON/ELECTRIC WEAPON/DEVICE","302495","White","Male","28"
"219012451","2019-07-30T00:00:00.000","Tuesday","784-03     |1","SIMPLE BATTERY","525849","Black","Male","37"
"219012485","2019-07-30T00:00:00.000","Tuesday","812-014/2C1","THEFT GRAND - VALUE 300 TO 4,999","696324","White","Female","51"
"219012518","2019-07-30T00:00:00.000","Tuesday","784-021","AGGRAVATED ASSAULT","553597","Black","Female","64"
"219012514","2019-07-31T00:00:00.000","Wednesday","784-045/2/B","AGGRAVATED BATTERY ON PREGNANT FEMALE","47144","Black","Male","31"
"519000254","2019-07-29T00:00:00.000","Monday","893-13/6A","POSSESSION OF A CONTROLLED SUBSTANCE","107616","White","Female","32"
"519000254","2019-07-29T00:00:00.000","Monday","893-147/1","POSSESS/USE DRUG PARAPHERNALIA","107616","White","Female","32"
"219011598","2019-07-29T00:00:00.000","Monday","812-019","DEAL IN STOLEN PROPERTY-ORGANIZED","177776","White","Female","38"
"519000246","2019-07-29T00:00:00.000","Monday","817-60/6B","POSSESS TWO OR MORE COUNTERFEIT CREDIT CARDS","696807","White","Male","46"
"519000246","2019-07-29T00:00:00.000","Monday","893-13/6A","POSSESSION OF A CONTROLLED SUBSTANCE","696807","White","Male","46"
"519000256","2019-07-31T00:00:00.000","Wednesday","812-014/2C1","THEFT GRAND - VALUE 300 TO 4,999","690676","White","Male","38"
"519000256","2019-07-31T00:00:00.000","Wednesday","893-13/6A","POSSESSION OF A CONTROLLED SUBSTANCE","690676","White","Male","38"
"519000257","2019-08-01T00:00:00.000","Thursday","893-13/1(A)2","SALE/POSS W/INTENT SELL/MANUF/DELIVER CONTROLLED SUBSTANCE","696866","White","Male","43"
"519000257","2019-08-01T00:00:00.000","Thursday","893-13/6(B)","POSSESSION OF LESS THAN 20G OF CANNABIS","696866","White","Male","43"
"519000257","2019-08-01T00:00:00.000","Thursday","893-1351","LEASE/RENT STRUCTURE/CONVEYANCE FOR DRUG TRAFFICKING","696866","White","Male","43"
"219012683","2019-08-02T00:00:00.000","Friday","806-13","CRIMINAL MISCHIEF","681594","White","Male","29"
"219012683","2019-08-02T00:00:00.000","Friday","784-03     DOM","SIMPLE BATTERY (DOMESTIC)","681594","White","Male","29"
"219012698","2019-08-03T00:00:00.000","Saturday","810-09(2)(D)","TRESPASSING ON A CONSTRUCTION SITE","697022","White","Male","19"
"219012698","2019-08-03T00:00:00.000","Saturday","843-02","RESIST/OBSTRUCT/OPPOSE OF OFFICER WITHOUT VIOLENCE","697022","White","Male","19"
"219012703","2019-08-03T00:00:00.000","Saturday","784-03     DOM","SIMPLE BATTERY (DOMESTIC)","671240","White","Female","27"
"219012714","2019-08-03T00:00:00.000","Saturday","784-03     DOM","SIMPLE BATTERY (DOMESTIC)","379351","Black","Male","22"
"219012714","2019-08-03T00:00:00.000","Saturday","784-021     DOM","AGGRAVATED ASSAULT (DOMESTIC)","379351","Black","Male","22"
"219012752","2019-08-04T00:00:00.000","Sunday","784-03     |1","SIMPLE BATTERY","697093","Unknown","Male","25"
"219012730","2019-08-03T00:00:00.000","Saturday","316-1935","FLEE/ATTEMPT TO ELUDE A POLICE OFFICER","379351","Black","Male","22"
"219012730","2019-08-03T00:00:00.000","Saturday","316-192","RECKLESS DRIVING","379351","Black","Male","22"
"219012749","2019-08-03T00:00:00.000","Saturday","893-147/1","POSSESS/USE DRUG PARAPHERNALIA","2144","White","Male","56"
"219012749","2019-08-03T00:00:00.000","Saturday","918-13","TAMPER W/ FABRICATE PHYSICAL EVIDENCE/ALTER/DESTROY/CONCEAL","2144","White","Male","56"
"219012749","2019-08-03T00:00:00.000","Saturday","836-12","THREATS","2144","White","Male","56"
"219012749","2019-08-03T00:00:00.000","Saturday","893-13/6(B)","POSSESSION OF LESS THAN 20G OF CANNABIS","2144","White","Male","56"
"219012759","2019-08-04T00:00:00.000","Sunday","784-03     DOM","SIMPLE BATTERY (DOMESTIC)","688310","White","Female","36"
"219012764","2019-08-04T00:00:00.000","Sunday","784-03     |1","SIMPLE BATTERY","532178","White","Male","21"
"219012767","2019-08-04T00:00:00.000","Sunday","812-014/3(C)","THEFT- PETIT 3RD SUBSEQUENT OFFENSE","354443","Black","Male","55"
"219012774","2019-08-04T00:00:00.000","Sunday","893-13/6A","POSSESSION OF A CONTROLLED SUBSTANCE","67125","Black","Male","35"
"219012777","2019-08-04T00:00:00.000","Sunday","812-13/2C","ROBBERY-UNARMED","32631","Black","Male","28"
"219012814","2019-08-04T00:00:00.000","Sunday","784-07(2)(A)","ASSAULT ON LEO","29147","Black","Female","31"
"219003256","2019-08-07T00:00:00.000","Wednesday","817-49","FILING A FALSE REPORT","169177","Black","Male","38"
"619008704","2019-07-31T00:00:00.000","Wednesday","817-568/2","CRIMINAL USE OF PERSON ID INFO - FRAUD","623645","Black","Male","22"
"619008704","2019-07-31T00:00:00.000","Wednesday","817-61","FRAUDULENT USE OF CREDIT CARD","623645","Black","Male","22"
"619008704","2019-07-31T00:00:00.000","Wednesday","812-014/2C1","THEFT GRAND - VALUE 300 TO 4,999","623645","Black","Male","22"
"219011857","2019-07-31T00:00:00.000","Wednesday","817-61","FRAUDULENT USE OF CREDIT CARD","623645","Black","Male","22"
"219011857","2019-07-31T00:00:00.000","Wednesday","817-568/2","CRIMINAL USE OF PERSON ID INFO - FRAUD","623645","Black","Male","22"
"219012314","2019-07-31T00:00:00.000","Wednesday","817-61","FRAUDULENT USE OF CREDIT CARD","623645","Black","Male","22"
"219012314","2019-07-31T00:00:00.000","Wednesday","817-568/2","CRIMINAL USE OF PERSON ID INFO - FRAUD","623645","Black","Male","22"
"219012314","2019-07-31T00:00:00.000","Wednesday","810-02/4B","BURGLARY TO UNOCCUPIED CONVEYANCE (UNARMED)","623645","Black","Male","22"
"219012314","2019-07-31T00:00:00.000","Wednesday","812-014(1)     |1","THEFT PETIT","623645","Black","Male","22"
"219012823","2019-08-05T00:00:00.000","Monday","893-147/1","POSSESS/USE DRUG PARAPHERNALIA","697234","White","Male","26"
"219012864","2019-08-06T00:00:00.000","Tuesday","CC18-19(C)","TRESPASS IN PARK AFTER HOURS","40870","Black","Male","49"
"219010757","2019-08-01T00:00:00.000","Thursday","810-02/2B","BURGLARY TO AUTO WHILE ARMED","696947","White","Male","18"
"219010757","2019-08-01T00:00:00.000","Thursday","812-014/2C","GRAND THEFT - OF A FIREARM","696947","White","Male","18"
"219012910","2019-08-07T00:00:00.000","Wednesday","893-13/1(A)1","SALE/POSS W/INTENT SELL/MANUF/DELIVER A CONTROLLED SUBSTANCE","471808","Black","Female","25"
"219012910","2019-08-07T00:00:00.000","Wednesday","893-13/6(B)","POSSESSION OF LESS THAN 20G OF CANNABIS","471808","Black","Female","25"
"219012910","2019-08-07T00:00:00.000","Wednesday","893-147/1","POSSESS/USE DRUG PARAPHERNALIA","471808","Black","Female","25"
"219012926","2019-08-07T00:00:00.000","Wednesday","784-03     DOM","SIMPLE BATTERY (DOMESTIC)","199099","Black","Male","22"
"219012928","2019-08-07T00:00:00.000","Wednesday","784-041     DOM|1","DOMESTIC BATTERY BY STRANGULATION","199099","Black","Male","22"
"219012942","2019-08-07T00:00:00.000","Wednesday","812-014/2C1","THEFT GRAND - VALUE 300 TO 4,999","156154","White","Male","33"
"219003256","2019-08-07T00:00:00.000","Wednesday","817-234","FALSE AND FRADULENT INSURANCE CLAIMS","169177","Black","Male","38"
"219013027","2019-08-09T00:00:00.000","Friday","784-05(1)","CULPABLE NEGLIGENCE","192643","Black","Male","26"
"219013027","2019-08-09T00:00:00.000","Friday","827-03","CHILD ABUSE","192643","Black","Male","26"
"219013025","2019-08-09T00:00:00.000","Friday","CC17-4(A)1","CITY ORDINANCE VIOLATION / DISORDERLY CONDUCT","551733","White","Male","21"
"219013025","2019-08-09T00:00:00.000","Friday","806-13","CRIMINAL MISCHIEF","688894","White","Male","21"
"219012593","2019-08-08T00:00:00.000","Thursday","943-0435(4)(A)","SEX OFFENDER  FAIL TO RENEW DL <48 HRS OF ADDR OR NAME CHG","657043","Black","Male","61"
"219012593","2019-08-08T00:00:00.000","Thursday","943-0435(4)(B)","SEX OFFENDER FAIL TO REG W/ SHERIFF < 48 HRS OF NO PERM RES.","657043","Black","Male","61"
"219013069","2019-08-09T00:00:00.000","Friday","810-09(2)(B)","TRESPASS AFTER WARNING","649902","White","Male","31"
"219013085","2019-08-10T00:00:00.000","Saturday","812-014/2C6","THEFT GRAND -  AUTO","133257","Black","Male","22"
"219013088","2019-08-10T00:00:00.000","Saturday","784-021","AGGRAVATED ASSAULT","133257","Black","Male","22"
"219013088","2019-08-10T00:00:00.000","Saturday","790-23","POSSESS FIREARM/CONCEALED WEAPON BY CONVICTED FELON","133257","Black","Male","22"
"219013088","2019-08-10T00:00:00.000","Saturday","784-03     |1","SIMPLE BATTERY","133257","Black","Male","22"
"219013076","2019-08-09T00:00:00.000","Friday","893-13/6A","POSSESSION OF A CONTROLLED SUBSTANCE","649910","White","Male","32"
"219013076","2019-08-09T00:00:00.000","Friday","843-02","RESIST/OBSTRUCT/OPPOSE OF OFFICER WITHOUT VIOLENCE","649910","White","Male","32"
"219013076","2019-08-09T00:00:00.000","Friday","901-36(1)","GIVING FALSE NAME OR FALSE ID TO LEO","649910","White","Male","32"
"219013086","2019-08-10T00:00:00.000","Saturday","316-193/3C1","DUI-DAMAGE TO PERSON/PROPERTY","650484","Black","Male","22"
"219013086","2019-08-10T00:00:00.000","Saturday","843-02","RESIST/OBSTRUCT/OPPOSE OF OFFICER WITHOUT VIOLENCE","650484","Black","Male","22"
"219013096","2019-08-10T00:00:00.000","Saturday","893-13/1(A)2","SALE/POSS W/INTENT SELL/MANUF/DELIVER CONTROLLED SUBSTANCE","59627","Black","Male","47"
"219013112","2019-08-10T00:00:00.000","Saturday","CC4-4(A)|1","OPEN CONTAINER -CITY PROPERTY OR RIGHT-OF-WAY","651919","Black","Male","56"
"219013107","2019-08-10T00:00:00.000","Saturday","812-014/3(C)","THEFT- PETIT 3RD SUBSEQUENT OFFENSE","696046","White","Male","59"
"219013107","2019-08-10T00:00:00.000","Saturday","810-09(2)(B)","TRESPASS AFTER WARNING","696046","White","Male","59"
"219013133","2019-08-11T00:00:00.000","Sunday","784-03     DOM","SIMPLE BATTERY (DOMESTIC)","276909","Black","Male","41"
"219013153","2019-08-11T00:00:00.000","Sunday","810-02/3B","BURGLARY OF DWELLING","12858","Black","Male","59"
"219013156","2019-08-11T00:00:00.000","Sunday","812-014(1)     |2","PETIT THEFT (RETAIL)","536134","White","Male","42"
"219013151","2019-08-11T00:00:00.000","Sunday","784-045     DOM","AGGRAVATED BATTERY (DOMESTIC)","22226","Black","Male","46"
"219013151","2019-08-11T00:00:00.000","Sunday","914-22/1E","HINDER, DELAY, PREVENT COMMUNICATION TO LAW ENFORCEMENT","22226","Black","Male","46"
"219013172","2019-08-12T00:00:00.000","Monday","810-09","TRESPASS ON POSTED PROPERTY","349278","Black","Male","22"
"219013170","2019-08-12T00:00:00.000","Monday","316-193/1C","DRIVING UNDER THE INFLUENCE BREATH ALCOHOL .08 OR MORE","425130","White","Male","28"
"219013165","2019-08-11T00:00:00.000","Sunday","784-03     DOM","SIMPLE BATTERY (DOMESTIC)","410258","Black","Female","21"
"219013186","2019-08-11T00:00:00.000","Sunday","784-03     DOM","SIMPLE BATTERY (DOMESTIC)","77759","Black","Female","20"
"519000260","2019-08-08T00:00:00.000","Thursday","893-13/1(A)2","SALE/POSS W/INTENT SELL/MANUF/DELIVER CONTROLLED SUBSTANCE","697536","White","Male","35"
"519000269","2019-08-08T00:00:00.000","Thursday","893-13/6A","POSSESSION OF A CONTROLLED SUBSTANCE","66696","White","Male","34"
"219013201","2019-08-12T00:00:00.000","Monday","893-13/6A","POSSESSION OF A CONTROLLED SUBSTANCE","318522","White","Male","24"
"219013201","2019-08-12T00:00:00.000","Monday","893-147/1","POSSESS/USE DRUG PARAPHERNALIA","318522","White","Male","24"
"219013231","2019-08-13T00:00:00.000","Tuesday","810-09(2)(B)","TRESPASS AFTER WARNING","2398","White","Male","40"
"219013231","2019-08-13T00:00:00.000","Tuesday","CC4-4(A)|1","OPEN CONTAINER -CITY PROPERTY OR RIGHT-OF-WAY","2398","White","Male","40"
"211006182","2011-03-27T00:00:00.000","Sunday","893-13/7A5","MAINTAINING DRUG DWELLING","6840","Black","Male","29"
"211006619","2011-04-02T00:00:00.000","Saturday","784-07(2)(A)","ASSAULT ON LEO","39000","Black","Female","32"
"211009258","2011-05-07T00:00:00.000","Saturday","320-02","VEHICLE NOT REGISTERED","366859","White","Male","19"
"211009811","2011-05-14T00:00:00.000","Saturday","810-09","TRESPASS ON POSTED PROPERTY","126425","White","Male","28"
"211011604","2011-06-07T00:00:00.000","Tuesday","810-09","TRESPASS ON POSTED PROPERTY","43448","Black","Male","25"
"211013160","2011-06-30T00:00:00.000","Thursday","365-172/13","MAKING FALSE 911 CALL","351044","White","Male","54"
"211014331","2011-07-16T00:00:00.000","Saturday","784-03     |1","SIMPLE BATTERY","374963","White","Male","21"
"211014976","2011-07-25T00:00:00.000","Monday","810-09","TRESPASS ON POSTED PROPERTY","352587","Black","Male","28"
"212001894","2012-01-30T00:00:00.000","Monday","812-014(1)     |1","THEFT PETIT","396359","White","Male","18"
"212013441","2012-07-05T00:00:00.000","Thursday","784-021","AGGRAVATED ASSAULT","178610","White","Male","31"
"212013441","2012-07-05T00:00:00.000","Thursday","782-04","MURDER","178610","White","Male","31"
"212015276","2012-07-27T00:00:00.000","Friday","782-04","MURDER","423653","Black","Female","32"
"212019487","2012-09-22T00:00:00.000","Saturday","784-07(2)(B)","BATTERY ON A LEO","52449","Black","Female","21"
"212019575","2012-09-23T00:00:00.000","Sunday","784-03     |1","SIMPLE BATTERY","430943","White","Male","28"
"219010952","2019-07-05T00:00:00.000","Friday","893-13/6A","POSSESSION OF A CONTROLLED SUBSTANCE","88013","Black","Male","25"
"219010952","2019-07-05T00:00:00.000","Friday","893-13/6(B)","POSSESSION OF LESS THAN 20G OF CANNABIS","88013","Black","Male","25"
"219010952","2019-07-05T00:00:00.000","Friday","790-23/1A","POSSESSION OF FIREARM/WEAPON BY STATE CONVICTED FELON","88013","Black","Male","25"
"219010952","2019-07-05T00:00:00.000","Friday","893-147/1","POSSESS/USE DRUG PARAPHERNALIA","88013","Black","Male","25"
"219010952","2019-07-05T00:00:00.000","Friday","499-03","POSSESS NEW LEGEND DRUG/HABIT-FORMING/TOXIC DRUG W/O VALID P","88013","Black","Male","25"
"219010956","2019-07-05T00:00:00.000","Friday","784-03     DOM","SIMPLE BATTERY (DOMESTIC)","215604","Black","Male","27"
"219010950","2019-07-05T00:00:00.000","Friday","810-02/3A","BURGLARY OF OCCUPIED DWELLING","82055","Black","Male","36"
"219010950","2019-07-05T00:00:00.000","Friday","812-131(B)","ROBBERY BY SUDDEN SNATCHING","82055","Black","Male","36"
"219010950","2019-07-05T00:00:00.000","Friday","784-03     DOM","SIMPLE BATTERY (DOMESTIC)","82055","Black","Male","36"
"219010951","2019-07-05T00:00:00.000","Friday","784-021","AGGRAVATED ASSAULT","694584","White","Male","19"
"219010951","2019-07-05T00:00:00.000","Friday","784-07(2)(B)","BATTERY ON A LEO","694584","White","Male","19"
"219010977","2019-07-05T00:00:00.000","Friday","316-193/1A","DRIVE UNDER INFLUENCE ALCOHOL OR DRUGS","25343","Black","Male","44"
"219010977","2019-07-05T00:00:00.000","Friday","322-34/2","DWLSR WITH KNOWLEDGE","25343","Black","Male","44"
"219010977","2019-07-05T00:00:00.000","Friday","316-1939","REFUSE TO SUBMIT DUI TEST WITH PRIOR SUSPENSION FOR REFUSE","25343","Black","Male","44"
"219011001","2019-07-05T00:00:00.000","Friday","784-03     DOM","SIMPLE BATTERY (DOMESTIC)","670467","Black","Female","21"
