"business_type","id","name","start_date","physical_address","mailing_address","mailing_city","business_phone","email","owner"
"REFERENCE OUT OF BUSINESS","10866","BACKER, TERRY","1981-11-02T00:00:00.000","1314 NE 7TH TER","1314 NE 7TH TER","GAINESVILLE","352-378-9980","BOBBIE49@JUNO.COM","TERRY  BACKER"
"REFERENCE OUT OF BUSINESS","43632","POPOFF, NARAYANA D","2018-05-23T00:00:00.000","2054 NW 31ST AVE","2054 NW 31ST AVE","GAINESVILLE","352-231-1457","XTREMESPARKLEPOOLANDSPA@GMAIL.COM","XTREME SPARKLE  POOL AND SPA SERVICE, LLC"
"REFERENCE OUT OF BUSINESS","32054","L & S PIZZA, LLC.","2004-10-16T00:00:00.000","1131 W UNIVERSITY AVE","P.O. BOX 4209","TALLAHASSEE","850-459-3547","LSPIZZA.PAPAJOHNS@GMAIL.COM","JEREMY  LITTLE"
"REFERENCE OUT OF BUSINESS","42287","FISH HAWK SPIRITS, LLC","2016-08-04T00:00:00.000","21 SW 2ND ST","16350 SW 20TH LANE","OCALA","352-792-6699","DAVID.MOLYNEAUX@OUTLOOK.COM","FISH HAWK SPIRITS, LLC"
"APARTMENT OR CONDO RENTALS","36386","SHERWOOD APARTMENTS","2009-06-01T00:00:00.000","3557 SW 19TH AVE","6651 NW 23RD AVE","GAINESVILLE","352-376-1649","ANTON@ICBE.COM","ANTON  VAN SOESTBERGEN"
"BANK - BRANCH OFFICE","42564","HARBOR COMMUNTIY BANK","2015-12-04T00:00:00.000","2810 NW 43RD ST","PO BOX 709","PALM CITY","352-339-7260","LUISVERA@HARBORCB.COM","HARBOR COMMUNTIY BANK"
"REFERENCE OUT OF BUSINESS","25064","WASHBURN, SANDRA M","1999-06-28T00:00:00.000","821 NW 13TH ST","4240 NW 69TH ST","GAINESVILLE","352-335-7600",,"SANDRA  WASHBURN"
"RETAIL BAKERY - PLANT ON PREMISES","43996","KINSEY, GARY K.","2019-08-13T00:00:00.000","4105 NW 13TH PL","4105 NW 13TH PL","GAINESVILLE","352-538-0616","TREECITYLABS@PROTONMAIL.COM","GARY  KINSEY"
"REFERENCE OUT OF BUSINESS","44159","ILL BE DOGGONES, LLC","2019-11-04T00:00:00.000","4919 NW 34TH BLVD","P.O. BOX 358393","GAINESVILLE","352-214-8014","ILLBEDOGGONES@GMAIL.COM","CLOVIS  MCNAIR"
"REFERENCE OUT OF BUSINESS","40581","J & S TRANSPORT AND GROUND CONTROL LLC","2013-10-15T00:00:00.000","1705 NE 16TH AVE","1705 NE 16TH AVE","GAINESVILLE","561-926-2170","KANNERKARTS@GMAIL.COM","CORPORATION  J & S TRANSPORT AND GROUND CONTROL LLC"
"REFERENCE OUT OF BUSINESS","43461","PLANET HOME LENDING, LLC","2017-09-14T00:00:00.000","3940 NW 16TH BLVD, STE B","5401 W KENNEDY BLVD, 3RD FL","TAMPA","727-666-7505",,"PLANET HOME LENDING, LLC"
"RESTAURANT","41677","WINGSTOP # 866","2015-07-22T00:00:00.000","25 NW 16TH AVE, STE C","618 NW 60TH ST, STE H","GAINESVILLE","352-745-7077","3PIGS@BELLSOUTH.NET","FO MO BIZ INC"
"RESTAURANT","33212","ADAM'S RIB CO.","2016-01-07T00:00:00.000","2109 NW 13TH ST","2109 NW 13TH ST","GAINESVILLE","352-373-8882","ADAMSRIBCO@GMAIL.COM","ADAM'S RIB CO."
"APARTMENT OR CONDO RENTALS","17391","MILLHOPPER PINES APTS.","1995-09-13T00:00:00.000","1925 NW 43RD ST","4229 NW 43RD ST","GAINESVILLE","352-372-0950","MARJORIE@PINEWOODPROP.COM","PINEWOOD  PROPERTIES OF G'VILLE LLC"
"AUTO-TRANSFER, HAULING OR DELIVERY CO.","26808","GUILFORD, JEROME","2001-05-01T00:00:00.000","1450 SW 25TH PL","PO BOX 5591","GAINESVILLE","352-665-4876","info@knightraven.com","KNIGHT  RAVEN ENTERPRISES, LLC"
"REFERENCE OUT OF BUSINESS","30135","LOWE, TRAVIS ALLAN","2004-01-09T00:00:00.000","2119 NW 28TH PL","2119 NW 28TH PL","GAINESVILLE","352-317-1341",,"TRAVIS ALLAN  LOWE"
"REFERENCE OUT OF BUSINESS","41078","CSC SERVICEWORKS, INC","2015-09-11T00:00:00.000","1204 NW 3RD AVE","303 SUNNYSIDE DR","PLAINVIEW","516-349-8555","BPALLIAN@CSCSW.COM","CSC SERVICEWORKS, INC"
"COIN-OP/MUSIC MACHINE","23559","GATOR COIN-OP. INC.","1997-09-12T00:00:00.000","VARIOUS","2250 SE 52ND ST","OCALA","352-629-2792","FULLERAMUSEMENT@GMAIL.COM","GATOR COIN-OP, INC."
"REFERENCE OUT OF BUSINESS","43969","BLACKHAM CONTRACTING GROUP, LLC","2019-07-18T00:00:00.000","2233 NW 41ST ST, STE 300-C","2233 NW 41ST ST, STE 300-C","GAINESVILLE","850-524-3432","FRED@BLACKHAMCONTRACTING.COM","BLACKHAM  CONTRACTING GROUP, LLC"
"REFERENCE OUT OF BUSINESS","27437","TURBYFILL, PAM","1993-05-01T00:00:00.000","2402 NW 54TH BLVD","2402 NW 54TH BLVD","GAINESVILLE","352-213-3205","P.TURBYFILL@ATT.NET","PAM  TURBYFILL"
"REFERENCE OUT OF BUSINESS","36237","ZALE LIFE INSURANCE COMPANY","2007-10-01T00:00:00.000","OUT OF STATE","901 W WALNUT HILL LANE","IRVING",,,"ZALE LIFE  INSURANCE COMPANY"
"REFERENCE OUT OF BUSINESS","41392","CBM CONSULTING LLC","2014-12-05T00:00:00.000","4040 W NEWBERRY RD, # 1500","PO BOX 544","HIGH SPRINGS","352-342-0111","CLAUDIA@NEUTRALLYBUOYANT.COM","CBM CONSULTING LLC"
"REFERENCE OUT OF BUSINESS","43213","SIMEDHEALTH LLC","2018-04-01T00:00:00.000","1179 NW 64TH TER","PO BOX 357010","GAINESVILLE","352-333-5400","PAYABLES@SIMEDHEALTH.COM","SIMEDHEALTH LLC"
"BOOKKEEPING OR INCOME TAX SERVICE","32343","H & R BLOCK","2005-01-01T00:00:00.000","1507 NW 23RD AVE, STES. 1 & 2","P.O. BOX 32208","KANSAS CITY","877-880-5222","OCOEBUSINESSLICENSE@HRBLOCK.COM","HRB TAX GROUP, INC."
"BARBER/COSMETOLOGIST/NAIL TECH","40516","TAJALLI, HAYDEH","2013-09-25T00:00:00.000","618 NW 60TH ST, STE J","8317 SW 10TH AVE","GAINESVILLE","352-219-6276",,"HAYDEH  TAJALLI"
"MASSAGE THERAPIST BEFORE 94-95","11833","CAMPBELL, PAUL V.","1987-01-29T00:00:00.000","1409 NW 6TH ST, STE  #220","1409 NW 6TH ST, STE #220","GAINESVILLE","352-371-3718",,"PAUL  CAMPBELL"
"REFERENCE OUT OF BUSINESS","33980","BIZZY BEE MAIDS","2006-09-01T00:00:00.000","4010 NEWBERRY RD, STE F","4010 NEWBERRY RD, STE F","GAINESVILLE","352-378-4436","EYAK@MSN.COM","KENASA CORP"
"REFERENCE OUT OF BUSINESS","28815","SHAH, RAMESH V.","2002-09-01T00:00:00.000","3413 NW 26TH TER","3413 NW 26TH TER","GAINESVILLE","352-378-6642","RVS111@HOTMAIL.COM","PORTABLE  POWER CONSULTANTS, LLC"
"CAR CLEANING, WAXING, DETAILING","44131","THOMAS, RONZA DONDRELL","2019-10-15T00:00:00.000","3520 SW 20TH AVE, APT #8","3520 SW 20TH AVE, APT #8","GAINESVILLE","352-215-0079","TDONDRELL@YAHOO.COM","INSIDE AND OUTSIDE  DETAILING SERVICE LLC"
"THEATER SEATING 1000 OR MORE","33150","REGAL ROYAL PARK STADIUM 16","2005-09-22T00:00:00.000","3702 NEWBERRY RD","101 E BLOUNT AVE","KNOXVILLE","352-377-1327","LISA.BLANC@REGALCINEMAS.COM","REGAL CINEMAS, INC."
"REFERENCE OUT OF BUSINESS","41900","BROWN, ANTHONY","2015-11-15T00:00:00.000","1500 NW 53RD AVE","1500 NW 53RD AVE","GAINESVILLE","352-224-8356","AMY2BABIES@AOL.COM","CAB FINANCE INC"
"REFERENCE OUT OF BUSINESS","43301","SPRINTCOM, INC DBA SPRINT","2018-04-07T00:00:00.000","5171 NW 43RD ST","PO BOX 8000","MONSEY","352-372-8786","RENEWALS@BUSINESSLICENSES.COM","SPRINTCOM, INC"
"RETAIL MERCHANT","19780","SHOE HORIZONS, INC.","1995-10-04T00:00:00.000","3411 W UNIVERSITY AVE","3411 W UNIVERSITY AVE","GAINESVILLE","352-376-7001","FOOTWEARB@BELLSOUTH.NET","SHOE HORIZONS, INC."
"REFERENCE OUT OF BUSINESS","43409","KEVIN'S KITCHEN, LLC","2018-06-01T00:00:00.000","2201 NE 2ND ST","2201 NE 2ND ST","GAINESVILLE","561-352-0478","KEVINSOMMONS38@GMAIL.COM","KEVIN'S KITCHEN, LLC"
"PSYCHOLOGIST","11491","BRANTLEY, KATHRIN S.","1994-01-01T00:00:00.000","4101 NW 37TH PL, SUITE A","4101 NW 37TH PL, SUITE A","GAINESVILLE","352-372-8000","CCFBUSINESS@AOL.COM","KATHRIN  BRANTLEY"
"RETAIL MERCHANT","44806","RNB FL, LLC","2021-07-21T00:00:00.000","6419 W NEWBERRY RD, A0007","6419 W NEWBERRY RD, A0007","GAINESVILLE","646-220-5044","2SPOT900@GMAIL.COM","RNB FL, LLC"
"PEDDLER-FOOD CART","44417","GALA'S ITALIAN WATER ICE, LLC","2020-07-28T00:00:00.000","MOBILE ONLY","8114 DONEGAL LANE","JACKSONVILLE","904-556-2165","GALASICE@GMAIL.COM","GALA'S   ITALIAN WATER ICE, LLC"
"SERVICE-OTHER","44790","WILLIAMS, MELISSA","2021-07-22T00:00:00.000","1600 NE 12TH AVE, LOT 25","1600 NE 12TH AVE, LOT 25","GAINESVILLE","352-575-7944","MWILLIAMS0221@ICLOUD.COM","MELISSA  HOMEMAKER & COMPANION SVCS, LLC"
"CONSULTANT","44600","BANKS, JONATHAN","2020-10-26T00:00:00.000","2503 NE 10TH TER","2503 NE 10TH TER","GAINESVILLE","907-385-2503","vipperevents@gmail.com","VIPPER  EVENTS LLC"
"ACCOUNTANT/AUDITOR","35103","CAUTHEN, GEORGE R","2008-01-01T00:00:00.000","3927 NW 21ST TER","3927 NW 21ST TER","GAINESVILLE","352-338-9030","RAYTHECPA@BELLSOUTH.NET","GEORGE  CAUTHEN"
"CONTRACTOR-INSTALLATION","44671","ALACHUA GLASS AND LOGISTICS, LLC","2021-04-05T00:00:00.000","2906 NE 19TH DR","4203 NW 70TH TER","GAINESVILLE","352-262-4204","SHIPSHOP2021@GMAIL.COM","ALACHUA  GLASS AND LOGISTICS, LLC"
"REFERENCE OUT OF BUSINESS","43446","BUI, JINA","2017-07-21T00:00:00.000","5230 SW 34TH ST","12428 SW ARCHER RD","ARCHER","352-692-4394","TRAMBUI909@GMAIL.COM","JINA  BUI"
"REFERENCE OUT OF BUSINESS","40723","UPS STORE, THE #2231","2013-06-21T00:00:00.000","2603 NW 13TH ST","2603 NW 13TH ST","GAINESVILLE","352-371-0403","ESTEBANEZ@GMAIL.COM","URBAN DK, INC"
"REFERENCE OUT OF BUSINESS","27328","PARAMOUNT GRILL","2001-08-15T00:00:00.000","12 SW 1ST AVE","1200 NE 5TH TER","GAINESVILLE","352-378-3398","PARAMOUNTGRILL@COX.NET","CLIFNEL, INC."
"REFERENCE OUT OF BUSINESS","42088","JOEXSY INC.","2016-03-09T00:00:00.000","2106 NW 67TH PL, STE 11","3012 NE 12TH ST","GAINESVILLE","352-284-6006","VILLANUEVAJO92@GMAIL.COM","CORPORATION  JOEXSY INC."
"REFERENCE OUT OF BUSINESS","42521","LATIN AMERICAN FUSION","2016-11-13T00:00:00.000","MOBILE ONLY","4440 SW ARCHER RD, APT 727","GAINESVILLE","352-286-4494","LATINAMERICANFUSIONTRUCK@YAHOO.COM","LUIS  CLAUDIO"
"BROKER-MANAGEMENT OFFICE","39284","MCGURN MANAGEMENT COMPANY","2011-09-28T00:00:00.000","00101 SE 2ND PL, SUITE 117","00101 SE 2ND PL, SUITE 117","GAINESVILLE","352-372-6172","LINDA@MCGURN.COM","CORPORATION  MCGURN MANAGEMENT COMPANY"
"CONTRACTOR-LAND CLEAR/INCL. LANDSCAPE","44843","MITCHELL, TRAVIS","2021-08-01T00:00:00.000","315 NE 8TH ST","315 NE 8TH ST","GAINESVILLE","352-363-1093","TRAVIS@BEEGOODLANDSCAPE.COM","BEE GOOD LANDSCAPE LLC"
"REFERENCE OUT OF BUSINESS","23237","GENWORTH LIFE INSURANCE COMPANY","1997-10-02T00:00:00.000","OUT OF STATE","6620 WEST BROAD STREET","RICHMOND","804-662-2606","TAX@GENWORTH.COM","GENWORTH LIFE INSURANCE COMPANY"
"COIN-OP VENDING MACHINES","33923","TRI-COUNTY VENDING.","2006-02-14T00:00:00.000","VARIOUS","6004 SE US HWY 301","HAWTHORNE","352-258-8673","PATTIKAKE1951@YAHOO.COM","JOHN  PELT"
"RESTAURANT","42340","CHINA EXPRESS","2016-08-29T00:00:00.000","6250 NW 23RD ST, STE 4","6250 NW 23RD ST, SUITES 4 & 5","GAINESVILLE","352-377-0111","CHINAEXPRESSGAO@GMAIL.COM","HUODI  GAO"
"MANUFACTURING NOT LISTED SEPARATELY","40415","PDS DEFENSE, LLC","2013-03-01T00:00:00.000","1125 NE 8TH AVE","1125 NE 8TH AVE","GAINESVILLE","352-672-6075","PDSMNF@GMAIL.COM","PDS DEFENSE, LLC"
"MENTAL HEALTH COUNSELOR","25643","SPEARS, HARRY F. P.A.","1999-12-07T00:00:00.000","116 NW 6TH ST","1208 NW 6TH ST","GAINESVILLE","352-379-2829","BSMITH@ITMFLORIDA.COM","HARRY  SPEARS"
"REFERENCE OUT OF BUSINESS","43562","SOUTHSIDE AUTO CARE, LLC","2018-02-28T00:00:00.000","2426 SW 13TH ST","2426 SW 13TH ST","GAINESVILLE","352-373-7255","SOUTHSIDE2426@GMAIL.COM","SOUTHSIDE AUTO CARE, LLC"
"REFERENCE OUT OF BUSINESS","43225","MODERN MIDWAYS, INC","2018-03-15T00:00:00.000","6419 W NEWBERRY RD","10420 SW 115 ST","MIAMI","786-586-9568","BMORRI9495@AOL.COM","MODERN MIDWAYS, INC"
"REFERENCE OUT OF BUSINESS","26312","A & M 4 KIDS INC","2000-09-22T00:00:00.000","2207 NW 10TH ST","2207 NW 10TH ST","GAINESVILLE","352-271-0301","AM4KIDS207@BELLSOUTH.NET","A & M 4 KIDS, INC"
"CONTRACTOR-GENERAL-UNLIMITED","44006","WILSON, GEORGE F","2019-08-19T00:00:00.000","318 NE 10TH AVE","PO BOX 5968","GAINESVILLE","352-222-8232","GEOWIL49@GMAIL.COM","FIREWATER  CONSTRUCTION SERVICES, INC"
"REFERENCE OUT OF BUSINESS","39544","FUSSELL, SYLVIA SUE","2012-03-06T00:00:00.000","3240 SW 35TH BLVD","5816 SW ARCHER RD, LOT 21","GAINESVILLE","352-371-3766",,"SYLVIA S FUSSELL"
"PEDDLER","44036","LAKKIS, RICHARD R","2019-09-06T00:00:00.000","MOBILE ONLY","9520 NW 6TH PL","GAINESVILLE","352-214-4928",,"RICHARD R LAKKIS"
"REFERENCE OUT OF BUSINESS","42164","TALEM IP LAW LLP","2015-01-12T00:00:00.000","3701 NW 40TH TER","P O BOX 358880","GAINESVILLE","352-505-2520","WZIMBONE@TALEMIP.COM","TALEM IP LAW LLP"
"CONTRACTOR-ELECTRICAL","24733","JEFFCOAT SIGNS","1998-11-01T00:00:00.000","1611 S MAIN ST","1611 S MAIN ST","GAINESVILLE","352-377-2322","KEVIN@JEFFCOATSIGNS.COM","KEVIN  JEFFERS, INC"
"REFERENCE OUT OF BUSINESS","41965","CILANTRO TACO LLC","2015-12-16T00:00:00.000","MOBILE ONLY","25740 W NEWBERRY RD","NEWBERRY","352-472-1300","CILANTROTACOSGRILL@GMAIL.COM","CILANTRO TACO LLC"
"REFERENCE OUT OF BUSINESS","10847","B & M EQUIPMENT RENTAL & SALES, INC.","1994-09-01T00:00:00.000","2208 NW 71ST PL","2208 NW 71ST PL","GAINESVILLE","352-336-9800","ACCOUNTING@BMEQUIPMENT.COM","B & M EQUIPMENT  RENTAL & SALES, INC."
"ATTORNEY/LAWYER","13409","GARY S. EDINGER P.A.","1993-11-01T00:00:00.000","305 NE 1ST ST","305 NE 1ST ST","GAINESVILLE","352-338-4440","gsedinger12@gmail.com","GARY  EDINGER"
"ATTORNEY/LAWYER","31015","GALIGANI LAW FIRM, LLC","2004-11-01T00:00:00.000","317 NE 1ST ST","317 NE 1ST ST","GAINESVILLE","352-375-0812","DEAN@GALIGANILAW.COM","GALIGANI LAW FIRM, LLC"
"VETERINARIAN","14145","GAINESVILLE ANIMAL HOSPITAL INC.","1995-09-19T00:00:00.000","2838 NW 6TH ST","7615 W NEWBERRY RD","GAINESVILLE","352-372-5366","SAMECK@BELLSOUTH.NET","JOHN  SAMECK"
"ENGINEER","13236","DOUNSON, GARY G.","1988-09-01T00:00:00.000","2830 NW 41ST ST, UNIT D","2830 NW 41ST ST, UNIT D","GAINESVILLE","352-375-8593","carol@dounsonassociates.com","GARY  DOUNSON"
"REFERENCE OUT OF BUSINESS","43903","INGRAM, BRIAN","2019-06-01T00:00:00.000","6519 W NEWBERRY RD, #602","6519 W NEWBERRY RD, #602","GAINESVILLE","352-224-6161","352HELP@GMAIL.COM","AFFORDABLE SERVICES, LLC"
"LAUNDRY-SELF SERVICE OR AUTOMATIC","41106","CSC SERVICEWORKS, INC","2014-01-09T00:00:00.000","4125 SW 17TH PL","35 PINELAWN RD, STE 120","MELVILLE","516-349-8555","BPALLIAN@CSCSW.COM","CSC SERVICEWORKS, INC"
"REFERENCE OUT OF BUSINESS","25206","UNITED HEALTHCARE LIFE INSURANCE COMPANY","1998-10-01T00:00:00.000","OUT OF STATE","P.O. BOX 19032","GREEN BAY","920-661-1111",,"UNITED HEALTHCARE  LIFE INSURANCE COMPANY"
"TAILOR","38771","ALICE'S ALTERATIONS","2010-04-15T00:00:00.000","7245 NW 4TH BLVD","7245 NW 4TH BLVD","GAINESVILLE","352-333-9400","utopiarumble@gmail.com","ZHAO SHAN  HOU"
"RESTAURANT","43041","WALTON WAY INC","2017-10-11T00:00:00.000","308 NW 5TH AVE","308 NW 5TH AVE","GAINESVILLE","352-792-6773","WALTONWAYLLC@GMAIL.COM","WALTON WAY INC."
"REFERENCE OUT OF BUSINESS","42687","TAYLOR, JAMES (PETE)","2017-03-20T00:00:00.000","1717 NW 7TH PL","1717 NW 7TH PL","GAINESVILLE","352-559-4962","PETE@DEEPROOTMEDICINE.COM","DEEP ROOT MEDICINE LLC"
"REFERENCE OUT OF BUSINESS","43411","LEE, JASON P","2018-06-21T00:00:00.000","3408 SW 31ST DR, APT 22C","3408 SW 31ST DR, APT 22C","GAINESVILLE","352-213-2693","ACR.PAINTING@YAHOO.COM","ALACHUA COUNTY  RESIDENTIAL PAINTING, LLC"
"WEB SERVICES INCL DESIGN","44631","ROJAS, RAMON E","2020-10-13T00:00:00.000","407 NW 50TH BLVD","407 NW 50TH BLVD","GAINESVILLE","720-427-0532","raye@vantageimage.com","VANTAGEIMAGE  COPLUS LLC"
"PEDDLER","43238","CARTER, MARKOUS C.","2018-03-12T00:00:00.000","MOBILE ONLY","613 NW 192ND AVE","GAINESVILLE","352-792-7277","SHAYBLESSED@YAHOO.COM","MARKOUS C CARTER"
"REFERENCE OUT OF BUSINESS","43634","BANKERS LIFE INSURANCE COMPANY","2018-10-01T00:00:00.000","OUT OF STATE","211 N PENNSYLVANIA ST, STE 2350","INDIANAPOLIS","317-471-8800","NCUNNINGHAM@NOBLECON.NET","BANKERS LIFE  INSURANCE COMPANY"
"REFERENCE OUT OF BUSINESS","41084","CSC SERVICEWORKS, INC","2014-01-09T00:00:00.000","1901 NE 2ND ST","303 SUNNYSIDE BLVD, STE 70","PLAINVIEW","516-349-8555","BPALLIAN@CSCSW.COM","CSC SERVICEWORKS, INC"
"BUSINESS OFFICE NOT OTHERWISE TAXED","44330","MAC JOHNSON ROOFING INC","2020-04-06T00:00:00.000","4401 NW 25TH PL, UNIT L","PO BOX 367","NEWBERRY","352-472-4943","BRIAN.SALTZMAN@LIVE.COM","MAC JOHNSON ROOFING INC"
"RETAIL MERCHANT","30869","CITI TRENDS #269","2004-07-29T00:00:00.000","1018 N MAIN ST","104 COLEMAN BLVD","SAVANNAH","912-443-2057","CFARMER@CITITRENDS.COM","CITI TRENDS, INC"
"REFERENCE OUT OF BUSINESS","22086","LINN, PAUL L., M.A., L.M.H.C.","1996-02-01T00:00:00.000","4140 NW 27TH LN, STE B","4140 NW 27TH LN, STE B","GAINESVILLE","352-375-6168","PAULLINN109@GMAIL.COM","PAUL  LINN"
"INSURANCE COMPANY OR BROKER","39839","HORACE MANN PROP. & CASUALTY INS. CO.","2012-10-01T00:00:00.000","OUT OF STATE","#1 HORACE MANN PLAZA","SPRINGFIELD","217-788-5376","JEREMY.STUENKEL@HORACEMANN.COM","THE HORACE MANN COMPANIES"
"INSURANCE COMPANY OR BROKER","18029","OHIO NATIONAL LIFE ASSURANCE CO.","1977-10-01T00:00:00.000","OUT OF STATE","PO BOX 237, ML 6B","CINCINNATI","513-794-6311","CASEY_LEARY@OHIONATIONAL.COM","OHIO NATIONAL LIFE ASSURANCE CORPORATION"
"RESTAURANT","44136","BROTHERS WRAPPER, INC.","2019-11-01T00:00:00.000","2409 SW 13TH ST","2409 SW 13TH ST","GAINESVILLE","352-336-5323",,"BROTHERS WRAPPER, INC."
"RETAIL MERCHANT","42202","SAFECO SECURITY, LLC","2014-01-01T00:00:00.000","3215 NW 13TH ST","3215 NW 13TH ST","GAINESVILLE","352-378-0192","CHRIS.DENNY@SAFECOFL.COM","SAFECO SECURITY, LLC"
"REFERENCE OUT OF BUSINESS","43311","CAR KEYS, LLC","2018-05-01T00:00:00.000","2950 SW ARCHER RD, STE C","2950 SW ARCHER RD, STE C","GAINESVILLE","352-260-6853","SAM@CARKEYSLLC.COM","CAR KEYS, LLC"
"RETAIL MERCHANT","45272","JAKO ENTERPRISES LLC","2022-01-01T00:00:00.000","6419 W NEWBERRY RD, #K0009","2030 EAST BYBERRY RD","PHILADELPHIA","215-813-6982","MARK.FITZGERALD@SNIPESUSA.COM","JAKO ENTERPRISES LLC"
"WHOLESALE MERCHANT","42873","INTERIOR EXTERIOR BULDING SUPPLY #20","2015-12-01T00:00:00.000","5440 NW 13TH ST, STE 10","P.O. BOX 4002","NEW ORLEANS","504-355-4075","SWATSON@INTERIOREXTERIOR.NET","INTERIOR EXTERIOR BUILDING SUPPLY, L.P."
"REFERENCE OUT OF BUSINESS","27157","NIX, RONALD J., P.E.","2001-07-09T00:00:00.000","2711 NW 6TH ST, SUITE B","2711 NW 6TH ST, SUITE B","GAINESVILLE","352-271-9900","RNIX@NIXENGINEERING.COM","NIX ENGINEERING, INC."
"RESTAURANT","28428","CARRABBA'S ITALIAN GRILL, LLC","2001-12-04T00:00:00.000","3021 SW 34TH ST","2202 N WEST SHORE BLVD, 5TH FLOOR","TAMPA","352-692-0083","LICENSESANDPERMITS@OUTBACK.COM","CARRABBA'S ITALIAN GRILL, LLC"
"AUTO REPAIR GARAGE","14127","G. T. MOTORCARS, INC.","1982-06-01T00:00:00.000","33 SE 13TH RD","33 SE 13TH RD","GAINESVILLE","352-371-0215","GTMOTORCARS@BELLSOUTH.NET","G. T. MOTORCARS, INC."
"ELECTRONICS-COMPUTER PROGRAMMERS","41758","LEVEN LABS INC.","2015-09-01T00:00:00.000","747 SW 2ND AVE, STE 265","747 SW 2ND AVE, IMB #7","GAINESVILLE","440-316-9632","JAMES@LEVENLABS.COM","LEVEN LABS INC."
"RETAIL MERCHANT","42414","BLACKADDER BREWING COMPANY LLC","2016-09-26T00:00:00.000","618 NW 60TH ST, STE A","1000 NW 51ST TER","GAINESVILLE","352-339-0324","CHRIS@BLACKADDERBREWING.COM","BLACKADDER BREWING COMPANY LLC"
"REFERENCE OUT OF BUSINESS","25303","DIVERSIFIED BROADCASTING, INC","1971-01-01T00:00:00.000","6220 NW 43RD ST","6220 NW 43RD ST","GAINESVILLE","352-377-2020","HHERNANDEZ@WCJB.COM","DIVERSIFIED BROADCASTING, INC"
"REFERENCE OUT OF BUSINESS","41227","WILSON, MARJORIE","2013-01-01T00:00:00.000","2125 NW 15TH AVE","2125 NW 15TH AVE","GAINESVILLE","352-372-6547","WILSON.MARGIE@GMAIL.COM","MARJORIE  WILSON"
"PROFESSIONAL-ACUPUNCTURE","44052","FLORIDA ACUPUNTURE & COUNSELING, INC","2019-09-01T00:00:00.000","2610 NW 43RD ST, STE 1A","2610 NW 43RD ST, STE 1A","GAINESVILLE","352-448-7789","FLAACUPUNCTURE@GMAIL.COM","FLORIDA ACUPUNTURE & COUNSELING, INC"
"REFERENCE OUT OF BUSINESS","38094","CLAWSON, LYN","2010-03-17T00:00:00.000","1103 SW 2ND AVE, RM #3","P O BOX 12966","GAINESVILLE","352-359-0340","TX@RECOVER.CFCOXMAIL.COM","LYN  CLAWSON"
"REFERENCE OUT OF BUSINESS","42250","SMITH, CATRINA D","2016-06-20T00:00:00.000","407 NE 19TH DR","407 NE 19TH DR","GAINESVILLE","352-231-3143","CATRINASMITH36@GMAIL.COM","CATRINA  SMITH"
"MASSAGE THERAPIST","44809","SMITH, WENDIE","2021-01-01T00:00:00.000","2730 NW 39TH AVE","2730 NW 39TH AVE","GAINESVILLE","352-376-1320","restillpoint@gmail.com","WENDIE  SMITH"
"REFERENCE OUT OF BUSINESS","26949","MERLE'S AUTOMOTIVE UPHOLSTERY","2000-01-01T00:00:00.000","1801 NE 23RD AVE, BAY C-4","1801 NE 23RD AVE, BAY C-4","GAINESVILLE","352-373-0200","SURFACE1028@YAHOO.COM.COM","HESTER  MERLE"
"NURSERY SCHOOL AND/OR CHILD DAYCARE","22894","KIDWORKS INC.","1997-03-10T00:00:00.000","3003 NW 53RD AVE","3003 NW 53RD AVE","GAINESVILLE","352-335-1335","MIKE@KIDWORKS.CFCOXMAIL.COM","MICHAEL  KRAMER"
"LAWN/YARD MAINTENANCE w/o LANDSCAPING","29972","FOREMAN, WILLIE, SR.","2004-01-01T00:00:00.000","1203 NE 6TH AVE","1203 NE 6TH AVE","GAINESVILLE","352-318-2531",,"WILLIE  FOREMAN"
"PROFESSIONAL-ATHLETIC TRAINER","35085","ELLMORE, BARBARA","2007-10-01T00:00:00.000","4055 NW 43RD ST, STE 21","4229 NW 43RD ST, APT K-87","GAINESVILLE","267-767-4269","OPTPT4U@GMAIL.COM","OPTIMAL  PERSONAL TRAINING 4U LLC"
"PHYSICIAN/SURGEON MD","33159","GAINESVILLE AFTER HOURS CLINIC","2005-01-03T00:00:00.000","1050 NW 8TH AVE, SUITE 20A","9111 SW 53RD PL, SUITE C","GAINESVILLE","352-373-4107","gahcdixie@yahoo.com","GAINESVILLE AFTER HOURS CLINIC, P.A."
"WHOLESALE MERCHANT","26124","FLORIDA COOLING SUPPLY, INC","2000-09-01T00:00:00.000","5401 NW 13TH ST, SUITE B","PO BOX 2954","JACKSONVILLE","352-336-8778",,"FLORIDA COOLING SUPPLY, INC"
"PROFESSIONAL NOT OTHERWISE LICENSED","43324","LABCORP","2018-04-30T00:00:00.000","3909 NW 13TH ST","231 MAPLE AVE","BURLINGTON","336-436-4152","HAWNC@LABCORP.COM","LABORATORY  CORPORATION OF AMERICA"
"AUTO REPAIR GARAGE","43531","JIFFY LUBE #404","2018-05-15T00:00:00.000","1921 N MAIN ST","105 DECKER CT, STE 900","IRVING","972-812-7900","COMPLIANCE@JIFFYWORLD.COM","TEAM CAR CARE EAST, LLC"
