"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Public Call-In Number,Call-in Access Code,Agenda URL,Map Location,2010 House Districts,2010 Senate Districts,Counties
"Treasurer, Oregon State",Oregon Retirement Savings Plan Rulemaking Advisory Committee,,06/14/2017 09:00:00 AM,06/14/2017 11:00:00 AM,"OST-Tigard Office, Mt. Hood Board Room, 16290 SW Upper Boones Ferry Road", Tigard,OR,,Yes,Missy Simpson,503-373-7453,missy.simpson@ost.state.or.us,,,,,,,,877-336-1828,1691288,http://www.oregon.gov/retire/Pages/Rules.aspx,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Board Meeting,,06/20/2017 09:30:00 AM,06/20/2017 11:30:00 AM,"OST-Tigard, Mt. Hood Board Room, 16290 SW Upper Boones Ferry Road",Tigard,OR,,yes,Missy Simpson,503-373-7453,missy.simpson@ost.state.or.us,,,,,,,,877-336-1828 - On Listen Only Mode,1691288,http://www.oregon.gov/retire/Pages/Meetings.aspx,,,,
"Treasurer, Oregon State",Oregon Short Term Fund Board Meeting,,07/11/2017 10:00:00 AM,07/11/2017 12:00:00 PM,16290 SW Upper Boones Ferry Road, Tigard,OR,,,Aliese Jacobsen,,aliese.jacobsen@ost.state.or.us,,,,,,,,(877) 336-1829,4264965,,,,,
"Treasurer, Oregon State",Private Activity Bond Committee,Regular Meeting,07/12/2017 10:00:00 AM,07/12/2017 12:00:00 PM,"350 Winter Street NE, Suite 100, Columbia Room", Salem,OR,,,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,,"https://www.google.com/maps/search/350+Winer+ST+NE,+Suite+100+Salem+OR+97301-3896/@44.9400166,-123.0326688,17z/data=!3m1!4b1?hl=en",http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,,,,http://www.oregon.gov/treasury/Divisions/DebtManagement/Pages/Private-Activity-Bond-Committee.aspx,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting ,08/09/2017 09:00:00 AM,08/09/2017 12:30:00 PM,16290 SW Upper Boones Ferry Road, Tigard,OR,,,May Fanning,503 431 7939,may.fanning@ost.state.or.us,,"https://www.google.com/maps/place/16290+SW+Upper+Boones+Ferry+Rd,+Portland,+OR+97224/data=!4m2!3m1!1s0x549572c33f67c577:0x303b8e1c111f8034?sa=X&ved=0ahUKEwjkjeK057vUAhUG9mMKHfBtCXQQ8gEIITAA",http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,May Fanning,503 431 7939,may.fanning@ost.state.or.us,,,,,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Board Meeting,,09/12/2017 09:30:00 AM,09/12/2017 11:30:00 AM,"Mt. Hood Board Room, OST-Tigard Office, 16290 SW Upper Boones Ferry Road", Tigard,OR,,Yes,Missy Simpson,503-373-7453,missy.simpson@ost.state.or.us,,,,,,,,877-336-1828,1691288,http://www.oregon.gov/retire/SiteAssets/Pages/Meetings/OregonSaves%20-%20Agenda%202017.9%20Board%20Meeting.pdf,,,,
"Treasurer, Oregon State",OregonSaves Rulemaking Hearing,,09/19/2017 10:00:00 AM,09/19/2017 11:30:00 AM,"Mt. Hood Board Room, OST-Tigard, 16290 SW Upper Boones Ferry Road",Tigard,OR,,Yes,Missy Simpson,503-373-7453,missy.simpson@ost.state.or.us,,,,,,,,877-336-1828,1691288,,,,,
"Treasurer, Oregon State",Oregon Investment Council,Oregon Investment Council,09/20/2017 09:00:00 AM,09/20/2017 12:30:00 PM,16290 SW Upper Boones Ferry Road, Tigard,OR,,,May Fanning,503 431 7939,may.fanning@ost.state.or.us,,"https://www.google.com/maps/place/16290+SW+Upper+Boones+Ferry+Rd,+Portland,+OR+97224/data=!4m2!3m1!1s0x549572c33f67c577:0x303b8e1c111f8034?sa=X&ved=0ahUKEwiPzOqbxqLWAhVI72MKHQayAg4Q8gEIJTAA",http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,May Fanning,5414058894,may.fanning@ost.state.or.us,,,,http://www.oregon.gov/treasury/Divisions/Investment/Documents/OIC/OIC%20Meeting%20Schedule%2c%20Agendas%20and%20Mintes/9.20.17%20OIC%20Notice%20and%20Agenda.pdf,,,,
"Treasurer, Oregon State",Oregon 529 Savings Board Quarterly Meeting,,09/21/2017 01:00:00 PM,09/21/2017 03:30:00 PM,"16290 SW Upper Boones Ferry Rd, Tigard, OR  97224", Tigard,OR,,Yes,Stephanie Swetland,503-373-1903,stephanie.swetland@ost.state.or.us,,,,,,,,,,http://www.oregon529network.com/board-meetings/,,,,
"Treasurer, Oregon State",Private Activity Bond Committee,RESCHEDULED - Regular Meeting,10/05/2017 10:00:00 AM,10/05/2017 12:00:00 PM,"350 Winter Street NE, Suite 100, Columbia Room", Salem,OR,,,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,,"https://www.google.com/maps/search/350+Winer+ST+NE,+Suite+100+Salem+OR+97301-3896/@44.9400166,-123.0326688,17z/data=!3m1!4b1?hl=en",http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,,,,http://www.oregon.gov/treasury/Divisions/DebtManagement/Pages/Private-Activity-Bond-Committee.aspx,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Board Call,,10/11/2017 01:00:00 PM,10/11/2017 02:00:00 PM,Conference Call, Salem,OR,,No,Missy Simpson,503-373-7453,missy.simpson@ost.state.or.us,,,,,,,,877-336-1828,1691288,,,,,
"Treasurer, Oregon State",Oregon Short Term Fund Board Meeting,,10/12/2017 10:00:00 AM,10/12/2017 12:00:00 PM,16290 SW Upper Boones Ferry Road, Tigard,OR,,,Aliese Jacobsen,,aliese.jacobsen@ost.state.or.us,,,,,,,true,(877) 336-1829,4264965,,,,,
"Treasurer, Oregon State",Announcement of new Treasury Fellowship program,"A quorum of the Oregon Investment Council (OIC) is scheduled to appear at an event at 2 pm Tuesday, Oct. 24 to announce a new fellowship program that is a partnership between the State Treasury and Portland State University. No OIC decisions will be discussed.",10/24/2017 02:00:00 PM,10/24/2017 03:00:00 PM,"Karl Miller Center, Room 295, Portland State University, 631 SW Harrison St, ", Portland,OR,,,Grace Roth,,Grace.Roth@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",Oregon Investment Council ,,11/01/2017 09:00:00 AM,11/01/2017 12:15:00 PM,16290 SW Upper Boones Ferry Road, Tigard,OR,,,May Fanning,503 431 7939,may.fanning@ost.state.or.us,,"https://www.google.com/maps/place/16290+SW+Upper+Boones+Ferry+Rd,+Portland,+OR+97224/@45.4020706,-122.753442,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x303b8e1c111f8034!8m2!3d45.4020669!4d-122.7512533",http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,May Fanning,503 431 7939,may.fanning@ost.state.or.us,,,,http://www.oregon.gov/treasury/Divisions/Investment/Documents/OIC/OIC%20Meeting%20Schedule%2c%20Agendas%20and%20Mintes/11.1.17%20OIC%20Notice%20and%20Agenda%20%28revised%29.pdf,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Board - Executive Session,,11/02/2017 02:30:00 PM,10/31/2017 09:33:00 AM,"OST-Tigard, 16290 SW Upper Boones Ferry Road",TIgard,OR,Executive Session to consult with counsel concerning the legal rights and duties of a public body with regard to current litigation or litigation likely to be filed.  ORS 192.660(2)(h).,,Missy Simpson,503-373-1488,missy.simpson@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",Municipal Debt Advisory Commission,Special Meeting,11/09/2017 09:30:00 AM,11/09/2017 10:00:00 AM,Teleconference,Salem,OR,,,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,,,,,,,,888-636-3807,662435,http://www.oregon.gov/treasury/Divisions/DebtManagement/Documents/MDAC/Agenda%202017.11.09.pdf,,,,
"Treasurer, Oregon State",Oregon 529 Savings Board Quarterly Meeting,,11/16/2017 01:00:00 PM,11/16/2017 03:30:00 PM,"16290 SW Upper Boones Ferry Rd, Tigard, OR  97224",Tigard,OR,,Yes,Stephanie Swetland,503-373-1903,stephanie.swetland@ost.state.or.us,,,,,,,,,,http://www.oregon529network.com/board-meetings/,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting ,12/13/2017 09:00:00 AM,12/13/2017 12:45:00 PM,16290 SW Upper Boones Ferry Road, Tigard,OR,,,May Fanning,503 431 7939,may.fanning@ost.state.or.us,,"https://www.google.com/maps/place/16290+SW+Upper+Boones+Ferry+Rd,+Portland,+OR+97224/data=!4m2!3m1!1s0x549572c33f67c577:0x303b8e1c111f8034?sa=X&ved=0ahUKEwiCufauvLLXAhVhrFQKHa0KB5oQ8gEIJTAA",http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,May Fanning,503 431 7939,may.fanning@ost.state.or.us,,,,,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Board Meeting,,12/19/2017 09:00:00 AM,12/19/2017 12:00:00 PM,"OST-Tigard Office, 16290 SW Upper Boones Ferry Road", Tigard,OR,Mt. Hood Board Room,yes,Missy Simpson,503-373-7453,missy.simpson@ost.state.or.us,,,,,,,,877-336-1828,1691288,,,,,
"Treasurer, Oregon State",Private Activity Bond Committee,Special Meeting,12/19/2017 11:00:00 AM,12/19/2017 12:00:00 PM,"350 Winter St NE, Suite 100 (Labor & Industries Building)",Salem,OR,,,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",Oregon Short Term Fund Board Meeting,,01/11/2018 10:00:00 AM,01/11/2018 12:00:00 PM,16290 SW Upper Boones Ferry Road, Tigard,OR,,,Aliese Jacobsen,503-431-7900,aliese.jacobsen@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",Private Activity Bond Committee,Regular Meeting,01/24/2018 10:00:00 AM,01/24/2018 12:00:00 PM,"350 Winter St NE, Suite 100 (Labor & Industries Building)", Salem,OR,,,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,,"https://www.google.com/maps?q=350+Winer+ST+NE,+Suite+100+Salem+OR+97301-3896&hl=en&sll=37.0625,-95.677068&sspn=49.176833,45.527344&hnear=350+Winter+St+NE+%23100,+Salem,+Oregon+97301&t=m&z=16",http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,,,,,,,http://www.oregon.gov/treasury/Divisions/DebtManagement/Pages/Private-Activity-Bond-Committee.aspx,,,,
"Treasurer, Oregon State",Oregon 529 Savings Special Board Meeting,,01/24/2018 01:00:00 PM,01/24/2018 02:30:00 PM,"OST - Tigard, 16290 SW Upper Boones Ferry Road", Tigard,OR,,Yes,Missy Simpson,503-373-1488,missy.simpson@ost.state.or.us,,,,,,,,,,http://www.oregon529network.com/board-meetings/,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting ,02/01/2018 09:00:00 AM,02/01/2018 12:30:00 PM,16290 SW Upper Boones Ferry Road, Tigard,OR,,,May Fanning,503-431-7939,may.fanning@ost.state.or.us,,"https://www.google.com/maps/place/16290+SW+Upper+Boones+Ferry+Rd,+Portland,+OR+97224/@45.4020669,-122.753442,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x303b8e1c111f8034!8m2!3d45.4020669!4d-122.7512533",http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,May Fanning,503-431-7939,may.fanning@ost.state.or.us,,,,http://www.oregon.gov/treasury/Divisions/Investment/Documents/OIC/OIC%20Meeting%20Schedule%2c%20Agendas%20and%20Mintes/2.1.2018%20Public%20Notice%20and%20Agenda%20OIC%20Meeting.pdf,,,,
"Treasurer, Oregon State",Oregon 529 Savings Board Quarterly Meeting,,02/15/2018 01:00:00 PM,02/15/2018 03:30:00 PM,"OST - Tigard, 16290 SW Upper Boones Ferry Road", Tigard,OR,,Yes,Missy Simpson,503-373-1488,missy.simpson@ost.state.or.us,,,,,,,,,,http://www.oregon529network.com/board-meetings/,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Plan Board Meeting,ORSP,03/13/2018 09:00:00 AM,03/13/2018 12:00:00 PM,"OST - Tigard, 16290 SW Upper Boones Ferry Road",Tigard,OR,,Yes,Missy Simpson,503-373-1488,missy.simpson@ost.state.or.us,,,,,,,,877-336-1828,1691288,http://www.oregon.gov/retire/pages/meetings.aspx,,,,
"Treasurer, Oregon State",Municipal Debt Advisory Commission,MDAC Annual Meeting,03/13/2018 02:00:00 PM,03/13/2018 03:15:00 PM,Sunriver Resort,Sunriver,OR,The Municipal Debt Advisory Commission (MDAC) annual meeting is being held during the 2018 Oregon Government Finance Officers Association (OGFOA) Spring Conference. More details in available at http://www.ogfoa.org/. ,,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,,http://www.ogfoa.org/,http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,,,,,,,http://www.oregon.gov/treasury/Divisions/DebtManagement/LocalGov/Pages/MDAC.aspx,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting ,03/14/2018 09:00:00 AM,03/14/2018 12:30:00 PM,16290 SW Upper Boones Ferry Road,Tigard,OR,,,May Fanning,503 431 7939,may.fanning@ost.state.or.us,,"https://www.google.com/maps/place/16290+SW+Upper+Boones+Ferry+Rd,+Portland,+OR+97224/@45.4020706,-122.753442,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x303b8e1c111f8034!8m2!3d45.4020669!4d-122.7512533",http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,May Fanning,503 431 7939,may.fanning@ost.state.or.us,,,,http://www.oregon.gov/treasury/Divisions/Investment/Documents/OIC/OIC%20Meeting%20Schedule%2c%20Agendas%20and%20Mintes/3.14.18%20OIC%20Notice%20and%20Agenda.pdf,,,,
"Treasurer, Oregon State",Oregon Short Term Fund Board Meeting,,04/12/2018 10:00:00 AM,04/12/2018 12:00:00 PM,16290 SW Upper Boones Ferry Road, Tigard,OR,,,Aliese Jacobsen,5034317900,aliese.jacobsen@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",Private Activity Bond Committee,Regular Meeting,04/18/2018 10:00:00 AM,04/18/2018 12:00:00 PM,"350 Winter St NE, Suite 100, Columbia Room", Salem,OR,,,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,,"https://www.google.com/maps?q=350+Winer+ST+NE,+Suite+100+Salem+OR+97301-3896&hl=en&sll=37.0625,-95.677068&sspn=49.176833,45.527344&hnear=350+Winter+St+NE+%23100,+Salem,+Oregon+97301&t=m&z=16",http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,,,,,,,http://www.oregon.gov/treasury/Divisions/DebtManagement/Pages/Private-Activity-Bond-Committee.aspx,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting ,04/25/2018 09:00:00 AM,04/25/2018 12:30:00 PM,16290 SW Upper Boones Ferry Road,Tigard,OR,,,May Fanning,503 431 7939,may.fanning@ost.state.or.us,,"https://www.google.com/maps/place/16290+SW+Upper+Boones+Ferry+Rd,+Portland,+OR+97224/@45.4020669,-122.753442,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x303b8e1c111f8034!8m2!3d45.4020669!4d-122.7512533",http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,May Fanning,503 431 7939,may.fanning@ost.state.or.us,,,,http://www.oregon.gov/treasury/Divisions/Investment/Documents/OIC/OIC%20Meeting%20Schedule%2c%20Agendas%20and%20Mintes/4.25.18%20OIC%20Public%20Notice%20and%20Agenda.pdf,,,,
"Treasurer, Oregon State",Oregon 529 Savings Board Meeting,,04/26/2018 10:00:00 AM,04/26/2018 12:00:00 PM,16290 SW Upper Boones Ferry Road, Tigard,OR,,Yes,Missy Simpson,503-373-1488,missy.simpson@ost.state.or.us,,,,,,,,,,http://www.oregon529network.com/board-meetings/,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Special Meeting ,04/27/2018 01:00:00 PM,04/27/2018 04:00:00 PM,16290 SW Upper Boones Ferry Road,Tigard,OR,,,May Fanning,503 431 7939,may.fanning@ost.state.or.us,,"https://www.google.com/maps/place/16290+SW+Upper+Boones+Ferry+Rd,+Portland,+OR+97224/@45.4020669,-122.753442,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x303b8e1c111f8034!8m2!3d45.4020669!4d-122.7512533",,May Fanning,503 431 7939,may.fanning@ost.state.or.us,,,,http://www.oregon.gov/treasury/Divisions/Investment/Documents/OIC/OIC%20Meeting%20Schedule%2c%20Agendas%20and%20Mintes/4.27.18%20%20Special%20OIC%20Meeting%20Notice%20and%20Agenda.pdf,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting ,06/06/2018 09:00:00 AM,06/06/2018 12:15:00 PM,16290 SW Upper Boones Ferry Road,Tigard,OR,,,May Fanning,503 431 7939,may.fanning@ost.state.or.us,,"https://www.google.com/maps/place/16290+SW+Upper+Boones+Ferry+Rd,+Portland,+OR+97224/@45.4020669,-122.753442,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x303b8e1c111f8034!8m2!3d45.4020669!4d-122.7512533",http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,May Fanning,503 431 7939,may.fanning@ost.state.or.us,,,,http://www.oregon.gov/treasury/Divisions/Investment/Documents/OIC/OIC%20Meeting%20Schedule%2c%20Agendas%20and%20Minutes/6.6.2018%20OIC%20Notice%20and%20Agenda.pdf,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Board Meeting,ORSP,06/13/2018 09:00:00 AM,06/13/2018 12:00:00 PM,"OST-Tigard, 16290 SW Upper Boones Ferry Road",Tigard,OR,,Yes,MIssy Simpson,503-373-1488,missy.simpson@ost.state.or.us,,,,,,,,877-336-1828,1691288,,,,,
"Treasurer, Oregon State",Oregon Short Term Fund Board Meeting,,07/10/2018 10:00:00 AM,07/10/2018 12:00:00 PM,16290 SW Upper Boones Ferry Road, Tigard,OR,,,Aliese Jacobsen,5034317900,aliese.jacobsen@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",Oregon 529 Savings Board Quarterly Meeting,,07/16/2018 09:00:00 AM,07/16/2018 12:00:00 PM,"OST-Tigard, 16290 SW Upper Boones Ferry Road",Tigard,OR,,YES,Missy Simpson,503-373-1488,missy.simpson@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",Private Activity Bond Committee,Regular Meeting,07/18/2018 10:00:00 AM,07/18/2018 12:00:00 PM,"350 Winter St NE, Suite 100, Columbia Room", Salem,OR,,,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,,"https://www.google.com/maps?q=350+Winer+ST+NE,+Suite+100+Salem+OR+97301-3896&hl=en&sll=37.0625,-95.677068&sspn=49.176833,45.527344&hnear=350+Winter+St+NE+%23100,+Salem,+Oregon+97301&t=m&z=16",http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,,,,,,,http://www.oregon.gov/treasury/Divisions/DebtManagement/Pages/Private-Activity-Bond-Committee.aspx,,,,
"Treasurer, Oregon State",OregonSaves Rulemaking Advisory Committee Meeting,,07/18/2018 03:00:00 PM,07/18/2018 05:00:00 PM,"OST-Tigard, 16290 SW Upper Boones Ferry Road", Tigard,OR,,,Missy Simpson,503-373-1488,missy.simpson@ost.state.or.us,,,,,,,,877-336-1828,1691288,,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting ,08/08/2018 09:00:00 AM,08/08/2018 12:00:00 PM,16290 SW Upper Boones Ferry Road, Tigard,OR,,,May Fanning,,may.fanning@ost.state.or.us,,"https://www.google.com/maps/place/16290+SW+Upper+Boones+Ferry+Rd,+Portland,+OR+97224/data=!4m2!3m1!1s0x549572c33f67c577:0x303b8e1c111f8034?sa=X&ved=0ahUKEwiPzOqbxqLWAhVI72MKHQayAg4Q8gEIJTAA",https://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,May Fanning,,may.fanning@ost.state.or.us,,,,https://www.oregon.gov/treasury/Divisions/Investment/Documents/OIC/OIC%20Meeting%20Schedule%2c%20Agendas%20and%20Minutes/8.8.18%20OIC%20Public%20Notice%20and%20Agenda.pdf,,,,
"Treasurer, Oregon State",OregonSaves Rulemaking Advisory Committee Meeting,,08/09/2018 09:00:00 AM,08/09/2018 11:00:00 AM,"OST-Tigard, 16290 SW Upper Boones Ferry Road",Tigard,OR,,,Missy Simpson,503-373-1488,missy.simpson@ost.state.or.us,,,,,,,,877-336-1828,1691288,,,,,
"Treasurer, Oregon State",Oregon 529 Savings Board Special Meeting - Conference Call ,,08/20/2018 09:00:00 AM,08/20/2018 09:30:00 AM,NA,Salem,OR,"Conference call:

Conference #:  866-590-5055
Access Code:  504488 #",Yes,Missy Simpson,,missy.simpson@ost.state.or.us,,,,,,,,,504488,http://www.oregon529network.com/board-meetings/,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Program - Rulemaking Hearing,Rulemaking Hearing ,09/18/2018 09:00:00 AM,09/18/2018 11:00:00 AM,"Mt. Hood Board Room, 16290 SW Upper Boones Ferry Road",Tigard,OR,"Conference #:
877-336-1828

Access Code:
1691288",,Kim Olson,,kim.olson@ost.state.or.us,,,,,,,,,1691288,https://www.oregon.gov/retire/Pages/Rules.aspx,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting ,09/19/2018 09:00:00 AM,09/19/2018 12:30:00 PM,16290 SW Upper Boones Ferry Road, Tigard,OR,,,May Fanning,,may.fanning@ost.state.or.us,,https://www.google.com/maps/dir/,https://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,May Fanning,,may.fanning@ost.state.or.us,,,,https://www.oregon.gov/treasury/Divisions/Investment/Documents/OIC/OIC%20Meeting%20Schedule%2c%20Agendas%20and%20Minutes/OIC%209.19.18%20-%20Public%20Notice%20and%20Agenda.pdf,,,,
"Treasurer, Oregon State",Oregon 529 Savings Board Quarterly Meeting,,09/20/2018 01:00:00 PM,09/20/2018 04:00:00 PM,"OST - Tigard, 16290 SW Upper Boones Ferry Road",Tigard,OR,,Yes,Missy Simpson,503-373-1488 ,missy.simpson@ost.state.or.us,,,,,,,,,,http://www.oregon529network.com/board-meetings/,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Program Board Meeting,ORSP,10/09/2018 09:00:00 AM,10/09/2018 12:00:00 PM,"OST - Tigard, 16290 SW Upper Boones Ferry Road",Tigard,OR,"Conference #:  877-336-1828
Access Code:  1691288",Yes,Missy Simpson,503-373-1488,missy.simpson@ost.state.or.us,,,,,,,,877-336-1828,1691288,https://www.oregon.gov/retire/Pages/Meetings.aspx,,,,
"Treasurer, Oregon State",Oregon Short Term Fund Board Meeting,,10/11/2018 10:00:00 AM,10/11/2018 12:00:00 PM,16290 SW Upper Boones Ferry Road, Tigard,OR,,,Aliese Jacobsen,5034317900,aliese.jacobsen@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Program - Conference Call,,10/15/2018 11:45:00 AM,10/15/2018 12:00:00 PM,N/A,Salem,OR,,Yes,Missy Simpson,503-373-1488,missy.simpson@ost.state.or.us,,,,,,,,877-336-1828,1691288,https://www.oregon.gov/retire/Pages/Meetings.aspx,,,,
"Treasurer, Oregon State",Private Activity Bond Committee,Regular Meeting,10/17/2018 10:00:00 AM,10/17/2018 12:00:00 PM,"350 Winter St NE, Suite 100, Columbia Room", Salem,OR,,,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,,"https://www.google.com/maps?q=350+Winer+ST+NE,+Suite+100+Salem+OR+97301-3896&hl=en&sll=37.0625,-95.677068&sspn=49.176833,45.527344&hnear=350+Winter+St+NE+%23100,+Salem,+Oregon+97301&t=m&z=16",http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,,,,,,,http://www.oregon.gov/treasury/Divisions/DebtManagement/Pages/Private-Activity-Bond-Committee.aspx,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting ,10/31/2018 09:00:00 AM,10/31/2018 11:30:00 AM,16290 SW Upper Boones Ferry Road, Tigard,OR,,,May Fanning,503-431-7939,may.fanning@ost.state.or.us,,"https://www.google.com/maps/place/16290+SW+Upper+Boones+Ferry+Rd,+Portland,+OR+97224/data=!4m2!3m1!1s0x549572c33f67c577:0x303b8e1c111f8034?sa=X&ved=2ahUKEwikqoat-ZzeAhV9GDQIHUYMBJ4Q8gEwAHoECAAQAQ",https://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,May Fanning,503-431-7939,may.fanning@ost.state.or.us,,,,https://www.oregon.gov/treasury/Divisions/Investment/Documents/OIC/OIC%20Meeting%20Schedule%2c%20Agendas%20and%20Minutes/10.31.2018%20OIC%20Meeting%20Notice%20and%20Agenda.pdf,,,,
"Treasurer, Oregon State",Private Activity Bond Committee,Special Meeting,11/05/2018 02:00:00 PM,11/05/2018 03:00:00 PM,"350 Winter Street NE, DCBS Conference Room 1B", Salem,OR,,,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,,"https://www.google.com/maps/place/350+Winter+St+NE+%23100,+Salem,+OR+97301/@44.9410181,-123.0325433,17z/data=!3m1!4b1!4m5!3m4!1s0x54bfff118b7482eb:0x4e8d59b4c3cb8693!8m2!3d44.9410181!4d-123.0303546?hl=en",https://www.oregon.gov/treasury/Divisions/DebtManagement/Pages/Private-Activity-Bond-Committee.aspx,,,,,,,https://www.oregon.gov/treasury/Divisions/DebtManagement/Pages/Private-Activity-Bond-Committee.aspx,,,,
"Treasurer, Oregon State",Oregon 529 Savings Board Quarterly Meeting,,11/15/2018 01:00:00 PM,11/15/2018 03:30:00 PM,"OST-Tigard, 16290 SW Upper Boones Ferry Road", Tigard,OR,,Yes,Missy Simpson,503-373-1488,Missy.simpson@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",Municipal Debt Advisory Commission,Special Meeting,11/28/2018 11:00:00 AM,11/28/2018 11:30:00 AM,"350 Winter Street NE, Rogue Conference Room",Salem,OR,,,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,,"https://www.google.com/maps?q=350+Winer+ST+NE,+Suite+100+Salem+OR+97301-3896&hl=en&sll=37.0625,-95.677068&sspn=49.176833,45.527344&hnear=350+Winter+St+NE+%23100,+Salem,+Oregon+97301&t=m&z=16",https://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,,,,,,,https://www.oregon.gov/treasury/Divisions/DebtManagement/LocalGov/Pages/MDAC.aspx,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Program Board Meeting,ORSP,12/11/2018 09:00:00 AM,12/11/2018 12:00:00 PM,"OST - Tigard, 16290 SW Upper Boones Ferry Road",Tigard,OR,,Yes,Missy Simpson,503-373-1488,missy.simpson@ost.state.or.us,,,,,,,,877-336-1828,1691288,https://www.oregon.gov/retire/Pages/Meetings.aspx,,,,
