"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Webinar/Webcast Link,Public Call-In Number,Call-in Access Code,Agenda URL,Owner,Agenda Upload,Map Location,Weblink to Meeting Minutes/Summaries,2010 House Districts,2010 Senate Districts,Counties
"Health Authority, Oregon",All Payer All Claims Technical Advisory Group,,11/09/2017 01:00:00 PM,11/09/2017 03:00:00 PM,"Oregon Health Authority Transformation Center Training Room, Lincoln Building, 421 SW Oak Street, Suite 775", Portland,OR,"What: A public meeting of the Oregon Health Authority All Payer All Claims Technical Advisory Group 

When: Thursday, November 9, 1-3 p.m.

Where: Oregon Health Authority Transformation Center Training Room, Lincoln Building, 421 SW Oak Street, Suite 775, Portland
 
The public can also join through a listen-only conference line at 888-204-5984, participant code 1277166.

For more information, an agenda and All Payer All Claims meeting packet, visit the committee’s website at http://www.oregon.gov/oha/HPA/ANALYTICS/Pages/All-Payer-All-Claims-TAG.aspx.  
",,Jennifer Uhlman,503-739-5267,jennifer.m.uhlman@dhsoha.state.or.us,,,,,,,,,888-204-5984,1277166,,,,,http://www.oregon.gov/oha/HPA/ANALYTICS/Pages/All-Payer-All-Claims-TAG.aspx,,,
"Health Authority, Oregon",OHA hosting state health assessment community meetings,,10/11/2017 09:30:00 AM,10/11/2017 11:30:00 AM,"AllCare Community Room, 1701 NE Seventh St.", Grants Pass,OR,"What: The Oregon Health Authority Public Health Division is holding community meetings to get input on the state health assessment. Oregon’s state health assessment will be used to determine the priorities for Oregon’s 2020-2024 state health improvement plan.

Agenda: Listen to community members about experiences, strengths and needs related to health, and share findings from assessments of the health of people in Oregon.

Participants can RSVP on the state health assessment website at http://www.healthoregon.org/sha.

Oregon’s state health assessment is one of three prerequisites for public health accreditation. The assessment describes the health of the population, and identifies areas for improvement, contributing factors that impact health outcomes, and assets and resources that can be mobilized to improve population health.

# # #

Everyone has a right to know about and use Oregon Health Authority (OHA) programs and services. OHA provides free help. Some examples of the free help OHA can provide are:
•	Sign language and spoken language interpreters
•	Written materials in other languages
•	Braille
•	Large print
•	Audio and other formats

If you need help or have questions, please contact Cara Biddlecom at 971-673-2284, 711 TTY or cara.m.biddlecom@state.or.us at least 48 hours before the meeting.
",,Jonathan Modie,971-246-9139,phd.communications@state.or.us,,,,,,,,,,,,,,,,,,
"Health Authority, Oregon",Oregon State Hospital Advisory Board,,02/16/2017 01:00:00 PM,02/16/2017 05:00:00 PM,"Oregon State Hospital, 2600 Center Street NE, Callan Conference Room",Salem,OR,"What: Public meeting of the Oregon State Hospital Advisory Board

When: Thursday, Feb. 16, 1-5 p.m.

Where: Oregon State Hospital, 2600 Center Street NE, Salem, in the Callen Conference Room. The public also can attend via toll-free conference line at 1-888-278-0296, participant code 4294893.

Agenda: Topics will include admissions, recruitment for the new superintendent, the policy related to pregnancy, Patient Advisory Council update, public comment, retreat follow-up, the proposed closure of the Junction City campus in 2018, orientation manuals and Social Security Benefits.

Details: The Oregon State Hospital Advisory Board advises the superintendent, Oregon Health Authority Director and legislators on issues related to the safety, security and care of patients. Members include consumers, providers, advocates, legislators, community members, consumer families and OSH union members.

The meeting site is accessible to people with disabilities. To request alternate formats, sign language interpreters, physical accessibility, or other reasonable accommodations, call the Oregon Health Authority at 503-947-2340 at least 48 hours before the meeting.

For more information, see the board’s website at http://www.oregon.gov/oha/osh/Pages/advisory-board.aspx. 

# # #

",Yes,Jacee Vangestel,503-945-2852,jacee.m.vangestel@state.or.us,,,,,,,,,1-888-278-0296,429-4893,"http://www.oregon.gov/oha/osh/OSHAdvisoryBoardMeetingDocs/OSH%20Hospital%20Advisory%20Board%20Agenda%20-%20Jan.%2012,%202017.pdf",,,,http://www.oregon.gov/oha/osh/Pages/advisory-board.aspx,,,
"Health Authority, Oregon",Medicaid Advisory Committee,,05/24/2017 09:00:00 AM,05/24/2017 12:00:00 PM,"Oregon State Library, 250 Winter Street NE, Room 102", Salem,OR,"What: The regular monthly public meeting of the Medicaid Advisory Committee

When: Wednesday, May 24, 9 a.m. to noon

Where: Oregon State Library, 250 Winter Street NE, Room 102, Salem. The meeting will also be available via webinar at https://attendee.gotowebinar.com/register/8197099256253318658. A recording of the meeting will be posted at the Medicaid Advisory Committee’s website at http://www.oregon.gov/oha/OHPR/MAC/Pages/index.aspx. Members of the public can also call to listen in at 888-398-2342, access code 3732275.

Agenda: Welcome, approve minutes of April 26, Oregon Health Plan member story, ombuds update, federal policy update, and oral health metrics report and discussion.

For more information on the meeting, visit the committee’s meeting page at http://www.oregon.gov/oha/OHPR/MAC/Pages/Meetings.aspx.

The meeting site is accessible to people with disabilities. To request alternate formats, sign language interpreters, physical accessibility, or other reasonable accommodations, call the Oregon Health Authority at 800-282-8096 at least 48 hours before the meeting.

# # #


",Yes,Amanda Peden,503-208-1010,amanda.m.peden@state.or.us,,,,,,,true,https://attendee.gotowebinar.com/register/8197099256253318658,888-398-2342,3732275,,,,,http://www.oregon.gov/oha/OHPR/MAC/Pages/index.aspx,,,
"Health Authority, Oregon",All Payer All Claims Technical Advisory Group,,09/14/2017 01:00:00 PM,09/14/2017 03:00:00 PM,"421 SW Oak St. Lincoln Building, Suite 775, Transformation Center Training Room", Portland,OR,,,Rob Cowie,503-945-7849,ROBB.COWIE@dhsoha.state.or.us,,,,Pamela Naylor,503-559-2216,pamela.naylor@dhsoha.state.or.us,true,https://attendee.gotowebinar.com/rt/1058233035887696644,1-888-204-5984,1277-166,,,,,http://www.oregon.gov/oha/HPA/ANALYTICS/Pages/All-Payer-All-Claims-TAG.aspx,,,
"Health Authority, Oregon",Statewide Supportive Housing Strategy Workgroup,Statewide Supportive Housing Strategy Workgroup,10/11/2017 01:00:00 PM,10/11/2017 03:00:00 PM,Webinar Meeting,N/A,OR,,Yes,Veronica Guerra,503-915-3411,veronica.guerra@state.or.us,,,,,,,true,https://attendee.gotowebinar.com/rt/9046928293156727811,213-929-4232,324-296-897,,,,,http://www.oregon.gov/ohcs/Pages/supportive-housing-workgroup.aspx,,,
"Health Authority, Oregon",Health IT Oversight Council,,12/07/2017 12:30:00 PM,12/07/2017 03:45:00 PM,"421 SW Oak St, Suite 775", Portland,OR,,Yes,Sean Carey,,Sean.M.Carey@state.or.us,,,,,,,true,https://attendee.gotowebinar.com/register/3556126655683836417,888-808-6929,453-773 ,http://www.oregon.gov/oha/HPA/OHIT-HITOC/Pages/Public-Meeting-Notice.aspx,,,,http://www.oregon.gov/oha/HPA/OHIT-HITOC/Pages/Public-Meeting-Notice.aspx,,,
"Health Authority, Oregon",OHA hosting state health assessment community meeting,,10/04/2017 01:00:00 PM,10/04/2017 03:00:00 PM,"Community Connections of Northeast Oregon, 2204 E. Penn Ave.", La Grande,OR,"What: The Oregon Health Authority Public Health Division is holding community meetings to get input on the state health assessment. Oregon’s state health assessment will be used to determine the priorities for Oregon’s 2020-2024 state health improvement plan.

Agenda: Listen to community members about experiences, strengths and needs related to health, and share findings from assessments of the health of people in Oregon.

Participants can RSVP on the state health assessment website at http://www.healthoregon.org/sha.

Oregon’s state health assessment is one of three prerequisites for public health accreditation. The assessment describes the health of the population, and identifies areas for improvement, contributing factors that impact health outcomes, and assets and resources that can be mobilized to improve population health.

# # #

Everyone has a right to know about and use Oregon Health Authority (OHA) programs and services. OHA provides free help. Some examples of the free help OHA can provide are:
•	Sign language and spoken language interpreters
•	Written materials in other languages
•	Braille
•	Large print
•	Audio and other formats

If you need help or have questions, please contact Cara Biddlecom at 971-673-2284, 711 TTY or cara.m.biddlecom@state.or.us at least 48 hours before the meeting.
",Yes,Jonathan Modie,971-246-9139,phd.communications@state.or.us,,,,,,,,,,,,,,,,,,
"Health Authority, Oregon",Oregon State Cancer Registry Advisory Committee,,06/07/2017 10:30:00 AM,06/07/2017 12:30:00 PM,"Portland State Office Building (PSOB), 800 NE Oregon St., Room 710", Portland,OR,"What: A public meeting of the Oregon State Cancer Registry Advisory Committee 

Agenda: Cancer incidence study of Marines stationed at Camp Lejeune; impacts of the ACA: accessing community cancer care after insurance expansion; melanoma-associated formation of lymphatic vessels (lymphangiogenesis) and responses to targeted therapy

When: Wednesday June 7, 10:30 a.m. to 12:30 p.m.

Where: Portland State Office Building, 800 NE Oregon St., Room 710, Portland

Who: The Oregon State Cancer Registry Advisory Committee comprises private organizations and state agencies dedicated to the comprehensive collection of incidence data for cancer surveillance, prevention and control efforts for Oregon.

Details: The meeting is open to the public. Please note that space is limited.

To request alternate formats, sign language interpreters, physical accessibility, or other reasonable accommodations, call the Oregon Health Authority at 800-282-8096 at least 48 hours before the meeting.

For more information, see the committee's website at https://public.health.oregon.gov/DiseasesConditions/ChronicDisease/Cancer/oscar/Pages/index.aspx.


# # #
",,Jonathan Modie,971-246-9139,PHD.Communications@state.or.us,,,,,,,,,,,,,,,,,,
"Health Authority, Oregon",Work session(Brainstorm) to develop HCI concepts for 2019 Legislative session, This HCI community advisory group meeting is designed to brainstorm ideas and inputs for legislative concepts that would be presented to the 2019 legislature for consideration ,11/20/2017 02:30:00 PM,11/20/2017 04:00:00 PM,"Lincoln Building, OEI Conference Room, 421 SW Oak Street Suite 750, ", Portland,OR,,Yes,Kweku Wilson,971-673-3328,kweku.wilson@state.or.us,,,,,,,,https://global.gotomeeting.com/join/377978685,1-888-251-2909,301558,,,,,https://global.gotomeeting.com/join/377978685,,,
"Health Authority, Oregon","Administrative rulemaking hearing - OAR 333-028, Local School Dental Sealant Programs",,12/19/2017 02:30:00 PM,12/19/2017 02:30:00 PM,"Portland State Office Building, 800 NE Oregon St., Room 1B", Portland,OR,"Rulemaking hearing to take public testimony on proposed changes to OAR chapter 333, division 28 regarding the certification requirements for local school dental sealant programs.",Yes,Brittany Hall,503-449-9808,publichealth.rules@state.or.us,,,,,,,,,,,,,,,http://www.healthoregon.org/sealantcert,,,
"Health Authority, Oregon",State Health Assessment Health Status Subcommittee,"Share high-level themes from community meetings; review purpose and process for indicators; review proposed categories, indicators and justification; provide feedback on proposed indicators; discuss next steps for the State Health Assessment and State Health Improvement Plan development process",11/02/2017 01:00:00 PM,11/02/2017 03:00:00 PM,By webinar,n/a,OR,"What: A meeting of the Oregon Health Authority’s State Health Assessment Health Status Subcommittee to inform the development of the State Health Assessment

Agenda: Share high-level themes from community meetings; review purpose and process for indicators; review proposed categories, indicators and justification; provide feedback on proposed indicators; discuss next steps for the State Health Assessment and State Health Improvement Plan development process

When: Thursday, Nov. 2, 1-3 p.m. The meeting is open to the public. A 10-minute public comment period will be held at the end of the meeting; comments are limited to three minutes. 

Where: By webinar at https://attendee.gotowebinar.com/register/3324390283537388290.
Conference call line for audio: 877-848-7030, access code 2030826#

Oregon’s revised State Health Assessment is one of three prerequisites for public health accreditation. The assessment describes the health of the population, identifies areas for improvement, contributing factors that impact health outcomes, and assets and resources that can be mobilized to improve population health. For more information see the State Health Assessment’s web page at http://www.oregon.gov/oha/PH/ABOUT/Pages/state-health-assessment.aspx.

# # #
",yes,Christy Hudson ,,christy.j.hudson@state.or.us,,,,,,,true,https://attendee.gotowebinar.com/register/3324390283537388290,877-848-7030,2030826#,,,,,http://www.oregon.gov/oha/PH/ABOUT/Pages/state-health-assessment.aspx,,,
"Health Authority, Oregon",Statewide Supportive Housing Strtegy Workgroup,Statewide Supportive Housing Strtegy Workgroup,09/07/2017 01:00:00 PM,09/07/2017 03:00:00 PM,Oregon Housing & Community Services Room 124A/B, Salem,OR,,Yes,Kenny LaPoint,503-9153411,Kenny.LaPoint@oregon.gov,,,,,,,true,https://attendee.gotowebinar.com/rt/9046928293156727811,213-929-4232,324296-897,,,,,http://www.oregon.gov/ohcs/Pages/supportive-housing-workgroup.aspx,,,
"Health Authority, Oregon",Health Information Technology Oversight Council,"The Health Information Technology Oversight Council (HITOC) is tasked with setting goals and developing a strategic health information technology (HIT) plan for the state, as well as monitoring progress in achieving those goals and providing oversight for the implementation of the plan.",10/12/2017 01:00:00 PM,10/12/2017 04:00:00 PM,"800 NE Oregon St, Room 1E, Portland, OR", Portland,OR,,,Sean Carey,,Sean.M.Carey@state.or.us,,,,,,,true,http://www.oregon.gov/oha/OHPR/HITOC/Pages/Meeting_Materials.aspx,888-808-6929,453-773,http://www.oregon.gov/oha/OHPR/HITOC/Pages/Meeting_Materials.aspx,,,,http://www.oregon.gov/oha/OHPR/HITOC/Pages/Meeting_Materials.aspx,,,
"Health Authority, Oregon",Oregon Stroke Care Committee,,01/19/2017 07:00:00 AM,01/19/2017 08:30:00 AM,By conference call only,n/a,OR,"What: A public meeting of the Oregon Stroke Care Committee. Agenda items include: 2017 committee report to the Legislature; stroke rehabilitation workgroup update; discuss committee's next steps.

When: Thursday, Jan. 19, 7-8:30 a.m.

Who: The Oregon Stroke Care Committee is established by ORS 431.673 to achieve continuous improvement in the quality of stroke care in Oregon. The committee is composed of 10 members appointed by the Director of the Oregon Health Authority. 

Details: The meeting will be a teleconference call. To participate by phone, call 1-877-336-1831, participant code 559758.

For more information about the meeting, contact Kirsten Aird at 971-673-1053.

To request alternate formats, sign language interpreters or other reasonable accommodations, call the Oregon Health Authority at 1-800-282-8096 at least 48 hours before the meeting.

# # #
",,Kirsten Aird,971-673-1053,kirsten.g.aird@state.or.us,,,,,,,,,1-877-336-1831,559758,,,,,,,,
"Health Authority, Oregon",Oregon State Stroke Care Committee,,01/18/2018 07:00:00 AM,01/18/2018 08:30:00 AM,"Legacy Emanuel 2801 N Gantenbein Ave., East Wing, Conference Room 1003",Portland,OR,"What: The Oregon Stroke Care Committee (SCC) is holding a public meeting. 

Agenda: Review bylaws; provide stroke rehabilitation workgroup update; discuss SCC next steps.

When: Thursday, Jan. 18, 7-8:30 a.m. 

Where: Legacy Emanuel 2801 N Gantenbein Ave., East Wing, Conference Room 1003, Portland. The meeting also is accessible via webinar: https://attendee.gotowebinar.com/register/1540572309010938627

Who: The Oregon Stroke Care Committee is established under ORS 431.673 for the purpose of achieving continuous improvement in the quality of stroke care in Oregon. The committee is made of 10 members appointed by the director of the Oregon Health Authority.  

Contact: Stella Rausch-Scott, committee coordinator, OHA Public Health Division, at 971-673-1322.",,Stella Rausch-Scott,971-673-1322,stella.m.rausch-scott@state.or.us,,,,,,,true,https://attendee.gotowebinar.com/register/1540572309010938627,,,,,,,,,,
"Health Authority, Oregon",OHA hosting state health assessment community meetings,,10/13/2017 02:00:00 PM,10/13/2017 04:00:00 PM,"Samaritan Health Education Building, 740 SW Ninth St.", Newport,OR,"What: The Oregon Health Authority Public Health Division is holding community meetings to get input on the state health assessment. Oregon’s state health assessment will be used to determine the priorities for Oregon’s 2020-2024 state health improvement plan.

Agenda: Listen to community members about experiences, strengths and needs related to health, and share findings from assessments of the health of people in Oregon.

Participants can RSVP on the state health assessment website at http://www.healthoregon.org/sha.

Oregon’s state health assessment is one of three prerequisites for public health accreditation. The assessment describes the health of the population, and identifies areas for improvement, contributing factors that impact health outcomes, and assets and resources that can be mobilized to improve population health.

# # #

Everyone has a right to know about and use Oregon Health Authority (OHA) programs and services. OHA provides free help. Some examples of the free help OHA can provide are:
•	Sign language and spoken language interpreters
•	Written materials in other languages
•	Braille
•	Large print
•	Audio and other formats

If you need help or have questions, please contact Cara Biddlecom at 971-673-2284, 711 TTY or cara.m.biddlecom@state.or.us at least 48 hours before the meeting.
",Yes,Jonathan Modie,971-246-9139,phd.communications@state.or.us,,,,,,,,,,,,,,,,,,
"Health Authority, Oregon",Administrative rulemaking hearing - Public Health Modernization,Standards for State and Local Public Health Authorities,12/04/2017 01:00:00 PM,12/04/2017 01:00:00 PM,"Portland State Office Building, 800 NE Oregon St. Room 1D", Portland,OR,"To take public comment on proposed adoption of OAR 333-014 relating to standards for state and local public health authorities (HB 3100, 2015 & HB 2310, 2017)",Yes,Brittany Hall,,publichealth.rules@state.or.us,,,,,,,,,,,,,,,www.healthoregon.org/modernization (http://www.healthoregon.org/modernization),,,
"Health Authority, Oregon",Administrative rulemaking hearing - Increase of age to purchase tobacco products,Standards for increasing the age to purchase tobacco products and inhalant delivery systems,11/27/2017 10:00:00 AM,11/27/2017 10:00:00 AM,"Jackson County Health Department, 140 S. Holly St. Room HHS1EDCTR1009", Medford,OR,To take public comment on proposed amendments to OAR 333-015 regarding the increase of age to purchase tobacco products and inhalant deliver systems (SB 754),Yes,Brittany Hall,,publichealth.rules@state.or.us,,,,,,,,,,,,,,,http://www.oregon.gov/oha/PH/PREVENTIONWELLNESS/TOBACCOPREVENTION/Pages/retailenvironment.aspx,,,
"Health Authority, Oregon",Provider Directory Advisory Group,,09/20/2017 01:00:00 PM,09/20/2017 04:00:00 PM,421 SW Oak St Suite 775, Portland,OR,,Yes,Karen Hale,,Karen.Hale@state.or.us,,,,Office of Health IT,,OHIT.info@state.or.us,true,https://attendee.gotowebinar.com/register/2092679972268545539,888-808-6929,453-773 ,http://www.oregon.gov/oha/HPA/OHIT/Pages/PDAC.aspx,,,,http://www.oregon.gov/oha/HPA/OHIT/Pages/PDAC.aspx,,,
"Health Authority, Oregon",Healthcare Workforce Committee,Healthcare Workforce Committee,09/13/2017 09:00:00 AM,09/13/2017 12:30:00 PM,Oregon Institute of Technology, Wilsonville,OR,Advance the work on 2017-2019 Charter deliverables and hear updates on state and federal policy changes.,Yes,Marc Overbect,,marc.overbeck@dhsoha.state.or.us,,,,,,,true,https://attendee.gotowebinar.com/register/5515073738612581379,1-877-411-9748,730407,,,,,http://www.oregon.gov/oha/HPA/HP-HCW/Pages/index.aspx,,,
"Health Authority, Oregon",Metrics and Scoring Committee,,11/17/2017 09:00:00 AM,11/17/2017 12:00:00 PM,"Clackamas Community College Wilsonville Training Center, Room 210, 29353 Southwest Town Center Loop East", Wilsonville,OR,"Clackamas Community College Wilsonville Training Center, Room 210, 29353 SW Town Center Loop E, Wilsonville

Attendees can also follow the presentation by webinar and listen to discussion by phone. Register for the webinar at https://attendee.gotowebinar.com/rt/312837825839229954 and call the conference line at 888-204-5984, participant code 1277-166. The telephone will be unmuted during public testimony.

Agenda: Welcome, consent agenda and updates; public testimony; Health Plan Quality Metrics Committee debrief; health aspects of kindergarten readiness; 2019 work plan; adjourn.

For more information, please visit the committee's website at http://www.oregon.gov/oha/hpa/analytics/Pages/Metrics-Scoring-Committee.aspx.

# # #
",Yes,Melisa Otrugman,503-689-5238,melisa.z.otrugman@state.or.us,,,,,,,true,https://attendee.gotowebinar.com/rt/312837825839229954,888-204-5984,1277-166,http://www.oregon.gov/oha/HPA/ANALYTICS/MetricsScoringMeetingDocuments/Agenda-Nov-2017.pdf,,,,http://www.oregon.gov/oha/hpa/analytics/Pages/Metrics-Scoring-Committee.aspx,,,
"Health Authority, Oregon",Metrics and Scoring Committee,,01/19/2018 09:00:00 AM,01/19/2018 12:00:00 PM,"Clackamas Community College Wilsonville Training Center, Room 210, 29353 Southwest Town Center Loop East", Wilsonville,OR," Conference line: 888-204-5984, participant code 1277-166. Phone will be unmuted during public testimony.

Agenda: Welcome, consent agenda and updates; public testimony; update on CCO 2.0; overview of CCO and other relevant accountability measure sets; OHA structure and metrics support 101; discussion about role of committee.

For more information, please visit the committee's website at http://www.oregon.gov/oha/hpa/analytics/Pages/Metrics-Scoring-Committee.aspx. 

# # #
",Yes,Heather Johnson,503-508-8276,heather.n.johnson@state.or.us,,,,,,,true,https://register.gotowebinar.com/rt/7438627555801803523,888-204-5984,1277-166,,,,,http://www.oregon.gov/oha/hpa/analytics/Pages/Metrics-Scoring-Committee.aspx,,,
"Health Authority, Oregon",State Health Assessment Steering Committee ,,09/11/2017 09:00:00 AM,09/11/2017 02:15:00 PM,"Portland State Office Building, Room 1D, 800 NE Oregon St.", Portland,OR,"Agenda: Adopt vision and value statements; subcommittee reports; Forces of Change Assessment.

When: Monday, Sept. 11, 9 a.m. to 2:15 p.m. The meeting is open to the public. A public comment period is at 1:45 p.m.

Where: Portland State Office Building, Room 1D, 800 NE Oregon St., Portland. You may join the webinar at https://register.gotowebinar.com/register/3059608091695899651 Conference line for audio: 1-877-873-8017; access code 767068#.

Oregon’s revised State Health Assessment is one of three prerequisites for public health accreditation. The assessment describes the health of the population, identifies areas for improvement, contributing factors that impact health outcomes, and assets and resources that can be mobilized to improve population health.

The meeting site is accessible to people with disabilities. To request alternate formats, sign language interpreters, physical accessibility, or other reasonable accommodations, contact Angela Rowland at 971-673-2296 or angela.d.rowland@state.or.us at least 48 hours before the meeting.
",Yes,Angela Rowland ,971-673-2296,angela.d.rowland@state.or.us,,,,,,,true,https://register.gotowebinar.com/register/3059608091695899651,1-877-873-8017,767068#,,,,,,,,
"Health Authority, Oregon",HCI Education and Training Committee Meeting,"This community advisory group meeting makes recommendations to the Oregon Health Authority on the laws, administrative rules, and policies governing health care interpreters in Oregon.",04/04/2017 03:30:00 PM,04/04/2017 05:00:00 PM,"Transformation Center Training Room, 421 SW Oak Street, suite 775.",Portland,OR,,Yes,Kweku Wilson,971-673-3328,kweku.wilson@state.or.us,,,,,,,,https://global.gotomeeting.com/join/334615301,1-888-251-2909,301558,,,,,https://global.gotomeeting.com/join/334615301,,,
"Health Authority, Oregon",Provider Directory Advisory Committee,,03/15/2017 10:00:00 AM,03/15/2017 12:00:00 AM,Portland State Office Building Room 1D, Portland,OR,"The PDAC will focus on provider directory strategy and approaches that ensure a successful provider directory implementation. Members of the PDAC will serve as provider directory champions and be accountable to the OHA as advisors who ensure the provider directory is staying true to principles and scope. In addition to providing guidance on policy, program, and technical issues such as fee structures, data governance, data use/participation policies, and program adoption, the PDAC will help identify potential issues and risks to the provider directory.

Webinar:
https://attendee.gotowebinar.com/register/2015784526297363203

Phone Information:
Phone number: 877-873-8018
Participant code: 333-9892 (#)
",Yes,Karen Hale,,Karen.Hale@state.or.us,,,,,,,true,https://attendee.gotowebinar.com/register/2015784526297363203,877-873-8018,333-9892 (#),,,,,,,,
"Health Authority, Oregon",State Trauma Advisory Board (STAB),,07/14/2017 01:00:00 PM,07/14/2017 04:30:00 PM,"Portland State Office Building, 800 NE Oregon Street, Room 1-B", Portland,OR,,,Stella Rausch-Scott,,stella.m.rausch-scott@state.or.us,,,,,,,true,,,,,,,,http://public.health.oregon.gov/ProviderPartnerResources/EMSTraumaSystems/TraumaSystems/Pages/stab.aspx,,,
"Health Authority, Oregon",Common Credentialling SME Workgroup/Rulemaking Advisory Committee (RAC),,05/03/2017 01:00:00 PM,05/03/2017 03:00:00 PM,"Suite 775, 421 SW Oak St", Portland,OR,"The Common Credentialing Advisory Group was established by Senate Bill 604 (2013). SB 604 requires the Oregon Health Authority (OHA) to establish a program and database provides credentialing organizations access to information necessary to credential all health care practitioners in Oregon. The OCCP is intended to generally be a program and a database that will provide credentialing organizations access to information necessary to credential or re-credential all health care practitioners in the state.

This meeting will a Rulemaking Advisory Committee and open to the public. ",Yes,Melissa Isavoran,,Melissa.Isavoran@state.or.us,,,,,,,true,https://attendee.gotowebinar.com/register/4693387809100996099,877-873-8018,333-9892 ,http://www.oregon.gov/oha/OHIT/occp/Pages/CCAG.aspx (http://www.oregon.gov/oha/OHIT/occp/Pages/CCAG.aspx%20),,,,http://www.oregon.gov/oha/OHIT/occp/Pages/CCAG.aspx,,,
"Health Authority, Oregon",OHA hosting state health assessment community meetings,,10/10/2017 05:30:00 PM,10/10/2017 07:30:00 PM,"HIV Alliance, 1195A City View St.", Eugene,OR,"What: The Oregon Health Authority Public Health Division is holding community meetings to get input on the state health assessment. Oregon’s state health assessment will be used to determine the priorities for Oregon’s 2020-2024 state health improvement plan.

Agenda: Listen to community members about experiences, strengths and needs related to health, and share findings from assessments of the health of people in Oregon.

Participants can RSVP on the state health assessment website at http://www.healthoregon.org/sha.

Oregon’s state health assessment is one of three prerequisites for public health accreditation. The assessment describes the health of the population, and identifies areas for improvement, contributing factors that impact health outcomes, and assets and resources that can be mobilized to improve population health.

# # #

Everyone has a right to know about and use Oregon Health Authority (OHA) programs and services. OHA provides free help. Some examples of the free help OHA can provide are:
•	Sign language and spoken language interpreters
•	Written materials in other languages
•	Braille
•	Large print
•	Audio and other formats

If you need help or have questions, please contact Cara Biddlecom at 971-673-2284, 711 TTY or cara.m.biddlecom@state.or.us at least 48 hours before the meeting.
",Yes,Jonathan Modie,971-246-9139,phd.communications@state.or.us,,,,,,,,,,,,,,,,,,
"Health Authority, Oregon",OHA hosting state health assessment community meeting,,10/09/2017 02:00:00 PM,10/09/2017 04:00:00 PM,"Native American Rehabilitation Association (NARA), 12360 E. Burnside", Portland,OR,"What: The Oregon Health Authority Public Health Division is holding community meetings to get input on the state health assessment. Oregon’s state health assessment will be used to determine the priorities for Oregon’s 2020-2024 state health improvement plan.

Agenda: Listen to community members about experiences, strengths and needs related to health, and share findings from assessments of the health of people in Oregon.

Participants can RSVP on the state health assessment website at http://www.healthoregon.org/sha.

Oregon’s state health assessment is one of three prerequisites for public health accreditation. The assessment describes the health of the population, and identifies areas for improvement, contributing factors that impact health outcomes, and assets and resources that can be mobilized to improve population health.

# # #

Everyone has a right to know about and use Oregon Health Authority (OHA) programs and services. OHA provides free help. Some examples of the free help OHA can provide are:
•	Sign language and spoken language interpreters
•	Written materials in other languages
•	Braille
•	Large print
•	Audio and other formats

If you need help or have questions, please contact Cara Biddlecom at 971-673-2284, 711 TTY or cara.m.biddlecom@state.or.us at least 48 hours before the meeting.
",Yes,Jonathan Modie,971-246-9139,phd.communications@state.or.us,,,,,,,,,,,,,,,,,,
"Health Authority, Oregon",Public Health Advisory Board,,03/16/2017 02:30:00 PM,03/16/2017 05:15:00 PM,"Portland State Office Building, Room 1A, 800 NE Oregon St.", Portland,OR,"What: The monthly meeting of the Public Health Advisory Board

Agenda: Adopt the Public Health Advisory Board work plan and charter for 2017; adopt guiding principles for public health collaboration with the health care delivery system; discuss outcomes from local Aligning Innovative Models for Health Improvements in Oregon (AIMHI) public health modernization meetings; adopt board health equity policy; provide input on the Oregon State Health Assessment Steering Committee and work plan; review the Preventive Health and Health Services Block Grant work plan.

When: Thursday, March 16, 2:30-5:15 p.m. The meeting is open to the public. A 15-minute public comment period is scheduled at 5:10 p.m.; comments are limited to three minutes. 

Where: Portland State Office Building, Room 1A, 800 NE Oregon St., Portland. The public also may join the meeting by conference call at 877-873-8017, access code 767068. 

Oregon’s Public Health Advisory Board provides guidance for Oregon’s governmental public health system and oversees the implementation of public health modernization and Oregon’s State Health Improvement Plan.

More information is available on the board's website at http://public.health.oregon.gov/About/Pages/ophab.aspx. 

Program contact: Cara Biddlecom, 971-673-2284, cara.m.biddlecom@state.or.us

# # #

",Yes,Cara Biddlecom,971-673-2284,cara.m.biddlecom@state.or.us,,,,,,,true,,877-873-8017,767068#,http://public.health.oregon.gov/About/Documents/phab/Mar17-PHAB-AGENDA.pdf,,,,http://public.health.oregon.gov/About/Pages/ophab.aspx,,,
"Health Authority, Oregon",SB231 Primary Care Payment Reform Collaborative Meeting,,03/10/2017 09:30:00 AM,03/10/2017 12:00:00 PM,"Oregon State Library, Conference Rooms 102/103", Salem,OR,,Yes,Tom Cogswell,,thomas.cogswell@state.or.us,,,,,,,,,877-336-1829,3100151,,,,,http://www.oregon.gov/oha/Transformation-Center/Pages/SB231-Primary-Care-Payment-Reform-Collaborative.aspx,,,
