"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Webinar/Webcast Link,Public Call-In Number,Call-in Access Code,Agenda URL,Owner,Agenda Upload,Map Location,Weblink to Meeting Minutes/Summaries,Agenda Download,2010 House Districts,2010 Senate Districts,Counties
"Energy, Department of",Energy Facility Siting Council Meeting,This is a regular meeting of the Council,12/14/2017 05:00:00 PM,12/14/2017 07:00:00 PM,Boardman City Hall, Boardman,OR,,Yes,Esther Kooistra,,Esther.Kooistra@oregon.gov,,,,,,,true,,,,,,,,http://www.oregon.gov/energy/facilities-safety/facilities/Pages/Council-Meetings.aspx,,,,
"Energy, Department of",Oregon Hanford Cleanup Board,This is a regular meeting of the Board,11/28/2017 08:30:00 AM,11/28/2017 02:00:00 PM,Columbia Gorge Discovery Center, The Dalles,OR,http://www.oregon.gov/energy/facilities-safety/safety/Pages/Oregon-Hanford-Cleanup-Board.aspx,Yes,Cliff L Voliva,,cliff.voliva@Oregon.gov,,,,,,,,,,,,,,,http://www.oregon.gov/energy/facilities-safety/safety/Pages/OHCB-Meetings.aspx,,,,
"Energy, Department of",Oregon Hanford Cleanup Board,This is a regular meeting of the Board,11/27/2017 01:00:00 PM,11/27/2017 05:00:00 PM,Columbia Gorge Discovery Center, The Dalles,OR,http://www.oregon.gov/energy/facilities-safety/safety/Pages/Oregon-Hanford-Cleanup-Board.aspx,Yes,Cliff L Voliva,,cliff.voliva@Oregon.gov,,,,,,,,,,,,,,,http://www.oregon.gov/energy/facilities-safety/safety/Pages/OHCB-Meetings.aspx,,,,
"Energy, Department of",Energy Facility Siting Council Meeting,This is a regular meeting of the Council,10/19/2017 01:00:00 PM,10/19/2017 06:00:00 PM,Oxford Suites Portland – Jantzen Beach, Portland,OR,,Yes,Cliff L Voliva,,cliff.voliva@Oregon.gov,,,,,,,true,,,,,,,,http://www.oregon.gov/energy/facilities-safety/facilities/Pages/Council-Meetings.aspx,,,,
"Energy, Department of",Small Scale Energy Loan Program Advisory Committee Meeting,This is a regular meeting of the committee,09/26/2017 10:00:00 AM,09/26/2017 11:00:00 AM,Oregon Department of Energy, Salem,OR,"Call In: 1-877-810-9415
Participant Code: 899679

AGENDA
I.	Announcements
II.	Approval of Agenda
III.	Q & A with ODOE Leadership 
IV.	Work Session – SELP Planning 
o	Discussion of our plan for engaging SELPAC members and other stakeholders on the role of SELP  
o	Overview of existing SELP program statutes and administrative rules 
o	External stakeholder identification 
o	Timelines and next steps 
V.	Adjournment

Americans With Disabilities Act: Reasonable accommodations will be made upon request. Please contact the department at least 72 hours before the meeting. Contact John Hobbs at 503-378-5048 to request an interpreter for the hearing-impaired or for other accommodations. TTY users should call the Oregon Relay Service at 711. For more information, call toll-free in Oregon 1-800-221-8035, TTY 1-800-735-8055, or check the ODOE website at: www.oregon.gov/energy.",No,John Hobbs,,john.hobbs@oregon.gov,,,,,,,,,,,,,,,,2017-1-SELPAC-Agenda.pdf (https://data.oregon.gov/views/gs36-7t8m/files/0f34d7ef-21e2-432f-9450-11b85fea2b53?download=true&filename=2017-1-SELPAC-Agenda.pdf),,,
"Energy, Department of",Energy Facility Siting Council Meeting,This is a regular meeting of the Council,09/22/2017 08:30:00 AM,09/22/2017 02:00:00 AM,Boardman City Hall, Boardman,OR,,Yes,Cliff L Voliva,,cliff.voliva@Oregon.gov,,,,,,,true,,,,,,,,http://www.oregon.gov/energy/facilities-safety/facilities/Pages/Council-Meetings.aspx,,,,
"Energy, Department of",Energy Facility Siting Council Meeting,This is a regular meeting of the Council,09/21/2017 03:00:00 PM,09/21/2017 06:00:00 PM,Boardman City Hall, Boardman,OR,,Yes,Cliff L Voliva,,cliff.voliva@Oregon.gov,,,,,,,true,,,,,,,,http://www.oregon.gov/energy/facilities-safety/facilities/Pages/Council-Meetings.aspx,,,,
"Energy, Department of",Energy Facility Siting Council meeting,This is a regular meeting of the council,02/23/2017 08:30:00 AM,02/24/2017 02:00:00 AM,Cousins' Country Inn, The Dalles,OR,,Yes,Esther Kooistra,503-373-2294,Esther.Kooistra@oregon.gov,,,,,,,true,,,,,,,,http://www.oregon.gov/energy/facilities-safety/facilities/Pages/Council-Meetings.aspx,,,,
"Energy, Department of",Small Scale Energy Loan Program Advisory Committee meeting,This is a regular meeting of the committee,11/17/2016 10:00:00 AM,11/17/2016 11:45:00 AM,625 Marion Street NE, Salem,OR,,No,John Hobbs,,john.hobbs@oregon.gov,,,,,,,,,,,,,,,http://www.oregon.gov/energy/LOANS/Pages/SELPAC.aspx,,,,
"Energy, Department of",Home Energy Performance Score System Stakeholder Panel meeting,This is a regular meeting of the panel.,06/15/2015 09:00:00 AM,06/15/2015 11:00:00 AM,"Portland State Office Building, 800 NE Oregon St., Room E1", Portland,OR,http://www.oregon.gov/energy/RESIDENTIAL/Pages/HEPS-system-stakeholder-panel.aspx,No,Roger Kainu,503-580-7469,roger.kainu@state.or.us,,,,,,,,,,,http://www.oregon.gov/energy/RESIDENTIAL/docs/HEPS/HEPS_agenda_061515.pdf,,,,,,,,
"Energy, Department of",Oregon Hanford Cleanup Board,This is a regular meeting of the board.,06/01/2015 01:00:00 PM,06/02/2015 01:30:00 PM,Port of Morrow, Boardman,OR,http://www.oregon.gov/energy/NUCSAF/Pages/hcb/hwboard.aspx,Yes,Cliff Voliva,503-378-3637,cliff.voliva@state.or.us,,,,,,,,,,,,,,,,,,,
"Energy, Department of",Oregon Global Warming Commission,This is a regular meeting of the Commission.,04/22/2015 01:00:00 PM,04/22/2015 04:00:00 PM,800 NE Oregon St., Portland,OR,,,Jessica Shipley,503-378-3780,jessica.shipley@state.or.us,,,,,,,,,,,,,,,http://www.oregon.gov/energy/Pages/2015-15-OGWC.aspx,,,,
"Energy, Department of",Home Energy Performance Score Stakeholder Panel meeting,"The panel was created after recent Oregon Department of Energy rulemaking on home energy performance scores as directed by House Bill 2801, passed in 2013. Several participants in ODOE’s rulemaking effort expressed interest in working collaboratively toward greater market standardization. At the meeting, the panel will approve its charter, further review a system provider draft application, and review a communication piece for site assessors. Ultimately, the stakeholder panel will recommend to the department’s director which home energy performance score systems to approve for use in Oregon beyond 2015.",03/09/2015 09:00:00 AM,03/09/2015 11:00:00 AM,"Portland State Office Building, 800 NE Oregon St.", Portland,OR,,,Roger Kainu,503-580-7469,roger.kainu@state.or.us,,,,,,,,,,,,,,,http://www.oregon.gov/energy/RESIDENTIAL/Pages/HEPS-system-stakeholder-panel.aspx,,,,
"Energy, Department of",Energy Incentives Program fee discussion meeting,"The Oregon Department of Energy invites stakeholders to discuss Energy Incentives Program fees for submitting an application, technical review, amendments, pass-through and transfer. At the meeting, department staff will review the current fees, program operations and possible fee increases.",02/13/2015 01:00:00 PM,02/13/2015 02:00:00 PM,"Oregon Department of Energy, 625 Marion Street NE", Salem,OR,"Under state law, ODOE may charge application and review fees to recover the anticipated cost of administering and enforcing the program. A chart with the current fees is located at: http://www.oregon.gov/energy/BUSINESS/Incentives/docs/EIPFeeChart.pdf.

Call-in number: 1- 888-273-3658; access code: 3125235

FUTURE OPPORTUNITIES TO PARTICIPATE
Following this public meeting, the department will review the current fees and host a second public meeting to continue the fee review and discussion. After the public meetings, ODOE will review comments, post a draft of proposed fees on its website and schedule a public hearing.

NOTE: To request an interpreter for the hearing impaired, or accommodations for persons with disabilities, please contact ODOE at least 72 hours before the meeting at 1-800-221-8035 or fax 503-373-7806. TTY users should call the Oregon Relay Service at 711.",Yes,Elizabeth Ross,,elizabeth.ross@state.or.us,,,,,,,,,,,,,,,,,,,
"Energy, Department of",Home Energy Performance Score Stakeholder Panel meeting,"At the meeting, the panel will approve its charter, further review a system provider draft application, and continue discussing messaging and outreach to assessors. Ultimately, the stakeholder panel will recommend to the department’s director which home energy performance score systems to approve for use in Oregon beyond 2015.",02/09/2015 09:00:00 AM,02/09/2015 11:00:00 AM,"Portland State Office Building, 800 NE Oregon St.", Portland,OR,,,Roger Kainu,,roger.kainu@state.or.us,,,,,,,,,,,http://www.oregon.gov/energy/RESIDENTIAL/docs/HEPS/HEPS_agenda_020915.pdf,,,,http://www.oregon.gov/energy/RESIDENTIAL/Pages/HEPS-system-stakeholder-panel.aspx,,,,
"Energy, Department of",Oregon Hanford Cleanup Board,The is a regular meeting of the board.,01/26/2015 02:00:00 PM,01/27/2015 01:00:00 PM,"Hood River Inn, 1108 East Marina Drive", Hood River,OR,,Yes,Ken Niles,503-378-4906,ken.niles@state.or.us,,,,,,,,,,,http://www.oregon.gov/energy/NUCSAF/HCB/docs/OHCB_agenda_January_2015.pdf,,,,,,,,
"Energy, Department of",Oregon Hanford Cleanup Board,The is a regular meeting of the board.,01/26/2015 01:00:00 PM,01/27/2015 02:30:00 PM,"Hood River Inn, 1108 East Marina Drive", Hood River,OR,,Yes,Ken Niles,503-378-4906,ken.niles@state.or.us,,,,,,,,,,,http://www.oregon.gov/energy/NUCSAF/HCB/docs/OHCB_agenda_January_2015.pdf,,,,,,,,
"Energy, Department of",Amending Residential Energy Tax Credit pass-through eligibility rules,"The proposed rule for the Residential Energy Tax Credit program is a continuation of the permanent RETC rules filed in November 2014. The pass-through eligibility section of the rule was included during the rule review and prior public hearing. However, OAR 330-070-0014 was not noticed as part of the earlier rulemaking because, initially, the Oregon Department of Energy did not propose amendments to this section of the rule. The proposed rule modifies the RETC pass-through eligibility to align with ORS 316.116. An eligible pass-through partner must be subject to tax under ORS 316.",12/22/2014 10:00:00 AM,12/22/2014 10:30:00 AM,"Oregon Department of Energy, 625 Marion St. NE", Salem,OR,,Yes,Elizabeth Ross,503-378-8534,elizabeth.ross@state.or.us,,,,,,,,,,,,,,,http://www.oregon.gov/energy/CONS/Pages/Rulemaking-RETC.aspx?panel=0,,,,
"Energy, Department of",Home Energy Performance Score Stakeholder Panel,This stakeholder panel was formed to recommend to the department’s director whether to approve home energy performance score systems for use in Oregon and to work collaboratively toward greater market standardization for home energy performance scores in Oregon.,11/24/2014 09:00:00 AM,11/24/2014 11:00:00 AM,"Portland State Office Building, 800 NE Oregon St.", Portland,OR,http://www.oregon.gov/energy/RESIDENTIAL/Pages/HEPS-system-stakeholder-panel.aspx,,Linda Ross,503-378-6874,linda.ross@state.or.us,,,,,,,,,,,,,,,,,,,
"Energy, Department of",Biomass Tax Credit Conference Call,The Oregon Department of Energy is hosting two conference calls to discuss the Biomass Producer or Collector Tax Credit program. The purpose of these calls is to continue to fulfill the commitment made to stakeholders that the department would periodically provide program updates to stakeholders and other interested parties. The same agenda will be used for both calls.,11/20/2014 03:00:00 PM,11/20/2014 03:30:00 PM,Oregon Department of Energy, Salem,OR,http://www.oregon.gov/energy/RENEW/Biomass/Pages/TaxCdt.aspx,Yes,Elizabeth Ross,,bpct.energy@state.or.us,,,,,,,,,1-888-273-3658,3125235,,,,,,,,,
"Energy, Department of",Small Scale Energy Loan Program Advisory Committee,This is a regular meeting of SELPAC,11/20/2014 10:00:00 AM,11/20/2014 12:00:00 PM,"Oregon Department of Energy, 625 Marion St. NE", Salem,OR,http://www.oregon.gov/energy/LOANS/Pages/SELPAC.aspx,No,Eloise Jeffers,503-378-3494,eloise.jeffers@odoe.state.or.us,,,,,,,,,,,http://www.oregon.gov/energy/LOANS/docs/SELPAC-agenda/SELPAC_Agenda_112014.pdf,,,,,,,,
"Energy, Department of",Biomass Tax Credit Conference Call,The Oregon Department of Energy is hosting two conference calls to discuss the Biomass Producer or Collector Tax Credit program. The purpose of these calls is to continue to fulfill the commitment made to stakeholders that the department would periodically provide program updates to stakeholders and other interested parties. The same agenda will be used for both calls.,11/18/2014 02:30:00 PM,11/18/2014 03:00:00 PM,Oregon Department of Energy, Salem,OR,http://www.oregon.gov/energy/RENEW/Biomass/Pages/TaxCdt.aspx,Yes,Elizabeth Ross,,bpct.energy@state.or.us,,,,,,,,,1-888-273-3658,3125235,,,,,,,,,
"Energy, Department of",Oregon Geothermal Working Group meeting,THIS MEETING HAS BEEN CANCELLED. We hope to reschedule it in the spring.,11/18/2014 09:00:00 AM,11/18/2014 01:00:00 PM,"Daly Middle School (South Wing), 906 S. 3rd St.", Lakeview,OR,,,Linda Ross,503-378-6874,linda.ross@state.or.us,,,,,,,,,,,,,,,,,,,
"Energy, Department of",Home Energy Performance Score System Stakeholder Panel Meeting,"This is the first meeting of a new volunteer home energy performance score system stakeholder panel formed by the Oregon Department of Energy, following House Bill 2801 (2013) rulemaking. At this meeting the panel will establish its purpose, charter and operating procedures.",10/27/2014 08:30:00 AM,10/27/2014 10:30:00 AM,"Market Center Building, 1600 SW 4th Avenue", Portland,OR,,,Kacia Brockman,503-373-7955,kacia.brockman@state.or.us,,,,,,,,,,,http://www.oregon.gov/energy/RESIDENTIAL/docs/HEPS/HEPS%20meeting%20agenda%20102414.pdf,,,,http://www.oregon.gov/energy/RESIDENTIAL/Pages/HEPS-system-stakeholder-panel.aspx,,,,
"Energy, Department of",Residential Energy Tax Credit Rulemaking Hearing,"Updating Residential Energy Tax Credit rules, including tax credit rate chart and other program aspects",10/23/2014 10:00:00 AM,,"Oregon Department of Energy, 625 Marion St. NE", Salem,OR,,,Elizabeth Ross,,elizabeth.ross@state.or.us,http://www.oregon.gov/energy/CONS/Pages/Rulemaking-RETC.aspx,,,,,,,,,,,cliff.voliva@odoe.state.or.us,,,,,,,
"Energy, Department of",Alternative Fuel Vehicle Projects Rulemaking Hearing,Add fleets to Alternative Fuel Vehicle tax credit; amend Alternative Fuel Vehicle Revolving Fund program,09/23/2014 10:00:00 AM,,"Oregon Department of Energy, 625 Marion St. NE", Salem,OR,,,Elizabeth Ross,,elizabeth.ross@state.or.us,http://www.oregon.gov/energy/Pages/Rulemaking-Alt-Fuel-Vehicles.aspx,,,,,,,,,,,cliff.voliva@odoe.state.or.us,,,,,,,
"Energy, Department of",RETC Energy Efficient Devices public meeting,"The Oregon Department of Energy invites the public to attend a follow-up discussion about potential rule changes for energy efficient devices in the Residential Energy Tax Credit (RETC) program, such as ducted air-source heat pumps, ductless mini-split heat pumps, duct sealing and natural gas hot water heaters.",08/27/2014 02:00:00 PM,,"Oregon Department of Energy, 625 Marion Street NE", Salem,OR,,,Elizabeth Ross,,elizabeth.ross@state.or.us,http://www.oregon.gov/energy/CONS/Pages/Rulemaking-RETC.aspx,,,,,,,,,,,cliff.voliva@odoe.state.or.us,,,,,,,
"Energy, Department of",Alternative Fuel Vehicle rulemaking meeting ,"The Oregon Department of Energy invites stakeholders to participate in the rulemaking process for the Alternative Fuel Vehicle Tax Credit and Alternative Fuel Vehicle Revolving Loan Fund programs. This is the final committee meeting to review draft rule language and other related topics, such as eligible project cost and the nexus with Oregon requirement.",07/31/2014 02:00:00 PM,,"Oregon Department of Energy, 625 Marion St. NE", Salem,OR,,,Elizabeth Ross,,elizabeth.ross@state.or.us,http://links.govdelivery.com/track?type=click&enid=ZWFzPTEmbWFpbGluZ2lkPTIwMTQwNzIxLjM0Mjg0MTYxJm1lc3NhZ2VpZD1NREItUFJELUJVTC0yMDE0MDcyMS4zNDI4NDE2MSZkYXRhYmFzZWlkPTEwMDEmc2VyaWFsPTE3MTIwNjExJmVtYWlsaWQ9Y2xpZmYudm9saXZhQG9kb2Uuc3RhdGUub3IudXMmdXNlcmlkPWNsaWZmLnZvbGl2YUBvZG9lLnN0YXRlLm9yLnVzJmZsPSZleHRyYT1NdWx0aXZhcmlhdGVJZD0mJiY=&&&100&&&http://www.oregon.gov/energy/Pages/Rulemaking-Alt-Fuel-Vehicles.aspx,,,,,,,,,,,cliff.voliva@odoe.state.or.us,,,,,,,
"Energy, Department of",Home Energy Performance Score (HB 2801) Rulemaking Webinar,"At this webinar, the Oregon Department of Energy will describe its working strawman proposal for the home energy performance score system required under House Bill 2801. The one-hour webinar will consist of a half-hour presentation, followed by a half hour for questions from stakeholders.",02/06/2014 01:30:00 PM,02/06/2014 02:30:00 PM,"Oregon Department of Energy, 625 Marion St. NE",Salem,OR,,,Jess Kincaid,,jess.kincaid@state.or.us,http://www.oregon.gov/energy/pages/rulemaking-eps.aspx,,,,,,,,,,,,,,,,,,
"Energy, Department of",Woody biomass sector of the Biomass Producer or Collector Tax Credit,The Oregon Department of Energy invites woody biomass stakeholders for the Biomass Producer or Collector Tax Credit to discuss program operations. The purpose of this meeting is to discuss written comments received from woody biomass stakeholders during the 2013 rulemaking.,01/28/2014 09:00:00 AM,,"Oregon Department of Forestry, 2600 State St.",Salem,OR,,,Elizabeth Ross,,elizabeth.ross@state.or.us,http://www.oregon.gov/energy/Pages/Rulemaking-Biomass-Producer_Advisory_Committee.aspx,,,,,,,,,,,,,,,,,,
"Energy, Department of",Business Energy Tax Credit Rulemaking Advisory Committee,"Although the 2011 Oregon Legislature replaced the Business Energy Tax Credit program with the new Energy Incentives Program, the department still must carry out its obligations to BETC participants before that program officially ends July 1, 2014. The Oregon Department of Energy invites Business Energy Tax Credit stakeholders to attend a rulemaking advisory committee meeting to discuss requiring BETC projects to report energy performance annually for up to five years after receiving final certification.",01/27/2014 02:00:00 PM,,"Oregon Department of Energy, 625 Marion St. NE",Salem,OR,,,Maureen Bock,,maureen.bock@state.or.us,http://www.oregon.gov/energy/CONS/Pages/Rulemaking-BETC.aspx,,,,,,,,,,,,,,,,,,
"Energy, Department of",Home Energy Performance Score Rulemaking Advisory Committee,"Section 12 of 2013 House Bill 2801 requires the Oregon Department of Energy to conduct rulemaking to:  1. Adopt a voluntary home energy performance score system by which a person may assign a residential building a home energy performance score for the purpose of evaluating the energy conservation and energy efficiency of the building.  2. Designate programs for the training of home energy assessors.  3. Establish requirements, if any, for home energy assessors to report home energy performance scores they assign to homes to ODOE, and for ODOE to maintain that information in a database.  Prior to drafting rules, ODOE is engaging stakeholders on each of these three topics in a series of public meetings to be held through February 2014. The rules must take effect by July 1, 2014.",01/24/2014 10:00:00 AM,,"Oregon Training Institute, 27501 SW 95th Ave., Suite 980",Wilsonville,OR,,,Jess Kincaid,,jess.kincaid@state.or.us,http://www.oregon.gov/energy/pages/rulemaking-eps.aspx,,,,,,,,,,,,,,,,,,
"Energy, Department of",Renewable Portfolio Standard Rulemaking,"The purpose of this rulemaking is to streamline and increase transparency of the requirements for facilities that generate electricity eligible for the Oregon Renewable Portfolio Standard. Included in the proposed rule amendments are: a description of the application process for RPS certification, notification requirements for facilities that undergo changes, renewal requirements for low-impact hydro facilities, requirements for periodic review of multiple-fuel facilities, and a one-time review of the performance of certain hydro efficiency upgrades. Facilities generating electricity from other eligible resources are not subject to review or renewal. The proposed rules also include updated references to the Western Renewable Energy Generation Information System Operating Rules and updated language regarding the tracking of stranded electricity.",01/23/2014 10:00:00 AM,,"Oregon Department of Energy, 625 Marion St. NE",Salem,OR,,,Kacia Brockman,,kacia.brockman@state.or.us,http://www.oregon.gov/energy/RENEW/Pages/RPS-Rulemaking.aspx,,,,,,,,,,,,,,,,,,
"Energy, Department of",Oregon Hanford Cleanup Board,This is a regular meeting of the board.,01/13/2014 01:00:00 PM,01/14/2014 03:00:00 PM,Best Western Plus hotel,Hood River,OR,,,Ken Niles,,ken.niles@state.or.us,http://www.oregon.gov/energy/Pages/2014-01-OHCB.aspx,,,,,,,,,,,,,,,,,,
"Energy, Department of",Small Scale Energy Loan Program Advisory Committee,This is a regular meeting of SELPAC. The agenda items for the meeting include a decision about a loan application from Baley-Trotman Farms of Malin for a 77.3-kilowatt solar array.,01/09/2014 03:00:00 PM,,"Oregon Department of Energy, 625 Marion St. NE",Salem,OR,,,Rosa Carbaugh,,rosa.carbaugh@state.or.us,http://www.oregon.gov/energy/LOANS/Pages/SELPAC.aspx,,,,,,,,,,,,,,,,,,
"Energy, Department of",Small Scale Energy Loan Program Rulemaking Advisory Committee,"The Oregon Department of Energy is starting a rulemaking to bolster the Small Scale Energy Loan Program Advisory Committee’s recruitment and appointment process, establish term limits, and create an Oregon State Treasurer representative ex-officio committee position.",01/09/2014 02:00:00 PM,01/09/2014 03:00:00 PM,"Oregon Department of Energy, 625 Marion St. NE",Salem,OR,,,Elizabeth Ross,,elizabeth.ross@state.or.us,http://www.oregon.gov/energy/pages/rulemaking-selp.aspx,,,,,,,,,,,,,,,,,,
"Energy, Department of",1.5 Percent Green Energy Technology in Public Buildings rulemaking hearing,"The Oregon Department of Energy proposes to amend Oregon Administrative Rules 330-135-0010 to 330-135-0060, which describe the requirements for including green energy technology in the new construction and renovation of public buildings. The primary purpose of the rulemaking is to implement House Bill 3169, passed by the 2013 Oregon Legislature, which revised those requirements. ",12/11/2013 09:00:00 AM,,"Oregon Department of Energy, 625 Marion St. NE",Salem,OR,,Yes,Kacia Brockman,503-373-7955,,http://www.oregon.gov/energy/Pages/Rulemaking-Green-Energy-Technology.aspx,,,,,,,,,,,,,,,,,,
"Energy, Department of",Public hearing on proposed RETC non-catalytic woodstoves tax credit calculation,The Oregon Department of Energy posted an updated proposed 2014 tax credit rate chart for the current Residential Energy Tax Credit rulemaking. The changes relate to the tax credit calculation for non-catalytic woodstoves. The department is seeking to provide an adequate tax credit for non-catalytic woodstoves while considering the retail price and incentive percentage compared to catalytic woodstoves and pellet stoves.    ,12/05/2013 10:00:00 AM,,"Oregon Department of Energy, 625 Marion St. NE",Salem,OR,,Yes,Kacia Brockman,(503) 373-7955,,,,,,,,,,,,,,,,,,,,
"Energy, Department of",Renewal of RPS eligibility for certain facilities advisory committee meeting,"The Oregon Department of Energy issued a policy statement March 19, 2013, in which it waived the requirement for facilities generating electricity from certain resources to renew their eligibility for the Oregon Renewable Portfolio Standard periodically. Those resources included solar, wind, geothermal, ocean wave, tidal current, ocean thermal, and municipal solid waste. ",11/25/2013 08:30:00 AM,,"Oregon Department of Energy, 625 Marion St. NE",Salem,OR,,Yes,Kacia Brockman,(503) 373-7955,,http://www.oregon.gov/energy/RENEW/Pages/RPS-Rulemaking.aspx,,,,,,,,,,,,,,,,,,
"Energy, Department of",Appliance Efficiency Standards rulemaking advisory committee meeting,"ODOE is amending OAR 330-092 to implement Senate Bill 692, which adds regulation of televisions, battery chargers and certain halogen lamps. Stakeholders will provide feedback on the draft rule language. ",10/09/2013 09:00:00 AM,10/09/2013 12:00:00 AM,"Local Government Center, Room 113 1201 Court St NE", Salem,OR,,,Kacia Brockman,,kacia.brockman@state.or.us,http://www.oregon.gov/energy/Pages/Rulemaking-Appliance-Standards.aspx,,,,,,,,1-877-336-1829,1073769,,allan.bates@odoe.state.or.us,,,,,,,
"Energy, Department of",1.5% Green Energy Technology rulemaking advisory committee meeting,"ODOE is amending OAR 330-135 to implement House Bill 3169, which changed requirements for public bodies to include green energy technology in new or renovated buildings. Stakeholders will provide feedback on the draft rule language.",10/07/2013 09:00:00 AM,10/07/2013 12:00:00 PM,"Local Government Center, Room 113 1201 Court St NE", Salem,OR,,,Kacia Brockman,,kacia.brockman@state.or.us,http://oregon.gov/energy/Pages/Rulemaking-Green-Energy-Technology.aspx,,,,,,,,1-877-336-1829,1073769,,allan.bates@odoe.state.or.us,,,,,,,
"Energy, Department of",Renewable Portfolio Standard rulemaking advisory committee meeting,ODOE is amending OAR 330-160 to address periodic review of RPS-eligibility for certain facilities. Stakeholders will provide feedback on the draft rule language. ,09/24/2013 10:00:00 AM,09/24/2013 12:00:00 PM,"Department of State Lands 775 Summer Street NE, 2nd Floor, Conference Room 201", Salem,OR,Website: http://www.oregon.gov/energy/RENEW/Pages/RPS-Rulemaking.aspx,,Kacia Brockman,,kacia.brockman@state.or.us,http://oregon.gov/energy/RENEW/Pages/RPS-Rulemaking.aspx,,,,,,,,1-877-336-1829,1073769,,allan.bates@odoe.state.or.us,,,,,,,
