"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Webinar/Webcast Link,Public Call-In Number,Call-in Access Code,Agenda URL,Owner,Agenda Upload,Map Location,Weblink to Meeting Minutes/Summaries,2010 House Districts,2010 Senate Districts,Counties
"Health Authority, Oregon",Public Hearing on the Oregon Public Health Division plan for the Preventive Health & Health Services Block Grant,Proposal for the use of funds from the PHHSBG,06/06/2014 01:30:00 PM,06/06/2014 02:30:00 PM,Portland State Office Bldg. 800 NE Oregon St. Room 1A, Portland,OR,"A hearing to take public comments on the Oregon Health Authority, Public Health Division’s proposal for the use of funds from the Preventive Health & Health Services Block Grant. 

To participate by phone, call 1-877-848-7030, and use code 2030826#. 

For more information about the meeting, or to review the proposal, please contact Jan Kaplan, PHHSBG Block Grant Coordinator, Oregon Health Authority, Public Health Division, at 971-673-1232. 

The meeting site is accessible to persons with disabilities. Individuals requiring accommodation may request alternate formats, sign language interpreters, physical accessibility, or other reasonable accommodations by calling the Oregon Health Authority at 1-800-282-8096 at least 48 hours before the meeting.
",,Jan Kaplan,,jan.kaplan@state.or.us,,,,,,,,,,,,alayna.n.nest@state.or.us,,,,,,
"Health Authority, Oregon",Public Rules Hearing,"Proposed rulemaking changes to OAR chapter 333, divisions 100, 102,103, 105, 106, 116, 118, 120, 125",09/22/2015 10:00:00 AM,09/22/2015 11:00:00 AM,"800 NE Oregon Street, Conference Room 615", Portland,OR,"Hearing starts at 10:00 am and will finish when all testimony is taken. End date and time of hearing is ""forced"" in notification.",Yes,Todd Carpenter,971-673-0500,todd.s.carpenter@state.or.us,,,,,,,,,,,,,,,,,,
"Health Authority, Oregon",Oregon Health Policy Board to meet Jan. 5 at OHSU in Portland,"The Oregon Health Policy Board (OHPB) will hold its monthly meeting Tuesday, Jan. 5 in Portland. The meeting will be held at the OHSU Center for Health and Healing. The board will hear updates on Oregon Health Authority (OHA) priorities and will review proposed members for the Healthcare Workforce Committee. The Joint ELC/OHPB Subcommittee’s Child and Family Well-being Measures Workgroup will also share its final report. Public testimony will be heard during the meeting at 11:15 a.m.",01/05/2016 08:30:00 AM,01/05/2016 11:30:00 AM,"OHSU Center for Health & Healing, 3033 SW Bond Ave., third floor, Room 4.",Portland,OR,"Agenda: 
•	Review of Healthcare Workforce Committee membership;
•	Director’s report;
•	OHA priorities;
•	OHPB discussion;
•	Child and Family Well-being Measures workgroup report;
•	Public testimony.
","Yes, at 11:15 a.m.",Alissa Robbins,503-490-6590,Alissa.ROBBINS@dhsoha.state.or.us,,,,Stephanie Jarem,1-800-282-8096,,,,,,,,,,www.oregon.gov/oha/OHPB/Pages/2016-OHPB-Meetings.aspx (http://www.oregon.gov/oha/OHPB/Pages/2016-OHPB-Meetings.aspx),,,
"Health Authority, Oregon",Administrative Rulemaking Hearing,"Administrative Rulemaking Hearing for OAR 333-017, 018, 019, 056 - Disease Reporting",11/22/2013 01:00:00 PM,,800 NE Oregon St. Room 1A, Portland,OR,"Administrative rulemaking hearing for OAR 333-017, 018, 019, 056 - ""New definitions and new disease reporting requirements""",Yes,Brittany Sande,971-673-1291,brittany.a.sande@state.or.us,,,,,,,,,,,,brittany.a.sande@state.or.us,,,,,,
"Health Authority, Oregon",Administrative rulemaking hearing,Administrative rulemaking hearing for WIC - Vendor and Farmer Administration,11/17/2015 01:00:00 PM,11/17/2015 01:00:00 PM,Portland State Office Building: 800 NE Oregon St. Room 918, Portland,OR,To take public comment on proposed rules in OAR 333-054 pertaining to WIC Vendor and Farmer Administration,Yes,Brittany Sande,971-673-1291,brittany.a.sande@state.or.us,,,,,,,,,,,,,,,http://public.health.oregon.gov/HealthyPeopleFamilies/wic/Pages/rules.aspx,,,
"Health Authority, Oregon",Office of Equity and Inclusion Traditional Health Workers Commission,"The Commission promotes the traditional health workforce in Oregon's Health Care Delivery System to achieve Oregon’s Triple Aim of better health, better care, and lower costs.  The Commission advises and makes recommendations to the Oregon Health Authority. The goal is to ensure the program is responsive to consumer and community health needs, while delivering high-quality and culturally competent care.",09/28/2015 01:00:00 PM,09/28/2015 04:00:00 PM,"Transformation Center - Lincoln Building, Suite 775, 421 SW Oak St. Portland, OR 97204", Portland,OR,,,April Johnson,,April.R.Johnson@state.or.us,,,,,,,,,,,,,,,,,,
"Health Authority, Oregon","Rule Advisory Committee meeting re. OAR 409-030, Administrative Requirements for Health Profession Student Clinical Training ","Rule Advisory Committee meeting re. OAR 409-030, Administrative Requirements for Health Profession Student Clinical Training ",04/22/2015 01:30:00 PM,04/22/2015 01:30:00 PM,"Wilsonville Training Center, 29353 SW Town Center Loop, E      Room 111/112",Wilsonville,OR,Continued discussion of potential changes to OAR 409-030 ,Yes,Cathryn Cushing,503-7939012,cathryn.cushing@state.or.us,,,,,,,,,1-888-251-2909,111247,,,,,,,,
"Health Authority, Oregon",Administrative rulemaking hearing,Administrative rulemaking hearing for the Oregon Indoor Clean Air Act (ICAA),11/30/2015 11:00:00 AM,11/30/2015 11:00:00 AM,"Mike Maier Building, 1130 NW Harriman Ave, Suite B, Community Board Room", Bend,OR,"To take public testimony on proposed rules related to changes to the Oregon Indoor Clean Air Act (ICAA) (HB 2546 and HB 2969, 2015)",Yes,Brittany Sande,971-673-1291,brittany.a.sande@state.or.us,,,,,,,,,,,,,,,http://www.healthoregon.org/morefreshair,,,
"Health Authority, Oregon",HIV/VH/STI Integrated Planning Group,IPG Meeting,10/24/2012 09:00:00 AM,10/24/2012 04:30:00 PM,Salvation Army Kroc Center, Salem,OR,,,Warren Scott,,warren.r.scott@state.or.us,,,,,,,,,,,,barbara.j.danel@state.or.us,,,,,,
"Health Authority, Oregon",Cannabis Research Task Force,,12/15/2015 04:00:00 PM,12/15/2015 07:00:00 PM,"Portland State Office Building (PSOB), 800 NE Oregon St., Room 1A (first floor)", Portland,OR,"What: The new Oregon Task Force on Researching the Medical and Public Health Properties of Cannabis – the Cannabis Research Task Force – is holding its first meeting. The meeting is open to the public.

Agenda: Welcome, introductions; review of legislation, including task force duties; task force logistics, products and timelines; summary of research on medical uses of cannabis; state and federal cannabis research programs.

When: Tuesday, December 15, 4-7 p.m. A public comment period will begin at 6:45 p.m.

Where: Portland State Office Building (PSOB), 800 NE Oregon St., Room 1A (first floor). Subsequent meetings will take place on January 8 from 3-6 p.m. at PSOB, Room 1A, and January 26 from 4-7 p.m. in Corvallis (location to be determined).

Details: For more information, contact the Oregon Health Authority’s Office of the State Public Health Director at 971-673-1222 or health.webmaster@state.or.us, or visit the Cannabis Research Task Force website at healthoregon.org/mmjtaskforce. 

Background: Senate Bill 844, passed in 2015, created the Cannabis Research Task Force to study and publish a report on the development of a medical cannabis industry that provides patients with medical products meeting individual patient needs. The task force consists of 15 members appointed by the Governor.

# # #
",yes,Jonathan Modie,971-246-9139,PHD.Communications@state.or.us,,,,,,,,,,,,,,,healthoregon.org/mmjtaskforce (http://healthoregon.org/mmjtaskforce),,,
"Health Authority, Oregon",Office of Health IT Provider Directory Advisory Group,,01/13/2016 10:00:00 AM,01/13/2016 01:00:00 PM,"Portland State Office Building (PSOB), 800 NE Oregon St., Room 1A (first floor)", Portland,OR,"The Provider Directory Advisory Group is tasked with providing guidance on the Oregon Health Authority's policy and program considerations, as state moves forward to implement statewide provider directory services.

Three-hour meetings will be held at locations alternating between Portland and Wilsonville. Advisory Group members will receive additional details prior to each meeting.",,Karen Hale,503-602-3252,karen.hale@state.or.us,,,,,,,,,,,,,,,http://www.oregon.gov/oha/OHIT/Pages/Provider-Directory-Advisory.aspx,,,
"Health Authority, Oregon",Oregon Council on Health Care Interpreters,"The 25-member Oregon Council on Health Care Interpreters (OCHCI) advises the Oregon Health Authority on administrative rules and policy standards for the Health Care Interpreter Program. Council members are appointed by the Governor, the Director of Oregon Health Authority, and the Director of Human Services. The Council meets quarterly and meetings are open to the public.",03/09/2015 10:00:00 AM,03/09/2015 12:00:00 PM,"Transformation Center - Lincoln Building, Suite 775, 421 SW Oak St. Portland, OR 97204", Portland,OR,,,April Johnson,,April.R.Johnson@state.or.us,,,,,,,,,,,,,,,,,,
"Health Authority, Oregon",Future of Public Health Task Force,Future of Public Health Task Force,08/20/2014 10:00:00 AM,08/20/2014 02:00:00 PM,"Portland State Office Building, Room 1B, 800 NE Oregon Street", Portland,OR,"What: The ninth public meeting of the Task Force on the Future of Public Health. Agenda items include:
•	Confirm final changes for straw model; 
•	Discuss workgroup options putting the Framework for Governmental Public Health Services into operation;
•	Public comment period.
When: Wednesday, August 20, 10 a.m. to 2 p.m.
Where: Portland State Office Building, Room 1B, 800 NE Oregon Street, Portland
Who: The Task Force on the Future of Public Health was created by Oregon HB 2348A to study the regionalization and consolidation of public health services, and the future of public health services in Oregon to make recommendations for legislation. 
The task force is made up of 15 members appointed by the Legislature, the Governor, and the directors of the Oregon Health Authority and the Department of Human Services. 
Details: Space is limited. To participate by phone, call 1-888-363-4734, and use code 295577. 
Future meeting dates currently scheduled:
September 10, 2014, Portland, 10 a.m. to 2 p.m.
For more information about the meeting, contact Michael Tynan at 971-673-1282. 
The meeting site is accessible to persons with disabilities. Individuals requiring accommodation may request alternate formats, sign language interpreters, physical accessibility, or other reasonable accommodations by calling the Oregon Health Authority at 1-800-282-8096 at least 48 hours before the meeting.
# # # 
",,Jonathan Modie,971-246-9139,PHD.Communications@state.or.us,,,,,1-800-282-8096,,,,1-888-363-4734,295577,,gary.whitehouse@state.or.us,,,,,,
"Health Authority, Oregon",Healthcare-Associated Infections Advisory Committee,"Highlights of annual HAI report, update on OAR 333-018, and presentations from committee members representing various agencies.",06/25/2014 01:00:00 PM,06/25/2014 03:00:00 PM,"Portland State Office Building, 800 NE Oregon St, Room 1B", Portland,OR,,,Diane Roy,,diane.m.roy@state.or.us,,,,,,,,,,,,diane.m.roy@state.or.us,,,,,,
"Health Authority, Oregon",Administrative rulemaking hearing,Administrative rulemaking hearing for increase to tanning device registration fees,12/17/2015 10:30:00 AM,12/17/2015 10:30:00 AM,Portland State Office Building: 800 NE Oregon St. Room 918, Portland,OR,"To take public comment on proposed changes to OAR chapter 333, division 103 pertaining to an increase in tanning device registration fees.",Yes,Brittany Sande,971-673-1291,brittany.a.sande@state.or.us,,,,,,,,,,,,,,,https://public.health.oregon.gov/HealthyEnvironments/RadiationProtection/Pages/proposedchanges.aspx,,,
"Health Authority, Oregon",Retail Marijuana Scientific Advisory Committee,,08/27/2015 03:00:00 PM,08/27/2015 05:00:00 PM,"Portland State Office Building, Room 1-B, 800 NE Oregon St.", Portland,OR,"What: The monthly public meeting of the Oregon Health Authority’s Retail Marijuana Scientific Advisory Committee.

Agenda: Review purpose and agenda; review and approve July 23 minutes; review messages developed by communications workgroup on pregnancy and breastfeeding; review white paper on marijuana labeling, packaging and marketing; wrap-up and future topics; public comment.

When: Thursday, Aug. 27, 3-5 p.m. The public comment period begins at 4:45 p.m. All comments are limited to two minutes, or can be submitted to marijuana.science@state.or.us. 

Where: Portland State Office Building, Room 1-B, 800 NE Oregon St., Portland.

Why: The Oregon Health Authority’s Retail Marijuana Scientific Advisory Committee, based at the Public Health Division, provides scientific input to inform public health recommendations related to retail marijuana in Oregon. The committee is examining adverse health effects of recreational marijuana use; and impacts of time, place, and manner of retail sale of potentially addictive substances. 

For more information about the committee, visit the committee's website at http://public.health.oregon.gov/About/Pages/Retail-Marijuana-Scientific-Advisory-Committee.aspx. 

# # #
",Yes,Jonathan Modie,,PHD.Communications@state.or.us,,,,,,,,,,,,,,,http://public.health.oregon.gov/ProviderPartnerResources/EvaluationResearch/Pages/Retail-Marijuana-Scientific-Advisory-Committee.aspx,,,
"Health Authority, Oregon",Retail Marijuana Scientific Advisory Committee,,06/25/2015 03:00:00 PM,06/25/2015 05:00:00 PM,"Portland State Office Building, Room 1-B, 800 NE Oregon St.", Portland,OR,"What: The Oregon Health Authority’s Retail Marijuana Scientific Advisory Committee's monthly meeting. The meeting is open to the public.

Agenda: Review purpose and agenda; review final charter; review and approve June 22 draft meeting minutes; discuss effects of marijuana use on developing fetus and breastfeeding infants; review relevant scientific literature; future topics; next steps; public comment.

When: Thursday, June 25, 3-5 p.m. The public comment period begins at 4:45 p.m. All comments are limited to two minutes, or can be submitted to marijuana.science@state.or.us. 

Where: Portland State Office Building, Room 1-B, 800 NE Oregon St., Portland.

Details: The Oregon Health Authority’s Retail Marijuana Scientific Advisory Committee, based at the Public Health Division, provides scientific input to inform public health recommendations related to retail marijuana in Oregon. The committee is examining adverse health effects of retail marijuana use; and impacts of time, place, and manner of retail sale of potentially addictive substances. 

For more information about the committee, visit the committee's website at http://public.health.oregon.gov/About/Pages/Retail-Marijuana-Scientific-Advisory-Committee.aspx. 

The meeting site is accessible to people with disabilities. Individuals requiring accommodation may request alternate formats, sign language interpreters, physical accessibility, or other reasonable accommodations by calling the Oregon Health Authority at 1-800-282-8096 at least 48 hours before the meeting.

# # #
",Yes,Jonathan Modie,,PHD.Communications@state.or.us,,,,,,,,,,,,,,,,,,
"Health Authority, Oregon",Administrative rulemaking hearing,Administrative rulemaking hearing regarding marijuana,01/25/2016 01:00:00 PM,01/25/2016 01:00:00 PM,"Deschutes Services Building, DeArmond Room, 1300 NW Wall St.", Bend,OR,"To take public comment on proposed permanent rules related to medical marijuana patients, growers, processors and dispensaries, and on proposed permanent rules related to limited marijuana retail sales.",Yes,Public Health Rules Coordinator,,publichealth.rules@state.or.us,,,,,,,,,,,,,,,http://www.oregon.gov/oha/mmj/Pages/rules.aspx#proposed,,,
"Health Authority, Oregon",Immunization School Law Advisory Committee Meeting,Advisory committee for School/ChildrenÛªs Facility/College immunization policy,05/21/2012 02:00:00 PM,05/21/2012 04:00:00 PM,Portland State Office Building Room 1C, Portland,OR,,,Stacy de Assis Matthews,,stacy.d.matthews@state.or.us,,,,,,,,,,,,anne.m.vancuren@state.or.us,,,,,,
"Health Authority, Oregon",Hospital Performance Metrics Advisory Committee,,01/22/2016 01:00:00 PM,01/22/2016 04:00:00 PM,"Clackamas Community College Wilsonville Training Center, Room 210, 29353 Southwest Town Center Loop East", Wilsonville,OR,"What: The regular public meeting of the Oregon Health Authority Hospital Performance Metrics Advisory Committee. The primary focus of the meeting will be to make recommendations on Year 3 of the program, including program structure, benchmarks, and discussion of a potential Opioid measure. Public testimony will be heard at 1:05 p.m. 

When: Friday, January 22, 1-4 p.m.

Where: Clackamas Community College Wilsonville Training Center, Room 210, 29353 Southwest Town Center Loop East, Wilsonville. The public also can join through a listen-only conference line at 1-877-848-7030, participant code 695-684#. 

For more information, an agenda and hospital metrics meeting packet, visit the committee’s website at www.oregon.gov/oha/analytics/Pages/Hospital-Performance-Metrics.aspx.

The meeting site is accessible to people with disabilities. To request alternate formats, sign language interpreters, physical accessibility, or other reasonable accommodation, call Jennifer Uhlman at 503-739-5267 at least 48 hours before the meeting.
 
# # #
",Yes,Jennifer Uhlman,503-739-5267,jennifer.m.uhlman@state.or.us,,,,,,,,,1-877-848-7030,695-684#,http://www.oregon.gov/oha/news/Pages/Hospital%20Performance%20Metrics%20Advisory%20Committee%20to%20meet%20January%2022.aspx,,,,http://www.oregon.gov/oha/analytics/Pages/Hospital-Performance-Metrics.aspx,,,
"Health Authority, Oregon",Administrative rulemaking hearing,"Administrative rulemaking hearing for Drinking Water Services, Federal Primacy",10/22/2015 10:00:00 AM,10/22/2015 10:00:00 AM,Portland State Office Building; 800 NE Oregon St. Room 1B, Portland,OR,To take public comments on proposed rules in OAR 333-061 relating to primacy to enforce federal regulations providing protection against microbiological contamination and waivers for organic chemicals.,Yes,Brittany Sande,971-673-1291,brittany.a.sande@state.or.us,,,,,,,,,,,,,,,http://www.1.usa.gov/rulemaking,,,
"Health Authority, Oregon",Oregon Provider Directory Advisory Group Meeting,,07/15/2015 10:00:00 AM,07/15/2015 01:00:00 PM,"Clackamas Community College – Wilsonville Campus, 29353 Town Center Loop E, ",Wilsonville,OR,"This is a meeting of the Oregon Health Authority Provider Directory Advisory Group.  The provider directory workgroup will be tasked with providing guidance on policy and program considerations, as Oregon moves forward to implement statewide provider directory services.

Staff Contact:
•	Karen Hale, Lead Policy Analyst, Office of Health Information Technology, OHA, karen.hale@state.or.us, 503-378-1767
•	Nick Kramer, Policy Analyst, Office of Health Information Technology, OHA, nicholas.h.kramer@state.or.us, 971-273-6993

Location and Directions:
Clackamas Community College – Wilsonville Campus
29353 Town Center Loop E 
Rooms 111/112
Wilsonville, OR 97070
503-594-0940

Directions:
Follow I-5 to Wilsonville
Take exit 283, heading east
Continue on SW Wilsonville Rd to SW Town Center Loop E
Head north on SW Town Center Loop E to CCC – Wilsonville Campus

Parking:
Free parking lots are available around the building.
 
Remote Attendance Information:
Call in: 1-888-808-6929
Host and Member Code: 514237

For attendees unavailable to meet in person, a webinar will be available. Register here: https://attendee.gotowebinar.com/register/3107654534169549313
",,Nick Kramer,971-273-6993,nicholas.h.kramer@state.or.us,,,,Nick Kramer,,nicholas.h.kramer@state.or.us,true,https://attendee.gotowebinar.com/register/3107654534169549313,1-888-808-6929,453773#,,,,,https://healthit.oregon.gov/Initiatives/Pages/Provider-Directory-Advisory-Group.aspx,,,
"Health Authority, Oregon",Radiation Advisory Committee,Radiation Advisory Committee Meeting,02/13/2013 10:00:00 AM,,"800 NE Oregon Street, Room 1-E", Portland,OR,This is a regularly scheduled meeting of the Radiation Advisory Committee.,,Connie Grater,971-673-0495,connie.j.grater@state.or.us,,,,Connie Grater,971-673-0495,connie.j.grater@state.or.us,,,,,,connie.j.grater@state.or.us,,,,,,
"Health Authority, Oregon",Oregon Stroke Care Committee,,02/26/2015 07:00:00 AM,02/26/2015 08:30:00 AM,"Portland State Office Building, Suite 1D, 800 NE Oregon Street", Portland,OR,"What: Public meeting of the Oregon Stroke Care Committee. Agenda items include:
--Discussion of hospital self-identification regarding level of acute stroke treatment service;
--The International Stroke Conference, which was held this month in Nashville, Tennessee, with the theme of Practice Change in Acute Stroke Treatment;
--The Stroke Care Committee's meeting frequency.
When: Thursday, February 26, 7-8:30 a.m. 
Where: Portland State Office Building, Suite 1D, 800 NE Oregon Street, Portland.
Who: The Oregon Stroke Care Committee was created by Oregon SB 375 (2013) to achieve continuous improvement in the quality of stroke care in Oregon. The committee is made of 10 members appointed by the director of the Oregon Health Authority. 
Details: Space is limited. To participate by phone, call 1-877-336-1831, participant code 559758.
For more information about the meeting, contact Kirsten Aird, chronic disease program manager, Oregon Health Authority Public Health Division, at 971-673-1053. 
The meeting site is accessible to people with disabilities. Individuals requiring accommodation may request alternate formats, sign language interpreters, physical accessibility, or other reasonable accommodations by calling the Oregon Health Authority at 1-800-282-8096 at least 48 hours before the meeting.
# # #
",,Kirsten Aird,971-673-1053,kirsten.g.aird@state.or.us,,,,,1-800-282-8096,,,,1-877-336-1831,559758,,,,,,,,
"Health Authority, Oregon",Health Care Interpreter Policy Advisory Committee,,05/06/2015 03:00:00 PM,05/06/2015 04:30:00 PM,"Transformation Center - Lincoln Building, Suite 775, 421 SW Oak St. Portland, OR 97204", Portland,OR,,,April Johnson,,April.R.Johnson@state.or.us,,,,,,,,,,,,,,,,,,
"Health Authority, Oregon",Administrative rulemaking hearing,"Administrative rulemaking hearing for OAR 333-250, Ambulance service agency providing secure transport",03/09/2016 03:00:00 PM,03/09/2016 03:00:00 PM,Portland State Office Building; 800 NE Oregon St. Room 1D, Portland,OR,To take public testimony regarding proposed changes to OAR 333-250 pertaining to ambulance service agencies providing secure transport,Yes,Brittany Sande,971-673-1291,brittany.a.sande@state.or.us,,,,,,,,,,,,,,,http://public.health.oregon.gov/ProviderPartnerResources/EMSTraumaSystems/Pages/rules.aspx,,,
"Health Authority, Oregon",Office of Equity and Inclusion Health Equity Researchers of Oregon,Health Equity Researchers of Oregon (HERO) contribute to policy and community work by sharing their research. The goal is to improve health for diverse groups of people.,10/12/2015 10:00:00 AM,10/12/2015 12:00:00 PM,TBA,TBA,OR,,,Charniece Tisdale,,Charniece.Tisdale@state.or.us,,,,,,,,,,,,,,,,,,
"Health Authority, Oregon",Hospital Performance Metrics Advisory Committee,,12/18/2015 01:00:00 PM,12/18/2015 04:00:00 PM,"Clackamas Community College Wilsonville Training Center, Room 112, 29353 Southwest Town Center Loop East", Wilsonville,OR,"What: The regular meeting of the Oregon Health Authority Hospital Performance Metrics Advisory Committee. The primary focus of the meeting will be a continuing discussion on domains and focus areas to be included in future years of the program, including years 3 and 4. Public testimony will be taken.

When: Friday, December 18, 1-4 p.m.

Where: Wilsonville Training Center, Room 112, 29353 Southwest Town Center Loop East, Wilsonville. The public also can join through a listen-only conference line at 1-877-848-7030, participant code 695684#. 

For more information, an agenda and hospital metrics meeting packet, visit the committee’s website at http://www.oregon.gov/oha/analytics/Pages/Hospital-Performance-Metrics.aspx.

The meeting site is accessible to people with disabilities. Individuals requiring accommodation may request alternate formats, sign language interpreters, physical accessibility, or other reasonable accommodation by calling Pamela Naylor at 503-559-2216 at least 48 hours before the meeting.
 
# # #
",Yes,Pamela Naylor,503-559-2216,pamela.naylor@state.or.us,,,,Pamela Naylor,503-559-2216,pamela.naylor@state.or.us,,,1-877-848-7030,695684#,,,,,http://www.oregon.gov/oha/analytics/Pages/Hospital-Performance-Metrics.aspx,,,
"Health Authority, Oregon",Metrics Scoring Workgroup,Review metrics to be included in the CCO RFA,03/15/2012 01:30:00 PM,03/15/2012 03:00:00 PM,By phone, Salem,OR,"This meeting will include a MUTED public, listen-only line. That number is:

877-581-9247
Participant code: 604851",,Tiffany Reagan,503 947 2343,tiffany.t.reagan@state.or.us,,,,,,,,,,,,gary.whitehouse@state.or.us ,,,,,,
"Health Authority, Oregon",Health Care Interpreter Policy Advisory Committee,,09/02/2015 03:00:00 PM,09/02/2015 04:30:00 PM,"Transformation Center - Lincoln Building, Suite 775, 421 SW Oak St. Portland, OR 97204", Portland,OR,,,April Johnson,,April.R.Johnson@state.or.us,,,,,,,,,,,,,,,,,,
"Health Authority, Oregon",Administrative rulemaking hearing,Administrative rulemaking hearing for Trauma Systems,10/21/2015 10:00:00 AM,10/21/2015 10:00:00 AM,Portland State Office Building; 800 NE Oregon St. Room 1B, Portland,OR,"To take public comments on proposed changes to OAR 333-200 and 333-205 and Exhibits 1, 3, 4 and 5 relating to the Emergency Medical Services and Trauma System Program.  ",Yes,Brittany Sande,971-673-1291,brittany.a.sande@state.or.us,,,,,,,,,,,,,,,http://public.health.oregon.gov/ProviderPartnerResources/EMSTraumaSystems/Pages/rules.aspx,,,
"Health Authority, Oregon",Oregon State Hospital Advisory Board,OSH Advisory Board,01/21/2016 01:00:00 PM,01/21/2016 05:00:00 PM,"Callan Conference Room, Kirkbride Building, third floor, Oregon State Hospital, 2600 Center Street NE",Salem,OR,"What: Public meeting of the Oregon State Hospital Advisory Board 

When: 1-5 p.m., Thursday, January 21

Where: Callan Conference Room, Kirkbride Building, third floor, Oregon State Hospital, 2600 Center Street NE

Details: Board members include consumers, providers, advocates, legislators, community members, consumer families and OSH union members. 

The meeting site is accessible to people with disabilities. To request alternate formats, sign language interpreters, physical accessibility, or other reasonable accommodations, call the Oregon Health Authority at 1-800-282-8096 at least 48 hours before the meeting.

For more information, see the board’s website at www.oregon.gov/oha/osh/Pages/advisory-board.aspx

 # # # 
",,Patricia Feeny,,patricia.feeny@state.or.us,,,,,,,,,,,http://www.oregon.gov/oha/osh/Pages/advisory-board.aspx,,,,http://www.oregon.gov/oha/osh/Pages/advisory-board.aspx,,,
"Health Authority, Oregon",Nurse Staffing Advisory Board ,MEETING CANCELLED,03/30/2016 01:00:00 PM,03/30/2016 05:00:00 PM,MEETING CANCELLED, Portland,OR,This meeting will be held on 3/28/16. The meeting on 3/30/16 has been cancelled.,,Anna L Davis,971-873-2950,anna.l.davis@state.or.us,,,,,,,,,,,,,,,,,,
"Health Authority, Oregon",Health Care Interpreter Policy Advisory Committee,,04/01/2015 03:00:00 PM,04/01/2015 04:30:00 PM,"Transformation Center - Lincoln Building, Suite 775, 421 SW Oak St. Portland, OR 97204", Portland,OR,,,April Johnson,,April.R.Johnson@state.or.us,,,,,,,,,,,,,,,,,,
"Health Authority, Oregon",Health Care Interpreter Policy Advisory Committee,,07/01/2015 03:00:00 PM,07/01/2015 04:30:00 PM,"Transformation Center - Lincoln Building, Suite 775, 421 SW Oak St. Portland, OR 97204", Portland,OR,,,April Johnson,,April.R.Johnson@state.or.us,,,,,,,,,,,,,,,,,,
"Health Authority, Oregon",Office of Health IT Provider Directory Advisory Group,,03/16/2016 10:00:00 AM,03/16/2016 01:00:00 PM,"Portland State Office Building (PSOB), 800 NE Oregon St., Room 1E (first floor)", Portland,OR,"The Provider Directory Advisory Group is tasked with providing guidance on the Oregon Health Authority's policy and program considerations, as state moves forward to implement statewide provider directory services.

Three-hour meetings will be held at locations alternating between Portland and Wilsonville. Advisory Group members will receive additional details prior to each meeting",,Karen Hale,503-602-3252,karen.hale@state.or.us,,,,,,,,,,,,,,,http://www.oregon.gov/oha/OHIT/Pages/Provider-Directory-Advisory.aspx,,,
"Health Authority, Oregon",Office of Equity and Inclusion Health Equity Policy Committee,,11/19/2015 11:00:00 AM,11/19/2015 01:00:00 PM,"Lincoln Building 421 SW Oak Street, Suite 750", Portland,OR,,,Emily Wang,,Emily.L.Wang@state.or.us,,,,,,,,,,,,,,,,,,
"Health Authority, Oregon",Office of Equity and Inclusion Community Advisory Council,The Community Advisory Council (CAC) is a group of community partners that helps our agency stay connected with the needs of diverse communities in Oregon. ,10/22/2015 02:00:00 PM,10/22/2015 04:00:00 PM,"Lincoln Building 421 SW Oak Street, Suite 750", Portland,OR,,,Rebecca Naga,,Rebecca.A.Naga@state.or.us,,,,,,,,,,,,,,,,,,
"Health Authority, Oregon",Administrative Rulemaking Hearing,"Administrative Rulemaking Hearing for OAR 333-061, Public Water Suppliers",12/20/2012 02:00:00 PM,,"Portland State Office Building; 800 NE Oregon St. Room 1D; Portland, OR 97232", Portland,OR,Administrative rulemaking hearing to take public testimony on proposed changes to OAR 333-061 pertaining to public drinking water suppliers,Yes,Brittany Sande,971-673-1291,brittany.a.sande@state.or.us,,,,,,,,,,,,brittany.a.sande@state.or.us,,,,,,
"Health Authority, Oregon",Health Care Interpreter Policy Advisory Committee,,06/03/2015 03:00:00 PM,06/03/2015 04:30:00 PM,"Transformation Center - Lincoln Building, Suite 775, 421 SW Oak St. Portland, OR 97204", Portland,OR,,,April Johnson,,April.R.Johnson@state.or.us,,,,,,,,,,,,,,,,,,
"Health Authority, Oregon",Oregon Stroke Care Committee Meeting October 9,The fourth public meeting of the Oregon Stroke Care Committee. ,10/09/2014 12:00:00 AM,,"Portland State Office Building, Suite 1E, 800 NE Oregon Street", Portland,OR,"What: The fourth public meeting of the Oregon Stroke Care Committee. Agenda items include a review of stroke data and discussion of topics that include:
•	Evidence-based education targeting the general public and providers;
•	Stroke-ready hospitals;
•	Access to rehabilitation services.
When: Thursday, October 9, 7-8:30 a.m. 
Where: Portland State Office Building, Suite 1E, 800 NE Oregon Street, Portland.
Who: The Stroke Care Committee was created by Oregon SB 375 to achieve continuous improvement in the quality of stroke care in Oregon. The committee is made of 10 members appointed by the director of the Oregon Health Authority. 
Details: Space is limited. To participate by phone, call 1-877-336-1831, participant code: 559758.
For more information about the meeting, contact Kirsten Aird at 971-673-1053. 
The meeting site is accessible to persons with disabilities. Individuals requiring accommodation may request alternate formats, sign language interpreters, physical accessibility, or other reasonable accommodations by calling the Oregon Health Authority at 1-800-282-8096 at least 48 hours before the meeting.
",,Jonathan Modie,,PHD.Communications@state.or.us,,,,,,,,,,,,bill.banaszek@state.or.us,,,,,,
