"request_id","start_date","end_date","agency_name","type_of_notice_description","category_description","short_title","selection_method_description","section_name","special_case_reason_description","pin","due_date","address_to_request","contact_name","contact_phone","email","contract_amount","contact_fax","additional_description_1","additional_description_2","additional_description_3","other_info_1","other_info_2","other_info_3","vendor_name","vendor_address","printout_1","printout_2","printout_3","document_links","event_date","building_name","street_address_1","street_address_2","city","state","zip_code"
"20211025138","2021-11-05T00:00:00.000","2021-11-05T00:00:00.000","Housing Authority","Solicitation","Construction Related Services","smd_services_installation of vinyl composition (v/c) floor tile in apartments at various developments, citywide","Competitive Sealed Bids","Procurement",,,"2021-12-07T10:00:00.000","90 Church Street, 6th Floor, New York, NY 10007","Miriam Rodgers","(212) 306-4718","miriam.rodgers@nycha.nyc.gov",,,"<p>The work shall consist of furnishing all labor, materials, equipment and all other incidental items necessary and required to perform the subject work.  Installation of vinyl-composition floor tile over existing floor tile.  Installation of vinyl-composition floor tile over the existing properly prepared concrete floor.  The removal and replacement of existing/or missing vinyl cove base molding.  As directed, remove Non-Asbestos Containing floor coverings, including but not limited to vinyl composition floor tile, linoleum, self-adhesive floor tile, carpet, ceramic floor tile, wood flooring, etc.The contractor will be required to perform this work in complete apartments or complete individual/rooms within apartments. However, the contractor will not be required to do a portion of a room.  The work will be done in any apartment or in any individual room of any apartment in any of the various buildings of the Development(s).</p>",,,"Interested vendors are invited to obtain a copy of the opportunity at NYCHAs website by going to the http://www.nyc.gov/nychabusiness . On the left side, click on iSupplier Vendor Registration/Login link. (1) If you have an iSupplier account, then click on the Login for registered vendors link and sign into your iSupplier account. (2) If you do not have an iSupplier account you can Request an account by clicking on New suppliers register in iSupplier to apply for log-in credentials. Once you have accessed your iSupplier account, log into your account, then choose under the Oracle Financials home page, the menu option Sourcing Supplier, then choose Sourcing, then choose Sourcing Homepage; and conduct a search in the Search Open Negotiations box for the RFQ Number (s) 332877, 332884, 332885, 332886. Note: In response to the COVID-19 outbreak, we are accepting only electronic bids submitted online via iSupplier. Paper bids will not be accepted or considered. Please contact NYCHA Procurement @ procurement@nycha.nyc.gov for assistance.",,,,,,,,,,,,,,,
"20211026125","2021-11-04T00:00:00.000","2021-11-04T00:00:00.000","Housing Authority","Solicitation","Goods and Services","SMD_SERVICES_MAINTENANCE PAINTING OF APARTMENTS-VARIOUS DEVELOPMENTS, QUEENS & STATEN ISLAND","Competitive Sealed Bids","Procurement",,,"2021-12-09T00:00:00.000","90 Church Street, 6th Floor, New York, NY 10007","JoAnn Park","(212) 306-4511","joann.park@nycha.nyc.gov",,,"<p>The Work shall consist of furnishing labor, material, equipment, insurance, incidental items and permits, all in accordance with the Contract Documents, for the painting of residential apartments in any of the Buildings constituting the Development(s) included in this Contract. The Contractor must paint complete apartments (including all bedrooms, kitchen, living room, foyer, dinette, halls, bathrooms) in the manner described below, using a Standard One (1) Coat Paint System or a Standard Two (2) Coat Paint System or Three (3) Coat Paint System Modernization as stated in the Specifications and as directed by the Authority in Work Authorizations.</p>",,,"Other Legally Mandated Information Interested vendors are invited to obtain a copy of the opportunity at NYCHAs website by going to http://www.nyc.gov/nychabusiness . On the left side, click on iSupplier Vendor Registration/Login link. (1) If you have an iSupplier account, then click on the  Login for registered vendors link and sign into your iSupplier account. (2) If you do not have an iSupplier account you can request an account by clicking on New suppliers register in iSupplier to apply for log-in credentials. Once you have accessed your iSupplier account, log into your account, then choose under the Oracle Financials home page, the menu option Sourcing Supplier, then choose Sourcing, then choose Sourcing Homepage; and conduct a search in the Search Open Negotiations box for RFQ Number(s) 345906, 345907, & 345908. Note: In response to the COVID-19 outbreak, we are accepting only electronic bids submitted online via iSupplier. Paper bids will not be accepted or considered. Please contact NYCHA Procurement @ procurement@nycha.nyc.gov for assistance.",,,,,,,,,,,,,,,
"20211028102","2021-11-04T00:00:00.000","2021-11-04T00:00:00.000","Housing Authority","Solicitation","Services (other than human services)","2022 physical NEEDS ASSESSMENT","Request for Proposals","Procurement",,"347877","2021-12-07T14:00:00.000","90 Church Street, 6th Floor, New York, NY, 10007","Karen Gill","(212) 306-4505","karen.gill@nycha.nyc.gov",,,"<p>NYCHA, by issuing this RFP, seeks proposals (Proposals) from qualified firms (the Proposers) to provide NYCHA with services for a Physical Needs Assessment (PNA), which includes, but is not limited to, (i) performing a comprehensive inspection of a sampling of NYCHAs portfolio of housing developments and non-residential facilities (the Portfolio), (ii) performing data analysis and modeling that will update the previously performed PNA to reflect the expected current state, and (iii) provide a webenabled reporting tool for presenting the PNAs findings to various stakeholders, as detailed more fully within Section II of this RFP (collectively, the Services).</p><p>The release date of this RFP is November 4, 2021 (the Release Date).</p><p>A non-mandatory Proposers conference (Proposers Conference) will be hosted online via Microsoft Teams on November 19, 2021, at 11:00 A.M. Proposers Conference Meeting Information: 646-838-1534, Conference ID: 998566202#. Although attendance is not mandatory at the Proposers Conference, it is strongly recommended that all interested Proposers attend. Proposers who wish to attend must RSVP by e-mail to NYCHAs Coordinator by no later than 4:00 P.M. on November 18, 2021. NYCHA additionally recommends that Proposers e-mail questions to NYCHAs Coordinator by no later than 2:00 P.M. on November 18, 2021.NYCHA will upload all questions and answers to iSupplier. Proposals must be successfully submitted into iSupplier in final form no later than 2:00 P.M. on December 7, 2021 (the Proposal Submission Deadline). Proposals which are saved in iSupplier as a draft but not successfully submitted will not be considered. Proposers should refer to Section IV(2) of this RFP for details on Proposal submission requirements.</p><p>The anticipated award date of the Agreement to the Selected Proposer is on or about February 2022.</p><p>All times stated above are Eastern Standard Time (EST).</p>",,,"Interested firms are invited to obtain a copy of the RFP on NYCHA`s website. To conduct a search for the RFP number; vendors are instructed to open the link: http://www1.nyc.gov/site/nycha/business/isupplier-vendor-registration.page  Proposer shall electronically upload a single .pdf containing ALL components of the Proposal into iSupplier by 2PM on the Proposal Submission Deadline. NYCHA will NOT accept hardcopy Proposals. The Proposal shall not include embedded documents or proprietary file extensions. NYCHA will not accept Proposals via e-mail, fax, or mail.  Instructions for registering for iSupplier can be found at http://www1.nyc.gov/site/nycha/business/isupplier-vendor-registration.page.  After Proposer registers for iSupplier, it typically takes 24 to 72 hours for Proposers iSupplier profile to be approved. It is Proposers sole responsibility to complete iSupplier registration and submit its Proposal before the Proposal Submission Deadline. NYCHA is not responsible for delays caused by technical difficulty or caused by any other occurrence.",,,,,,,,,,,,,,,
"20211101142","2021-11-04T00:00:00.000","2021-11-04T00:00:00.000","Parks and Recreation","Solicitation","Services (other than human services)","Requirements Contract for Floodlight and Sports Lighting Maintenance & Repair, Citywide","Competitive Sealed Bids","Procurement",,"84622B0017","2021-12-02T14:00:00.000",,"Jameelah Khan","(212) 830-7987","jameelah.khan@parks.nyc.gov",,,"<p>The work to be performed under this contract includes furnishing all labor, materials, travel time, equipment and all other work incidental thereto necessary or required to provide the complete floodlight and sports lighting maintenance & repair, Citywide, for the City of New York Parks & Recreation (Agency). Virtual Bid Opening Date: December 3, 2021 at 2:00 PM Meeting link: https://nycparks.webex.com/nycparks/j.php?MTID=me697b013a9a6bdcf957047112158faa0 Meeting number: 2345 092 3052 Password: mScvPQyi372 Join by video system: Dial 23450923052@webex.com You can also dial 173.243.2.68 and enter your meeting number. Join by phone: +1-646-992-2010 United States Toll (New York City) +1-408-418-9388 United States Toll Access code: 2345 092 3052</p>",,,"Bid opening Location - Virtual Bid Opening https://nycparks.webex.com/nycparks/j.php?MTID=me697b013a9a6bdcf957047112158faa0",,,,,,,,,,,,,,,
"20211029120","2021-11-04T00:00:00.000","2021-11-04T00:00:00.000","NYC Health + Hospitals","Solicitation","Services (other than human services)","RFB for SAP Business Objects Enterprise Maintenance","Competitive Sealed Bids","Procurement",,"M-RFB1478","2021-11-17T15:00:00.000","50 Water Street, 12th Floor, New York, N.Y. 10004","Rami Halfone","(212) 908-3604","halfora@metroplus.org",,,"<p>If you require Exhibit A in Excel format please email me at halfora@metroplus.org</p>",,,"n/a",,,,,,,,"https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20211029120&amp;DocumentID=173921,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20211029120&amp;DocumentID=173922,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20211029120&amp;DocumentID=173923,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20211029120&amp;DocumentID=173924,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20211029120&amp;DocumentID=173925,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20211029120&amp;DocumentID=173926",,,,,,,
"20211028139","2021-11-04T00:00:00.000","2021-11-04T00:00:00.000","Housing Authority","Solicitation","Construction/Construction Services","RESIDENT GARDEN UPGRADE @ iNGERSOLL HOUSES","Competitive Sealed Bids","Procurement",,"234843","2021-12-06T11:00:00.000","90 Church Street, New York, NY 10007","Latrena Johnson","(212) 306-3223","latrena.johnson@nycha.nyc.gov",,,"<p><strong> Public Advertisement Begins 11/04/2021</strong></p><p><strong>Pre-Bid Conference 11/15/2021 11:00 AM </strong></p><p><strong>Site Visits 11/15/2021 11:00 AM </strong></p><p><strong>RFQ Question Deadline 11/19/2021 02:00 PM </strong></p><p><strong>Question and Answer Release Date 11/29/2021 03:00 PM</strong></p><p><strong>RFQ Bid Submission Deadline 12/06/2021 11:00 AM </strong></p><p><strong>RFQ Solicitation Timetable </strong></p><p><strong>a. The release date of this RFQ is ___11/04__, 2021 b. A non-mandatory on-site Pre-Bid Conference will be held on __11/15_, 2021 at 11:00 a.m. The site is located at 340 Hudson walk, Brooklyn, NY 11201 (cross street- Myrtle Avenue). Although attendance is not mandatory, it is strongly recommended that all interested vendors attend. In order to RSVP to the Pre-Bid Conference please email cpd.procurement@nycha.nyc.gov with the RFQ number as the Subject line to confirm attendance. c. All questions related to this RFQ are to be submitted via email to the CPD Procurement Unit at cpd.procurement@nycha.nyc.gov with the RFQ number as the Subject line by no later than 2:00 p.m. on ___11/19, 2021. Proposers will be permitted to ask additional questions at the Proposers Conference. Responses to all submitted questions will be available for public viewing in Sourcing under the RFQ. d. Bids are due _12/06 , 2021 at 11:00 A.M. via iSupplier portal. Bid Submission Requirements Vendors shall electronically upload a single .pdf containing ALL components of the bid into iSupplier by the RFQ Bid Submission Deadline. NYCHA will NOT accept hardcopy Bids or bids via e-mail, fax, or mail. Instructions for registering for iSupplier can be found at http://www1.nyc.gov/site/nycha/business/isupplier-vendor-registration.page After Proposer registers for iSupplier, it typically takes 24 to 72 hours for Proposers iSupplier profile to be approved.</strong></p><p><strong>It is Vendors sole responsibility to complete iSupplier registration and submit its Bid before the RFQ Bid Submission Deadline. NYCHA is not responsible for delays caused by technical difficulty or caused by any other occurrence. For assistance regarding iSupplier please email procurement@nycha.nyc.gov</strong></p>",,,,,,,,,,,,,,,,,,
"20211020129","2021-11-03T00:00:00.000","2021-11-03T00:00:00.000","Parks and Recreation","Solicitation","Construction/Construction Services","84621B0093-B051-121M-  Kelly Park Comfort Station Reconstruction","Competitive Sealed Bids","Procurement",,"84621B0093","2021-11-26T15:30:00.000",,"Patricia Doyle",,"patricia.doyle@parks.nyc.gov",,,"<p>B051-121M-THE RECONSTRUCTION OF THE COMFORT STATION AT KELLY PARK PLAYGROUND, BOROUGH OF BROOKLYN.*Please note that date of Bid Submission is different than date of Bid Opening. Please refer to website for updated procedures due to pandemic. This procurement is subject to:  Participation goals for MBEs and/or WBEs as required by Local Law 1 of 2013  Wick Law Subcontractor ID RequirementsBid Submission Due Date: November 26, 2021 Time: 3:30PM by Mail or Drop Box at Olmsted Center Annex. Date of Bid Opening (via Zoom Conference): November 30, 2021 Time: 10:30AM https://us02web.zoom.us/j/9573076290pwd=cnVXVzN2Q014SjBLaktvVzIzWnlvUT09 Meeting ID: 957 307 6290 Passcode: 118035 Conf. Number: +1 (929) 205-6099, 9573076290#, *118035# The Cost Estimate Range is: $1,000,000 to $3,000,000 Bid documents are available online for free through NYC PASSPort System https://www1.nyc.gov/site/mocs/systems/about-go-to-passport.page To download the bid solicitation documents (including drawings if any), you must have an NYC ID Account and Login.</p>",,,"Bid opening Location - Via Zoom: https://us02web.zoom.us/j/9573076290?pwd=cnVXVzN2Q014SjBLaktvVzIzWnlvUT09 Zoom Meeting ID: 957 307 6290 Zoom Passcode: 118035 or Conf. Number: +1 (929) 205-6099, 9573076290#, *118035# Flushing NY 11368",,,,,,,,,,,,,,,
"20211021140","2021-11-01T00:00:00.000","2021-11-01T00:00:00.000","Correction","Solicitation","Construction Related Services","07221B0005-Diesel Electric Generator","Competitive Sealed Bids","Procurement",,"07221B0005","2021-11-30T11:00:00.000",,"Alvis-Mae Brade-John",,"alvis-mae.brade-john@doc.nyc.gov",,,"<p>The Department of Correction is seeking the service of a contractor to provide On-Call Diagnostic Service and Repairs to Diesel Generator Sets, control system generator, and utility power electrical switchgear equipment, fuel delivery and storage systems, located on Rikers Island and Borough Facilities. This Competitive Sealed Bid (RFx) is being released through PASSPort, New York Citys online procurement portal. Responses to this RFx should be submitted via PASSPort. To access the solicitation, vendors should visit the PASSPort Public Portal at https://www1.nyc.gov/site/mocs/systems/about-go-to-passport page and click on the Search Funding Opportunities in PASSPort blue box. This will take you to the Public Portal of all procurements in the PASSPort system. To quickly locate the RFx, insert the EPIN 07221B0005 into the Keywords search field. If you need assistance submitting a response, please contact help@mocs.nyc.gov. Please complete and return the Security Clearance Form to the Contract Manager (Alvis-Mae.Brade-John@doc.nyc.gov) by 1:00 PM November 8, 2021, if you would like to attend. The Security Clearance Form can be found within the Documents tab in PASSPort.</p>",,,"Bid opening Location - Virtual bid opening https://global.gotomeeting.com/join/146382709  You can also dial in using your phone :United States: +1 (872) 240-3311 Access Code: 146-382-709 NY 11370 Pre bid conference location -Teleconference US Toll Free:  1-866-777-5715; Acces Code 66033003# East Elmhurst NY 11370 Mandatory: no Date/Time - 2021-11-08 11:00:00",,,,,,,,,,,,,,,
"20211028129","2021-11-01T00:00:00.000","2021-11-01T00:00:00.000","Parks and Recreation","Solicitation","Construction/Construction Services","84621B0084-X148C7-120M-Jerome Playground South Skate Park Construction","Competitive Sealed Bids","Procurement",,"84621B0084","2021-11-26T15:30:00.000",,"Kylie Murphy",,"kylie.murphy@parks.nyc.gov",,,"<p>X148C7-120M-JEROME PLAYGROUND SOUTH SKATE PARK CONSTRUCTION, LOCATED AT CROSS-BRONX EXPRESSWAY BETWEEN TOWNSEND AVENUE AND JEROME AVENUE, BOROUGH OF THE BRONX. Please note that date of Bid Submission is different than date of Bid Opening. Please refer to website for updated procedures due to pandemic. This procurement is subject to: Participation goals for MBEs and/or WBEs as required by Local Law 1 of 2013 Bid Submission Due Date: 11/26/2021 Time: 3:30PM by Mail or Drop Box at Olmsted Center Annex Date of Bid Opening (via Zoom Conference): 11/29/2021 Time: 10:30AM https://us02web.zoom.us/j/9573076290pwd=cnVXVzN2Q014SjBLaktvVzIzWnlvUT09 Meeting ID: 957 307 6290 Passcode: 118035 Conf. Number: +1 (929) 205-6099, 9573076290#, *118035# The Cost Estimate Range is: $1,000,000 - $3,000,000 Bid documents are available online for free through NYC PASSPort System https://www1.nyc.gov/site/mocs/systems/about-go-to-passport.page To download the bid solicitation documents (including drawings if any), you must have an NYC ID Account and Login. .</p>",,,"Bid opening Location - Via Zoom: https://us02web.zoom.us/j/9573076290?pwd=cnVXVzN2Q014SjBLaktvVzIzWnlvUT09 Zoom Meeting ID: 957 307 6290 Zoom Passcode: 118035 or Conf. Number: +1 (929) 205-6099, 9573076290#, *118035# Flushing NY 11368",,,,,,,,,,,,,,,
"20211015139","2021-11-01T00:00:00.000","2021-11-01T00:00:00.000","Housing Authority","Solicitation","Services (other than human services)","smd_services_Maintenance Painting of Apartments-various developments citywide","Competitive Sealed Bids","Procurement",,,"2021-12-02T00:00:00.000","90 Church Street, 6th Floor, New York, NY 10007","Mimose Julien","(212) 306-8141","mimose.julien@nycha.nyc.gov",,,"<p>The Work shall consist of furnishing labor, material, equipment, insurance, incidental items and permits, all in accordance with the Contract Documents, for the painting of residential apartments in any of the Buildings constituting the Development(s) included in this Contract. The Contractor must paint complete apartments (including all bedrooms, kitchen, living room, foyer, dinette, halls, bathrooms) in the manner described below, using a Standard One (1) Coat Paint System or a Standard Two (2) Coat Paint System or Three (3) Coat Paint System Modernization as stated in the Specifications and as directed by the Authority in Work Authorizations.</p>",,,"Interested vendors are invited to obtain a copy of the opportunity at NYCHAs website by going to the http://www.nyc.gov/nychabusiness . On the left side, click on iSupplier Vendor Registration/Login link. (1) If you have an iSupplier account, then click on the Login for registered vendors link and sign into your iSupplier account. (2) If you do not have an iSupplier account you can Request an account by clicking on New suppliers register in iSupplier to apply for log-in credentials. Once you have accessed your iSupplier account, log into your account, then choose under the Oracle Financials home page, the menu option Sourcing Supplier, then choose Sourcing, then choose Sourcing Homepage; and conduct a search in the Search Open Negotiations box for the RFQ Number (s) 346888,346889, 346890,346894 and 347883. Note: In response to the COVID-19 outbreak, we are accepting only electronic bids submitted online via iSupplier. Paper bids will not be accepted or considered. Please contact NYCHA Procurement @ procurement@nycha.nyc.gov for assistance.",,,,,,,,,,,,,,,
"20211022126","2021-10-29T00:00:00.000","2021-10-29T00:00:00.000","NYC Health + Hospitals","Solicitation","Construction Related Services","Lincoln Hospital-4th Floor Roof replacement- inc gc,hvac & mech (1.7m-2.1m)","Competitive Sealed Bids","Procurement",,"LIN-4TH FLOOR","2021-11-24T13:30:00.000","55 Water Street, 25th Floor, New York, NY 10041","Janet Olivera","(212) 442-3680","janet.olivera@nychhc.org",,,"<p>Lincoln Hospital, 234 East 149th Street, Bronx New York 10451- 4th Floor Roofing Replacement and Air Shaft Repair</p><p>H+H will no longer issue a hard copy of Section 'A' Bid Forms with the Bid Submission Envelope. After the $30 Non-Refundable Fee is paid for the Section 'A' Bid Forms, it will be emailed along with the instructions for your Bid Submission Envelope. Only Bidders on record and marked paid will be allowed to bid. Vendors who are planning to bid are required to purchase the Bid Forms Section A at the Mandatory Pre-Bid Meetings with a Company Check or Money Order (Payable to NYCHH).</p><p>Bidders are encouraged to arrive at least 30 minutes before Mandatory Pre-Bid Meetings start time to make purchases. NYC Health + Hospitals is requiring all vendors and contractors to maintain proof of COVID-19 vaccination for all of their employees who spend time at a NYC Health + Hospitals facility. Proof of COVID-19 vaccination is completion of the vaccination series as outlined by the manufacturer.</p><p>Mandatory Meetings/site tours are scheduled for Thursday, November 04, 2021 at 9:00 AM and Friday, November 05, 2021 at 9:00 AM, Facilities Management, 8th Floor. Conference Room 8D-230 Technical Questions must be submitted in writing by email, no later than five (5) calendar days after the Mandatory Pre-Bid Meetings to Janet.Oliveraj@nychhc.org, Clifton.Mclaughlin@nychhc.org and Leithland.Tulloch@nychhc.org All Bids shall be in accordance with the terms of the NYC Health and Hospitals (HHC) Project Labor Agreement.</p><p>It's mandatory that all bidders be registered with the State of New York. Failure to do so will cause your bid to be declared non-responsive. Requires Trade Licenses (Where Applicable). Under Article 15A of The State of New York, The Following M/WBE Goals Apply to This Contract MBE 20 percent and WBE 10 percent. These Goals Apply to any Bid Submitted of $100,000 or more. Bidders not complying with these Terms will have their bids declared Non-Responsive.</p>",,,,,,,,,,,"https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20211022126&amp;DocumentID=173893,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20211022126&amp;DocumentID=173894",,,,,,,
"20211022115","2021-10-29T00:00:00.000","2021-10-29T00:00:00.000","School Construction Authority","Solicitation","Goods and Services","Correction: Solicitation No. SCA-22-00026R-Construction Management Services in Connection with Training","Request for Proposals","Procurement",,"22-00026R","2021-11-03T16:00:00.000","rfp@nycsca.org","Roxane Pacheco","(718) 472-8361","rfp@nycsca.org",,,,,,,,,,,,,,"https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20211022115&amp;DocumentID=173903",,,,,,,
"20211026116","2021-10-29T00:00:00.000","2021-10-29T00:00:00.000","NYC Health + Hospitals","Solicitation","Construction/Construction Services","bellevue Cooling tower replacement and chilled water system upgrade (includes gc,hvac & elec) 16.5m-20m","Competitive Sealed Bids","Procurement",,"BELL-TOWER","2021-11-24T13:30:00.000","55 Water Street, 25th Floor, New York, NY 10041","Janet Olivera","(212) 442-3680","janet.olivera@nychhc.org",,,"<p>Bellevue Hospital, Cooling Tower Replacement and Chill Water System Upgrade , 1st Ave and 27th Streer, New York. H+H will no longer issue a hard copy of Section 'A' Bid Forms with the Bid Submission Envelope. After the $30 Non-Refundable Fee is paid for the Section 'A' Bid Forms, it will be emailed along with the instructions for your Bid Submission Envelope. Only Bidders on record and marked paid will be allowed to bid.</p><p>Vendors who are planning to bid are required to purchase the Bid Forms Section 'A' at the Mandatory Pre-Bid Meetings with a Company Check or Money Order (Payable to NYCHH). Bidders are encouraged to arrive at least 30 minutes before Mandatory Pre-Bid Meetings start time to make purchases. Social distancing protocols must be observed, and limit your staff to one person at the meetings.</p><p>All Bids shall be in accordance with the terms of the NYC Health and Hospitals (HHC) Project Labor Agreement. It's mandatory that all bidders be registered with the State of New York. Failure to do so will cause your bid to be declared non-responsive.</p><p>Technical Questions must be submitted in writing by email, no later than five (5) calendar days after the Mandatory Pre-Bid Meetings to Clifton.Mclaughlin@nychhc.org, Leithland.Tulloch@nychhc.org and Janet.olivera@nychhc.org.</p><p>NYC Health + Hospitals is requiring all vendors and contractors to maintain proof of COVID-19 vaccination for all of their employees who spend time at a NYC Health + Hospitals facility. Proof of COVID-19 vaccination is completion of the vaccination series as outlined by the manufacturer.</p><p>Mandatory Meetings/site tours are scheduled for Thursday, November 4, at 10 :00 AM and Friday, November 5, at 10 :00 AM, Admin. Bldg, Facilities Management Office, 9th Floor, Conference Room, 462 1st Avenue, NY, NY</p><p>Requires Trade Licenses (Where Applicable). Under Article 15A of The State of New York, The Following M/WBE Goals Apply to This Contract MBE 20 percent and WBE 10 percent. These Goals Apply to any Bid Submitted of $100,000 or more. Bidders not complying with these Terms will have their bids declared Non-Responsive</p>",,,"N/A",,,,,,,,"https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20211026116&amp;DocumentID=173899,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20211026116&amp;DocumentID=173900,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20211026116&amp;DocumentID=173901,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20211026116&amp;DocumentID=173902",,,,,,,
"20211020124","2021-10-29T00:00:00.000","2021-10-29T00:00:00.000","Citywide Administrative Services","Solicitation","Services (other than human services)","Revolving and Swing Doors - Multiyear - Req. 1/5/2021","Competitive Sealed Bids","Procurement",,"85621B0007","2022-01-04T11:00:00.000",,"Jasmine Liceaga",,"jliceaga@dcas.nyc.gov",,,"<p>This is a Requirements Contract (the Contract) pursuant to which the bidder to whom the contract is awarded (the Contractor) shall provide during the term of the Contract, the Citys requirements for Labor, Materials, and Equipment necessary to install, maintain, repair and replace exterior and interior revolving, sliding, swing and automated Americans with Disabilities Act (ADA)-Accessible Doors at various Facilities throughout the five (5) boroughs of the City of New York.</p>",,,,,,,,,,,,,,,,,,
"20211022119","2021-10-29T00:00:00.000","2021-10-29T00:00:00.000","Citywide Administrative Services","Solicitation","Goods","Aluminum Sulfate Liquid and poly-aluminum chloride","Competitive Sealed Bids","Procurement",,"85721B0222/ 2100138","2021-11-19T10:30:00.000","1 Centre Street, 18th Floor, New York, NY 10028","Vincent Edwards","(212) 386-0431","vedwards@dcas.nyc.gov",,,,,,,,,,,,,,"https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20211022119&amp;DocumentID=173892",,,,,,,
"20211022123","2021-10-29T00:00:00.000","2021-10-29T00:00:00.000","Citywide Administrative Services","Solicitation","Goods","WRECKER, TANDEM AXLE HEAVY DUTY WRECKER","Competitive Sealed Bids","Procurement",,"85722B0065","2021-12-02T10:30:00.000","1 Centre St. 18th Floor","Peter Le","(212) 386-0418","ple@dcas.nyc.gov",,,"<p>All bids are done on PASSPort. To review the details for this solicitation and participate, please use the following link below and use the keyword search fields to find solicitation for WRECKER, TANDEM AXLE HEAVY DUTY WRECKER You can search by PIN #: 85722B0065 or search by keyword: https://passport.cityofnewyork.us/page.aspx/en/rfp/request_browse_public If there are any issues with PASSPort, contact: help@mocs.nyc.gov. </p>",,,,,,,,,,,,,,,,,,
"20211021133","2021-10-29T00:00:00.000","2021-10-29T00:00:00.000","Citywide Administrative Services","Solicitation","Goods","Helmets, Disorder Control/Scooter, NYPD","Competitive Sealed Bids","Procurement",,"85722B0028","2021-11-30T10:30:00.000","1 Centre Street, 18th Floor, New York, NY 10007-1602; Yee Cheng; Phone: (212) 386-0468; Email: ycheng@dcas.nyc.gov / htian@dcas.nyc.gov","Yee Cheng","(212) 386-0468","ycheng@dcas.nyc.gov / htian@dcas.nyc.gov",,,"<p>All bids are done on PASSPort. To review the details for this solicitation and participate, please use the following link below and use the keyword search fields to find the solicitation:</p><p>https://passport.cityofnewyork.us/page.aspx/en/rfp/request_browse_public</p><p>If there are any issues with PASSPort, contact: help@mocs.nyc.gov</p>",,,"N/A",,,,,,,,,,,,,,,
"20211025115","2021-10-29T00:00:00.000","2021-10-29T00:00:00.000","Environmental Protection","Solicitation","Construction Related Services","RH-83 DES: Preliminary Design, DES and DSDC for the Reconstruction of the Main Sewage Pump System at Red Hook WRRF.","Competitive Sealed Proposals","Procurement","Other (Describe below in Other Legally Mandated Information)","82621P0027","2021-12-15T14:00:00.000",,"Glorivee Roman",,"rfp@dep.nyc.gov",,,"<p>Preliminary Design, Design and Design Services During Construction for the Reconstruction of the Main Sewage Pump System at Red Hook Wastewater Resource Recovery Facility</p><p>This Request for Proposal (RFx) is being released through PASSPort, New York Citys online procurement portal. Responses to this RFx should be submitted via PASSPort. To access the solicitation, vendors should visit the PASSPort Public Portal at https://www1.nyc.gov/site/mocs/systems/about-go-to-passport.page and click on the Search Funding Opportunities in PASSPort blue box. This will take you to the Public Portal of all procurements in the PASSPort system. To quickly locate the RFx, insert the EPIN 82621P0027 into the Keywords search field. If you need assistance submitting a response, please contact help@mocs.nyc.gov.</p>",,,"Pre bid conference location -Virtual: find link in 'Pre-Proposal Conference Link Document' Join the meeting by link Or call in 1-347-921-5612,137470290#, Conference ID: 137 470 290#  Mandatory: no Date/Time - 2021-11-10 11:00:00",,,,,,,,,,,,,,,
