"report_no","reported_date","reported_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","address","city","zip_code","rep_dist","area","dvflag","invl_no","involvement","race","sex","age","location_1","firearm_used_flag"
"120057737","2012-08-15T00:00:00.000","19:13","2012-08-15T00:00:00.000","19:13",,,"1849","35A","Possession/Sale/Dist","123","E 19 ST/PASEO","KANSAS CITY","64109","PJ1576","CPD","U","1","VIC",,,,"19 ST
PASEO KANSAS CITY, MO 64109
(39.06670420600045, -94.56872872899964)","N"
"120000877","2012-01-04T00:00:00.000","18:08","2012-01-04T00:00:00.000","15:00","2012-01-04T00:00:00.000","17:00","650","23G","Stealing Auto Parts/","312","1100  NEWTON AV","KANSAS CITY","64123","PJ1166","EPD","U","1","VIC","W","M","48","1100 NEWTON AV
KANSAS CITY, MO 64123
(39.098481955000466, -94.50420621499967)","N"
"120000369","2012-01-02T00:00:00.000","16:54","2012-01-01T00:00:00.000","18:00",,,"670","23D","Stealing from Buildi","222","5100  WABASH AV","KANSAS CITY","64130","PJ4138","MPD","U","1","SUS","U","U",,"5100 WABASH AV
KANSAS CITY, MO 64130
(39.03366277400045, -94.55592582799966)","N"
"120000071","2012-01-01T00:00:00.000","4:44","2012-01-01T00:00:00.000","4:40",,,"630","23C","Stealing Shoplifting","212","7100  EASTWOOD TF","KANSAS CITY","64133","PJ4110","MPD","U","1","VIC",,,,"7100 EASTWOOD
TF KANSAS CITY, MO 64133
(39.01552004100046, -94.45947791099968)","N"
"120000544","2012-01-03T00:00:00.000","11:44","2012-01-03T00:00:00.000","11:44",,,"501","220","Burglary - Residence","222","4900  GARFIELD AV","KANSAS CITY","64130","PJ3965","MPD","U","4","SUS","B","M",,"4900 GARFIELD AV
KANSAS CITY, MO 64130
(39.03748249400047, -94.56042539999964)","N"
"120000351","2012-01-02T00:00:00.000","15:40","2012-01-02T00:00:00.000","14:30",,,"802","13B","Non Agg Assault Dome","232","E 68 ST/PASEO","KANSAS CITY","64130","PJ5175","MPD","Y","1","VIC","B","F","54","68 ST
PASEO KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)","N"
"120000230","2012-01-01T00:00:00.000","21:31","2011-12-30T00:00:00.000","8:00","2012-01-01T00:00:00.000","21:20","501","220","Burglary - Residence","544","9100  E 89 ST","KANSAS CITY","64138","PJ6326","SPD","U","1","SUS","U","U",,"9100 89 ST
KANSAS CITY, MO 64138
(38.961707524000474, -94.47741842399967)","N"
"120000158","2012-01-01T00:00:00.000","14:20","2012-01-01T00:00:00.000","14:20",,,"2100","90D","Driving Under Influe","636","I 435 HW/M 210 TO I 435 N RA","KANSAS CITY",,"PC1296","SCP","U","1","ARR","B","M","21","435 RA
KANSAS CITY, MO 
(39.10295319700049, -94.5830775179997)","N"
"120000006","2012-01-01T00:00:00.000","0:08","2012-01-01T00:00:00.000","0:08",,,"401","13A","Aggravated Assault (","314","4800  E 8 ST","KANSAS CITY","64123","PJ0907","EPD","U","1","VIC","W","F","63","4800 8 ST
KANSAS CITY, MO 64123
(39.11344343000047, -94.52553937499965)","N"
"120000264","2012-01-02T00:00:00.000","9:09","2012-01-02T00:00:00.000","3:00","2012-01-02T00:00:00.000","8:30","702","240","Auto Theft","541","6100  E 87 ST","KANSAS CITY","64130","PJ6336","SPD","U","1","VIC","B","F","46","6100 87 ST
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)","N"
"120000098","2012-01-01T00:00:00.000","9:23","2011-12-31T00:00:00.000","18:30","2012-01-01T00:00:00.000","8:40","502","220","Burglary - Non Resid","313","400  GLADSTONE AV","KANSAS CITY","64124","PJ0486","EPD","N","1","VIC","W","M","66","400 GLADSTONE AV
KANSAS CITY, MO 64124
(39.1096023770005, -94.54587611299968)","N"
"120000249","2012-01-02T00:00:00.000","1:58","2012-01-02T00:00:00.000","1:40",,,"630","23C","Stealing Shoplifting","313","800  PROSPECT AV","KANSAS CITY","64124","PJ0798","EPD","U","4","SUS","B","M","20","800 PROSPECT AV
KANSAS CITY, MO 64124
(39.10340532900045, -94.5512160889997)","N"
"120000442","2012-01-03T00:00:00.000","1:38","2012-01-03T00:00:00.000","1:00",,,"1401","290","Property Damage","535","13300  PENNSYLVANIA CT","KANSAS CITY","64145","PJ7404","SPD","U","1","SUS","U","U",,"13300 PENNSYLVANIA CT
KANSAS CITY, MO 64145
(38.88690732200047, -94.60070598499965)","N"
"120000402","2012-01-02T00:00:00.000","19:17","2011-04-01T00:00:00.000","12:00","2012-01-01T00:00:00.000","19:17","210","11B","Forcible Sodomy","312","1000  FULLER AV","KANSAS CITY","64126","PJ1104","EPD","U","2","VIC","W","M","7","1000 FULLER AV
KANSAS CITY, MO 64126
(39.099731508000446, -94.50648620399966)","N"
"120000259","2012-01-02T00:00:00.000","7:59","2012-01-01T00:00:00.000","23:30","2012-01-02T00:00:00.000","7:35","702","240","Auto Theft","644","11700  N COLLEGE AV","KANSAS CITY","64156","PC0032","SCP","N","1","VIC","U","M","32","11700 COLLEGE AV
KANSAS CITY, MO 64156
(39.305255676000456, -94.53969357999966)","N"
"120000152","2012-01-01T00:00:00.000","14:42","2012-01-01T00:00:00.000","14:30",,,"630","23C","Stealing Shoplifting","643","9200  NE BARRY RD","KANSAS CITY","64157",,,"U","1","VIC",,,,"9200 BARRY RD
KANSAS CITY, MO 64157
(39.24492827600045, -94.46448940999966)","N"
"120000510","2012-01-03T00:00:00.000","11:03","2011-11-20T00:00:00.000","0:01","2012-01-01T00:00:00.000","12:00","2601","90Z","Misc Violation","535","13200  HOLMES RD","KANSAS CITY","64145","PJ7403","SPD","U","1","VIC",,,,"13200 HOLMES RD
KANSAS CITY, MO 64145
(38.887774196000464, -94.58618285399967)","N"
"110076460","2012-01-04T00:00:00.000","18:38","2012-01-04T00:00:00.000","18:00",,,"210","11B","Forcible Sodomy","113","1500  HOLMES ST","KANSAS CITY","64108","PJ1363","CPD","U","1","SUS","W","M","19","1500 HOLMES ST
KANSAS CITY, MO 64108
(39.095351561000484, -94.57532645599969)","N"
"120001008","2012-01-05T00:00:00.000","10:00","2012-01-05T00:00:00.000","10:00",,,"630","23C","Stealing Shoplifting","345","11600  E US 40 HW E","KANSAS CITY","64133","PJX007","OSPD","N","1","ARR","B","M","37","11600 US
HW E KANSAS CITY, MO 64133
(39.01552004100046, -94.45947791099968)","N"
"120000055","2012-01-01T00:00:00.000","2:37","2012-01-01T00:00:00.000","2:30",,,"2100","90D","Driving Under Influe","544","I 470 HW/RAYTOWN RD","KANSAS CITY","64134","PJ6674","SPD","U","1","ARR","B","M","21","470 HW RAYTOWN RD
KANSAS CITY, MO 64134
(38.90203215600047, -94.48863890499968)","N"
"120000063","2012-01-01T00:00:00.000","3:20","2012-01-01T00:00:00.000","3:20",,,"802","13B","Non Agg Assault Dome","543","10900  BRISTOL TE","KANSAS CITY","64134","PJ6984","SPD","U","1","SUS","B","F","37","10900 BRISTOL
TE KANSAS CITY, MO 64134
(38.92599497600048, -94.49687826299964)","N"
"120000544","2012-01-03T00:00:00.000","11:44","2012-01-03T00:00:00.000","11:44",,,"501","220","Burglary - Residence","222","4900  GARFIELD AV","KANSAS CITY","64130","PJ3965","MPD","U","1","VIC","B","F","41","4900 GARFIELD AV
KANSAS CITY, MO 64130
(39.03748249400047, -94.56042539999964)","N"
"120000475","2012-01-03T00:00:00.000","7:49","2012-01-03T00:00:00.000","7:37",,,"901","200","Arson","211","5500  JACKSON AV","KANSAS CITY","64130","PJ4460","MPD","U","1","SUS","U","U",,"5500 JACKSON AV
KANSAS CITY, MO 64130
(39.02577223700047, -94.53675615899965)","N"
"110085363","2012-03-12T00:00:00.000","13:20","2011-11-25T00:00:00.000","15:50",,,"403","13A","Agg Assault - Domest","112","E 23 ST/TOPPING AV","KANSAS CITY","64127","PJ1904","EPD","U","1","VIC","B","F","27","23 ST TOPPING AV
KANSAS CITY, MO 64127
(39.08962411000044, -94.53924786699969)","N"
"120000885","2012-01-04T00:00:00.000","17:33","2012-01-04T00:00:00.000","17:15","2012-01-04T00:00:00.000","19:00","401","13A","Aggravated Assault (","341","1900  PARK TOWER DR","KANSAS CITY",,"PJ1839","EPD","U","2","ARR","B","M","18","1900 PARK TOWER DR
KANSAS CITY, MO 
(39.08721772000047, -94.51233200699966)","Y"
"120000012","2012-01-01T00:00:00.000","0:53","2012-01-01T00:00:00.000","0:15","2012-01-01T00:00:00.000","0:30","840","90Z","Resisting an Officer","115","400  E 31 ST","KANSAS CITY","64109","PJ2449","CPD","U","1","VIC","W","M","25","400 31 ST
KANSAS CITY, MO 64109
(39.06990021200045, -94.5539757899997)","N"
"120001066","2012-01-05T00:00:00.000","13:10","2012-01-01T00:00:00.000","17:00","2012-01-05T00:00:00.000","12:00","640","23F","Stealing From Auto","131","3400  PENNSYLVANIA AV ","KANSAS CITY","64110","PJ2718","CPD","U","1","VIC","W","M","65","3400 PENNSYLVANIA AV
KANSAS CITY, MO 64110
(39.066623467000454, -94.59257962899966)","N"
"120000627","2012-01-03T00:00:00.000","14:33","2012-01-02T00:00:00.000","17:00","2012-01-03T00:00:00.000","14:30","1401","290","Property Damage","544","8400  NOLAND RD","KANSAS CITY","64133","PJ6245","SPD","U","1","SUS","U","U",,"8400 NOLAND RD
KANSAS CITY, MO 64133
(38.96941838200047, -94.42678878599969)","N"
"120000286","2012-01-02T00:00:00.000","10:55","2012-01-01T00:00:00.000","17:00","2012-01-01T00:00:00.000","23:00","640","23F","Stealing From Auto","211","4000  E 56 TE","KANSAS CITY","64130","PJ4568","MPD","U","1","VIC","B","F","43","4000 56
TE KANSAS CITY, MO 64130
(39.04102249500045, -94.5601977179997)","N"
"120066992","2012-09-19T00:00:00.000","9:15","2012-09-17T00:00:00.000","19:00","2012-09-18T00:00:00.000","15:00","670","23D","Stealing from Buildi","531","10300  WORNALL RD","KANSAS CITY","64114","PJ6732","SPD","U","1","VIC","B","F","18","10300 WORNALL RD
KANSAS CITY, MO 64114
(38.94126224600046, -94.59667543899968)","N"
"120000581","2012-01-03T00:00:00.000","14:20","2012-01-03T00:00:00.000","11:56","2012-01-03T00:00:00.000","12:03","702","240","Auto Theft","233","8100  CAMPBELL ST","KANSAS CITY","64131","PJ5921","MPD","U","1","VIC","B","F","19","8100 CAMPBELL ST
KANSAS CITY, MO 64131
(38.980692788000454, -94.57857050499967)","N"
"120000363","2012-01-02T00:00:00.000","16:12","2012-01-02T00:00:00.000","16:00",,,"501","220","Burglary - Residence","142","3500  FOREST AV","KANSAS CITY","64108","PJ2853","CPD","U","1","SUS","B","M","18","3500 FOREST AV
KANSAS CITY, MO 64108
(39.06310706200048, -94.57059499699966)","N"
"120000293","2012-01-02T00:00:00.000","11:21","2011-12-31T00:00:00.000","15:00","2012-01-02T00:00:00.000","10:15","501","220","Burglary - Residence","634","3100  NE 48 TE","KANSAS CITY","64119","PC0971","SCP","N","1","VIC","W","M","75","3100 48
TE KANSAS CITY, MO 64119
(39.20301137400048, -94.52456609299969)","N"
"120000716","2012-01-04T00:00:00.000","3:50","2012-01-04T00:00:00.000","3:50",,,"630","23C","Stealing Shoplifting","999","11600  E US 40 HW E","KCMO","64133","PJX007","OSPD","U","1","ARR","W","M","38","11600 US
HW E KCMO, MO 64133
(39.01552004100046, -94.45947791099968)","N"
"120000127","2012-01-01T00:00:00.000","11:54","2012-01-01T00:00:00.000","11:45",,,"802","13B","Non Agg Assault Dome","233","1800  E 85 ST","KANSAS CITY","64132","PJ6103","MPD","Y","1","SUS","B","M","43","1800 85 ST
KANSAS CITY, MO 64132
(38.973093889000495, -94.56725848599967)","N"
"120029912","2012-05-02T00:00:00.000","18:01","2012-05-02T00:00:00.000","18:01",,,"401","13A","Aggravated Assault (","322","5100  WINNER RD ","KANSAS CITY","64127","PJ1143","EPD","N","1","ARR","B","M","24","5100 WINNER RD
KANSAS CITY, MO 64127
(39.0985065320005, -94.52158396999965)","Y"
"100096896","2012-03-11T00:00:00.000","21:20","2012-03-11T00:00:00.000","21:20",,,"802","13B","Non Agg Assault Dome","242","E 39 ST/BRUCE R WATKINS DR","KANSAS CITY","64130","PJ3079","CPD","Y","1","ARR","B","M","37","39 ST BRUCE R WATKINS DR
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)","N"
"120001012","2012-01-05T00:00:00.000","10:12","2012-01-02T00:00:00.000","8:00","2012-01-05T00:00:00.000","8:00","650","23G","Stealing Auto Parts/","643","10200  N HEDGES AV","KANSAS CITY","64155","PC0213","SCP","U","1","SUS","U","U",,"10200 HEDGES AV
KANSAS CITY, MO 64155
(38.96968067500046, -94.4597479039997)","N"
"110093176","2012-07-03T00:00:00.000","8:05",,,,,"302","120","Armed Robbery","112","1100  LOCUST ST","KANSAS CITY",,"PJ1029","CPD","U","1","VIC","B","M","23","1100 LOCUST ST
KANSAS CITY, MO 
(39.100854728000456, -94.57737538399965)","Y"
"120000406","2012-01-02T00:00:00.000","19:17","2012-01-02T00:00:00.000","19:00",,,"801","13B","Non Aggravated Assau","331","3200  E 29 ST","KANSAS CITY","64127","PJ2441","EPD","U","1","SUS","B","M","35","3200 29 ST
KANSAS CITY, MO 64127
(39.08962411000044, -94.53924786699969)","N"
"120000597","2012-02-17T00:00:00.000","0:48","2012-02-16T00:00:00.000","21:40",,,"2040","90Z","Violation Full Order","333","3400  CLEVELAND AV","KANSAS CITY","64127","PJ2818","EPD","U","1","ARR","B","M","28","3400 CLEVELAND AV
KANSAS CITY, MO 64127
(39.06387232300045, -94.53934646299967)","N"
"120000581","2012-01-03T00:00:00.000","14:20","2012-01-03T00:00:00.000","11:56","2012-01-03T00:00:00.000","12:03","702","240","Auto Theft","233","8100  CAMPBELL ST","KANSAS CITY","64131","PJ5921","MPD","U","1","SUS","U","U",,"8100 CAMPBELL ST
KANSAS CITY, MO 64131
(38.980692788000454, -94.57857050499967)","N"
"120000276","2012-01-02T00:00:00.000","10:13","2011-12-26T00:00:00.000","11:30","2011-12-28T00:00:00.000","19:30","501","220","Burglary - Residence","311","200  BENTON BL","KANSAS CITY","64114","PJ0338","EPD","U","1","VIC",,,,"200 BENTON
BL KANSAS CITY, MO 64114
(38.958291974000474, -94.59571990299969)","N"
"120000021","2012-01-01T00:00:00.000","1:14","2012-01-01T00:00:00.000","0:45","2012-01-01T00:00:00.000","1:00","2655","90J","Trespassing","133","4100  PENNSYLVANIA AV","KANSAS CITY","64111","PJ3303","CPD","U","2","ARR","W","M","23","4100 PENNSYLVANIA AV
KANSAS CITY, MO 64111
(39.05276025000046, -94.59140381699967)","N"
"120000188","2012-01-01T00:00:00.000","18:37","2012-01-01T00:00:00.000","18:37",,,"2655","90J","Trespassing","111","W 6 ST/BROADWAY","KANSAS CITY","64106","PJ0597","CPD","U","1","ARR","B","M","50","6 ST
BROADWAY KANSAS CITY, MO 64106
(39.1060006780005, -94.57361582499965)","N"
"120000844","2012-01-04T00:00:00.000","15:36","2012-01-04T00:00:00.000","15:36",,,"802","13B","Non Agg Assault Dome","341","6200  E 16 ST","KANSAS CITY","64126","PJ1523","EPD","Y","1","VIC","B","F","26","6200 16 ST
KANSAS CITY, MO 64126
(39.09207454900047, -94.51011914199967)","N"
"120000930","2012-01-04T00:00:00.000","22:05","2012-01-04T00:00:00.000","22:05",,,"1401","290","Property Damage","314","5300  INDEPENDENCE AV","KANSAS CITY","64127","PJ0640","EPD","U","1","VIC",,,,"5300 INDEPENDENCE AV
KANSAS CITY, MO 64127
(39.105295139000475, -94.52014865699965)","N"
"120002488","2012-01-11T00:00:00.000","10:56","2012-01-05T00:00:00.000","18:00","2012-01-10T00:00:00.000","14:00","501","220","Burglary - Residence","241","6600  BELLEFONTAINE AV","KANSAS CITY","64131","PJ5114","MPD","U","1","VIC","B","M","54","6600 BELLEFONTAINE AV
KANSAS CITY, MO 64131
(39.00749436600046, -94.5506348509997)","N"
"120001098","2012-01-05T00:00:00.000","14:44","2012-01-05T00:00:00.000","14:44",,,"2402","90C","Disorderly Conduct","233","E 81 ST/BROOKLYN AV","KANSAS CITY","64131","PJ5918","MPD","U","1","ARR","W","M","21","81 ST BROOKLYN AV
KANSAS CITY, MO 64131
(38.96538302300047, -94.57690602899964)","N"
"120000359","2012-01-02T00:00:00.000","15:52","2012-01-02T00:00:00.000","15:45","2012-01-02T00:00:00.000","15:50","302","120","Armed Robbery","421","7100  NW 86 TE","KANSAS CITY","64153","PP0317","NPD","U","1","VIC",,,,"7100 86
TE KANSAS CITY, MO 64153
(39.2630028640005, -94.6872691699997)","N"
"120000313","2012-01-02T00:00:00.000","13:02","2011-12-30T00:00:00.000","12:00",,,"401","13A","Aggravated Assault (","124","E 31 ST/OLIVE ST","KANSAS CITY","64108","PJ2479","CPD","N","1","VIC","B","M","17","31 ST OLIVE ST
KANSAS CITY, MO 64108
(39.08507054400047, -94.58157691099967)","N"
"120000563","2012-01-03T00:00:00.000","12:47","2012-01-03T00:00:00.000","12:47",,,"1546","520","Weapons Law Violatio","541","E BANNISTER RD/MARION RIDGE RD","KANSAS CITY","64134","PJ6336","SPD","U","1","VIC",,,,"
E BANNISTER RD MARION RIDGE RD KANSAS CITY, MO 64134
(38.931213900000444, -94.5017765399997)","Y"
"120000601","2012-01-03T00:00:00.000","15:27","2011-12-04T00:00:00.000","0:01",,,"201","11A","Rape","322","2200  ELMWOOD AV","KANSAS CITY","64127","PJ1845","EPD","U","1","SUS","B","M",,"2200 ELMWOOD AV
KANSAS CITY, MO 64127
(39.083752639000465, -94.52957626799969)","N"
"120000826","2012-01-04T00:00:00.000","13:55","2012-01-04T00:00:00.000","11:00","2012-01-04T00:00:00.000","13:55","1849","35A","Possession/Sale/Dist","341","5600  E 16 TE","KANSAS CITY","64127","PJ1548","EPD","U","2","VIC",,,,"5600 16
TE KANSAS CITY, MO 64127
(39.08962411000044, -94.53924786699969)","N"
"120000291","2012-01-02T00:00:00.000","11:08","2012-01-02T00:00:00.000","11:00","2012-01-02T00:00:00.000","11:10","302","120","Armed Robbery","232","E 79 ST/TROOST AV","KANSAS CITY","64113","PJ5832","MPD","U","3","SUS","B","M","20","79 ST TROOST AV
KANSAS CITY, MO 64113
(39.013360573000455, -94.59306944999969)","Y"
"120000305","2012-01-02T00:00:00.000","12:09","2012-01-02T00:00:00.000","12:09",,,"802","13B","Non Agg Assault Dome","224","6100  ROCKHILL RD","KANSAS CITY","64110","PJ4831","MPD","Y","1","VIC","W","M","24","6100 ROCKHILL RD
KANSAS CITY, MO 64110
(39.01659187900049, -94.57673590399969)","N"
"120000878","2012-01-04T00:00:00.000","17:37","2012-01-04T00:00:00.000","17:37",,,"1401","290","Property Damage","231","7600  WYANDOTTE ST","KANSAS CITY","64130","PJ5662","MPD","U","1","VIC",,,,"7600 WYANDOTTE ST
KANSAS CITY, MO 64130
(38.99040038700048, -94.59198418899967)","N"
"120000747","2012-01-04T00:00:00.000","9:01","2011-12-31T00:00:00.000","15:30",,,"610","23A","Stealing Pickpocket","345","11600  E US 40 HWY","KANSAS CITY","64133","PJ3601","EPD","U","1","VIC","B","F","23","11600 US 40 HWY
KANSAS CITY, MO 64133
(39.068133273000456, -94.51602867299965)","N"
"120000708","2012-01-04T00:00:00.000","0:41","2012-01-04T00:00:00.000","0:41",,,"802","13B","Non Agg Assault Dome","123","1600  E 12 TE ","KANSAS CITY","64109","PJ1180","CPD","Y","1","VIC","B","F","41","1600 12
TE KANSAS CITY, MO 64109
(39.06670420600045, -94.56872872899964)","N"
"120000507","2012-01-03T00:00:00.000","9:29","2012-01-03T00:00:00.000","9:11",,,"901","200","Arson","642","1200  NE 93 ST","KANSAS CITY","64155","PC0267","SCP","U","1","VIC","W","M","65","1200 93 ST
KANSAS CITY, MO 64155
(39.263971213000445, -94.56449503199968)","N"
"120000450","2012-01-03T00:00:00.000","2:35","2012-01-03T00:00:00.000","2:30",,,"302","120","Armed Robbery","543","7300  E 108 DR","KANSAS CITY","64134","PJ6966","SPD","U","2","VIC","B","M","20","7300 108 DR
KANSAS CITY, MO 64134
(38.92620603200049, -94.50568317499966)","Y"
"120000861","2012-01-04T00:00:00.000","16:35","2012-01-04T00:00:00.000","16:35",,,"802","13B","Non Agg Assault Dome","344","7600  E 47 TE","KANSAS CITY","64130","PJ3891","EPD","Y","1","VIC","B","M","20","7600 47
TE KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)","N"
"120001043","2012-01-05T00:00:00.000","10:55","2012-01-04T00:00:00.000","19:00","2012-01-05T00:00:00.000","9:30","502","220","Burglary - Non Resid","332","3500  PROSPECT AV","KANSAS CITY","64128","PJ2873","EPD","U","1","SUS","U","U",,"3500 PROSPECT AV
KANSAS CITY, MO 64128
(39.0624119470005, -94.55324550899968)","N"
"120068162","2012-09-23T00:00:00.000","22:22","2012-09-23T00:00:00.000","22:15",,,"2601","90Z","Misc Violation","212","6700  CORRINGTON AV","KANSAS CITY","64132","PJ5283","MPD","U","1","VIC","U","U",,"6700 CORRINGTON AV
KANSAS CITY, MO 64132
(39.00272244200045, -94.5030964239997)","N"
"120000809","2012-01-04T00:00:00.000","12:49","2012-01-02T00:00:00.000","20:00","2012-01-04T00:00:00.000","12:49","1401","290","Property Damage","331","3100  PROSPECT AV","KANSAS CITY","64130","PJ2575","EPD","N","1","SUS","U","U",,"3100 PROSPECT AV
KANSAS CITY, MO 64130
(39.06960249700046, -94.55288544899969)","N"
"120000932","2012-01-04T00:00:00.000","22:52","2012-01-04T00:00:00.000","22:45","2012-01-04T00:00:00.000","22:52","302","120","Armed Robbery","532","10300  HILLCREST RD","KANSAS CITY","64135","PJ6785","SPD","U","1","VIC","B","F","26","10300 HILLCREST RD
KANSAS CITY, MO 64135
(38.93838442900045, -94.52259391199965)","Y"
"120001026","2012-01-05T00:00:00.000","10:57","2012-01-05T00:00:00.000","1:00","2012-01-05T00:00:00.000","10:00","702","240","Auto Theft","345","4300  NORTHERN AV","KANSAS CITY","64133","PJ3792","EPD","U","1","VIC","B","F","25","4300 NORTHERN AV
KANSAS CITY, MO 64133
(39.0427186820005, -94.45274454699967)","N"
"120000929","2012-01-04T00:00:00.000","21:11","2012-01-04T00:00:00.000","12:40","2012-01-04T00:00:00.000","20:30","501","220","Burglary - Residence","213","8600  E 61 TE ","KANSAS CITY","64133","PJ4889","MPD","U","1","VIC","W","F","27","8600 61
TE KANSAS CITY, MO 64133
(39.01552004100046, -94.45947791099968)","N"
"120000459","2012-01-03T00:00:00.000","6:04","2012-01-03T00:00:00.000","5:00","2012-01-03T00:00:00.000","6:00","690","23H","Stealing All Other","314","600  KENSINGTON AV","KANSAS CITY","64126","PJ0724","EPD","U","1","VIC","B","M","23","600 KENSINGTON AV
KANSAS CITY, MO 64126
(39.10552229400048, -94.53035892099967)","N"
"120000284","2012-01-02T00:00:00.000","8:31","2012-01-02T00:00:00.000","8:30",,,"401","13A","Aggravated Assault (","342","8900  E 23 ST","KANSAS CITY","64129","PJ2040","EPD","U","1","VIC",,,,"8900 23 ST
KANSAS CITY, MO 64129
(39.0810284960005, -94.47449293299968)","N"
"120000561","2012-01-03T00:00:00.000","13:18","2011-12-30T00:00:00.000","8:00","2012-01-03T00:00:00.000","12:00","1122","26B","Credit/Debit/ATM Car","345","10100  E 42 ST","KANSAS CITY","64133","PJ3508","EPD","U","1","SUS","U","U",,"10100 42 ST
KANSAS CITY, MO 64133
(39.04686182600045, -94.46018967299966)","N"
"120029177","2012-04-29T00:00:00.000","17:54","2012-04-28T00:00:00.000","15:50","2012-04-29T00:00:00.000","17:40","501","220","Burglary - Residence","144","2300  E 43 ST","KANSAS CITY","64130","PJ3429","CPD","U","1","SUS","U","U",,"2300 43 ST
KANSAS CITY, MO 64130
(39.04837787800045, -94.55724999799969)","N"
"120000667","2012-01-03T00:00:00.000","19:18","2012-01-03T00:00:00.000","11:30",,,"301","120","Strong Arm Robbery","121","INDEPENDENCE AV/OLIVE ST","KANSAS CITY","64106","PJ0540","CPD","U","1","SUS","B","M",,"
INDEPENDENCE AV OLIVE ST KANSAS CITY, MO 64106
(39.10425374300047, -94.57449889699967)","N"
"120000689","2012-01-03T00:00:00.000","21:08","2012-01-03T00:00:00.000","21:00",,,"840","90Z","Resisting an Officer","213","6500  BLUE PARKWAY DR","KANSAS CITY","64130","PJ4799","MPD","U","1","ARR","W","M","39","6500 BLUE PARKWAY DR
KANSAS CITY, MO 64130
(39.00620184200045, -94.48598628299965)","N"
"120000156","2012-01-02T00:00:00.000","7:44","2012-01-01T00:00:00.000","15:30",,,"630","23C","Stealing Shoplifting","322","4400  E TRUMAN RD","KANSAS CITY",,"PJ1444","EPD","U","1","SUS","B","M","48","4400 TRUMAN RD
KANSAS CITY, MO 
(39.09396817100048, -94.53050958299968)","N"
"120000104","2012-01-01T00:00:00.000","9:47","2012-01-01T00:00:00.000","9:45",,,"802","13B","Non Agg Assault Dome","334","4400  BENTON BL","KANSAS CITY","64130","PJ3600","EPD","Y","1","SUS","B","M","45","4400 BENTON
BL KANSAS CITY, MO 64130
(39.04608012300048, -94.54722633999967)","N"
"120000772","2012-01-04T00:00:00.000","11:04","2012-01-01T00:00:00.000","0:30","2012-01-01T00:00:00.000","0:45","670","23D","Stealing from Buildi","113","1300  GRAND AV","KANSAS CITY","64106","PJ1177","CPD","U","1","SUS","U","U",,"1300 GRAND AV
KANSAS CITY, MO 64106
(39.09844578500048, -94.58102925899965)","N"
"120001045","2012-01-05T00:00:00.000","11:24","2012-01-05T00:00:00.000","11:10",,,"302","120","Armed Robbery","542","8100  E 100 TERRACE CT","KANSAS CITY","64138","PJ6755","SPD","U","3","SUS","W","M","18","8100 100 TERRACE CT
KANSAS CITY, MO 64138
(38.97011038800048, -94.47911733499967)","Y"
"120001018","2012-01-05T00:00:00.000","10:03","2012-01-05T00:00:00.000","9:41",,,"702","240","Auto Theft","313","2400  INDEPENDENCE AV","KANSAS CITY","64124","PJ0671","EPD","U","1","VIC","A","F","51","2400 INDEPENDENCE AV
KANSAS CITY, MO 64124
(39.1063741750005, -94.55253016899968)","N"
"120001002","2012-01-05T00:00:00.000","9:42","2012-01-05T00:00:00.000","0:30","2012-01-05T00:00:00.000","9:30","640","23F","Stealing From Auto","132","3500  WARWICK BL","KANSAS CITY","64111","PJ2829","CPD","U","1","VIC","W","F","32","3500 WARWICK
BL KANSAS CITY, MO 64111
(39.0625624540005, -94.58343881999969)","N"
"120000326","2012-01-02T00:00:00.000","13:32","2011-12-01T00:00:00.000","13:30","2012-01-02T00:00:00.000","13:30","502","220","Burglary - Non Resid","641","6200  NE PLEASANT VALLEY RD","KANSAS CITY","64119","PC0558","SCP","U","1","VIC",,,,"6200 PLEASANT VALLEY RD
KANSAS CITY, MO 64119
(39.21664069200045, -94.50730374999966)","N"
"120008637","2012-02-06T00:00:00.000","1:12","2012-02-05T00:00:00.000","1:05",,,"502","220","Burglary - Non Resid","535","13100  WORNALL RD","KANSAS CITY","64135","PJ7400","SPD","U","1","SUS","U","U",,"13100 WORNALL RD
KANSAS CITY, MO 64135
(38.88876494200048, -94.59538728899969)","N"
"120000355","2012-01-02T00:00:00.000","15:33","2012-01-02T00:00:00.000","14:00","2012-01-02T00:00:00.000","15:33","502","220","Burglary - Non Resid","342","2600  TOPPING AV","KANSAS CITY","64127","PJ2230","EPD","U","1","VIC",,,,"2600 TOPPING AV
KANSAS CITY, MO 64127
(39.077663146000475, -94.51559910399965)","N"
"120000442","2012-01-03T00:00:00.000","1:38","2012-01-03T00:00:00.000","1:00",,,"1401","290","Property Damage","535","13300  PENNSYLVANIA CT","KANSAS CITY","64145","PJ7404","SPD","U","1","VIC","W","M","61","13300 PENNSYLVANIA CT
KANSAS CITY, MO 64145
(38.88690732200047, -94.60070598499965)","N"
