"report_no","reported_date","reported_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","address","city","zip_code","rep_dist","area","dvflag","invl_no","involvement","race","sex","age","location_1","firearm_used_flag"
"90000115","2009-01-01T00:00:00.000","11:16","2009-01-01T00:00:00.000","11:10",,,"1401","290","Property Damage","143","E 40 ST/HARRISON ST","KANSAS CITY",,"PJ3147","CPD","U","1","VIC","W","M","31","40 ST HARRISON ST
KANSAS CITY, MO 
(39.10295319700049, -94.5830775179997)","N"
"90000328","2009-01-02T00:00:00.000","11:30","2009-01-01T00:00:00.000","13:00","2009-01-02T00:00:00.000","11:00","501","220","Burglary - Residence","133","4200  WALNUT ST ","KANSAS CITY",,"PJ3367","CPD","U","1","SUS","U","U",,"4200 WALNUT ST
KANSAS CITY, MO 
(39.05050732600046, -94.58533789699965)","N"
"90001130","2009-01-05T00:00:00.000","18:20","2009-01-05T00:00:00.000","18:20",,,"630","23C","Stealing Shoplifting","345","11600  E US 40 HW E","INDEPENDENCE","64133","PJX007","EPD","U","1","VIC",,,,"11600 US
HW E INDEPENDENCE, MO 64133
(39.01552004100046, -94.45947791099968)","N"
"90000466","2009-01-02T00:00:00.000","17:12","2009-01-02T00:00:00.000","10:00",,,"501","220","Burglary - Residence",,"9100  N HELENA AVE","KANSAS CITY","64154",,,"U","1","SUS","U","U",,"9100 HELENA AVE
KANSAS CITY, MO 64154
(39.26002243300047, -94.64679042799969)","N"
"90000351","2009-01-02T00:00:00.000","12:52","2008-12-27T00:00:00.000","5:00","2009-01-02T00:00:00.000","12:30","670","23D","Stealing from Buildi","144","2200  E 42 ST","KANSAS CITY","64130","PJ3343","CPD","U","1","SUS","B","F",,"2200 42 ST
KANSAS CITY, MO 64130
(39.05020336600046, -94.55837995499968)","N"
"90000555","2009-01-03T00:00:00.000","3:55","2009-01-02T00:00:00.000","19:00","2009-01-03T00:00:00.000","4:00","502","220","Burglary - Non Resid","213","8600  E 63 TF","KANSAS CITY","64130","PJ4889","MPD","U","1","SUS","U","U",,"8600 63
TF KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)","N"
"90000687","2009-01-03T00:00:00.000","17:53","2009-01-03T00:00:00.000","17:30","2009-01-03T00:00:00.000","17:50","630","23C","Stealing Shoplifting","634","2800  NE VIVION RD","KANSAS CITY","64119","PC0838","SCP","U","1","SUS","W","M","15","2800 VIVION RD
KANSAS CITY, MO 64119
(39.187973109000495, -94.54569393699967)","N"
"80101492","2009-01-28T00:00:00.000","8:12","2009-01-28T00:00:00.000",,,,"210","11B","Forcible Sodomy","113","8200  E 116 ST","KANSAS CITY","64134","PJ7256","SPD","U","1","SUS","W","M","51","8200 116 ST
KANSAS CITY, MO 64134
(38.91299749700045, -94.49683563499968)","N"
"90000992","2009-01-05T00:00:00.000","11:22","2008-05-01T00:00:00.000","0:01","2008-11-30T00:00:00.000","0:01","2601","90Z","Misc Violation","414","6900  N MOKANE ST","KANSAS CITY","64151","PP0591","NPD","U","1","SUS","W","M",,"6900 MOKANE ST
KANSAS CITY, MO 64151
(39.21890780600046, -94.65597659099967)","N"
"90000074","2009-01-01T00:00:00.000","4:02","2009-01-01T00:00:00.000","4:00",,,"403","13A","Agg Assault - Domest","544","9600  BOOTH AV","KANSAS CITY","64134","PJ6569","SPD","Y","2","VIC","B","F","33","9600 BOOTH AV
KANSAS CITY, MO 64134
(38.94962180900046, -94.49008568499966)","N"
"90000897","2009-01-04T00:00:00.000","22:47","2009-01-04T00:00:00.000","22:40","2009-01-04T00:00:00.000","22:55","301","120","Strong Arm Robbery","542","9500  BLUE RIDGE BL","KANSAS CITY","64134","PJ6586","SPD","U","1","VIC","B","F","23","9500 BLUE RIDGE
BL KANSAS CITY, MO 64134
(38.95199181300046, -94.50800580199967)","N"
"90000859","2009-01-04T00:00:00.000","18:55","2009-01-04T00:00:00.000","18:50",,,"802","13B","Non Agg Assault Dome","241","6900  COLLEGE AV","KANSAS CITY","64132","PJ5329","MPD","U","1","VIC","B","M","11","6900 COLLEGE AV
KANSAS CITY, MO 64132
(39.00119320300047, -94.54858629399968)","N"
"90000537","2009-01-03T00:00:00.000","2:01","2009-01-02T00:00:00.000","17:30","2009-01-03T00:00:00.000","1:57","702","240","Auto Theft","414","6500  N COSBY AV","KANSAS CITY",,"PP0626","NPD","U","1","SUS","U","U",,"6500 COSBY AV
KANSAS CITY, MO 
(39.21409335700048, -94.64659830199969)","N"
"90000583","2009-01-03T00:00:00.000","9:16","2009-01-02T00:00:00.000","23:00","2009-01-03T00:00:00.000","9:00","1401","290","Property Damage","532","10100  BENNINGTON AV","KANSAS CITY","64134","PJ6729","SPD","U","1","SUS","U","U",,"10100 BENNINGTON AV
KANSAS CITY, MO 64134
(38.94187221700048, -94.51197712699968)","N"
"90001043","2009-01-05T00:00:00.000","13:57","2008-01-02T00:00:00.000","16:30","2009-01-05T00:00:00.000","10:30","650","23G","Stealing Auto Parts/","134","1700  W 45 ST","KANSAS CITY","64111","PJ3585","CPD","U","1","SUS","U","U",,"1700 45 ST
KANSAS CITY, MO 64111
(39.04644353000049, -94.60595967499967)","N"
"90000211","2009-01-01T00:00:00.000","19:21","2009-01-01T00:00:00.000","19:21",,,"2604","90Z","False Information to","112","E 9 ST/GRAND AV","KANSAS CITY","64105","PJ0795","CPD","U","1","ARR","W","M","62","9 ST GRAND AV
KANSAS CITY, MO 64105
(39.10362371800045, -94.58633903699968)","N"
"90001150","2009-01-05T00:00:00.000","18:54","2009-01-05T00:00:00.000","18:54",,,"630","23C","Stealing Shoplifting","535","13100  HOLMES RD","KANSAS CITY","64145","PJ7403","SPD","U","1","ARR","W","M","46","13100 HOLMES RD
KANSAS CITY, MO 64145
(38.889542633000474, -94.5860654979997)","N"
"90000091","2009-01-01T00:00:00.000","6:39","2008-12-31T00:00:00.000","18:00","2009-01-01T00:00:00.000","6:43","201","11A","Rape","532","11100  SUNNYSLOPE DR","KANSAS CITY","64134","PJ7074","SPD","U","1","VIC","A","F","55","11100 SUNNYSLOPE DR
KANSAS CITY, MO 64134
(38.92159275600045, -94.52098574599967)","N"
"90098369","2009-12-17T00:00:00.000","11:00","2009-07-23T00:00:00.000","8:04",,,"2663","90A","Passing Bad Checks","421","8300  NW PRAIRIE VIEW RD","KANSAS CITY","64151","PP0377","NPD","U","1","SUS","W","F","32","8300 PRAIRIE VIEW RD
KANSAS CITY, MO 64151
(39.245124888000475, -94.65945151499966)","N"
"90001002","2009-01-05T00:00:00.000","11:35","2009-01-05T00:00:00.000","10:00","2009-01-05T00:00:00.000","11:00","501","220","Burglary - Residence","323","2900  E 25 ST","KANSAS CITY","64127","PJ2109","EPD","U","1","VIC","B","F","34","2900 25 ST
KANSAS CITY, MO 64127
(39.080625334000445, -94.54868126999969)","N"
"90000325","2009-01-02T00:00:00.000","11:55","2008-12-23T00:00:00.000","17:00",,,"650","23G","Stealing Auto Parts/","641","7200  N MANCHESTER AV","KANSAS CITY","64158","PC0512","SCP","N","1","VIC","W","M","51","7200 MANCHESTER AV
KANSAS CITY, MO 64158
(39.224221274000456, -94.48923877199968)","N"
"90074369","2009-09-22T00:00:00.000","12:27","2009-09-22T00:00:00.000","12:00","2009-09-22T00:00:00.000","12:05","690","23H","Stealing All Other","115","2400  GILLHAM RD ","KANSAS CITY","64109","PJ1867","CPD","U","1","VIC","U","F","20","2400 GILLHAM RD
KANSAS CITY, MO 64109
(39.08396049400045, -94.57906599599966)","N"
"90000811","2009-01-04T00:00:00.000","14:22","2009-01-03T00:00:00.000","17:30","2009-01-04T00:00:00.000","14:00","502","220","Burglary - Non Resid","123","1300  BROOKLYN AV","KANSAS CITY",,"PJ1223","CPD","U","1","VIC","W","F","44","1300 BROOKLYN AV
KANSAS CITY, MO 
(39.09759516300045, -94.5561357529997)","N"
"90000507","2009-01-02T00:00:00.000","23:25","2009-01-02T00:00:00.000","17:35","2009-01-02T00:00:00.000","22:45","1401","290","Property Damage","421","7200  NW 86 TE","KANSAS CITY","64152","PP0317","NPD","U","1","VIC","W","F","25","7200 86
TE KANSAS CITY, MO 64152
(39.219070513000474, -94.69702805099968)","N"
"90000795","2009-01-04T00:00:00.000","12:46","2009-01-03T00:00:00.000","18:00","2009-01-03T00:00:00.000","19:00","670","23D","Stealing from Buildi","641","4900  NE VIVION RD","KANSAS CITY","64119","PC0806","SCP","U","1","SUS","U","U",,"4900 VIVION RD
KANSAS CITY, MO 64119
(39.18801982400049, -94.5222098539997)","N"
"90000556","2009-01-03T00:00:00.000","3:41","2009-01-03T00:00:00.000","3:41",,,"690","23H","Stealing All Other","113","W 13 ST/BALTIMORE AV","KANSAS CITY","64105","PJ1083","CPD","U","1","VIC",,,,"13 ST BALTIMORE AV
KANSAS CITY, MO 64105
(39.10362371800045, -94.58633903699968)","N"
"90000791","2009-01-04T00:00:00.000","11:57","2009-01-03T00:00:00.000","22:00","2009-01-04T00:00:00.000","9:00","650","23G","Stealing Auto Parts/","331","E 31 ST/AGNES AV","KANSAS CITY","64124","PJ2491","EPD","U","1","SUS","U","U",,"31 ST AGNES AV
KANSAS CITY, MO 64124
(39.10688247100046, -94.54360590699969)","N"
"90000885","2009-01-04T00:00:00.000","22:00","2009-01-04T00:00:00.000","21:30",,,"2040","90Z","Violation Full Order","414","8100  NW ROANRIDGE RD","KANSAS CITY","64115","PP0402","NPD","U","1","VIC","W","F","16","8100 ROANRIDGE RD
KANSAS CITY, MO 64115
(39.10295319700049, -94.5830775179997)","N"
"90000952","2009-01-05T00:00:00.000","9:24","2008-12-24T00:00:00.000","21:00","2008-12-25T00:00:00.000","8:00","670","23D","Stealing from Buildi","121","1400  ADMIRAL BL","KANSAS CITY","64106","PJ0752","CPD","U","1","SUS","U","M",,"1400 ADMIRAL
BL KANSAS CITY, MO 64106
(39.10532784300045, -94.56440975299967)","N"
"90000170","2009-01-01T00:00:00.000","15:30","2009-01-01T00:00:00.000","15:30",,,"802","13B","Non Agg Assault Dome","121","400  HIGHLAND AV","KANSAS CITY","64106","PJ0407","CPD","Y","1","SUS","B","M","24","400 HIGHLAND AV
KANSAS CITY, MO 64106
(39.11047062200049, -94.56157437999968)","N"
"90001067","2009-01-05T00:00:00.000","15:21","2009-01-05T00:00:00.000","12:15","2009-01-05T00:00:00.000","12:30","1401","290","Property Damage","132","200  E LINWOOD BL","KANSAS CITY","64111","PJ2650","CPD","U","1","VIC","W","M","61","200 LINWOOD
BL KANSAS CITY, MO 64111
(39.055502782000474, -94.59306944999969)","N"
"90000663","2009-01-03T00:00:00.000","15:45","2009-01-03T00:00:00.000","15:45",,,"1401","290","Property Damage","315","100  N BELMONT BL ","KANSAS CITY","64123","PJ0311","EPD","U","1","SUS","B","M","30","100 BELMONT
BL KANSAS CITY, MO 64123
(39.1120446810005, -94.50941434099968)","N"
"90000717","2009-01-03T00:00:00.000","22:15","2009-01-03T00:00:00.000","22:15",,,"630","23C","Stealing Shoplifting","132","1300  WESTPORT RD","KANSAS CITY","64111","PJ3423","CPD","U","1","VIC",,,,"1300 WESTPORT RD
KANSAS CITY, MO 64111
(39.05003882800048, -94.60222905299969)","N"
"90000921","2009-01-05T00:00:00.000","6:46","2009-01-04T00:00:00.000","19:30","2009-01-05T00:00:00.000","6:30","640","23F","Stealing From Auto","631","1400  NE PARVIN RD ","KANSAS CITY",,"PC1234","SCP","U","1","VIC","W","M","33","1400 PARVIN RD
KANSAS CITY, MO 
(39.1695408330005, -94.56486447399965)","N"
"90000639","2009-01-03T00:00:00.000","13:11","2009-01-03T00:00:00.000","13:11",,,"2031","90F","Family Disturbance","241","6400  INDIANA AVE","KANSAS CITY",,"PJ5020","MPD","U","3","SUS","B","F","16","6400 INDIANA AVE
KANSAS CITY, MO 
(39.01016290300049, -94.54696576999964)","N"
"90000536","2009-01-03T00:00:00.000","1:44","2009-01-03T00:00:00.000","1:40",,,"401","13A","Aggravated Assault (","114","1800  HOLLY ST","KANSAS CITY","64108","PJ1630","CPD","U","1","VIC","W","M","14","1800 HOLLY ST
KANSAS CITY, MO 64108
(39.09129259000048, -94.59812633999968)","N"
"90000815","2009-01-04T00:00:00.000","14:57","2009-01-03T00:00:00.000","19:00","2009-01-04T00:00:00.000","14:45","702","240","Auto Theft","345","4500  CLAREMONT AV","KANSAS CITY","64133","PJ3909","EPD","U","1","VIC","W","M","57","4500 CLAREMONT AV
KANSAS CITY, MO 64133
(39.03958600600049, -94.4457804759997)","N"
"90064241","2009-08-20T00:00:00.000","3:35","2009-08-19T00:00:00.000","21:15","2009-08-20T00:00:00.000","3:30","501","220","Burglary - Residence","122","1000  WOODLAND AV","KANSAS CITY","64106","PJ0990","CPD","U","1","SUS","U","U",,"1000 WOODLAND AV
KANSAS CITY, MO 64106
(39.10150594200047, -94.56058811799966)","N"
"90001030","2009-01-05T00:00:00.000","11:42","2009-01-05T00:00:00.000","11:42",,,"1849","35A","Possession/Sale/Dist","133","500  VALENTINE RD","KANSAS CITY","64111","PJ2955","CPD","U","1","ARR","B","M","40","500 VALENTINE RD
KANSAS CITY, MO 64111
(39.06134497700049, -94.59175961799968)","N"
"90000756","2009-01-04T00:00:00.000","4:03","2009-01-04T00:00:00.000","3:50",,,"1401","290","Property Damage","635","4100  N BELMONT AV","KANSAS CITY","64117","PC1230","SCP","U","2","VIC","W","M","23","4100 BELMONT AV
KANSAS CITY, MO 64117
(39.16853160700049, -94.5080423019997)","N"
"90000546","2009-01-03T00:00:00.000","2:52","2009-01-03T00:00:00.000","2:50",,,"402","13A","Agg Assault - Drive-","233","7900  EUCLID AV","KANSAS CITY","64130","PJ5862","MPD","U","2","VIC","W","F","20","7900 EUCLID AV
KANSAS CITY, MO 64130
(38.98377161200045, -94.56455886899965)","Y"
"90000768","2009-01-04T00:00:00.000","7:56","2009-01-03T00:00:00.000","21:30","2009-01-04T00:00:00.000","7:45","702","240","Auto Theft","344","3900  TOPPING AV","KANSAS CITY","64129","PJ3374","EPD","U","1","VIC","B","F","70","3900 TOPPING AV
KANSAS CITY, MO 64129
(39.05376169100049, -94.51675424899969)","N"
"90000690","2009-01-03T00:00:00.000","17:25","2009-01-02T00:00:00.000","8:00","2009-01-03T00:00:00.000","17:25","501","220","Burglary - Residence","313","500  GLADSTONE AV ","KANSAS CITY","64124","PJ0588","EPD","U","1","VIC","W","M","37","500 GLADSTONE AV
KANSAS CITY, MO 64124
(39.10780207400046, -94.54597560299965)","N"
"90001179","2009-01-06T00:00:00.000","23:02","2009-01-06T00:00:00.000","19:14",,,"401","13A","Aggravated Assault (","333","4100  MONTGALL AV","KANSAS CITY","64130","PJ3354","EPD","U","1","VIC","B","F","20","4100 MONTGALL AV
KANSAS CITY, MO 64130
(39.051672906000476, -94.55266633299965)","N"
"90001055","2009-11-16T00:00:00.000","9:55","2009-11-16T00:00:00.000",,,,"401","13A","Aggravated Assault (","113","1500  HOLMES ST","KANSAS CITY","64108","PJ1363","CPD","U","1","VIC","B","M","0","1500 HOLMES ST
KANSAS CITY, MO 64108
(39.095351561000484, -94.57532645599969)","N"
"90001242","2009-01-06T00:00:00.000","10:12","2009-01-04T00:00:00.000","12:00","2009-01-05T00:00:00.000","12:00","650","23G","Stealing Auto Parts/","113","1500  CAMPBELL ST","KANSAS CITY","64108","PJ1364","CPD","U","1","SUS","U","U",,"1500 CAMPBELL ST
KANSAS CITY, MO 64108
(39.09539325300045, -94.57280476099965)","N"
"90000940","2009-01-05T00:00:00.000","7:50","2009-01-04T00:00:00.000","21:00","2009-01-05T00:00:00.000","7:30","1401","290","Property Damage","314","800  VAN BRUNT BL","KANSAS CITY","64124","PJ0907","EPD","U","1","VIC","W","F","73","800 VAN
BRUNT BL KANSAS CITY, MO 64124
(39.10688247100046, -94.54360590699969)","N"
"90000151","2009-01-01T00:00:00.000","13:39","2009-01-01T00:00:00.000","13:37",,,"630","23C","Stealing Shoplifting","422","8500  N BOARDWALK AV","KANSAS CITY","64153","PP0321","NPD","U","1","VIC",,,,"8500 BOARDWALK AV
KANSAS CITY, MO 64153
(39.2630028640005, -94.6872691699997)","N"
"90000107","2009-01-01T00:00:00.000","11:13","2009-01-01T00:00:00.000","0:08",,,"1401","290","Property Damage","542","9900  BLUE RIDGE BL","KANSAS CITY","64134","PJ6686","SPD","U","1","VIC","W","F","81","9900 BLUE RIDGE
BL KANSAS CITY, MO 64134
(38.94492207200045, -94.50832559199966)","N"
"90050018","2009-07-03T00:00:00.000","14:55","2009-06-24T00:00:00.000","9:00","2009-06-24T00:00:00.000","10:00","1001","250","Forgery","113","1900  CHERRY ST","KANSAS CITY","64108","PJ1677","CPD","U","1","SUS","U","U",,"1900 CHERRY ST
KANSAS CITY, MO 64108
(39.090133463000484, -94.57671530799968)","N"
"90000625","2009-01-03T00:00:00.000","13:07","2009-01-02T00:00:00.000","17:00","2009-01-03T00:00:00.000","0:45","1401","290","Property Damage","114","2800  MADISON AV","KANSAS CITY","64108","PJ2265","CPD","U","1","VIC","B","F","27","2800 MADISON AV
KANSAS CITY, MO 64108
(39.07625295700046, -94.59549576699965)","N"
"90000196","2009-01-01T00:00:00.000","17:12","2009-01-01T00:00:00.000","17:12",,,"801","13B","Non Aggravated Assau","233","1300  E 82 TE ","KANSAS CITY","64131","PJ5955","MPD","U","2","VIC",,,,"1300 82
TE KANSAS CITY, MO 64131
(38.96538302300047, -94.57690602899964)","N"
"90001239","2009-01-06T00:00:00.000","9:45","2009-01-02T00:00:00.000","16:00",,,"2040","90Z","Violation Full Order","532","7400  E 115 TE","KANSAS CITY","64134","PJ7214","SPD","U","1","VIC","B","F","48","7400 115
TE KANSAS CITY, MO 64134
(38.931213900000444, -94.5017765399997)","N"
"90000888","2009-01-04T00:00:00.000","22:27","2009-01-03T00:00:00.000","16:00","2009-01-04T00:00:00.000","20:43","831","13C","Intimidation","414","6400  NW 70 ST ","KANSAS CITY","64152","PP0591","NPD","U","1","SUS","B","M","50","6400 70 ST
KANSAS CITY, MO 64152
(39.22095356200049, -94.71581676799968)","N"
"80046155","2009-04-23T00:00:00.000","15:39","2008-05-30T00:00:00.000","11:00",,,"2001","90F","Family Offense","112","1200  E LINWOOD BL ","KANSAS CITY","64110","PJ2543","CPD","U","1","ARR","B","F","21","1200 LINWOOD
BL KANSAS CITY, MO 64110
(39.03595025700048, -94.5732171199997)","N"
"80048660","2009-07-29T00:00:00.000","12:44","2008-05-11T00:00:00.000",,"2008-10-03T00:00:00.000",,"831","13C","Intimidation","543","11500  BELMONT AV","KANSAS CITY",,"PJ7212","SPD","U","1","VIC","W","F","51","11500 BELMONT AV
KANSAS CITY, MO 
(38.91581402200046, -94.52088507099967)","N"
"90000909","2009-01-05T00:00:00.000","0:34","2009-01-05T00:00:00.000","0:34",,,"2040","90Z","Violation Full Order","333","3200  E 41 ST","KANSAS CITY","64130","PJ3401","EPD","Y","1","VIC","B","F","36","3200 41 ST
KANSAS CITY, MO 64130
(39.05160584900045, -94.54672836799966)","N"
"90000414","2009-01-02T00:00:00.000","15:16","2009-01-02T00:00:00.000","15:16",,,"1849","35A","Possession/Sale/Dist","632","4200  N JACKSON AV","KANSAS CITY","64117","PC1175","SCP","U","1","VIC",,,,"4200 JACKSON AV
KANSAS CITY, MO 64117
(39.17068400000045, -94.53070169499966)","N"
"90000050","2009-01-01T00:00:00.000","3:13","2009-01-01T00:00:00.000","3:13",,,"801","13B","Non Aggravated Assau","312","1100  WHITE AV","KANSAS CITY","64126","PJ1160","EPD","U","1","VIC","W","M","25","1100 WHITE AV
KANSAS CITY, MO 64126
(39.099273741000445, -94.5114980789997)","N"
"90001184","2009-01-05T00:00:00.000","23:51","2009-01-05T00:00:00.000","23:51",,,"403","13A","Agg Assault - Domest","344","3300  COLORADO AV","KANSAS CITY","64128","PJ2765","EPD","U","1","ARR","B","F","37","3300 COLORADO AV
KANSAS CITY, MO 64128
(39.06435319500048, -94.52186576299965)","N"
"90000570","2009-01-03T00:00:00.000","7:25","2009-01-02T00:00:00.000","22:00","2009-01-03T00:00:00.000","5:00","1401","290","Property Damage","532","9900  BENNINGTON AV","KANSAS CITY","64134","PJ6720","SPD","U","1","SUS","U","U",,"9900 BENNINGTON AV
KANSAS CITY, MO 64134
(38.94520424400048, -94.5124751789997)","N"
"90000364","2009-01-02T00:00:00.000","14:02","2008-12-31T00:00:00.000","20:00","2009-01-01T00:00:00.000","0:30","702","240","Auto Theft","132","3500  WARWICK CT","KANSAS CITY","64111","PJ2831","CPD","U","1","VIC","B","M","33","3500 WARWICK CT
KANSAS CITY, MO 64111
(39.06253500800045, -94.5828465299997)","N"
"90000231","2009-01-01T00:00:00.000","22:07","2009-01-01T00:00:00.000","22:07",,,"840","90Z","Resisting an Officer","343","E 31 ST/CHELSEA AV","KANSAS CITY","64128","PJ2523","EPD","U","1","ARR","B","M","47","31 ST CHELSEA AV
KANSAS CITY, MO 64128
(39.06740375200047, -94.53796609099965)","N"
"90001169","2009-01-05T00:00:00.000","20:01","2009-01-05T00:00:00.000","8:00","2009-01-05T00:00:00.000","20:00","1401","290","Property Damage","242","7600  MONROE AV ","KANSAS CITY",,"PJ5718","MPD","U","1","SUS","U","U",,"7600 MONROE AV
KANSAS CITY, MO 
(38.9901221020005, -94.54481750299965)","N"
"90000144","2009-01-01T00:00:00.000","13:18","2009-01-01T00:00:00.000","13:18",,,"802","13B","Non Agg Assault Dome","322","2000  POPLAR AV","KANSAS CITY","64127","PJ1795","EPD","U","1","ARR","B","F","22","2000 POPLAR AV
KANSAS CITY, MO 64127
(39.08695291300046, -94.5253656919997)","N"
"80075317","2009-01-08T00:00:00.000","14:53","2008-09-20T00:00:00.000","2:20",,,"101","09A","HOMICIDE","112","1100  LOCUST ST","KANSAS CITY","64127","PJ1029","CPD","U","1","SUS","W","M",,"1100 LOCUST ST
KANSAS CITY, MO 64127
(39.100854728000456, -94.57737538399965)","Y"
"90000249","2009-01-02T00:00:00.000","1:35","2009-01-02T00:00:00.000","1:15",,,"201","11A","Rape","632","2600  NE 43 ST","KANSAS CITY","64117","PC1162","SCP","N","1","VIC","W","F","37","2600 43 ST
KANSAS CITY, MO 64117
(39.1715639680005, -94.5489294409997)","N"
"90000073","2009-01-01T00:00:00.000","4:28","2009-01-01T00:00:00.000","1:28","2009-01-01T00:00:00.000","4:28","801","13B","Non Aggravated Assau","422","8600  N BOARDWALK AV","KANSAS CITY","64154","PP0321","NPD","U","3","SUS","W","M",,"8600 BOARDWALK AV
KANSAS CITY, MO 64154
(39.252538107000476, -94.65459188199969)","N"
"90026157","2009-04-11T00:00:00.000","2:13","2009-04-11T00:00:00.000","2:11",,,"2601","90Z","Misc Violation","342","3200  WALLACE AV ","KANSAS CITY","64128","PJ2758","EPD","U","1","VIC","B","F","20","3200 WALLACE AV
KANSAS CITY, MO 64128
(39.06564398000046, -94.48526720099966)","N"
"90000490","2009-01-02T00:00:00.000","21:22","2009-01-02T00:00:00.000","19:15",,,"501","220","Burglary - Residence","131","1700  W 34 ST","KANSAS CITY","64111","PJ2617","CPD","U","1","VIC","W","F","50","1700 34 ST
KANSAS CITY, MO 64111
(39.066138100000444, -94.60590909599966)","N"
"90000427","2009-01-02T00:00:00.000","15:48","2009-01-02T00:00:00.000","15:40",,,"1849","35A","Possession/Sale/Dist","242","3000  E 79 ST","KANSAS CITY",,"PJ5847","MPD","U","1","VIC","U","U",,"3000 79 ST
KANSAS CITY, MO 
(38.983633442000496, -94.55218618999965)","N"
"90000252","2009-03-10T00:00:00.000","8:56","2009-03-10T00:00:00.000",,,,"101","09A","HOMICIDE/Non Neglige","333","3700  BALES AV","KANSAS CITY","64128","PJ3038","EPD","U","1","VIC","W","M","16","3700 BALES AV
KANSAS CITY, MO 64128
(39.058572091000485, -94.54307616899968)","Y"
"90000135","2009-01-01T00:00:00.000","13:11","2009-01-01T00:00:00.000","13:11",,,"1401","290","Property Damage","142","2000  E 36 ST ","KANSAS CITY",,"PJ2932","CPD","U","1","ARR","B","F","27","2000 36 ST
KANSAS CITY, MO 
(39.06107830200045, -94.5600700769997)","N"
"90000559","2009-01-03T00:00:00.000","3:22","2009-01-03T00:00:00.000","3:00",,,"1401","290","Property Damage","232","E 39 ST/PASEO","KANSAS CITY","64109","PJ3073","CPD","U","1","SUS","U","U",,"39 ST
PASEO KANSAS CITY, MO 64109
(39.05545028200049, -94.55466662299966)","N"
"90071375","2009-09-12T00:00:00.000","11:33","2009-09-12T00:00:00.000","9:00","2009-09-12T00:00:00.000","11:00","640","23F","Stealing From Auto","313","INDEPENDENCE AV/MONROE AV","KANSAS CITY","64124","PJ0623","EPD","U","1","SUS","U","U",,"
INDEPENDENCE AV MONROE AV KANSAS CITY, MO 64124
(39.10688247100046, -94.54360590699969)","N"
"90001073","2009-01-05T00:00:00.000","15:39","2008-11-01T00:00:00.000","8:00","2008-12-22T00:00:00.000",,"670","23D","Stealing from Buildi","232","6300  ROCKHILL RD SUITE 415","KANSAS CITY","64131","PJ4933","MPD","U","1","SUS","U","U",,"6300 ROCKHILL RD
KANSAS CITY, MO 64131
(39.01326503400048, -94.57691918399968)","N"
"90000027","2009-01-01T00:00:00.000","1:29","2009-01-01T00:00:00.000","1:00","2009-01-01T00:00:00.000","1:29","802","13B","Non Agg Assault Dome","544","9600  BOOTH AV","KANSAS CITY","64134","PJ6569","SPD","Y","1","SUS","B","M","35","9600 BOOTH AV
KANSAS CITY, MO 64134
(38.94962180900046, -94.49008568499966)","N"
"90000047","2009-01-01T00:00:00.000","2:24","2009-01-01T00:00:00.000","2:00",,,"403","13A","Agg Assault - Domest","421","7300  NW PARK FOREST LN","KANSAS CITY","64152","PP0521","NPD","Y","1","VIC","W","F","33","7300 PARK FOREST LN
KANSAS CITY, MO 64152
(39.228365158000486, -94.66398198199965)","N"
"90000578","2009-01-03T00:00:00.000","8:48","2009-01-02T00:00:00.000","19:30","2009-01-03T00:00:00.000","7:00","650","23G","Stealing Auto Parts/","142","3700  BROOKLYN AV","KANSAS CITY","64109","PJ3005","CPD","U","1","VIC","B","F","52","3700 BROOKLYN AV
KANSAS CITY, MO 64109
(39.05931234700046, -94.55791563599968)","N"
"90000528","2009-01-03T00:00:00.000","1:14","2009-01-03T00:00:00.000","1:00",,,"901","200","Arson","641","I 435 HW/NE SOCCER DR","KANSAS CITY",,"PC0418","SCP","U","1","VIC","U","U",,"435 HW NE SOCCER DR
KANSAS CITY, MO 
(39.10295319700049, -94.5830775179997)","N"
"80048660","2009-07-29T00:00:00.000","12:44","2008-05-11T00:00:00.000",,"2008-10-03T00:00:00.000",,"831","13C","Intimidation","543","11500  BELMONT AV","KANSAS CITY",,"PJ7212","SPD","U","2","SUS","W","F","55","11500 BELMONT AV
KANSAS CITY, MO 
(38.91581402200046, -94.52088507099967)","N"
"90000930","2009-01-05T00:00:00.000","8:18","2008-01-05T00:00:00.000","6:50","2008-01-05T00:00:00.000","6:55","702","240","Auto Theft","231","600  ROMANY RD","KANSAS CITY","64113","PJ5224","MPD","U","1","SUS","B","M",,"600 ROMANY RD
KANSAS CITY, MO 64113
(39.003248320000466, -94.59651435899968)","N"
"90060663","2009-08-08T00:00:00.000","9:45","2009-08-08T00:00:00.000","7:25","2009-08-08T00:00:00.000","8:25","640","23F","Stealing From Auto","542","E 89 ST/JAMES A REED RD","KANSAS CITY","64134","PJ6334","SPD","U","2","VIC","B","F","14","89 ST JAMES A REED RD
KANSAS CITY, MO 64134
(38.931213900000444, -94.5017765399997)","N"
"80092844","2009-06-27T00:00:00.000","16:53","2009-06-27T00:00:00.000",,,,"801","13B","Non Aggravated Assau","113","1500  HOLMES ST","KANSAS CITY","64108","PJ1363","CPD","U","2","VIC","W","F","17","1500 HOLMES ST
KANSAS CITY, MO 64108
(39.095351561000484, -94.57532645599969)","N"
