Agency Number,Agency Name,Solicitation Number,Class Code,Item Code,Category,Quantity,"Unit of Sale (Each, Lot, Package, etc.)",Description,Estimated Worth,Contact Name,Contact Phone,Contact Email,Comments,Specs and Drawings,Agency Terms and Conditions,Solicitation Document
454,Texas Department of Insurance,17-18188-14,615,41,,80,Box,"File Pockets - Red Rope - Letter size  3 1/2""",3200.00,Frank Brown,512-676-6148,frank.brown@tdi.texas.gov,,,,https://data.texas.gov/views/qwhy-c2kk/files/2f5dca63-6cfb-4b8e-b8a0-4b7ea7d165f6?filename=17-18188+PRICING+REQUEST+.docx
103,Texas Legislative Council,103-17-APS24429,615,41,Office Supplies,4,BOX,"File Pocket, Straight-Cut Tab, 5-1/4"" Expansion, Legal Size, Redrope, 50 per Box  ",,Melissa De Tarr,512.463.1155 EXT 1153,Melissa.DeTarr@tlc.texas.gov,Any Brand,,https://data.texas.gov/views/qwhy-c2kk/files/869c1b2b-38b4-46dc-bec3-d4f64c9c9bac?filename=Terms+for+Purchases.pdf,https://data.texas.gov/views/qwhy-c2kk/files/77e1bfff-686e-4e4f-bc3a-89e362cc4e89?filename=103-17-APS24429.pdf
551,Texas Department of Agriculture,551-7-06413,946,31,Professional Services,1,SUM,"Financial Auditor - An audit of TAFAs books and accounts for Fiscal Year 17 as required by Texas Agriculture Code, Title 4 Chapter 58, Subchapter A Section 58.016 c",,Dinita Caldwell,5124638496,dinita.caldwell@texasagriculture.gov,,,https://data.texas.gov/views/qwhy-c2kk/files/e3a70181-0d22-4584-a8ba-9f9606efb582?filename=TDA+Solicitation+Terms+and+Conditions.docx,https://data.texas.gov/views/qwhy-c2kk/files/fcfd9984-7f47-4d71-afa9-bb55316760b7?filename=7-06413+RFQ+TAFA+Audit_050117.pdf
802,Texas Parks & Wildlife Department,802-17-39783_WL,340,04,Commodities,1,Each,Fire - Automated ground ignition launcher,,Amy Jarmon,512-389-8500,amy.jarmon@TPWD.TEXAS.GOV,,,,https://data.texas.gov/views/qwhy-c2kk/files/2318bae3-c5d9-4e06-afb5-0811f9ae092f?filename=340-04-39783_WL.pdf
802,Texas Parks and Wildlife Department,802-17-39719,340,28,Commodities,11,Each,Fire Extinguishers,,Dominik Mendoza,5123894914,dominik.mendoza@tpwd.texas.gov,,,,https://data.texas.gov/views/qwhy-c2kk/files/60993fc2-2ee4-4d78-916c-944f54d4c7cc?filename=340-28_39719_SP.pdf
696,Texas Department of Criminal Justice,IT869590,863,20,Commodities,4,EA,"Firestone Super All Traction II, Size: 14.9-28, 6 ply tire, Firestone Part #365-078",,Ruby Cowan,9364373128,ruby.cowan@tdcj.texas.gov,HUB Coordinator,,,https://data.texas.gov/views/qwhy-c2kk/files/68503664-ce85-4a76-af38-f194f6250033?filename=IT869590.pdf
551,Texas Department of Agriculture,551-7-06481,345,32,Commodities,15,EA,First Aid Kits,,Dinita Caldwell,5124638496,dinita.caldwell@texasagriculture.gov,,https://data.texas.gov/views/qwhy-c2kk/files/c0f753ec-ce9e-4615-b1ea-1477131a3f53?filename=First+Aid+Kit+Sample+551-7-06481S.pdf,https://data.texas.gov/views/qwhy-c2kk/files/b62aa27c-6120-4286-afc9-68ab665cee86?filename=TDA+Solicitation+Terms+and+Conditions.docx,https://data.texas.gov/views/qwhy-c2kk/files/e1fa37d3-8708-4d5f-99f3-b04f13bd91ec?filename=7-06481+Risk+Mgmt+First+Aid+Kit-Spot+Bid+Fair+2017.pdf
711,Texas A&M University,711-17-1701-UES,659,44,Commodities,5,Each,"FLANGE, BLIND, 3"""", 150#, SIZE: 3""",105.50,Cindy Gillar,979-845-9010,c-gillar@tamu.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/f87bc9cf-3906-43d1-88c9-437a008f7694?filename=711-17-1701-UES.pdf
711,Texas A&M University,711-17-1701-UES,659,44,Commodities,5,Each,"FLANGE, BLIND, RAISED FACE, 8 HOLE, SIZE: 8"", 150#, MATERIAL: STEEL",234.25,Cindy Gillar,979-845-9010,c-gillar@tamu.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/a46a1173-0944-4edf-99c3-ca02341f43b3?filename=711-17-1701-UES.pdf
711,Texas A&M University,711-17-1701-UES,659,44,Commodities,5,Each,"FLANGE, RAISED FACE, 12 HOLE, 150#, SIZE: 10"", MATERIAL: STEEL",446.65,Cindy Gillar,979-845-9010,c-gillar@tamu.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/24f7662a-b80a-4e8f-9ea7-633c57c66bfb?filename=711-17-1701-UES.pdf
711,Texas A&M University,711-17-1701-UES,659,44,Commodities,5,Each,"FLANGE, RAISED FACE, 150#, SIZE: 12"", MATERIAL: STEEL",545.00,Cindy Gillar,979-845-9010,c-gillar@tamu.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/790d47e2-1428-4231-8e44-25309cc6492f?filename=711-17-1701-UES.pdf
711,Texas A&M University,711-17-1701-UES,659,44,Commodities,5,Each,"FLANGE, RAISED FACE, SLIP ON, 150#, SIZE: 4"", MATERIAL: STEEL",116.85,Cindy Gillar,979-845-9010,c-gillar@tamu.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/4885cb0d-cde9-4a6d-8172-0ed3dbcb9b99?filename=711-17-1701-UES.pdf
711,Texas A&M University,711-17-1701-UES,659,44,Commodities,5,Each,"FLANGE, WELD NECK, 150#, SIZE: 4"", MATERIAL: STEEL",149.75,Cindy Gillar,979-845-9010,c-gillar@tamu.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/3f51e941-fd59-488c-9901-c8859de24e09?filename=711-17-1701-UES.pdf
601,Texas Department of Transportation,601310000030538,204,32,IT,3,Each,"Flash, Drives, Portable",34.99,Michele Starr,254-867-2859,Michele.Starr@txdot.gov,,,,https://data.texas.gov/views/qwhy-c2kk/files/fe148390-d27d-461d-8d34-c57950c0bdca?filename=601310000030538.PDF
808,Texas Historical Commission,808-17-STARR0182,206,72,IT,1,EA,FLASHFORGE 3D PRINTER,,Charlotte Craig,512-936-4198,charlotte.craig@thc.texas.gov,,,https://data.texas.gov/views/qwhy-c2kk/files/1f94a7cb-c4a0-4c40-80a7-b2257ba0a2ef?filename=PO+T%26Cs+%28Updated+3-10-2017%29.docx,https://data.texas.gov/views/qwhy-c2kk/files/b5c7e396-cfd6-4945-a700-2ecf2c0491c2?filename=808-17-STARR0182.docx
332,Texas Dept. of Housing & Community Affairs,332-17-461-469,450,32,IT,5,pck,flashlight,,Sue Jaeger,512.475.3984,sue.jaeger@tdhca.state.tx.us,Durabeam Ultra 350 LED Flashlight (3pk)/ Lite Saver 3-in-1 Rechargeable Emergency Power Failure Light- Utility flashlight Night Light (2pk),,,https://data.texas.gov/views/qwhy-c2kk/files/5b7209ef-570c-402a-840d-7880808c056e?filename=332-17-461-469.pdf
802,Texas Parks & Wildlife Department,802-17-39274_WL,655,15,Commodities,18,Each,Flash memory drives for cameras,,Amy Jarmon,512-389-8500,amy.jarmon@tpwd.texas.gov,,,,https://data.texas.gov/views/qwhy-c2kk/files/149f171a-04d5-4e9b-b60c-766f6bdb375e?filename=655-15-39274_WL.pdf
696,Texas Department of Criminal Justice,IT869598,405,51,Commodities,275,GAL,Fleetmax Premium Tractor Hydraulic Fluid Bulk,,Ruby Cowan,9364373128,ruby.cowan@tdcj.texas.gov,,,,https://data.texas.gov/views/qwhy-c2kk/files/581b4994-4f8f-4611-941b-e62549dfb1ab?filename=IT869598.pdf
802,Texas Parks & Wildlife,802-17-39304_WL,545,16,Commodities,2,Each,Floor Drill Press,,Amy Jarmon,512-389-8500,amy.jarmon@tpwd.texas.gov,,,,https://data.texas.gov/views/qwhy-c2kk/files/8fdfec3c-3f7d-4683-bffe-2658ca72954d?filename=545-16-39304_WL.pdf
808,Texas Historical Commission,808-17-A1,360,28,Commodities,6,EA,Floor Mats,,Charlotte Craig,512-936-4198,charlotte.craig@thc.texas.gov,,,https://data.texas.gov/views/qwhy-c2kk/files/588f944f-30b7-418d-b81f-ce7a38c650ad?filename=PO+T%26Cs+%28Updated+3-10-2017%29.docx,https://data.texas.gov/views/qwhy-c2kk/files/9f35b280-fcc1-4c33-999a-484ecd203020?filename=808-17-A1.docx
539,Department of Aging and Disability Services,539-0000114906,220,72,Commodities,1,Each,"FLUKE 59 MAX+ (Or Equal) Infrared Thermometer â¢ Temp. Range (F):-22 Degrees to 932 Degrees F â¢ Temp. Range (C): -30 Degrees to 500 Degrees C â¢ Focus Spot Size and Distance: 1"" @ 10"" â¢ Accuracy: +/-1.5 Degrees C or +/-1.5% â¢ Emissivity: Adjustable 0.10 to 1.00 â¢ Includes Battery â¢ Battery Type: AA â¢ Alarm: High/Low â¢ Alarm Indication: Audible/Visual â¢ Display: Backlit LCD â¢ Memory: Max/Min/Avg/Dif â¢ Operating Temp. Range: 32 Degrees-122 Degrees F, 0 Degrees-50 Degrees C â¢ Standards: IP40, IEC 60529, EN/IEC 61010-1 â¢ Calibration Certificate: No",,Debra Burns,512-406-2564,debra.burns@hhsc.state.tx.us,"IF BIDDING ALTERNATE PRODUCT, PLEASE PROVIDE DESCRIPTIVE LITERATURE WITH YOUR RESPONSE OR BID MAY NOT BE ACCEPTED",,,https://data.texas.gov/views/qwhy-c2kk/files/d96e5ad4-47ed-42a1-ad88-df69b975c1be?filename=539-0000114906+misc+supplies.pdf
711,Texas A&M University,711-17-1708-SSC,285,32,Commodities,10,Case,"FLUORESCENT LAMP, T5 LAMP SHAPE, MINIATURE BI-PIN (G5) BASE, LENGTH 45.2 IN., 54 WATTS, LAMP DESIGNATION F54T5/841/ECO/HO, HIGH OUTPUT, LOW MERCURY, 5/8 IN. (16MM) DIA., AVERAGE LIFE 36K HR., COOL LAMP TONE, 4100 COLOR TEMP., 85 CRI, 5000 (40 PER CASE)",,Cindy Gillar,979-845-9010,c-gillar@tamu.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/f34b5c2e-ae13-4492-b099-671258b23a7f?filename=711-17-1708-SSC.pdf
711,Texas A&M University,711-17-1708-SSC,285,32,Commodities,10,Case,"FLUORESCENT LAMP, T8 LAMP SHAPE, MEDIUM BI-PIN (G13) BASE, LENGTH 48 IN., 32 WATTS, LOW MERCURY, T8, 1 IN. (26MM) DIA., COOL LAMP TONE, 4100 COLOR TEMP, (36 PER CASE)",,Cindy Gillar,979-845-9010,c-gillar@tamu.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/8bb65ca4-5983-41cb-9ca5-a79ac36fbaa0?filename=711-17-1708-SSC.pdf
711,Texas A&M University,711-17-1708-SSC,285,32,Commodities,10,Case,"FLUORESCENT LINEAR LAMP, LAMP SHAPE T12, DIAMETER 1-1/2 IN., LENGTH 24 IN., LENGTH (IN.) 24, BASE TYPE MEDIUM BI-PIN (G13), START TYPE RAPID, LAMP DESIGNATION F20T12/CW/ECO, 20 WATTS, LAMP TONE COOL, COLOR TEMP. 4100K, CRI 60, INITIAL LUMENS 1200, (30 PER CASE)",,Cindy Gillar,979-845-9010,c-gillar@tamu.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/b4911a90-54cd-4737-bcdb-ab280c91ad9e?filename=711-17-1708-SSC.pdf
737,Angelo State University,737-17-SBFGlass,485,28,Commodities,2,cases,Foaming Glass Cleaner,55.20,Michelle Michaelis,,mmichaelis@angelo.edu,,,https://data.texas.gov/views/qwhy-c2kk/files/616f218f-8e5d-4e52-a303-9ad1659712e0?filename=terms-and-conditions.pdf,https://data.texas.gov/views/qwhy-c2kk/files/66f80a59-8a93-4636-9dc6-14ec9a3b5d89?filename=GlassCleaner_IFB.pdf
362,TEXAS LOTTERY COMMISSION,RQ17-0724 ,285,15,Commodities,3,Each,"FOAM WIRE PULLING LUBE, 19 Oz CAN, KLIEN TOOLS MODEL # 51100 ",,SCOTT MERRYMAN,(512) 344-5402 ,SCOTT.MERRYMAN@LOTTERY.STATE.TX.US ,,,,https://data.texas.gov/views/qwhy-c2kk/files/98fb10ee-ddf4-454e-8c18-d22b27938336?filename=2017+RFQ+17-0724.pdf
721,The University of Texas at Austin,UTAUS101,037,52,Commodities,500,foldable/collapsible flying disc fan w/ pouch,foldable/collapsible flying disc fan w/ pouch,,Annette Smith,512-471-2850,annette.smith@austin.utexas.edu,,,,
752,University of North Texas,752-17-1001,600,67,Commodities,1,Each,Folder/envelope inserter,,Terri Miller,940-369-5580,terri.miller@untsystem.edu,Please see attached as examples of what is needed.  Need performance and flexibility as offered by Formax FD 6606 Folder/envelope inserter or Formax FD 6404 Folder/envelope inserter  ,,,https://data.texas.gov/views/qwhy-c2kk/files/8d9987ac-c709-4487-839e-9206eddef4f0?filename=2017+Spot+Bid+Fair+-+Folder-Envelope+Inserter.docx
727,Texas A&M Transportation Institute,727-17-008,,,Office Supplies,1,lot,Folders and Binders,,Donna Harrell,9798452284,d-harrell@tti.tamu.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/9bd69601-7a9f-4ff3-bafc-c411c8d1b2d4?filename=TTI+ACCESS+2017+BID+727-17-008.pdf
601,Texas Department of Transportation,601310000030871,615,45,Office Supplies,16,BOX,"Folders, file, Single top, Letter Size",150.00,Robert Jones,903-799-1387,Robert.Jones@txdot.gov,,,,https://data.texas.gov/views/qwhy-c2kk/files/adea7f02-0b26-45b6-9ebf-243dd98f5983?filename=601310000030871.PDF
582,Texas Commission on Environmental Quality,582-17-74079,605,36,Other,4,Each,Footrest,,Roger Dube,512-239-3427,tceqebid@tceq.texas.gov,,,,https://data.texas.gov/views/qwhy-c2kk/files/efd98e03-2ee9-4a10-b1fa-b30bdb9328e4?filename=74079_Footrest_Roger+Dube_4-21-17.pdf
529,Health and Human Services,529-2000173504,785,15,Office Supplies,2,EA,"FORAY ALUMINUM FRAMED MELAMINE DRY-ERASE BOARD WITH MARKER 48""X96""; WHITE BOARD; SILVER FRAME - INCLUDED WITH MARKER TRAY, MFG P/N #163903  ",,Debra Burns,512-406-2564,debra.burns@hhsc.state.tx.us,,,,https://data.texas.gov/views/qwhy-c2kk/files/7b37b682-6e3c-45d5-a8d1-8d792537ee86?filename=Solictation+529-2000173504.pdf
537,Dept of State Health Services,537-0000176919 ,620,86,Commodities,1,PKG,"FORAY BY2462-4MIX Markers: Pen-Style Dry-Erase Markers With Soft Grips, Assorted, Pack Of 4  (OR EQUIVALENT)",,Debra Burns,512-406-2564,debra.burns@hhsc.state.tx.us,,,,https://data.texas.gov/views/qwhy-c2kk/files/6f080360-a37f-4313-957f-8facdc3ecff6?filename=537-0000176919+Supplies.pdf
537,Department State Health Services,537-0000176899,425,30,Office Supplies,1,Lot,"Foray, Lefty, Righty 3-Ring Padfolio, Black vinyl, top-open gusseted file pocket, full length vertical zipper pocket, open-top pockets, card slots, ID window, 2-pen/pencil holders, zip closure. Includes Pad. Mfg P/N 1364165 ",,Debra Burns,512-406-2564,debra.burns@hhsc.state.tx.us,,,,https://data.texas.gov/views/qwhy-c2kk/files/8c793d38-964c-4240-bbd7-47005adb5e74?filename=Solictation+Form+537-0000176899.pdf
529,Health and Human Services,529-2000173469 ,785,15,Office Supplies,8,EA,"Foray Magnetic Dry-Erase Board with Aluminum Frame 48'x72', White Board, Silver Frame, with marker tray  Mfg P/N # 951-851 ",,Debra Burns,512-406-2564,debra.burns@hhsc.state.tx.us,,,,https://data.texas.gov/views/qwhy-c2kk/files/7eb85d99-e614-4380-8f4b-8098c625442d?filename=Solictation+Form+529-2000173469.pdf
601,Texas Department of Transportation,601340000020354,425,94,Commodities,20,ea,Freestanding Workdesk,11000.00,Fernie,Herrera,fernie.herrera@txdot.gov,,,,https://data.texas.gov/views/qwhy-c2kk/files/17add246-4a1d-459e-aa6d-43a0a20d78b3?filename=601340000020354.pdf
455,Railroad Commission of Texas,455-17-7934,206,84,Commodities,1,Each,Fujitsu ScanSnap iX500 Document Scanner,420.75,Irma Brower,512-463-9398,irma.brower@rrc.texas.gov,,,https://data.texas.gov/views/qwhy-c2kk/files/682b933f-d016-4e16-a00a-ab27b302f3d5?filename=Section+4+General+Terms+and+Conditions+12_18_15.pdf,https://data.texas.gov/views/qwhy-c2kk/files/1029bc15-5128-47ca-8967-e23f832bdae7?filename=455-17-7934+Fujitsu+ScanSnap+iX500+Document+Scanner.pdf
551,Texas Department of Agriculture,551-7-06547,204,88,Commodities,4,EA,Fujitsu Scansnap IX500 for Spot Bid Fair to use in Financian,,Dinita Caldwell,5124638496,dinita.caldwell@texasagriculture.gov,,,https://data.texas.gov/views/qwhy-c2kk/files/bc392c77-e52e-4289-b4bc-72d9741dffa8?filename=TDA+Solicitation+Terms+and+Conditions.docx,https://data.texas.gov/views/qwhy-c2kk/files/b6b1715f-f06d-45da-a19f-d590fca37945?filename=7-06547+Scanner.pdf
802,Texas Parks & Wildlife Department,802-17-39512_WL,825,90,Commodities,2,Each,Full Ramp Guzzler,,Amy Jarmon,512-389-8500,amy.jarmon@TPWD.TEXAS.GOV,,,,https://data.texas.gov/views/qwhy-c2kk/files/396ca500-acde-477f-b5e5-0a4ca763f275?filename=825-90-39512_WL.pdf
529,Health and Human Services ,529-2000174137,207,60,IT,1,Each,"Fully adjustable keyboard tray with Mouse Surface â¢ Keyboard arm mechanism provides height and tilt, as well as 359-degree rotation â¢ Molded Plastic with non-skid surface and molded palm rest â¢ Color: Black â¢ Tray: 21-1/4"" x 11-1/4"" â¢ Mouse Surface: 9"" x 9""",,Debra Burns,512-406-2564,debra.burns@hhsc.state.tx.us,,,,https://data.texas.gov/views/qwhy-c2kk/files/3dde7760-3e8a-4a3d-a0c7-1aa0827be528?filename=529-2000174137+keyboard+tray.pdf
749,Texas A&M University-San Antonio,749-17-004,,,Other,,,Furniture - chairs,,Jessica Nino,210-784-2032,jmnino@tamusa.edu,,,https://data.texas.gov/views/qwhy-c2kk/files/6aa70257-d925-47df-88b9-5f3fb8a3aa68?filename=TAMUSA+Terms+%26+Conditions.pdf,https://data.texas.gov/views/qwhy-c2kk/files/b6fb3582-e613-48c8-8076-1f9cf77ca2ed?filename=749-17-004.docx
802,Texas Parks & Wildlife Department,802-17-39275_WL,655,35,Commodities,8,Each,Game Trail cameras,,Amy Jarmon,512-389-8500,amy.jarmon@tpwd.texas.gov,,,,https://data.texas.gov/views/qwhy-c2kk/files/93b025bf-e6f3-4f37-9b6e-8b9a812cdccc?filename=655-35-39275_WL.pdf
576,Texas A&M Forest Service,RFQ-17-011,430,,,12,ea,Gas Cylinders,,Alan Degelman,979-458-7381,adegelman@tfs.tamu.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/762d5410-befe-4725-b9bc-3898b05a279f?filename=RFQ-17-011+O2+and+Gas+Cylinders.pdf
711,Texas A&M University,711-17-1701-UES,670,58,Commodities,20,Each,"GASKET, EPDM, MJ, 8"", DI, PART # MGE8",366.80,Cindy Gillar,979-845-9010,c-gillar@tamu.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/3b69ea59-206a-47a4-8f86-24ef1157b808?filename=711-17-1701-UES.pdf
711,Texas A&M University,711-17-1701-UES,670,58,Commodities,15,Each,"GASKET, EPDM, TRANS, MJ, SIZE: 4""",307.50,Cindy Gillar,979-845-9010,c-gillar@tamu.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/93abe6ea-ce2d-4f07-8232-86b67233d1e9?filename=711-17-1701-UES.pdf
711,Texas A&M University,711-17-1701-UES,670,58,Commodities,15,Each,"GASKET, EPDM, TRANS, MJ, SIZE: 6""",322.50,Cindy Gillar,979-845-9010,c-gillar@tamu.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/40e27740-27ff-42c7-b097-bf5b36d8f90b?filename=711-17-1701-UES.pdf
711,Texas A&M University,711-17-1701-UES,670,58,Commodities,15,Each,"GASKET, EPDM, TRANS, MJ, SIZE: 8""",431.85,Cindy Gillar,979-845-9010,c-gillar@tamu.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/64d7e587-00e7-4a82-9fb5-f1e83eabf587?filename=711-17-1701-UES.pdf
802,Texas Parks and Wildlife Department,802-17-39542,515,45,Commodities,1,Each,Gas Lawn Mower ,,Dominik Mendoza,5123894914,dominik.mendoza@tpwd.texas.gov,,,,https://data.texas.gov/views/qwhy-c2kk/files/d2c02a04-e8a3-4a57-b172-279595c46531?filename=515-45_39542_SP.pdf
802,Texas Parks and Wildlife Department,802-17-39529,"515, 515","45, 10",Commodities,4,Each,Gas Lawn Mower and Trimmer,,Dominik Mendoza,5123894914,dominik.mendoza@tpwd.texas.gov,,,,https://data.texas.gov/views/qwhy-c2kk/files/46a07972-0f2c-4eb7-983f-c83ee9538e78?filename=515-45_39529_SP.pdf
537,Department of State Health Services,537-0000176767,615,80,Office Supplies,1,Each,"GBC HeatSeal H312 12.5-Inch Jam Free Series Pouch Laminator, up to 12.5"" wide and 3-5 mil pouches, 2 Roller design, Hot/Cold Run, LED Ready Light w/audible alert. 1 Yr Limited Warranty Mfg P/N 1702770",,Debra Burns,512-406-2564,debra.burns@hhsc.state.tx.us,,,,https://data.texas.gov/views/qwhy-c2kk/files/d7da90bc-e946-4b6f-be89-4eb8536e565e?filename=Solictation+Form+537-0000176767.pdf
529,Health and Human Services,529-2000174580,125,10,Commodities,1,Each,"GBC # SWI7709100: CombBind C450E Precision Punch Electric Binding System (OR EQUIVALENT) â¢ Binding Capacity 450 sheets â¢ Comb Type: plastic â¢ Dimensions 13""H x 18""W x 17 1/2""D â¢ Hole Punch Function â¢ Maximum Comb Diameter: 2 inches â¢ Punch Capacity: 25 sheets â¢ One-year warranty",,Debra Burns,512-406-2564,debra.burns@hhsc.state.tx.us,,,,https://data.texas.gov/views/qwhy-c2kk/files/06161405-2c6a-4354-ae0a-907b40cd30a8?filename=529-2000174580+binding.pdf
320,TEXAS WORKFORCE COMMISSION,8083E,640,50,Office Supplies,4,CARTON,"GENFACIAL 30/100, FACIAL TISSUES",26.00,MELANIE BUSBY,512-936-3123,melanie.busby@twc.state.tx.us,,https://data.texas.gov/views/qwhy-c2kk/files/bca5b8b8-8d28-4913-ba57-88a8a1fb4b7b?filename=TWC+RFQ-DFW+Spot+Bid+Fair.docx,https://data.texas.gov/views/qwhy-c2kk/files/90885244-f2e6-4ea5-a428-6388ba09e8fe?filename=Terms+and+Conditions+08-22-2016+%283%29.docx,
320,TEXAS WORKFORCE COMMISSION,8083E,640,50,Office Supplies,4,CARTON,"GENFACIAL 30/100, FACIAL TISSUES",26.00,MELANIE BUSBY,512-936-3123,melanie.busby@twc.state.tx.us,,,https://data.texas.gov/views/qwhy-c2kk/files/64cf3cf0-149c-4bb0-9e70-77f9d40ce958?filename=Terms+and+Conditions+08-22-2016+%283%29.docx,https://data.texas.gov/views/qwhy-c2kk/files/b3d3b486-312b-4b3d-9322-8c7eb084a619?filename=TWC+RFQ-DFW+Spot+Bid+Fair.docx
711,Texas A&M University,711-17-1701-UES,659,44,Commodities,5,Each,"GLAND, RETAINER, MJ, SIZE: 12"", MATERIAL: DISIGMA, RMG12",371.75,Cindy Gillar,979-845-9010,c-gillar@tamu.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/573a479b-6ed1-474c-8789-0670bb06a8bd?filename=711-17-1701-UES.pdf
711,Texas A&M University,711-17-1701-UES,659,44,Commodities,5,Each,"GLAND, RETAINER, MJ, SIZE: 6"", MATERIAL: DISIGMA, RMG6",155.60,Cindy Gillar,979-845-9010,c-gillar@tamu.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/407a888f-fd2b-4773-87bc-41e70edb1fe5?filename=711-17-1701-UES.pdf
711,Texas A&M University,711-17-1701-UES,659,44,Commodities,10,Kit,"GLAND, RETAINING, KIT COMES W/GASKET AND BOLTS MJ, SIZE: 12"""", MATERIAL: DISIGMA, RGP12",1207.50,Cindy Gillar,979-845-9010,c-gillar@tamu.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/042ee37b-cfb1-40ec-bc3b-5885b6460181?filename=711-17-1701-UES.pdf
711,Texas A&M University,711-17-1701-UES,659,44,Commodities,5,Kit,"GLAND, RETAINING, KIT COMES W/GASKET AND BOLTS, MJ, SIZE: 4"", MATERIAL: DISIGMA, RGP4",241.25,Cindy Gillar,979-845-9010,c-gillar@tamu.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/0f21cd95-15eb-4cae-a750-4ada364fa3d6?filename=711-17-1701-UES.pdf
711,Texas A&M University,711-17-1701-UES,659,44,Commodities,15,Kit,"GLAND, RETAINING, KIT COMES W/ GASKET AND BOLTS, MJ , SIZE: 6"", MATERIAL: DI SIGMA, RGP6",914.25,Cindy Gillar,979-845-9010,c-gillar@tamu.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/9305cf53-ca37-49fe-88d3-567469c3df67?filename=711-17-1701-UES.pdf
711,Texas A&M University,711-17-1701-UES,659,44,Commodities,15,Kit,"GLAND, RETAINING, KIT COMES W/GASKET AND BOLTS, MJ, SIZE: 8"""", MATERIAL: DISIGMA, RGP8",794.25,Cindy Gillar,979-845-9010,c-gillar@tamu.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/3e37b2cb-8be3-4e3c-98cf-a35efc92d159?filename=711-17-1701-UES.pdf
701,Texas Education Agency ,701-17-SBID21,615,14,Commodities,3,each,"Glass Dry Erase Board-4x6, 4x8",600.00,Valerie Francis,512-936-1367,valerie.francis@tea.texas.gov,,,,
601,TXDOT,601320000022095,726,51,Commodities,1,EACH,GLOBAL POSITIONING RECEIVERS,,ALBERT LANDA,361-808-2386,ALBERT.LANDA@TXDOT.GOV,,,,https://data.texas.gov/views/qwhy-c2kk/files/557c1e44-8eb4-4dc3-82bb-48e5ccb3f550?filename=601320000022095.PDF
711,Texas A&M University,711-17-1704-CHEM,475,41,Commodities,12,Box,"Gloves, Extra Large, 180/box, VWR #10204-814",161.88,Cindy Gillar,979-845-9010,c-gillar@tamu.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/32d90276-df20-434d-8762-e55547e39595?filename=711-17-1704-CHEM.pdf
711,Texas A&M University,711-17-1704-CHEM,475,41,Commodities,12,Box,"Gloves, Extra Small, 200/box, VWR #10204-806",161.88,Cindy Gillar,979-845-9010,c-gillar@tamu.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/5fb9e81a-92d1-4c99-8c15-8b4249585ee0?filename=711-17-1704-CHEM.pdf
711,Texas A&M University,711-17-1704-CHEM,475,41,Commodities,30,Box,"Gloves, Large/ 200/box, VWR #10204-812",404.70,Cindy Gillar,979-845-9010,c-gillar@tamu.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/8fb00562-784f-44d7-abc9-c8811853e8e1?filename=711-17-1704-CHEM.pdf
711,Texas A&M University,711-17-1704-CHEM,475,41,Commodities,30,Box,"Gloves, Medium, 200/box, VWR #10204-810",404.70,Cindy Gillar,979-845-9010,c-gillar@tamu.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/9f1e605d-4e19-4c3f-8e4f-dfce785f995c?filename=711-17-1704-CHEM.pdf
711,Texas A&M University,711-17-1704-CHEM,475,41,Commodities,30,Box,"Gloves, Small, 200/box VWR #10204-808",404.70,Cindy Gillar,979-845-9010,c-gillar@tamu.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/1b21d2c9-e060-49e3-bafc-1af76330fee9?filename=711-17-1704-CHEM.pdf
711,Texas A&M University,711-17-1704-CHEM,475,41,Commodities,25,Box,"Gloves, Supreno SE, Extra Large, 100/box, VWR #32916-666",199.00,Cindy Gillar,979-845-9010,c-gillar@tamu.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/a0ca56f2-793e-4789-83dd-583f5890c1d4?filename=711-17-1704-CHEM.pdf
