"mastertradenameid","tradenamedescription","tradenameform","effectivedate","firstname","middlename","lastname","suffix","registrantorganization","address1","address2","city","state","zipcode","zipcode4","country","mailingaddress1","mailingaddress2","mailingcity","mailingstate","mailingzipcode","mailingzipcode4","mailingcountry","dateadded","entitystatus","entityformdate"
"20191897294","Play Cafe","Individual","2020-01-02T00:00:00.000","Robert",,"Brown",,,"10811 shadow pines rd",,"Parker","CO",,,"US",,,"Parker","CO",,,"US","2020-01-02T00:00:00.000",,
"20198059706","Melita's Greek Cafe & Market","Entity Type","2019-12-31T00:00:00.000",,,,,"1035 Lincoln, LLC","1155 Sherman St Ste 111",,"Denver","CO",,,"US",,,,,,,,"2019-12-31T00:00:00.000","GOOD",
"20198057129","Brit Stop Cafe","Entity Type","2019-12-30T00:00:00.000",,,,,"Street Snack Bubble Waffles LLC","5620 E Prescott Ave",,"Castle Rock","CO",,,"US",,,,,,,,"2019-12-30T00:00:00.000","GOOD",
"20198042843","Bella Italia Restaurant","Entity Type","2019-12-26T00:00:00.000",,,,,"BSB Group LLC","5075 Leetsdale Dr","Suite C","Denver","CO",,,"US",,,,,,,,"2019-12-26T00:00:00.000","GOOD",
"20198028347","CAFE Circuits and Software","Entity Type","2019-12-23T00:00:00.000",,,,,"Derek Gann Ltd.","8282 Greenwood Blvd",,"Denver","CO",,,"US",,,,,,,,"2019-12-23T00:00:00.000","DQ",
"20198019440","Mount Golian Grill","Individual","2019-12-19T00:00:00.000","Amy",,"Lemmers",,,"322 S Main St.",,"Breckenridge","CO",,,"US",,"Lot S1130","Fremont","NE",,,"US","2019-12-19T00:00:00.000",,
"20198018290","Highway Bar & Grill","Entity Type","2019-12-18T00:00:00.000",,,,,"highway bar & grill","211 Brontosaurus Blvd",,"Dinosaur","CO",,,"US",,,"Dinosaur","CO",,,"US","2019-12-18T00:00:00.000","DQ",
"20198018069","88 GRILL","Entity Type","2019-12-18T00:00:00.000",,,,,"ELK CREEK MINING LLC","2533 W. PINYON AVE.",,"Grand Junction","CO",,,"US",,,,,,,,"2019-12-18T00:00:00.000","GOOD",
"20198007602","The Post Bar and Grill","Individual","2019-12-13T00:00:00.000","Robin","C","Valdez",,,"884 Rose Ave",,"Burlington","CO",,,"US",,,"Kanorado","KS",,,"US","2019-12-13T00:00:00.000",,
"20198005916","Commerce City The Grind Community Cafe","Entity Type","2019-12-12T00:00:00.000",,,,,"PAIN TO PURPOSE INC","81 W 84TH AVE UNIT 160",,"Thornton","CO",,,"US",,,"Thornton","CO",,,"US","2019-12-12T00:00:00.000","GOOD",
"20198003270","Ivy's Chinese Cafe","Entity Type","2019-12-11T00:00:00.000",,,,,"Chinese Eatery Inc","11550 Ridgeline Dr Ste 120",,"Colorado Springs","CO",,,"US",,,"Colorado Springs","CO",,,"US","2019-12-11T00:00:00.000","GOOD",
"20191969775","5 STAR CAFE","Entity Type","2019-12-09T00:00:00.000",,,,,"BETIEL LLC","8450 E ILLIFF AVE UNIT 4",,"Denver","CO",,,"US",,,,,,,,"2019-12-09T00:00:00.000","GOOD",
"20191965875","San Marcos Mexican Restaurant Inc. dba Mi Ranchito","Entity Type","2019-12-06T00:00:00.000",,,,,"San Marcos Mexican Restaurant Inc","117 W. College Dr.",,"Durango","CO",,,"US",,,,,,,,"2019-12-06T00:00:00.000","GOOD",
"20191963086","El Vaquero Mexican Restaurant","Entity Type","2019-12-05T00:00:00.000",,,,,"Casa Tres Amigos, LLC","29231 County Road 35",,"Wray","CO",,,"US",,,,,,,,"2019-12-05T00:00:00.000","GOOD",
"20191961172","Mon Thai Restaurant LLC","Entity Type","2019-12-04T00:00:00.000",,,,,"Mon Thai Restaurant LLC","102 S Broadway",,"Denver","CO",,,"US",,,"Denver","CO",,,"US","2019-12-04T00:00:00.000","GOOD",
"20191961096","F2T Restaurant","Individual","2019-12-04T00:00:00.000","Eugene","R","Lucero",,,"3550 W 38th Ave","Ste 20","Denver","CO",,,"US",,"Ste 20","Denver","CO",,,"US","2019-12-04T00:00:00.000",,
"20191955436","Indian Nepali Grill & Bar","Entity Type","2019-12-03T00:00:00.000",,,,,"BROADWAY INC","1300 SOUTH BROADWAY",,"Denver","CO",,,"US",,,"Fort Collins","CO",,,"US","2019-12-03T00:00:00.000","DQ",
"20191957459","Cafe Surplus","Entity Type","2019-12-03T00:00:00.000",,,,,"Process Industrial Surplus Corp","1438 S Cherokee St",,"Denver","CO",,,"US",,,,,,,,"2019-12-03T00:00:00.000","GOOD",
"20191955527","Graze Cafe","Entity Type","2019-12-03T00:00:00.000",,,,,"SC Graze Cafe, LLC","6760 S Depew St",,"Littleton","CO",,,"US",,,,,,,,"2019-12-03T00:00:00.000","DQ",
"20191954798","The Block Bar & Grill","Entity Type","2019-12-02T00:00:00.000",,,,,"ASC VENTURES, LLC","333 S Tejon",,"Colorado Springs","CO",,,"US",,,,,,,,"2019-12-02T00:00:00.000","GOOD",
"20191789228","Bluebird Cafe","Entity Type","2019-12-02T00:00:00.000",,,,,"UP EARLY PBM, LLC","14032 Park Cove Drive",,"Broomfield","CO",,,"US",,,,,,,,"2019-12-02T00:00:00.000","GOOD",
"20191933428","3 Margaritas Family Mexican Restaurant","Entity Type","2019-11-25T00:00:00.000",,,,,"La Tarasca Torres, LLC","1749 Lake Woodmoor Dr",,"Monument","CO",,,"US",,,,,,,,"2019-11-25T00:00:00.000","GOOD",
"20191919186","Mackenzie's Pub & Grill","Entity Type","2019-11-22T00:00:00.000",,,,,"THE SANDTRAP, INC.","5750 S LEMAY AVE",,"Fort Collins","CO",,,"US",,,,,,,,"2019-11-22T00:00:00.000","GOOD",
"20191914346","Anejo Bar and Grill","Entity Type","2019-11-20T00:00:00.000",,,,,"A.E.E. Food and Spirits LLC, Dissolved January 5, 2022","16164 Oneida Court",,"Brighton","CO",,,"US",,,,,,,,"2019-11-20T00:00:00.000","VDISS",
"20191915358","OUT WEST RESTAURANT GROUP","Entity Type","2019-11-20T00:00:00.000",,,,,"Cerca Trova Southwest Restaurant Group, LLC","8885 Rio San Diego Drive","Suite 360","San Diego","CA",,,"US",,,,,,,,"2019-11-20T00:00:00.000","GOOD",
"20191912464","Ali Grill","Entity Type","2019-11-19T00:00:00.000",,,,,"The Real Taste LLC","1155 S Havana St. Unit 35",,"Aurora","CO",,,"US",,,,,,,"US","2019-11-19T00:00:00.000","GOOD",
"20191906439","DreamBeans Cafe","Entity Type","2019-11-15T00:00:00.000",,,,,"BCR Distribution","4314 S Biscay St",,"Aurora","CO",,,"US",,,,,,,,"2019-11-15T00:00:00.000","GOOD",
"20191904413","El Azteca Mexican Restaurant","Individual","2019-11-14T00:00:00.000","James","Wade","Noland",,,"Edward Dale Parrish, PC","14070 Crabapple Road","Golden","CO",,,"US",,"14070 Crabapple Road","Golden","CO",,,"US","2019-11-14T00:00:00.000",,
"20191904749","Full Circle Restaurant Group","Entity Type","2019-11-14T00:00:00.000",,,,,"Full Circle Restaurant Group, Inc","1563 South Dearborn St",,"Aurora","CO",,,"US",,,"Aurora","CO",,,"US","2019-11-14T00:00:00.000","RP_NC",
"20191902403","The Glen Eden Restaurant","Entity Type","2019-11-13T00:00:00.000",,,,,"H3 Restaurants LLC","P.O. Box 773958",,"Steamboat Springs","CO",,,"US",,,"Steamboat Springs","CO",,,"US","2019-11-13T00:00:00.000","DQ",
"20191895485","The Read Queen Bookstore and Cafe","Entity Type","2019-11-09T00:00:00.000",,,,,"DB Starlight LLC","129 North Harrison Avenue",,"Lafayette","CO",,,"US",,,"Lafayette","CO",,,"US","2019-11-09T00:00:00.000","GOOD",
"20191893995","The Smiley Cafe","Entity Type","2019-11-08T00:00:00.000",,,,,"AFV LLC","361 S Camino Del Rio","#286","Durango","CO",,,"US",,,,,,,,"2019-11-08T00:00:00.000","GOOD",
"20191890174","Pat's Bar & Grill","Entity Type","2019-11-06T00:00:00.000",,,,,"Patricia L Medina, LLC","140 W. Bridge Street",,"Hotchkiss","CO",,,"US",,,"Hotchkiss","CO",,,"US","2019-11-06T00:00:00.000","DQ",
"20191884506","Bourbon Grill","Entity Type","2019-11-04T00:00:00.000",,,,,"Bourbon Grill LLC","571 E. Colfax Ave",,"Denver","CO",,,"US",,,,,,,,"2019-11-04T00:00:00.000","GOOD",
"20191882674","GOoD Vibe Cafe","Entity Type","2019-11-02T00:00:00.000",,,,,"HIGHLAND PARK BAPTIST CHURCH","6155 Templeton Gap Rd",,"Colorado Springs","CO",,,"US",,,,,,,"US","2019-11-02T00:00:00.000","GOOD",
"20191867695","ladan restaurant","Entity Type","2019-10-30T00:00:00.000",,,,,"Asgari Inc.","441 Acoma",,"Denver","CO",,,"US",,,"Denver","CO",,,"US","2019-10-30T00:00:00.000","GOOD",
"20191842131","Urban Village Restaurant","Entity Type","2019-10-23T00:00:00.000",,,,,"Sri Sai LLC, Dissolved August 8, 2021","24569 E Brandt Ave",,"Aurora","CO",,,"US",,,"Aurora","CO",,,"US","2019-10-23T00:00:00.000","VDISS",
"20191843510","On Call Restaurant Accounting","Entity Type","2019-10-23T00:00:00.000",,,,,"On Call Biz Services LLC","1660 Gilpin St",,"Denver","CO",,,"US",,,"Denver","CO",,,"US","2019-10-23T00:00:00.000","GOOD",
"20191829737","La Carreta Mexican Restaurant 2","Entity Type","2019-10-18T00:00:00.000",,,,,"La Carreta Mexican Restaurant LLC","35 N Iowa Ave",,"Colorado Springs","CO",,,"US",,,"Colorado Springs","CO",,,"US","2019-10-18T00:00:00.000","DQ",
"20191831170","Clyde's Cafe","Entity Type","2019-10-18T00:00:00.000",,,,,"Squatch, Ltd","326 Main Street",,"Delta","CO",,,"US",,,"Delta","CO",,,"US","2019-10-18T00:00:00.000","DQ",
"20191830541","Garibaldi Mexican Restaurant","Entity Type","2019-10-18T00:00:00.000",,,,,"Garibaldi Mexican Restaurant, Inc.","3471 N Salida St Unit 10",,"Aurora","CO",,,"US",,,,,,,,"2019-10-18T00:00:00.000","GOOD",
"20191827329","AspenPointe Cafe","Entity Type","2019-10-17T00:00:00.000",,,,,"Diversus Health Services","675 Southpointe Ct Ste 100",,"Colorado Springs","CO",,,"US",,,"Colorado Springs","CO",,,"US","2019-10-17T00:00:00.000","GOOD",
"20191828851","STIR KRAZY MONGOLIAN GRILL / MILE HIGH FUSIONS","Entity Type","2019-10-17T00:00:00.000",,,,,"OZ COMMERCIAL CORP","3053 Brighton Blvd Suite 940",,"Denver","CO",,,"US",,,"Denver","CO",,,"US","2019-10-17T00:00:00.000","GOOD",
"20191825965","Kona Grill","Entity Type","2019-10-16T00:00:00.000",,,,,"TOG Kona Macadamia, LLC","Attn: Licensing","1624 Market Street, Suite 311","Denver","CO",,,"US",,,,,,,,"2019-10-16T00:00:00.000","GOOD",
"20191811705","Weminuche Woodfire Grill","Entity Type","2019-10-08T00:00:00.000",,,,,"The Weminuche LLC","18044 CR 501",,"Bayfield","CO",,,"US",,,"Hobbs","NM",,,"US","2019-10-08T00:00:00.000","GOOD",
"20191785082","Miguel's Mexican Bar & Grill","Entity Type","2019-09-29T00:00:00.000",,,,,"FCCS LLC","229 S 8th St",,"Colorado Springs","CO",,,"US",,,,,,,,"2019-09-29T00:00:00.000","GOOD",
"20191780860","Conifer Cafe","Entity Type","2019-09-27T00:00:00.000",,,,,"JJMJ 2 Enterprise LLC","2263 South Johnson Circle",,"Lakewood","CO",,,"US",,,,,,,,"2019-09-27T00:00:00.000","GOOD",
"20191773957","Nuevo Vallarta Family Mexican Restaurant","Entity Type","2019-09-25T00:00:00.000",,,,,"La Barca, Inc.","740 N. Summit Blvd.",,"Frisco","CO",,,"US",,,"Frisco","CO",,,"US","2019-09-25T00:00:00.000","GOOD",
"20191764493","Feathers Cafe","Entity Type","2019-09-24T00:00:00.000",,,,,"BCR Distribution","4314 S Biscay St",,"Aurora","CO",,,"US",,,,,,,,"2019-09-24T00:00:00.000","GOOD",
"20191737322","Tropical Smoothie Cafe","Entity Type","2019-09-16T00:00:00.000",,,,,"TSN LLC","2 West Dry Creek Circle","Suite 100","Littleton","CO",,,"US",,,,,,,,"2019-09-16T00:00:00.000","GOOD",
"20191735934","Ego Cafe","Entity Type","2019-09-14T00:00:00.000",,,,,"Shades of the Andes Exchange Company","19588 County Road 50",,"Akron","CO",,,"US",,,,,,,,"2019-09-14T00:00:00.000","GOOD",
"20191728428","Parkway Cafe","Entity Type","2019-09-10T00:00:00.000",,,,,"Parkway Restaurant Enterprises Inc","8101 Tamarac Ct",,"Thornton","CO",,,"US",,,,,,,,"2019-09-10T00:00:00.000","GOOD",
"20191726276","CHINA PANDA CAFE","Entity Type","2019-09-09T00:00:00.000",,,,,"MMB Enterprises, LLC","301 Main St Unit 5",,"Longmont","CO",,,"US",,,,,,,,"2019-09-09T00:00:00.000","DQ",
"20191724454","Farro Italian Restaurant","Entity Type","2019-09-08T00:00:00.000",,,,,"ARVE, LLC","8230 S. Holly Street",,"Littleton","CO",,,"US",,,,,,,,"2019-09-08T00:00:00.000","GOOD",
"20191721881","Lanshing Cafe","Entity Type","2019-09-06T00:00:00.000",,,,,"H&C Inc","9475 Briar Village Point #150",,"Colorado Springs","CO",,,"US",,,"Colorado Springs","CO",,,"US","2019-09-06T00:00:00.000","GOOD",
"20191713289","Cafe Max","Entity Type","2019-09-03T00:00:00.000",,,,,"Bar Smith LLC","1560 N Ogden St APT A",,"Denver","CO",,,"US",,,,,,,,"2019-09-03T00:00:00.000","GOOD",
"20191712776","3 Margaritas Family Mexican Restaurant","Entity Type","2019-09-03T00:00:00.000",,,,,"Centro 3M, Inc.","519 16th St",,"Denver","CO",,,"US",,,,,,,,"2019-09-03T00:00:00.000","GOOD",
"20191708199","Riverside Cafe","Individual","2019-09-01T00:00:00.000","Cheryl","L","Evans",,,"10281 HWY 50",,"Howard","CO",,,"US",,,"Howard","CO",,,"US","2019-09-01T00:00:00.000",,
"20191653591","The Alpine Restaurant & Bar","Entity Type","2019-09-01T00:00:00.000",,,,,"Mountain Brothers Management, LLC","1106","Rose St.","Georgetown","CO",,,"US",,"P.O. Box 481","Georgetown","CO",,,"US","2019-09-01T00:00:00.000","GOOD",
"20191696043","East Cafe","Entity Type","2019-08-28T00:00:00.000",,,,,"JMMJ Suen LLC","15140 E Mississippi Ave.",,"Aurora","CO",,,"US",,,,,,,,"2019-08-28T00:00:00.000","GOOD",
"20191692128","Lodo's Bar & Grill/Neon Baby","Entity Type","2019-08-27T00:00:00.000",,,,,"Lodo's 1944-1946 Market Street, LLC","1962 Blake Street","Suite 200","Denver","CO",,,"US",,,,,,,,"2019-08-27T00:00:00.000","GOOD",
"20191667019","Cafe Marmotte","Entity Type","2019-08-23T00:00:00.000",,,,,"Restaurant Olivia,  LLC","1369 South Ulster Street",,"Denver","CO",,,"US",,,"Denver","CO",,,"US","2019-08-23T00:00:00.000","GOOD",
"20191665493","Patty Jewett Bar & Grill","Entity Type","2019-08-22T00:00:00.000",,,,,"Sandwedge, LLC","900 E Espanola St",,"Colorado Springs","CO",,,"US",,,"Manitou Springs","CO",,,"US","2019-08-22T00:00:00.000","GOOD",
"20191653039","Mile High Pizza & Grill","Entity Type","2019-08-16T00:00:00.000",,,,,"DH Singh & Kaur LLC","1010 S Peoria LLC",,"Aurora","CO",,,"US",,,,,,,,"2019-08-16T00:00:00.000","GOOD",
"20191652742","LA QUERIDA RESTAURANT AND SPORTS BAR","Entity Type","2019-08-15T00:00:00.000",,,,,"Mariscos El Malecon 2 LLC","3896 MORRISON RD",,"Denver","CO",,,"US",,,,,,,,"2019-08-15T00:00:00.000","DQ",
"20191650416","Ullr Cafe","Entity Type","2019-08-14T00:00:00.000",,,,,"Peak 8 Properties, LLC","100 S Main Street",,"Breckenridge","CO",,,"US",,,"Breckenridge","CO",,,"US","2019-08-14T00:00:00.000","GOOD",
"20191642685","Montauk Seafood Grill","Entity Type","2019-08-09T00:00:00.000",,,,,"Chair 2 LLC","549 E Lionshead Circle",,"Vail","CO",,,"US",,,,,,,,"2019-08-09T00:00:00.000","GOOD",
"20191642028","Cafe Ra'anana","Individual","2019-08-09T00:00:00.000","Avital","Chaya","Rotbart",,,"150 S Monaco Pkwy","APT 701G","Denver","CO",,,"US",,"Building 300 - Suite 111-26","Denver","CO",,,"US","2019-08-09T00:00:00.000",,
"20191640620","bigger restaurant","Entity Type","2019-08-08T00:00:00.000",,,,,"EntrprnrBox LLC","1336 Lamplighter Drive",,"Longmont","CO",,,"US",,,,,,,"US","2019-08-08T00:00:00.000","GOOD",
"20191640650","Bigger Restaurant Marketing","Entity Type","2019-08-08T00:00:00.000",,,,,"EntrprnrBox LLC","1336 Lamplighter Drive",,"Longmont","CO",,,"US",,,,,,,"US","2019-08-08T00:00:00.000","GOOD",
"20191637076","Arapahoe Cafe","Individual","2019-08-07T00:00:00.000","Suk","J","Mun",,,"7325 S Pototmac St",,"Centennial","CO",,,"US",,,"Aurora","CO",,,"US","2019-08-07T00:00:00.000",,
"20191638747","Cody's Cafe and Bar","Entity Type","2019-08-07T00:00:00.000",,,,,"NEW ORIENT RESTAURANT, LTD.","10253 Iliff Ave",,"Denver","CO",,,"US",,,"Denver","CO",,,"US","2019-08-07T00:00:00.000","GOOD",
"20191636039","The Great Greek Mediterranean Grill","Entity Type","2019-08-06T00:00:00.000",,,,,"APEXX, INC.","13650 E Colfax Ave","Suite K","Aurora","CO",,,"US",,"Suite K","Aurora","CO",,,"US","2019-08-06T00:00:00.000","GOOD",
"20191633072","DBA CHINA CAFE","Entity Type","2019-08-05T00:00:00.000",,,,,"C&K LLC","1525 Main Ave",,"Durango","CO",,,"US",,,,,,,,"2019-08-05T00:00:00.000","GOOD",
"20191610990","La Hacienda Mexican Restaurant","Entity Type","2019-08-02T00:00:00.000",,,,,"Agraz and Raigoza LLC","2850 Main Ave",,"Durango","CO",,,"US",,,"Durango","CO",,,"US","2019-08-02T00:00:00.000","GOOD",
"20191621092","Stars Taphouse and Sports Grill","Entity Type","2019-07-31T00:00:00.000",,,,,"Valley Club Lanes, LLC","7343 S. Alton Way","Suite 100","Centennial","CO",,,"US",,,,,,,,"2019-07-31T00:00:00.000","GOOD",
"20191614619","Cafe at Nurture","Entity Type","2019-07-30T00:00:00.000",,,,,"Nurture Denver Operations, LLC","2949 Federal Boulevard",,"Denver","CO",,,"US",,,"Denver","CO",,,"US","2019-07-30T00:00:00.000","GOOD",
"20191568396","Ernie's Mountain Bakery & Cafe","Entity Type","2019-07-17T00:00:00.000",,,,,"TLK Enterprises Limited","30403 King Valley Rd","Unit 105","Conifer","CO",,,"US",,,"Pine","CO",,,"US","2019-07-17T00:00:00.000","GOOD",
"20191569477","Xperience Restaurant Group","Entity Type","2019-07-17T00:00:00.000",,,,,"FM Restaurants Signature OpCo, LLC","11065 Knott Avenue, Suite A",,"Cypress","CA",,,"US",,,,,,,,"2019-07-17T00:00:00.000","GOOD",
"20191566973","Hot Tomatoes Cafe","Entity Type","2019-07-16T00:00:00.000",,,,,"BiNeCo, LLC","101 Crystal Lane",,"Durango","CO",,,"US",,,"Durango","CO",,,"US","2019-07-16T00:00:00.000","DQ",
"20191565606","Nicky's Restaurant and Lounge","Entity Type","2019-07-16T00:00:00.000",,,,,"Park Resorts Properties LLC","602 MacGregor Ave.",,"Estes Park","CO",,,"US",,,"Denver","CO",,,"US","2019-07-16T00:00:00.000","GOOD",
"20191561181","Obstacle Brewing and Grill","Entity Type","2019-07-12T00:00:00.000",,,,,"Stomping Ground Brewery and Restaurant, Inc.","3442 Windsor Court",,"Loveland","CO",,,"US",,,,,,,,"2019-07-12T00:00:00.000","GOOD",
"20191524913","Patina Grille","Entity Type","2019-06-26T00:00:00.000",,,,,"Hale & Company, LLC","0059 Wild Rose Ct.",,"Glenwood Springs","CO",,,"US",,,,,,,,"2019-06-26T00:00:00.000","GOOD",
"20191523578","DIVIDEND RESTAURANT GROUP","Entity Type","2019-06-26T00:00:00.000",,,,,"Mac Parent LLC","1855 Blake Street","Suite #200","Denver","CO",,,"US",,,,,,,,"2019-06-26T00:00:00.000","GOOD",
"20191515431","SUNBURST GRILL","Entity Type","2019-06-24T00:00:00.000",,,,,"RUIZ REGALADO INVESTMENTS LLC","872 S WORCHESTER ST",,"Aurora","CO",,,"US",,"SUITE M","Aurora","CO",,,"US","2019-06-24T00:00:00.000","GOOD",
"20191496725","Double Tree Restaurant & Lounge","Entity Type","2019-06-19T00:00:00.000",,,,,"Paz, LLC","701 Vasquez",,"Platteville","CO",,,"US",,,"Platteville","CO",,,"US","2019-06-19T00:00:00.000","GOOD",
"20191483369","MEIWEI CHINESE RESTAURANT","Entity Type","2019-06-11T00:00:00.000",,,,,"DXQ Enterprise LLC","6075 E PARKWAY DR UNIT 105",,"Commerce City","CO",,,"US",,,"Thornton","CO",,,"US","2019-06-11T00:00:00.000","GOOD",
"20191478070","Cafe Ullr","Entity Type","2019-06-07T00:00:00.000",,,,,"Peak 8 Properties, LLC","100 S Main Street",,"Breckenridge","CO",,,"US",,,"Breckenridge","CO",,,"US","2019-06-07T00:00:00.000","GOOD",
"20191472395","CJ's Patio Grill","Entity Type","2019-06-05T00:00:00.000",,,,,"FACHE, LLC","1331 Eagle Drive","CJ's Patio Grill","Loveland","CO",,,"US",,,,,,,,"2019-06-05T00:00:00.000","GOOD",
"20191470256","King Wok Asia Grilled Express","Entity Type","2019-06-04T00:00:00.000",,,,,"Zhang Hai Ling Asia Inc","1740 S Buckley Rd, #7",,"Aurora","CO",,,"US",,,,,,,"US","2019-06-04T00:00:00.000","RP_NC",
"20191466014","Mama Silvia's Italian Restaurant","Entity Type","2019-06-03T00:00:00.000",,,,,"TEG RESTAURANT GROUP, INC.","160 E COLLEGE DR",,"Durango","CO",,,"US",,,"Durango","CO",,,"US","2019-06-03T00:00:00.000","GOOD",
"20191467277","Daylight Donuts & Cafe","Entity Type","2019-06-03T00:00:00.000",,,,,"Jems Enterprises LLC","3924 E 120th Ave",,"Thornton Co","CO",,,"US",,,,,,,,"2019-06-03T00:00:00.000","GOOD",
"20191448293","The Majestyk Cafe","Entity Type","2019-05-28T00:00:00.000",,,,,"Majestyk, Inc.","101 S. Park St.",,"Manzanola","CO",,,"US",,,"Centennial","CO",,,"US","2019-05-28T00:00:00.000","GOOD",
"20191439549","Clear Creek Cafe","Entity Type","2019-05-25T00:00:00.000",,,,,"Clear Creek Cafe LLC","328 Mesa View Way",,"Golden","CO",,,"US",,,,,,,,"2019-05-25T00:00:00.000","RP_NC",
"20191419727","Alce Restaurant","Entity Type","2019-05-23T00:00:00.000",,,,,"CIMARRON SALOON, LLC","589 County Road 252",,"Durango","CO",,,"US",,,"Durango","CO",,,"US","2019-05-23T00:00:00.000","GOOD",
"20191418032","Pho-N-Thai Restaurant","Individual","2019-05-21T00:00:00.000","Soyin",,"Petpradith",,,"2819 North Nevada Avenue",,"Colorado Springs","CO",,,"US",,,"Colorado Springs","CO",,,"US","2019-05-21T00:00:00.000",,
"20191401859","SHERPA GRILL","Entity Type","2019-05-13T00:00:00.000",,,,,"PRK Restaurant, Inc.","908 1/2 8th Ave",,"Greeley","CO",,,"US",,,"Greeley","CO",,,"US","2019-05-13T00:00:00.000","GOOD",
"20191403220","HopeBlooms Cafe","Entity Type","2019-05-13T00:00:00.000",,,,,"HopeWest","3090 North 12th Street","Unit B","Grand Junction","CO",,,"US",,,,,,,,"2019-05-13T00:00:00.000","GOOD",
"20191393274","Dalonna Mae's Cafe","Entity Type","2019-05-07T00:00:00.000",,,,,"Keto Food, LLC","25 Birdie St",,"Red Feather Lakes","CO",,,"US",,,"Red Feather Lakes","CO",,,"US","2019-05-07T00:00:00.000","GOOD",
"20191385666","Dba: Casa Don Juan Mexican Restaurant","Entity Type","2019-05-03T00:00:00.000",,,,,"CASA DON JUAN, LLC","5106 WASHINGTON ST",,"Denver","CO",,,"US",,,,,,,"US","2019-05-03T00:00:00.000","GOOD",
"20191379913","Genoa Cafe","Entity Type","2019-05-01T00:00:00.000",,,,,"Colorado RV Parks LLC","402 Main street","PO Box 164","Genoa","CO",,,"US",,,"Genoa","CO",,,"US","2019-05-01T00:00:00.000","GOOD",
"20191360681","Daylight Cafe","Entity Type","2019-04-26T00:00:00.000",,,,,"Jems Enterprises LLC","3924 E 120th Ave",,"Thornton Co","CO",,,"US",,,,,,,,"2019-04-26T00:00:00.000","GOOD",
"20191331507","Taqueria El Grillo","Entity Type","2019-04-19T00:00:00.000",,,,,"Madero, LLC","15900 W Colfax Ave",,"Golden","CO",,,"US",,,"Littleton","CO",,,"US","2019-04-19T00:00:00.000","DQ",
"20191329718","Asian Tropix Fusion Restaurant","Entity Type","2019-04-18T00:00:00.000",,,,,"Jokjei Inc","198 S Purcell Blvd","Suite 120","Pueblo West","CO",,,"US",,,,,,,,"2019-04-18T00:00:00.000","GOOD",
"20191326431","Stonegate Cafe","Entity Type","2019-04-17T00:00:00.000",,,,,"SGC, LLC","16524 Keystone Blvd","unit F","Parker","CO",,,"US",,,,,,,,"2019-04-17T00:00:00.000","GOOD",
"20191315271","Salad Ground Restaurant","Entity Type","2019-04-11T00:00:00.000",,,,,"Salad Ground Broker, LLC","1630 30th St Ste A-338",,"Boulder","CO",,,"US",,,,,,,,"2019-04-11T00:00:00.000","GOOD",
"20191309724","New Day Cafe","Entity Type","2019-04-09T00:00:00.000",,,,,"Luna Durango, Inc.","5001 S. Parker Road Ste. 115",,"Aurora","CO",,,"US",,,"Aurora","CO",,,"US","2019-04-09T00:00:00.000","GOOD",
"20191309960","The Fiesta Grill","Individual","2019-04-09T00:00:00.000","Jorge","E","Perez",,,"140 Eastcrest Ct.",,"Colorado Springs","CO",,,"US",,,"Colorado Springs","CO",,,"US","2019-04-09T00:00:00.000",,
"20191297992","Morning Story Restaurant","Entity Type","2019-04-03T00:00:00.000",,,,,"Eggstrodinary Restaurants - CR7th, LLC","44 COOK STREET","SUITE 640","Denver","CO",,,"US",,,,,,,,"2019-04-03T00:00:00.000","GOOD",
"20191298291","Ciara's Cafe & Cantina","Entity Type","2019-04-03T00:00:00.000",,,,,"P&J Entertainment LLC","701 Main St",,"Grand Junction","CO",,,"US",,,,,,,"US","2019-04-03T00:00:00.000","GOOD",
"20191293558","Repicci's Real Italian Cafe","Entity Type","2019-04-01T00:00:00.000",,,,,"3 Chord Strong Productions LLC","12907 N 5th St",,"Parker","CO",,,"US",,,,,,,,"2019-04-01T00:00:00.000","GOOD",
"20191291609","R&R Coffee Cafe 2","Entity Type","2019-04-01T00:00:00.000",,,,,"R&R Enterprises, Inc.","11424 Black Forest Road",,"Colorado Springs","CO",,,"US",,,"Colorado Springs","CO",,,"US","2019-04-01T00:00:00.000","GOOD",
"20191291536","Cafe de France","Entity Type","2019-04-01T00:00:00.000",,,,,"CAFE  DE FRANCE ORCHARD, INC..","2730 S Colorado Blvd, Unit 117",,"Denver","CO",,,"US",,,"Denver","CO",,,"US","2019-04-01T00:00:00.000","GOOD",
"20191291555","R&R Coffee Cafe 2","Entity Type","2019-04-01T00:00:00.000",,,,,"R&R Enterprises, Inc.","11424 Black Forest Road",,"Colorado Springs","CO",,,"US",,,"Colorado Springs","CO",,,"US","2019-04-01T00:00:00.000","GOOD",
"20191262348","Daily Grill","Entity Type","2019-03-25T00:00:00.000",,,,,"Grill Concepts Inc.","5765 South Rainbow Blvd","Suite 101","Las Vegas","NV",,,"US",,,,,,,,"2019-03-25T00:00:00.000","DQ",
"20191247428","Judge's Char Grill","Entity Type","2019-03-23T00:00:00.000",,,,,"THE SHADAI, INC.","108 e midland ave",,"Woodland Park","CO",,,"US",,,,,,,"US","2019-03-23T00:00:00.000","GOOD",
