"rec_no","fiscal_year","fiscal_year_period","accounting_period","service","department","fund_code","fund_name","appropriation_code","appropriation_name","program","expense_category","vendor","vendor_id","payment_id","payment_date","invoice_id","invoice_line","invoice_distribution_line","invoice_date","amount","description"
"250296858","2017","5","NOVEMBER","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ313335201600335-1-0","2016-11-08T00:00:00.000","GAX-625-625JJ313335201600335-1-0","1","1","2016-11-08T00:00:00.000","4023.51","REFUND - LOCAL OPTION SLS TAX"
"250418814","2017","5","NOVEMBER","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2016320T1102940-1-0","2016-11-10T00:00:00.000","GAX-655-GAXRU2016320T1102940-1-0","1","1","2016-11-10T00:00:00.000","14926.47","REFUND"
"250777554","2017","5","NOVEMBER","EDUCATION","EDUCATION, DEPT OF","0001","GENERAL FUND","I98","ENRICH IOWA LIBRARIES","OPEN ACCESS","STATE AID","FAYETTE CITY OF","00002128912","GAX-282-111816OA154-1-0","2016-11-18T00:00:00.000","GAX-282-111816OA154-1-0","1","1","2016-11-18T00:00:00.000","1412.12","STATE AID"
"251242056","2017","5","NOVEMBER","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ333334201600334-1-0","2016-11-28T00:00:00.000","GAX-625-625JJ333334201600334-1-0","1","1","2016-11-28T00:00:00.000","8178.72","REFUND - LOCAL OPTION SLS TAX"
"251588878","2017","6","DECEMBER","ADMINISTRATION AND REGULATION","ALCOHOLIC BEVERAGES","0631","LIQUOR CONTROL ACT FUND",,,"LICENSE OPERATIONS","STATE AID","FAYETTE CITY OF","00002128911","GAX-212-212CY336160064-1-0","2016-12-06T00:00:00.000","GAX-212-212CY336160064-1-0","1","1","2016-12-06T00:00:00.000","390","CITIES-LIQUOR SALES DIST."
"252351926","2017","6","DECEMBER","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2016355T1202940-1-0","2016-12-15T00:00:00.000","GAX-655-GAXRU2016355T1202940-1-0","1","1","2016-12-15T00:00:00.000","12372.06","REFUND"
"252972474","2017","6","DECEMBER","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ363334201600334-1-0","2016-12-28T00:00:00.000","GAX-625-625JJ363334201600334-1-0","1","1","2016-12-28T00:00:00.000","8178.72","REFUND - LOCAL OPTION SLS TAX"
"253805918","2017","7","JANUARY","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU201718T0102940-1-0","2017-01-12T00:00:00.000","GAX-655-GAXRU201718T0102940-1-0","1","1","2017-01-12T00:00:00.000","14930.96","REFUND"
"254635078","2017","7","JANUARY","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ027334201700334-1-0","2017-01-27T00:00:00.000","GAX-625-625JJ027334201700334-1-0","1","1","2017-01-27T00:00:00.000","8178.72","REFUND - LOCAL OPTION SLS TAX"
"256011156","2017","8","FEBRUARY","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU201753T0202940-1-0","2017-02-16T00:00:00.000","GAX-655-GAXRU201753T0202940-1-0","1","1","2017-02-16T00:00:00.000","15620.34","REFUND"
"256310428","2017","8","FEBRUARY","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ055335201700335-1-0","2017-02-24T00:00:00.000","GAX-625-625JJ055335201700335-1-0","1","1","2017-02-24T00:00:00.000","6915.65","REFUND - LOCAL OPTION SLS TAX"
"256515668","2017","8","FEBRUARY","EDUCATION","EDUCATION, DEPT OF","0001","GENERAL FUND","I98","ENRICH IOWA LIBRARIES","ENRICH IOWA","STATE AID","FAYETTE CITY OF","00002128912","GAX-282-022817AC156-1-0","2017-02-28T00:00:00.000","GAX-282-022817AC156-1-0","1","1","2017-02-28T00:00:00.000","1160.38","STATE AID"
"257645850","2017","9","MARCH","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU201780T0302940-1-0","2017-03-16T00:00:00.000","GAX-655-GAXRU201780T0302940-1-0","1","1","2017-03-16T00:00:00.000","13187.07","REFUND"
"258245198","2017","9","MARCH","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ088335201700335-1-0","2017-03-29T00:00:00.000","GAX-625-625JJ088335201700335-1-0","1","1","2017-03-29T00:00:00.000","6915.65","REFUND - LOCAL OPTION SLS TAX"
"258546406","2017","10","APRIL","ADMINISTRATION AND REGULATION","ALCOHOLIC BEVERAGES","0631","LIQUOR CONTROL ACT FUND",,,"LICENSE OPERATIONS","STATE AID","FAYETTE CITY OF","00002128911","GAX-212-212CY093170103-1-0","2017-04-05T00:00:00.000","GAX-212-212CY093170103-1-0","1","1","2017-04-05T00:00:00.000","100","CITIES-LIQUOR SALES DIST."
"259160196","2017","10","APRIL","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2017108T0402940-1-0","2017-04-13T00:00:00.000","GAX-655-GAXRU2017108T0402940-1-0","1","1","2017-04-13T00:00:00.000","9371.69","REFUND"
"259890782","2017","10","APRIL","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ116335201700335-1-0","2017-04-26T00:00:00.000","GAX-625-625JJ116335201700335-1-0","1","1","2017-04-26T00:00:00.000","6915.67","REFUND - LOCAL OPTION SLS TAX"
"260800850","2017","11","MAY","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2017136T0502940-1-0","2017-05-11T00:00:00.000","GAX-655-GAXRU2017136T0502940-1-0","1","1","2017-05-11T00:00:00.000","10520.99","REFUND"
"261633786","2017","11","MAY","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ146335201700335-1-0","2017-05-26T00:00:00.000","GAX-625-625JJ146335201700335-1-0","1","1","2017-05-26T00:00:00.000","8078.58","REFUND - LOCAL OPTION SLS TAX"
"262471784","2017","12","JUNE","ADMINISTRATION AND REGULATION","ALCOHOLIC BEVERAGES","0631","LIQUOR CONTROL ACT FUND",,,"LICENSE OPERATIONS","STATE AID","FAYETTE CITY OF","00002128911","GAX-212-212CY163170123-1-0","2017-06-12T00:00:00.000","GAX-212-212CY163170123-1-0","1","1","2017-06-12T00:00:00.000","390","CITIES-LIQUOR SALES DIST."
"262731614","2017","12","JUNE","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2017171T0602940-1-0","2017-06-15T00:00:00.000","GAX-655-GAXRU2017171T0602940-1-0","1","1","2017-06-15T00:00:00.000","13867.38","REFUND"
"263412134","2017","12","JUNE","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ178335201700335-1-0","2017-06-27T00:00:00.000","GAX-625-625JJ178335201700335-1-0","1","1","2017-06-27T00:00:00.000","8078.58","REFUND - LOCAL OPTION SLS TAX"
"285323730","2018","1","JUNE +30","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2018198T0702940-1-0","2018-07-12T00:00:00.000","GAX-655-GAXRU2018198T0702940-1-0","1","1","2018-07-12T00:00:00.000","12760.21","REFUND"
"286302616","2018","1","JUNE +30","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ205335201800335-1-0","2018-07-24T00:00:00.000","GAX-625-625JJ205335201800335-1-0","1","1","2018-07-24T00:00:00.000","8252.82","REFUND - LOCAL OPTION SLS TAX"
"266254278","2018","2","AUGUST","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2017227T0802940-1-0","2017-08-10T00:00:00.000","GAX-655-GAXRU2017227T0802940-1-0","1","1","2017-08-10T00:00:00.000","17915.56","REFUND"
"267076622","2018","2","AUGUST","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ236335201700335-1-0","2017-08-24T00:00:00.000","GAX-625-625JJ236335201700335-1-0","1","1","2017-08-24T00:00:00.000","8117.82","REFUND - LOCAL OPTION SLS TAX"
"267819432","2018","3","SEPTEMBER","EDUCATION","EDUCATION, DEPT OF","0001","GENERAL FUND","I98","ENRICH IOWA LIBRARIES","ENRICH IOWA","STATE AID","FAYETTE CITY OF","00002128912","GAX-282-090617AC155-1-0","2017-09-06T00:00:00.000","GAX-282-090617AC155-1-0","1","1","2017-09-06T00:00:00.000","1365.75","STATE AID"
"268406892","2018","3","SEPTEMBER","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2017262T0902940-1-0","2017-09-14T00:00:00.000","GAX-655-GAXRU2017262T0902940-1-0","1","1","2017-09-14T00:00:00.000","17493.27","REFUND"
"268795332","2018","3","SEPTEMBER","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ268335201700335-1-0","2017-09-25T00:00:00.000","GAX-625-625JJ268335201700335-1-0","1","1","2017-09-25T00:00:00.000","8117.82","REFUND - LOCAL OPTION SLS TAX"
"269313428","2018","4","OCTOBER","ADMINISTRATION AND REGULATION","ALCOHOLIC BEVERAGES","0631","LIQUOR CONTROL ACT FUND",,,"LICENSE OPERATIONS","STATE AID","FAYETTE CITY OF","00002128911","GAX-212-212CY276170116-1-0","2017-10-03T00:00:00.000","GAX-212-212CY276170116-1-0","1","1","2017-10-03T00:00:00.000","390","CITIES-LIQUOR SALES DIST."
"270040426","2018","4","OCTOBER","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2017290T1002940-1-0","2017-10-12T00:00:00.000","GAX-655-GAXRU2017290T1002940-1-0","1","1","2017-10-12T00:00:00.000","11500.99","REFUND"
"270027726","2018","4","OCTOBER","EDUCATION","EDUCATION, DEPT OF","0001","GENERAL FUND","I98","ENRICH IOWA LIBRARIES","OPEN ACCESS","STATE AID","FAYETTE CITY OF","00002128912","GAX-282-101217OA153-1-0","2017-10-12T00:00:00.000","GAX-282-101217OA153-1-0","1","1","2017-10-12T00:00:00.000","1217.4","STATE AID"
"270563200","2018","4","OCTOBER","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ297335201700335-1-0","2017-10-24T00:00:00.000","GAX-625-625JJ297335201700335-1-0","1","1","2017-10-24T00:00:00.000","8117.82","REFUND - LOCAL OPTION SLS TAX"
"271647320","2018","5","NOVEMBER","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ312310201700310-1-0","2017-11-08T00:00:00.000","GAX-625-625JJ312310201700310-1-0","1","1","2017-11-08T00:00:00.000","6672.53","REFUND - LOCAL OPTION SLS TAX"
"271992962","2018","5","NOVEMBER","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2017325T1102940-1-0","2017-11-16T00:00:00.000","GAX-655-GAXRU2017325T1102940-1-0","1","1","2017-11-16T00:00:00.000","15454.5","REFUND"
"272029672","2018","5","NOVEMBER","ADMINISTRATION AND REGULATION","ALCOHOLIC BEVERAGES","0631","LIQUOR CONTROL ACT FUND",,,"LICENSE OPERATIONS","STATE AID","FAYETTE CITY OF","00002128911","GAX-212-212CY321170077-1-0","2017-11-17T00:00:00.000","GAX-212-212CY321170077-1-0","1","1","2017-11-17T00:00:00.000","690","CITIES-LIQUOR SALES DIST."
"272483400","2018","5","NOVEMBER","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ331335201700335-1-0","2017-11-27T00:00:00.000","GAX-625-625JJ331335201700335-1-0","1","1","2017-11-27T00:00:00.000","8340.87","REFUND - LOCAL OPTION SLS TAX"
"273524564","2018","6","DECEMBER","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2017353T1202940-1-0","2017-12-14T00:00:00.000","GAX-655-GAXRU2017353T1202940-1-0","1","1","2017-12-14T00:00:00.000","13401.11","REFUND"
"274153450","2018","6","DECEMBER","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ360335201700335-1-0","2017-12-26T00:00:00.000","GAX-625-625JJ360335201700335-1-0","1","1","2017-12-26T00:00:00.000","8340.87","REFUND - LOCAL OPTION SLS TAX"
"275028092","2018","7","JANUARY","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU201817T0102940-1-0","2018-01-11T00:00:00.000","GAX-655-GAXRU201817T0102940-1-0","1","1","2018-01-11T00:00:00.000","11162.03","REFUND"
"275749184","2018","7","JANUARY","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ024335201800335-1-0","2018-01-24T00:00:00.000","GAX-625-625JJ024335201800335-1-0","1","1","2018-01-24T00:00:00.000","8340.88","REFUND - LOCAL OPTION SLS TAX"
"276298146","2018","8","FEBRUARY","EDUCATION","EDUCATION, DEPT OF","0001","GENERAL FUND","I93","STATE LIBRARY","CENTRAL OFFICE","POSTAGE","FAYETTE CITY OF","00002128912","GAX-282-012918SD003-1-0","2018-02-01T00:00:00.000","GAX-282-012918SD003-1-0","1","1","2018-02-01T00:00:00.000","21.88","POSTAGE"
"276580442","2018","8","FEBRUARY","ADMINISTRATION AND REGULATION","ALCOHOLIC BEVERAGES","0631","LIQUOR CONTROL ACT FUND",,,"LICENSE OPERATIONS","STATE AID","FAYETTE CITY OF","00002128911","GAX-212-212CY039180078-1-0","2018-02-08T00:00:00.000","GAX-212-212CY039180078-1-0","1","1","2018-02-08T00:00:00.000","112.5","CITIES-LIQUOR SALES DIST."
"277166676","2018","8","FEBRUARY","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU201851T0202940-1-0","2018-02-15T00:00:00.000","GAX-655-GAXRU201851T0202940-1-0","1","1","2018-02-15T00:00:00.000","18810.26","REFUND"
"277508966","2018","8","FEBRUARY","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ057335201800335-1-0","2018-02-26T00:00:00.000","GAX-625-625JJ057335201800335-1-0","1","1","2018-02-26T00:00:00.000","7063","REFUND - LOCAL OPTION SLS TAX"
"278757804","2018","9","MARCH","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU201879T0302940-1-0","2018-03-15T00:00:00.000","GAX-655-GAXRU201879T0302940-1-0","1","1","2018-03-15T00:00:00.000","11915.91","REFUND"
"279083350","2018","9","MARCH","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ085335201800335-1-0","2018-03-26T00:00:00.000","GAX-625-625JJ085335201800335-1-0","1","1","2018-03-26T00:00:00.000","7063","REFUND - LOCAL OPTION SLS TAX"
"279650330","2018","10","APRIL","ADMINISTRATION AND REGULATION","ALCOHOLIC BEVERAGES","0631","LIQUOR CONTROL ACT FUND",,,"LICENSE OPERATIONS","STATE AID","FAYETTE CITY OF","00002128911","GAX-212-212CY093180095-1-0","2018-04-04T00:00:00.000","GAX-212-212CY093180095-1-0","1","1","2018-04-04T00:00:00.000","100","CITIES-LIQUOR SALES DIST."
"280234530","2018","10","APRIL","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2018107T0402940-1-0","2018-04-12T00:00:00.000","GAX-655-GAXRU2018107T0402940-1-0","1","1","2018-04-12T00:00:00.000","6507.15","REFUND"
"280496638","2018","10","APRIL","JUSTICE SYSTEM","DEPT OF HOMELAND SECURITY AND EMERGENCY MANAGEMENT","0491","DIST # 1518/PUB ASST",,,"PA DR 4334 FEDERAL","STATE AID","FAYETTE CITY OF","00002128911","GAX-583-185830040535-1-0","2018-04-18T00:00:00.000","GAX-583-185830040535-1-0","1","1","2018-04-18T00:00:00.000","46676.03","FEDERAL PASS THROUGH"
"280585912","2018","10","APRIL","JUSTICE SYSTEM","DEPT OF HOMELAND SECURITY AND EMERGENCY MANAGEMENT","0491","DIST # 1518/PUB ASST",,,"PA DR 4334 FEDERAL","STATE AID","FAYETTE CITY OF","00002128911","GAX-583-185830040585-1-0","2018-04-20T00:00:00.000","GAX-583-185830040585-1-0","1","1","2018-04-20T00:00:00.000","5068.99","FEDERAL PASS THROUGH"
"280747280","2018","10","APRIL","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ114335201800335-1-0","2018-04-24T00:00:00.000","GAX-625-625JJ114335201800335-1-0","1","1","2018-04-24T00:00:00.000","7063","REFUND - LOCAL OPTION SLS TAX"
"281820776","2018","11","MAY","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2018135T0502940-1-0","2018-05-10T00:00:00.000","GAX-655-GAXRU2018135T0502940-1-0","1","1","2018-05-10T00:00:00.000","16071.37","REFUND"
"282620234","2018","11","MAY","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ144335201800335-1-0","2018-05-24T00:00:00.000","GAX-625-625JJ144335201800335-1-0","1","1","2018-05-24T00:00:00.000","8252.82","REFUND - LOCAL OPTION SLS TAX"
"282726440","2018","11","MAY","JUSTICE SYSTEM","DEPT OF HOMELAND SECURITY AND EMERGENCY MANAGEMENT","0491","DIST # 1518/PUB ASST",,,"PA DR 4334 FEDERAL","STATE AID","FAYETTE CITY OF","00002128911","GAX-583-185830050603-1-0","2018-05-29T00:00:00.000","GAX-583-185830050603-1-0","1","1","2018-05-29T00:00:00.000","3682.09","FEDERAL PASS THROUGH"
"282920490","2018","12","JUNE","ADMINISTRATION AND REGULATION","ALCOHOLIC BEVERAGES","0631","LIQUOR CONTROL ACT FUND",,,"LICENSE OPERATIONS","STATE AID","FAYETTE CITY OF","00002128911","GAX-212-212CY155180089-1-0","2018-06-04T00:00:00.000","GAX-212-212CY155180089-1-0","1","1","2018-06-04T00:00:00.000","465","CITIES-LIQUOR SALES DIST."
"283736384","2018","12","JUNE","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2018170T0602940-1-0","2018-06-14T00:00:00.000","GAX-655-GAXRU2018170T0602940-1-0","1","1","2018-06-14T00:00:00.000","13148.65","REFUND"
"284368022","2018","12","JUNE","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ176335201800335-1-0","2018-06-25T00:00:00.000","GAX-625-625JJ176335201800335-1-0","1","1","2018-06-25T00:00:00.000","8252.82","REFUND - LOCAL OPTION SLS TAX"
"305829966","2019","1","JUNE +30","ADMINISTRATION AND REGULATION","ALCOHOLIC BEVERAGES","0631","LIQUOR CONTROL ACT FUND",,,"LICENSE OPERATIONS","STATE AID","FAYETTE CITY OF","00002128911","GAX-212-212CY189190125-1-0","2019-07-09T00:00:00.000","GAX-212-212CY189190125-1-0","1","1","2019-07-09T00:00:00.000","390.00","CITIES-LIQUOR SALES DIST."
"305934422","2019","1","JUNE +30","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2019197T0702940-1-0","2019-07-11T00:00:00.000","GAX-655-GAXRU2019197T0702940-1-0","1","1","2019-07-11T00:00:00.000","13811.82","REFUND"
"306954660","2019","1","JUNE +30","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ205349201900349-1-0","2019-07-24T00:00:00.000","GAX-625-625JJ205349201900349-1-0","1","1","2019-07-24T00:00:00.000","8541.19","REFUND - LOCAL OPTION SLS TAX"
"287828858","2019","2","AUGUST","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2018233T0802940-1-0","2018-08-16T00:00:00.000","GAX-655-GAXRU2018233T0802940-1-0","1","1","2018-08-16T00:00:00.000","20230.84","REFUND"
"288088446","2019","2","AUGUST","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ236349201800349-1-0","2018-08-24T00:00:00.000","GAX-625-625JJ236349201800349-1-0","1","1","2018-08-24T00:00:00.000","8508.94","REFUND - LOCAL OPTION SLS TAX"
"289184270","2019","3","SEPTEMBER","ADMINISTRATION AND REGULATION","ALCOHOLIC BEVERAGES","0631","LIQUOR CONTROL ACT FUND",,,"LICENSE OPERATIONS","STATE AID","FAYETTE CITY OF","00002128911","GAX-212-212CY253180109-1-0","2018-09-12T00:00:00.000","GAX-212-212CY253180109-1-0","1","1","2018-09-12T00:00:00.000","12.5","CITIES-LIQUOR SALES DIST."
"289248402","2019","3","SEPTEMBER","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2018261T0902940-1-0","2018-09-13T00:00:00.000","GAX-655-GAXRU2018261T0902940-1-0","1","1","2018-09-13T00:00:00.000","19411.89","REFUND"
