"rec_no","fiscal_year","fiscal_year_period","accounting_period","service","department","fund_code","fund_name","appropriation_code","appropriation_name","program","expense_category","vendor","vendor_id","payment_id","payment_date","invoice_id","invoice_line","invoice_distribution_line","invoice_date","amount","description"
"217360352","2015","10","APRIL","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","VINTON, CITY OF","00002130718","GAX-625-625JJ118039201500039-1-0","2015-04-28T00:00:00.000","GAX-625-625JJ118039201500039-1-0","1","1","2015-04-28T00:00:00.000","26486.5","REFUND - LOCAL OPTION SLS TAX"
"219071632","2015","11","MAY","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","VINTON, CITY OF","00002130718","GAX-625-625JJ147039201500039-1-0","2015-05-27T00:00:00.000","GAX-625-625JJ147039201500039-1-0","1","1","2015-05-27T00:00:00.000","29226.45","REFUND - LOCAL OPTION SLS TAX"
"215425562","2015","9","MARCH","TRANSPORTATION","TRANSPORTATION, DEPT OF","0137","PRIMARY ROAD FUND",,,"PRIMARY ROAD ROAD FUND","UTILITIES","VINTON, CITY OF","00002130718","GAX-645-6452015184366650-1-0","2015-03-26T00:00:00.000","GAX-645-6452015184366650-1-0","1","1","2015-03-26T00:00:00.000","40.88","ELECTRICITY"
"218832340","2015","11","MAY","TRANSPORTATION","TRANSPORTATION, DEPT OF","0950","STATE AVIATION FUND",,,"STATE AVIATION FUND","STATE AID","VINTON, CITY OF","00002130718","GAX-645-6452015226410028-1-0","2015-05-22T00:00:00.000","GAX-645-6452015226410028-1-0","1","1","2015-05-22T00:00:00.000","13821","STATE AID"
"213635168","2015","8","FEBRUARY","TRANSPORTATION","TRANSPORTATION, DEPT OF","0137","PRIMARY ROAD FUND",,,"PRIMARY ROAD ROAD FUND","UTILITIES","VINTON, CITY OF","00002130718","GAX-645-6452015161342593-1-0","2015-02-20T00:00:00.000","GAX-645-6452015161342593-1-0","1","1","2015-02-20T00:00:00.000","30.91","ELECTRICITY"
"214512480","2015","9","MARCH","ADMINISTRATION AND REGULATION","ALCOHOLIC BEVERAGES","0631","LIQUOR CONTROL ACT FUND",,,"LICENSE OPERATIONS","STATE AID","VINTON, CITY OF","00002130718","GAX-212-212CY065150235-1-0","2015-03-10T00:00:00.000","GAX-212-212CY065150235-1-0","1","1","2015-03-10T00:00:00.000","917.5","CITIES-LIQUOR SALES DIST."
"218006802","2015","11","MAY","ADMINISTRATION AND REGULATION","ALCOHOLIC BEVERAGES","0631","LIQUOR CONTROL ACT FUND",,,"LICENSE OPERATIONS","STATE AID","VINTON, CITY OF","00002130718","GAX-212-212CY126150275-1-0","2015-05-08T00:00:00.000","GAX-212-212CY126150275-1-0","1","1","2015-05-08T00:00:00.000","725","CITIES-LIQUOR SALES DIST."
"214618276","2015","9","MARCH","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","VINTON, CITY OF","00002130718","GAX-655-GAXRU201576T0308860-1-0","2015-03-12T00:00:00.000","GAX-655-GAXRU201576T0308860-1-0","1","1","2015-03-12T00:00:00.000","47904.76","REFUND"
"219994560","2015","12","JUNE","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","VINTON, CITY OF","00002130718","GAX-655-GAXRU2015167T0608860-1-0","2015-06-11T00:00:00.000","GAX-655-GAXRU2015167T0608860-1-0","1","1","2015-06-11T00:00:00.000","58984.18","REFUND"
"216175122","2015","10","APRIL","JUSTICE SYSTEM","DEPT OF HOMELAND SECURITY AND EMERGENCY MANAGEMENT","0491","DIST # 1518/PUB ASST",,,"PA DR 4016 FEDERAL FUNDS","STATE AID","VINTON, CITY OF","00002130718","GAX-583-15583093005-7-0","2015-04-07T00:00:00.000","GAX-583-15583093005-7-0","1","1","2015-04-07T00:00:00.000","-1117.65","FEDERAL PASS THROUGH"
"214776818","2015","9","MARCH","JUSTICE SYSTEM","DEPT OF HOMELAND SECURITY AND EMERGENCY MANAGEMENT","0491","DIST # 1518/PUB ASST",,,"PA DR 4016 FEDERAL FUNDS","STATE AID","VINTON MUNICIAL","00002130721","GAX-583-15583071005-3-0","2015-03-16T00:00:00.000","GAX-583-15583071005-3-0","1","1","2015-03-16T00:00:00.000","74297.02","FEDERAL PASS THROUGH"
"218542800","2015","11","MAY","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","VINTON, CITY OF","00002130718","GAX-655-GAXRU2015139T0508860-1-0","2015-05-14T00:00:00.000","GAX-655-GAXRU2015139T0508860-1-0","1","1","2015-05-14T00:00:00.000","23752.75","REFUND"
"213012470","2015","8","FEBRUARY","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","VINTON, CITY OF","00002130718","GAX-655-GAXRU201548T0208860-1-0","2015-02-12T00:00:00.000","GAX-655-GAXRU201548T0208860-1-0","1","1","2015-02-12T00:00:00.000","46102.55","REFUND"
"222001272","2015","1","JUNE +30","ADMINISTRATION AND REGULATION","ALCOHOLIC BEVERAGES","0631","LIQUOR CONTROL ACT FUND",,,"LICENSE OPERATIONS","STATE AID","VINTON, CITY OF","00002130718","GAX-212-212CY187150311-1-0","2015-07-10T00:00:00.000","GAX-212-212CY187150311-1-0","1","1","2015-07-10T00:00:00.000","692.5","CITIES-LIQUOR SALES DIST."
"212032178","2015","7","JANUARY","TRANSPORTATION","TRANSPORTATION, DEPT OF","0137","PRIMARY ROAD FUND",,,"PRIMARY ROAD ROAD FUND","UTILITIES","VINTON, CITY OF","00002130718","GAX-645-6452015142327754-1-0","2015-01-26T00:00:00.000","GAX-645-6452015142327754-1-0","1","1","2015-01-26T00:00:00.000","36.49","ELECTRICITY"
"216175118","2015","10","APRIL","JUSTICE SYSTEM","DEPT OF HOMELAND SECURITY AND EMERGENCY MANAGEMENT","0267","EMPG TERRORISM",,,"PA DR 4016 NON-FEDERAL FUNDS","STATE AID","VINTON, CITY OF","00002130718","GAX-583-15583093005-7-0","2015-04-07T00:00:00.000","GAX-583-15583093005-7-0","2","1","2015-04-07T00:00:00.000","7577.54","STATE AID"
"211487294","2015","7","JANUARY","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","VINTON, CITY OF","00002130718","GAX-655-GAXRU201520T0108860-1-0","2015-01-15T00:00:00.000","GAX-655-GAXRU201520T0108860-1-0","1","1","2015-01-15T00:00:00.000","47226.21","REFUND"
"216250218","2015","10","APRIL","ADMINISTRATION AND REGULATION","ALCOHOLIC BEVERAGES","0631","LIQUOR CONTROL ACT FUND",,,"LICENSE OPERATIONS","STATE AID","VINTON, CITY OF","00002130718","GAX-212-212CY097150273-1-0","2015-04-09T00:00:00.000","GAX-212-212CY097150273-1-0","1","1","2015-04-09T00:00:00.000","717.5","CITIES-LIQUOR SALES DIST."
"237478454","2016","10","APRIL","ADMINISTRATION AND REGULATION","ALCOHOLIC BEVERAGES","0631","LIQUOR CONTROL ACT FUND",,,"LICENSE OPERATIONS","STATE AID","VINTON, CITY OF","00002130718","GAX-212-212CY095160285-1-0","2016-04-05T00:00:00.000","GAX-212-212CY095160285-1-0","1","1","2016-04-05T00:00:00.000","717.5","CITIES-LIQUOR SALES DIST."
"238179076","2016","10","APRIL","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","VINTON, CITY OF","00002130718","GAX-655-GAXRU2016110T0408860-1-0","2016-04-14T00:00:00.000","GAX-655-GAXRU2016110T0408860-1-0","1","1","2016-04-14T00:00:00.000","38660.75","REFUND"
"238467622","2016","10","APRIL","TRANSPORTATION","TRANSPORTATION, DEPT OF","0137","PRIMARY ROAD FUND",,,"PRIMARY ROAD ROAD FUND","UTILITIES","VINTON, CITY OF","00002130718","GAX-645-6452016205638924-1-0","2016-04-22T00:00:00.000","GAX-645-6452016205638924-1-0","1","1","2016-04-22T00:00:00.000","49.49","ELECTRICITY"
"238852234","2016","10","APRIL","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","VINTON, CITY OF","00002130718","GAX-625-625JJ118039201600039-1-0","2016-04-28T00:00:00.000","GAX-625-625JJ118039201600039-1-0","1","1","2016-04-28T00:00:00.000","24509.65","REFUND - LOCAL OPTION SLS TAX"
"239192680","2016","11","MAY","ADMINISTRATION AND REGULATION","ALCOHOLIC BEVERAGES","0631","LIQUOR CONTROL ACT FUND",,,"LICENSE OPERATIONS","STATE AID","VINTON, CITY OF","00002130718","GAX-212-212CY125160231-1-0","2016-05-06T00:00:00.000","GAX-212-212CY125160231-1-0","1","1","2016-05-06T00:00:00.000","200","CITIES-LIQUOR SALES DIST."
"239724862","2016","11","MAY","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","VINTON, CITY OF","00002130718","GAX-655-GAXRU2016137T0508860-1-0","2016-05-12T00:00:00.000","GAX-655-GAXRU2016137T0508860-1-0","1","1","2016-05-12T00:00:00.000","41608.92","REFUND"
"239990700","2016","11","MAY","TRANSPORTATION","TRANSPORTATION, DEPT OF","0950","STATE AVIATION FUND",,,"STATE AVIATION FUND","STATE AID","VINTON, CITY OF","00002130718","GAX-645-6452016223656373-1-0","2016-05-18T00:00:00.000","GAX-645-6452016223656373-1-0","1","1","2016-05-18T00:00:00.000","2014","STATE AID"
"240119990","2016","11","MAY","TRANSPORTATION","TRANSPORTATION, DEPT OF","0137","PRIMARY ROAD FUND",,,"PRIMARY ROAD ROAD FUND","UTILITIES","VINTON, CITY OF","00002130718","GAX-645-6452016226656623-1-0","2016-05-23T00:00:00.000","GAX-645-6452016226656623-1-0","1","1","2016-05-23T00:00:00.000","43.79","ELECTRICITY"
"240500620","2016","11","MAY","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","VINTON, CITY OF","00002130718","GAX-625-625JJ147039201600039-1-0","2016-05-26T00:00:00.000","GAX-625-625JJ147039201600039-1-0","1","1","2016-05-26T00:00:00.000","28631.12","REFUND - LOCAL OPTION SLS TAX"
"240871064","2016","12","JUNE","ADMINISTRATION AND REGULATION","ALCOHOLIC BEVERAGES","0631","LIQUOR CONTROL ACT FUND",,,"LICENSE OPERATIONS","STATE AID","VINTON, CITY OF","00002130718","GAX-212-212CY158160294-1-0","2016-06-07T00:00:00.000","GAX-212-212CY158160294-1-0","1","1","2016-06-07T00:00:00.000","917.5","CITIES-LIQUOR SALES DIST."
"241647600","2016","12","JUNE","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","VINTON, CITY OF","00002130718","GAX-655-GAXRU2016173T0608860-1-0","2016-06-16T00:00:00.000","GAX-655-GAXRU2016173T0608860-1-0","1","1","2016-06-16T00:00:00.000","58246.23","REFUND"
"242001350","2016","12","JUNE","TRANSPORTATION","TRANSPORTATION, DEPT OF","0137","PRIMARY ROAD FUND",,,"PRIMARY ROAD ROAD FUND","UTILITIES","VINTON, CITY OF","00002130718","GAX-645-6452016246681489-1-0","2016-06-21T00:00:00.000","GAX-645-6452016246681489-1-0","1","1","2016-06-21T00:00:00.000","38.01","ELECTRICITY"
"242296558","2016","12","JUNE","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","VINTON, CITY OF","00002130718","GAX-625-625JJ180039201600039-1-0","2016-06-28T00:00:00.000","GAX-625-625JJ180039201600039-1-0","1","1","2016-06-28T00:00:00.000","28631.12","REFUND - LOCAL OPTION SLS TAX"
"243285852","2016","1","JUNE +30","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","VINTON, CITY OF","00002130718","GAX-655-GAXRU2016201T0708860-1-0","2016-07-14T00:00:00.000","GAX-655-GAXRU2016201T0708860-1-0","1","1","2016-07-14T00:00:00.000","48924.75","REFUND"
"243993976","2016","1","JUNE +30","TRANSPORTATION","TRANSPORTATION, DEPT OF","0137","PRIMARY ROAD FUND",,,"PRIMARY ROAD ROAD FUND","UTILITIES","VINTON, CITY OF","00002130718","GAX-645-6452017016703845-1-0","2016-07-25T00:00:00.000","GAX-645-6452017016703845-1-0","1","1","2016-07-25T00:00:00.000","34.92","ELECTRICITY"
"244113032","2016","1","JUNE +30","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","VINTON, CITY OF","00002130718","GAX-625-625JJ209039201600039-1-0","2016-07-27T00:00:00.000","GAX-625-625JJ209039201600039-1-0","1","1","2016-07-27T00:00:00.000","28631.12","REFUND - LOCAL OPTION SLS TAX"
"242827942","2017","1","JULY","ADMINISTRATION AND REGULATION","ALCOHOLIC BEVERAGES","0631","LIQUOR CONTROL ACT FUND",,,"LICENSE OPERATIONS","STATE AID","VINTON, CITY OF","00002130718","GAX-212-212CY187160315-1-0","2016-07-06T00:00:00.000","GAX-212-212CY187160315-1-0","1","1","2016-07-06T00:00:00.000","1300","CITIES-LIQUOR SALES DIST."
"245130960","2016","2","JUNE +60","ADMINISTRATION AND REGULATION","STATE PUBLIC DEFENDER/DIA","0001","GENERAL FUND","Q44","INDIGENT DEFENSE APPROPRIATION","DISTRICT 1 CURRENT","PROF & SCIENTIFIC SERVICES","VINTON POLICE DEPT","00002130720","GAX-428-428C2220338080001-1-0","2016-08-12T00:00:00.000","GAX-428-428C2220338080001-1-0","4","1","2016-08-12T00:00:00.000","15","OTHER PROF & SCIENTIFIC SERV"
"245130964","2016","2","JUNE +60","ADMINISTRATION AND REGULATION","STATE PUBLIC DEFENDER/DIA","0001","GENERAL FUND","Q44","INDIGENT DEFENSE APPROPRIATION","DISTRICT 1 CURRENT","PROF & SCIENTIFIC SERVICES","VINTON POLICE DEPT","00002130720","GAX-428-428C2220338080001-1-0","2016-08-12T00:00:00.000","GAX-428-428C2220338080001-1-0","3","1","2016-08-12T00:00:00.000","15","OTHER PROF & SCIENTIFIC SERV"
"245130968","2016","2","JUNE +60","ADMINISTRATION AND REGULATION","STATE PUBLIC DEFENDER/DIA","0001","GENERAL FUND","Q44","INDIGENT DEFENSE APPROPRIATION","DISTRICT 1 CURRENT","PROF & SCIENTIFIC SERVICES","VINTON POLICE DEPT","00002130720","GAX-428-428C2220338080001-1-0","2016-08-12T00:00:00.000","GAX-428-428C2220338080001-1-0","5","1","2016-08-12T00:00:00.000","15","OTHER PROF & SCIENTIFIC SERV"
"245130970","2016","2","JUNE +60","ADMINISTRATION AND REGULATION","STATE PUBLIC DEFENDER/DIA","0001","GENERAL FUND","Q44","INDIGENT DEFENSE APPROPRIATION","DISTRICT 1 CURRENT","PROF & SCIENTIFIC SERVICES","VINTON POLICE DEPT","00002130720","GAX-428-428C2220338080001-1-0","2016-08-12T00:00:00.000","GAX-428-428C2220338080001-1-0","2","1","2016-08-12T00:00:00.000","15","OTHER PROF & SCIENTIFIC SERV"
"245130976","2016","2","JUNE +60","ADMINISTRATION AND REGULATION","STATE PUBLIC DEFENDER/DIA","0001","GENERAL FUND","Q44","INDIGENT DEFENSE APPROPRIATION","DISTRICT 1 CURRENT","PROF & SCIENTIFIC SERVICES","VINTON POLICE DEPT","00002130720","GAX-428-428C2220338080001-1-0","2016-08-12T00:00:00.000","GAX-428-428C2220338080001-1-0","1","1","2016-08-12T00:00:00.000","30","OTHER PROF & SCIENTIFIC SERV"
"245715794","2016","2","JUNE +60","TRANSPORTATION","TRANSPORTATION, DEPT OF","0137","PRIMARY ROAD FUND",,,"PRIMARY ROAD ROAD FUND","UTILITIES","VINTON, CITY OF","00002130718","GAX-645-6452017037727292-1-0","2016-08-23T00:00:00.000","GAX-645-6452017037727292-1-0","1","1","2016-08-23T00:00:00.000","41.27","ELECTRICITY"
"245754792","2016","2","JUNE +60","TRANSPORTATION","TRANSPORTATION, DEPT OF","0148","OTHER FED FNDS-CITIES,CTYS",,,"OTHER FEDERAL FUNDS","CAPITALS","VINTON, CITY OF","00002130718","GAX-645-6452017038727293-1-0","2016-08-24T00:00:00.000","GAX-645-6452017038727293-1-0","1","1","2016-08-24T00:00:00.000","10365.72","CONSTR HWY,BRDGS,RIGHT OF WAY"
"245754796","2016","2","JUNE +60","TRANSPORTATION","TRANSPORTATION, DEPT OF","0228","REVITALIZE IOWAS SOUND ECONOMY",,,"RISE - CITY","CAPITALS","VINTON, CITY OF","00002130718","GAX-645-6452017038727293-1-0","2016-08-24T00:00:00.000","GAX-645-6452017038727293-1-0","2","1","2016-08-24T00:00:00.000","17825.74","CONSTR HWY,BRDGS,RIGHT OF WAY"
"244773426","2017","2","AUGUST","ADMINISTRATION AND REGULATION","ALCOHOLIC BEVERAGES","0631","LIQUOR CONTROL ACT FUND",,,"LICENSE OPERATIONS","STATE AID","VINTON, CITY OF","00002130718","GAX-212-212CY218160261-1-0","2016-08-05T00:00:00.000","GAX-212-212CY218160261-1-0","1","1","2016-08-05T00:00:00.000","1067.5","CITIES-LIQUOR SALES DIST."
"244989986","2017","2","AUGUST","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","VINTON, CITY OF","00002130718","GAX-655-GAXRU2016229T0808860-1-0","2016-08-11T00:00:00.000","GAX-655-GAXRU2016229T0808860-1-0","1","1","2016-08-11T00:00:00.000","71893.12","REFUND"
"245907776","2017","2","AUGUST","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","VINTON, CITY OF","00002130718","GAX-625-625JJ242039201600039-1-0","2016-08-29T00:00:00.000","GAX-625-625JJ242039201600039-1-0","1","1","2016-08-29T00:00:00.000","29060.04","REFUND - LOCAL OPTION SLS TAX"
"246683834","2017","3","SEPTEMBER","ADMINISTRATION AND REGULATION","ALCOHOLIC BEVERAGES","0631","LIQUOR CONTROL ACT FUND",,,"LICENSE OPERATIONS","STATE AID","VINTON, CITY OF","00002130718","GAX-212-212CY256160255-1-0","2016-09-12T00:00:00.000","GAX-212-212CY256160255-1-0","1","1","2016-09-12T00:00:00.000","617.5","CITIES-LIQUOR SALES DIST."
"247188316","2017","3","SEPTEMBER","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","VINTON, CITY OF","00002130718","GAX-655-GAXRU2016264T0908860-1-0","2016-09-15T00:00:00.000","GAX-655-GAXRU2016264T0908860-1-0","1","1","2016-09-15T00:00:00.000","67796.77","REFUND"
"247467364","2017","3","SEPTEMBER","TRANSPORTATION","TRANSPORTATION, DEPT OF","0137","PRIMARY ROAD FUND",,,"PRIMARY ROAD ROAD FUND","UTILITIES","VINTON, CITY OF","00002130718","GAX-645-6452017059751823-1-0","2016-09-23T00:00:00.000","GAX-645-6452017059751823-1-0","1","1","2016-09-23T00:00:00.000","44.64","ELECTRICITY"
"247760928","2017","3","SEPTEMBER","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","VINTON, CITY OF","00002130718","GAX-625-625JJ272039201600039-1-0","2016-09-28T00:00:00.000","GAX-625-625JJ272039201600039-1-0","1","1","2016-09-28T00:00:00.000","29060.04","REFUND - LOCAL OPTION SLS TAX"
"248091668","2017","4","OCTOBER","ADMINISTRATION AND REGULATION","ALCOHOLIC BEVERAGES","0631","LIQUOR CONTROL ACT FUND",,,"LICENSE OPERATIONS","STATE AID","VINTON, CITY OF","00002130718","GAX-212-212CY277160236-1-0","2016-10-05T00:00:00.000","GAX-212-212CY277160236-1-0","1","1","2016-10-05T00:00:00.000","225","CITIES-LIQUOR SALES DIST."
"248704646","2017","4","OCTOBER","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","VINTON, CITY OF","00002130718","GAX-655-GAXRU2016292T1008860-1-0","2016-10-13T00:00:00.000","GAX-655-GAXRU2016292T1008860-1-0","1","1","2016-10-13T00:00:00.000","52261.56","REFUND"
"249107852","2017","4","OCTOBER","TRANSPORTATION","TRANSPORTATION, DEPT OF","0137","PRIMARY ROAD FUND",,,"PRIMARY ROAD ROAD FUND","UTILITIES","VINTON, CITY OF","00002130718","GAX-645-6452017080770846-1-0","2016-10-24T00:00:00.000","GAX-645-6452017080770846-1-0","1","1","2016-10-24T00:00:00.000","56.24","ELECTRICITY"
"249487768","2017","4","OCTOBER","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","VINTON, CITY OF","00002130718","GAX-625-625JJ301039201600039-1-0","2016-10-27T00:00:00.000","GAX-625-625JJ301039201600039-1-0","1","1","2016-10-27T00:00:00.000","29060.06","REFUND - LOCAL OPTION SLS TAX"
"249515828","2017","4","OCTOBER","JUSTICE SYSTEM","PUBLIC SAFETY, DEPT OF","0318","NATIONAL HIGHWAY SAFETY ACT",,,"HIGHWAY SAFETY PROGRAM CLEARIN","OUTSIDE SERVICES","VINTON POLICE DEPT","00002130720","GAX-595-101516CW07GTS-1-0","2016-10-27T00:00:00.000","GAX-595-101516CW07GTS-1-0","1","1","2016-10-27T00:00:00.000","4200","SUB GRANT PYMT-PASS THRU FUNDS"
"249856020","2017","5","NOVEMBER","ADMINISTRATION AND REGULATION","ALCOHOLIC BEVERAGES","0631","LIQUOR CONTROL ACT FUND",,,"LICENSE OPERATIONS","STATE AID","VINTON, CITY OF","00002130718","GAX-212-212CY309160224-1-0","2016-11-04T00:00:00.000","GAX-212-212CY309160224-1-0","1","1","2016-11-04T00:00:00.000","692.5","CITIES-LIQUOR SALES DIST."
"250295706","2017","5","NOVEMBER","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","VINTON, CITY OF","00002130718","GAX-625-625JJ313039201600039-1-0","2016-11-08T00:00:00.000","GAX-625-625JJ313039201600039-1-0","1","1","2016-11-08T00:00:00.000","14357.84","REFUND - LOCAL OPTION SLS TAX"
"250437786","2017","5","NOVEMBER","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","VINTON, CITY OF","00002130718","GAX-655-GAXRU2016320T1108860-1-0","2016-11-10T00:00:00.000","GAX-655-GAXRU2016320T1108860-1-0","1","1","2016-11-10T00:00:00.000","58646.1","REFUND"
"250778670","2017","5","NOVEMBER","EDUCATION","EDUCATION, DEPT OF","0001","GENERAL FUND","I98","ENRICH IOWA LIBRARIES","OPEN ACCESS","STATE AID","VINTON PUBLIC LIBRARY","00002130719","GAX-282-111816OA448-1-0","2016-11-18T00:00:00.000","GAX-282-111816OA448-1-0","1","1","2016-11-18T00:00:00.000","1463.26","STATE AID"
"251104156","2017","5","NOVEMBER","TRANSPORTATION","TRANSPORTATION, DEPT OF","0137","PRIMARY ROAD FUND",,,"PRIMARY ROAD ROAD FUND","UTILITIES","VINTON, CITY OF","00002130718","GAX-645-6452017100795355-1-0","2016-11-22T00:00:00.000","GAX-645-6452017100795355-1-0","1","1","2016-11-22T00:00:00.000","44.21","ELECTRICITY"
"251240906","2017","5","NOVEMBER","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","VINTON, CITY OF","00002130718","GAX-625-625JJ333039201600039-1-0","2016-11-28T00:00:00.000","GAX-625-625JJ333039201600039-1-0","1","1","2016-11-28T00:00:00.000","29936","REFUND - LOCAL OPTION SLS TAX"
"251593474","2017","6","DECEMBER","ADMINISTRATION AND REGULATION","ALCOHOLIC BEVERAGES","0631","LIQUOR CONTROL ACT FUND",,,"LICENSE OPERATIONS","STATE AID","VINTON, CITY OF","00002130718","GAX-212-212CY336160185-1-0","2016-12-06T00:00:00.000","GAX-212-212CY336160185-1-0","1","1","2016-12-06T00:00:00.000","75","CITIES-LIQUOR SALES DIST."
"252354170","2017","6","DECEMBER","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","VINTON, CITY OF","00002130718","GAX-655-GAXRU2016355T1208860-1-0","2016-12-15T00:00:00.000","GAX-655-GAXRU2016355T1208860-1-0","1","1","2016-12-15T00:00:00.000","48609.81","REFUND"
"252928012","2017","6","DECEMBER","TRANSPORTATION","TRANSPORTATION, DEPT OF","0137","PRIMARY ROAD FUND",,,"PRIMARY ROAD ROAD FUND","UTILITIES","VINTON, CITY OF","00002130718","GAX-645-6452017122814664-1-0","2016-12-27T00:00:00.000","GAX-645-6452017122814664-1-0","1","1","2016-12-27T00:00:00.000","95.05","ELECTRICITY"
"252971334","2017","6","DECEMBER","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","VINTON, CITY OF","00002130718","GAX-625-625JJ363039201600039-1-0","2016-12-28T00:00:00.000","GAX-625-625JJ363039201600039-1-0","1","1","2016-12-28T00:00:00.000","29936","REFUND - LOCAL OPTION SLS TAX"
"256526288","2017","8","FEBRUARY","EDUCATION","EDUCATION, DEPT OF","0001","GENERAL FUND","I98","ENRICH IOWA LIBRARIES","ENRICH IOWA","STATE AID","VINTON PUBLIC LIBRARY","00002130719","GAX-282-022817AC447-1-0","2017-02-28T00:00:00.000","GAX-282-022817AC447-1-0","1","1","2017-02-28T00:00:00.000","1892.6","STATE AID"
"258153020","2017","9","MARCH","ADMINISTRATION AND REGULATION","STATE PUBLIC DEFENDER/DIA","0001","GENERAL FUND","Q44","INDIGENT DEFENSE APPROPRIATION","DISTRICT 1 CURRENT","PROF & SCIENTIFIC SERVICES","VINTON POLICE DEPT","00002130720","GAX-428-428C0870755430005-4-0","2017-03-28T00:00:00.000","GAX-428-428C0870755430005-4-0","2","1","2017-03-28T00:00:00.000","15","OTHER PROF & SCIENTIFIC SERV"
