"date","transaction_type","committee_cd","committee_type","committee_nm","rec_committee_cd","organization_nm","first_nm","last_nm","address_line_1","address_line_2","city","state_cd","zip","amount","check_number"
"2011-06-13T00:00:00.000","EXP","1324","State Senate","Swati Dandekar Campaign Committee",,"Fastek Network Services",,,"1425 60th Street NE. Ste 100",,"Cedar Rapids","IA","52402-1253","306.83","1521"
"2007-11-20T00:00:00.000","EXP","1324","State Senate","Swati Dandekar Campaign Committee",,"Fastek Network Services",,,"1425 60th Street NE. Ste 100",,"Cedar Rapids","IA","52402-1253","75.00","1338"
"2007-01-14T00:00:00.000","EXP","1324","State Senate","Swati Dandekar Campaign Committee",,"Fastek Network Services",,,"1425 60th Street NE. Ste 100",,"Cedar Rapids","IA","52402-1253","75.00","1308"
"2005-05-24T00:00:00.000","EXP","1324","State Senate","Swati Dandekar Campaign Committee",,"Fastek Network Services",,,"1425 60th Street NE. Ste 100",,"Cedar Rapids","IA","52402-1253","75.00","1189"
"2005-10-01T00:00:00.000","EXP","1324","State Senate","Swati Dandekar Campaign Committee",,"Fastek Network Services",,,"1425 60th Street NE. Ste 100",,"Cedar Rapids","IA","52402-1253","75.00","1205"
"2005-07-26T00:00:00.000","EXP","1324","State Senate","Swati Dandekar Campaign Committee",,"Fastek Network Services",,,"1425 60th Street NE. Ste 100",,"Cedar Rapids","IA","52402-1253","225.00","1193"
"2004-10-14T00:00:00.000","EXP","1324","State Senate","Swati Dandekar Campaign Committee",,"Fastek Network Services",,,"1425 60th Street NE. Ste 100",,"Cedar Rapids","IA","52402-1253","75.00","1162"
"2006-07-05T00:00:00.000","EXP","1324","State Senate","Swati Dandekar Campaign Committee",,"Fastek Network Services",,,"1425 60th Street NE. Ste 100",,"Cedar Rapids","IA","52402-1253","75.00","1245"
"2006-04-08T00:00:00.000","EXP","1324","State Senate","Swati Dandekar Campaign Committee",,"Fastek Network Services",,,"1425 60th Street NE. Ste 100",,"Cedar Rapids","IA","52402-1253","75.00","1233"
"2005-02-12T00:00:00.000","EXP","1324","State Senate","Swati Dandekar Campaign Committee",,"Fastek Network Services",,,"1425 60th Street NE. Ste 100",,"Cedar Rapids","IA","52402-1253","75.00","1185"
"2004-07-21T00:00:00.000","EXP","1324","State Senate","Swati Dandekar Campaign Committee",,"Fastek Network Services",,,"1425 60th Street NE. Ste 100",,"Cedar Rapids","IA","52402-1253","75.00","1126"
"2005-06-17T00:00:00.000","EXP","1324","State Senate","Swati Dandekar Campaign Committee",,"Fastek Network Services",,,"1425 60th Street NE. Ste 100",,"Cedar Rapids","IA","52402-1253","170.00","1192"
"2004-12-10T00:00:00.000","EXP","992","State Senate","SCHUERER FOR STATE SENATE",,"Little Amana Maid-Rite",,,"2205 U Ave",,"Williamsburg","IA","52361","264.11","3451"
"2006-09-12T00:00:00.000","EXP","18043","County Candidate - Supervisor","Hendrick for Supervisor",,"Dublin Bay",,,"320 S. 16th St",,"Ames","IA","50010","41.20",
"2005-12-21T00:00:00.000","EXP","5111","Governor","Fallon for Governor",,"IAC",,,"8230 Hickman Rd Ste B",,"Clive","IA","50325","60.00",
"2003-03-14T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"Foecke, Benjamin K",,,"3333 Grand Ave No 272",,"Des Moines","IA","50312","559.34","17507"
"2004-08-16T00:00:00.000","EXP","9103","County Central Committee","Jefferson County Democratic Central Committee",,"Metcalf for Supervisor",,,"2642 Hawthorne",,"Fairfield","IA","52556","200.00","505"
"2004-08-08T00:00:00.000","EXP","9103","County Central Committee","Jefferson County Democratic Central Committee",,"Morning Star Studio",,,"51 1/2 South Court St.",,"Fairfield","IA","52556","400.00","503"
"2011-08-15T00:00:00.000","EXP","9645","Iowa PAC","Linn Phoenix Club",,"Postmaster",,,"Main Post Office",,"Cedar Rapids","IA","52401","42.00","1604"
"2003-03-27T00:00:00.000","EXP","17005","County Candidate - Attorney","Schouten for Sioux County Attorney",,"Rock Valley Bee",,,"1442 Main St.",,"Rock Valley","IA","51247","153.00",
"2004-10-06T00:00:00.000","EXP","1243","State Senate","Mark Zieman for Senate Committee",,"Waukon Standard Newspaper",,,"15 1st NW",,"Waukon","IA","52172","284.76","389"
"2005-08-04T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"American Funds",,,"PO Box 659521",,"San Antonio","TX","78265-9522","275.00","18057"
"2004-04-06T00:00:00.000","EXP","17567","County Candidate - Sheriff","Bill Sage for Sheriff",,"Safeguard Business Systems",,,"414 Walnut St",,"Atlantic","IA","50022","761.83","507"
"2006-08-29T00:00:00.000","EXP","9061","County Central Committee","Dickinson County Republican Central Committee",,,"Donald","Johnson","877 Main Street",,"Ocheyedan","IA","51354","500.00","1524"
"2003-10-01T00:00:00.000","EXP","119","State House","Committee to Re-elect Don Shoultz",,,"Dianne","Shoultz","295  Kenilworth",,"Waterloo","IA","50701","108.64","2047"
"2004-10-19T00:00:00.000","EXP","1567","State Senate","Drury for Iowa Senate",,"Globe Gazette",,,"300 N. Washington",,"Mason City","IA","50401","33.90",
"2003-09-24T00:00:00.000","EXP","13303","City Candidate - City Council","Gayle Collins for City Council",,"Des Moines Radio Group",,,"1416 Locust",,"Des Moines","IA","50309","782.85","2034"
"2009-08-31T00:00:00.000","EXP","9201","County Central Committee","Wright County Republican Central Committee",,,"Craig","Russell","501 S Burrows",,"Dows","IA","50071","34.50","725"
"2004-09-07T00:00:00.000","EXP","9100","County Central Committee","Jackson County Republican Central Committee",,"Kendell for Supervisor",,,"30602 Millcreek Road",,"Bellevue","IA","52031","750.00","582"
"2004-08-13T00:00:00.000","EXP","1550","State Senate","Dowie for Senate",,"Karen's Print-Rite",,,"2515 Falls Ave",,"Waterloo","IA","50701","43.40",
"2004-10-29T00:00:00.000","EXP","1523","State Senate","Sawtelle for Senate",,"Hungerford Benefit",,,"205 W Main St",,"Marshalltown","IA","50158","20.00","1136"
"2006-10-30T00:00:00.000","EXP","1504","State House","Kressig for Iowa House 59",,"Cedar Falls Times",,,"311 W Bremer Ave",,"Waverly","IA","50677","420.00","913"
"2006-01-02T00:00:00.000","EXP","1609","State House","Citizens for Andy Anderson",,"Net Image Group LLC",,,"1001 Office Park Road","Suite 121","West Des Moines","IA","50265","825.00","1007"
"2006-06-01T00:00:00.000","EXP","9105","County Central Committee","Johnson County Democratic Central Committee",,"Bob's Your Uncle Restaurant",,,"749 Mormon Trek Rd.",,"Iowa City","IA","52246","85.00","3984"
"2004-10-04T00:00:00.000","EXP","9116","County Central Committee","Linn County Republican Central Committee",,,"Don","Hatfield","3930 Knollcrest Ct NE",,"Cedar Rapids","IA","52402","42.42","1585"
"2006-10-12T00:00:00.000","EXP","1610","State Senate","Caviness for Senate",,"Victory Enterprises",,,"5200 SW 30th St",,"Davenport","IA","52802","7942.90","1060"
"2004-12-13T00:00:00.000","EXP","1088","State House","Horbach for House of Representatives",,"THE SIGNAL",,,"LOCAL",,"DES MOINES","IA","50316","115.00","1898"
"2004-10-03T00:00:00.000","EXP","9062","County Central Committee","Dubuque County Democratic Central Committee",,,"Jim","Lewis","2668 Jackson",,"Dubuque","IA","52001","21.00",
"2005-12-05T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,,"Karen","Erickson","1520 Woodland #316",,"Des Moines","IA","50309","352.04","2140"
"2006-07-21T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,,"Kevin","Boyd","722 18th St",,"Des Moines","IA","50314-1020","54.74","2779"
"2004-08-20T00:00:00.000","EXP","987","State House","Huser for State Representative",,"unitemized",,,"n/a",,"n/a","IA","50009","-50.00","646"
"2006-08-04T00:00:00.000","EXP","1627","State House","Nolte for Iowa Committee",,"Hollywood Graphics",,,"23 Imperial CT",,"Iowa CIty","IA","52246","263.50","1037"
"2003-10-24T00:00:00.000","EXP","6028","Iowa PAC","District Union #431 UFCW Political Action Account",,"Comm to Elect Langrehr",,,"762 W 62 Street",,"Davenport","IA","52806","200.00","554"
"2005-03-11T00:00:00.000","EXP","9613","Iowa PAC","Linn County Republican Women",,"Cedar Valley Humane Society",,,"7411 Mt Vernon Rd",,"Cedar Rapids","IA","52403","25.00","1714"
"2006-06-03T00:00:00.000","EXP","5117","Governor","Blouin for Governor",,"Veda A Stougard",,,"420 Pleasant Circle",,"Pleasant Hill","IA","50327","392.96",
"2012-04-21T00:00:00.000","EXP","9116","County Central Committee","Linn County Republican Central Committee",,"Poweshiek Co. RCC",,,"808 4th Ave",,"Grinnell","IA","50112","189.00","2254"
"2019-01-16T00:00:00.000","EXP","9659","Iowa PAC","Federation of Iowa Insurers PAC",,"Bankers Trust Company, NA",,,"453 7th Street",,"Des Moines","IA","50309","120.48",
"2009-05-28T00:00:00.000","EXP","6419","Iowa PAC","Berkshire Hathaway Energy Company PAC",,"The Grassley Committee",,,"P.O. Box 1000",,"Des Moines","IA","50304","1000.00","1474"
"2006-07-19T00:00:00.000","EXP","9105","County Central Committee","Johnson County Democratic Central Committee",,"Evert Conner Center",,,"730 S. Dubuque St.",,"Iowa City","IA","52240","100.00","4013"
"2006-08-10T00:00:00.000","EXP","1670","State House","Citizens for Wipperman",,"Walmart",,,"1201 4th St SW",,"Waverly","IA","50677","16.76","514"
"2006-11-24T00:00:00.000","EXP","1369","State House","Committee to Elect Roger Wendt State Representative",,"Northwest Iowa Labor Council Food Pantry",,,"3038 S. Lakeport St., Suite 100",,"Sioux City","IA","51106","200.00","1038"
"2007-10-10T00:00:00.000","EXP","13722","City Candidate - City Council","People for Flattery",,"The Messenger",,,"P. O. Box 659",,"Fort Dodge","IA","50501","124.60","1013"
"2017-11-07T00:00:00.000","EXP","9042","County Central Committee","Clayton County Democratic Central Committee",,"guttenberg press",,,"10 schiller st",,"guttenberg","IA","52052","106.15","773"
"2003-05-31T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"Zepeda, Michelle E",,,,,"Des Moines","IA","50315","0.00","17588"
"2006-12-27T00:00:00.000","EXP","1097","State Senate","MILLER FOR SENATE",,"Miller Law Office",,,"119 N. Court",,"Fairfield","IA","52556","423.48","2313"
"2004-04-19T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"Boyd, Kevin M",,,"685 19th St No 7",,"Des Moines","IA","50314","49.44","2059"
"2006-10-08T00:00:00.000","EXP","9048","County Central Committee","Dallas County Democratic Central Committee",,"Maxine Bussanmas for House",,,"PO Box 57",,"Bevington","IA","00033","280.00","2094"
"2005-11-11T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,,"Karen","Erickson","1520 Woodland #316",,"Des Moines","IA","50309","37.05","2133"
"2006-11-01T00:00:00.000","EXP","9659","Iowa PAC","Federation of Iowa Insurers PAC",,"Bankers Trust",,,"453 7th Street",,"Des Moines","IA","50309","0.62",
"2015-08-14T00:00:00.000","EXP","9691","Iowa PAC","Iowa Green Party",,,"Holly","Hart","PO Box 2473",,"Iowa City","IA","52244","797.92","2045"
"2006-05-13T00:00:00.000","EXP","1441","State House","Jim Van Fossen for State House",,,"Jim","VanFossen","#13 Enchanted Island",,"Davenport","IA","52802","79.80","1288"
"2005-11-13T00:00:00.000","EXP","5111","Governor","Fallon for Governor",,"Kwik Trip",,,"1215 6th Ave",,"Des Moines","IA","50314","43.50",
"2004-04-13T00:00:00.000","EXP","9169","County Central Committee","Shelby County Republican Central Committee",,"Republican Party of Iowa",,,"621 E. 9th",,"Des Moines","IA","50309","160.00","690"
"2006-09-29T00:00:00.000","EXP","1627","State House","Nolte for Iowa Committee",,"Consumers Coop",,,"Highway 6",,"Coralville","IA","52241","46.98","1066"
"2003-10-28T00:00:00.000","EXP","6085","Iowa PAC","Iowa State Building & Trades Council PEC",,"Weihe for Coralville",,,"280 Auburn Drive",,"Coralville","IA","52241","100.00",
"2004-10-10T00:00:00.000","EXP","1497","State House","Jeff Kaufmann for State Representative",,"Rotary Club of West Liberty",,,"1300 23rd Avenue Unit 8",,"Coralville","IA","52241","8.00",
"2004-03-16T00:00:00.000","EXP","9680","Iowa PAC","Cedar Rapids Trades Council CR IC Building Trades PAC",,"Lonny Pulkrabek for Johnson County",,,"4698 Fox Lane NE",,"Iowa City","IA","52240","500.00","5021"
"2014-06-08T00:00:00.000","EXP","9097","County Central Committee","Iowa County Republican Central Committee",,"Iowa County Fair",,,"800 E. Marion St.",,"Marengo","IA","52301","40.00","1003"
"2009-12-13T00:00:00.000","EXP","1535","State House","Citizens for Zirkelbach",,"Tri-County Bank & Trust",,,"PO Box 309",,"Monticello","IA","52310","1.50",
"2005-07-15T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"Independent Insurance Agents",,,"4000 Westown Parkway Suite 200",,"West Des Moines","IA","50265","20.00","7440"
"2012-12-10T00:00:00.000","EXP","9161","State Central Committee","Republican Party of Iowa",,"Republican Party of Iowa - Federal Account",,,"521 E. Locust Street",,"Des Moines","IA","50309","11962.56",
"2022-07-11T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"West Bank",,,"1601 22nd St.",,"West Des Moines","IA","50266","10.70",
"2006-09-19T00:00:00.000","EXP","586","State House","Gipp for Representative Committee",,"Village Farm and HOme",,,"Box 67","1718 Rossvilee Road","Waukon","IA","52172","233.43","1248"
"2005-11-15T00:00:00.000","EXP","6369","Iowa PAC","Dawn's List",,,"Darlene","Riggs","9935 Hammontree Drive",,"Urbandale","IA","50322","92.26","1613"
"2008-05-29T00:00:00.000","EXP","17543","County Candidate - Supervisor","Machacek for Supervisor",,"WMT Radio",,,"600 Old Marion Rd NE",,"Cedar Rapids","IA","52402","1010.00","1261"
"2005-05-20T00:00:00.000","EXP","21324","Local Ballot Issue","Citizens for a Better Cedar Rapids: Vote Home Rule",,"U.S. Postmaster",,,"615 6th Avenue SE",,"Cedar Rapids","IA","52401","259.00",
"2004-07-17T00:00:00.000","EXP","1441","State House","Jim Van Fossen for State House",,"Cliffhangers",,,"Highway 61",,"Blue Grass","IA","52726","82.85","1229"
"2014-06-16T00:00:00.000","EXP","9058","County Central Committee","Des Moines County Democratic Central Committee",,"The Hawk Eye",,,"Po Box 10",,"Burlington","IA","52601","174.60","2023"
"2006-07-10T00:00:00.000","EXP","987","State House","Huser for State Representative",,"SEP Dollar for Scholars",,,"SE Polk School","8325 NE University Ave.","Runnells","IA","50237","150.00","782"
"2007-09-21T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,,"Lisa","Heddens","4541 513th Ave",,"Ames","IA","50014-9035","96.70","2964"
"2004-03-25T00:00:00.000","EXP","9062","County Central Committee","Dubuque County Democratic Central Committee",,,"William","Cullen","744 Nevada Street",,"Dubuque","IA","52001","45.43",
"2005-07-07T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,,"Melissa",,"722 18th St. Apt 2",,"Des Moines","IA","50314","23.47","7442"
"2003-07-28T00:00:00.000","EXP","9034","County Central Committee","Cherokee County Democratic Central Committee",,"Perkins Office Solutions",,,"320 E Main",,"Cherokee","IA","51012","19.60","837"
"2006-10-12T00:00:00.000","EXP","1645","State House","Olive for House",,"Iowa Senate Majority Fund, ID# 9098",,,"5661 Fleur Dr.",,"Des Moines","IA","50321","0.00","1095"
"2008-10-24T00:00:00.000","EXP","9105","County Central Committee","Johnson County Democratic Central Committee",,,"Susan","Dvorsky","450 3rd Ave Apt 3",,"Coralville","IA","52241","3122.70","4311"
"2005-06-15T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,,"Maria","Argueta","1312 Stewart",,"Des Moines","IA","50316","92.35","18025"
"2004-10-27T00:00:00.000","EXP","1523","State Senate","Sawtelle for Senate",,"KDAO AM/FM",,,"P.O. Box 538",,"Marshalltown","IA","50158","1260.00",
"2011-06-03T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"Meyer Associates Inc.",,,"14 7th Ave N",,"Saint Cloud","MN","56303-4753","296.32",
"2004-05-04T00:00:00.000","EXP","17526","County Candidate - Sheriff","Walinga For Sheriff Committee",,"Sioux Center Publishing Inc",,,"67 Third Street NE",,"Sioux Center","IA","51250","152.35",
"2007-01-02T00:00:00.000","EXP","9723","Iowa PAC","Police Officers For Good Government",,"Vince Scavo for City Council",,,"2060 Leland",,"Des Moines","IA","50320","2000.00","1008"
"2009-12-11T00:00:00.000","EXP","9687","Iowa PAC","Grinnell Mutual Reinsurance Company PAC",,"Grinnell Mutual Reinsurance Company",,,"4215 Highway 146","P.O. Box 790","Grinnell","IA","50112","229.52","1161"
"2006-04-29T00:00:00.000","EXP","5117","Governor","Blouin for Governor",,"Angela Ruslander",,,"155 N Grandview Ave",,"Dubuque","IA","52001","258.40",
"2006-10-24T00:00:00.000","EXP","17957","County Candidate - Attorney","Ryan for County Attorney",,"Channel 18",,,"2712 K. Avenue",,"Denison","IA","51442","188.00","1009"
"2004-07-27T00:00:00.000","EXP","6498","Iowa PAC","Wellmark, Inc. PAC or WellPAC",,"Rants for State House",,,"2740 South Glass Street",,"Sioux City","IA","51106","0.00","1223"
"2004-10-25T00:00:00.000","EXP","1285","State Senate","Friends and Neighbors of Tom Fiegen",,"KWQC TV 6",,,"805 N Brady Street",,"Davenport","IA","52805","5405.00","1223"
"2004-09-24T00:00:00.000","EXP","9005","County Central Committee","Allamakee County Republican Central Committee",,"Gipp for US House",,,"212 High St",,"Decorah","IA","52101","300.00","337"
"2012-09-08T00:00:00.000","EXP","9024","County Central Committee","Calhoun County Democratic Central Committee",,"Treasurer, State of Iowa",,,"Statehouse",,"Des Moines","IA","50319","12.67","1031"
"2018-05-21T00:00:00.000","EXP","9072","County Central Committee","Fremont County Democratic Central Committee",,"The Hamburg Reporter",,,"PO Box 99",,"Hamburg","IA","51640","48.44","156"
"2013-10-15T00:00:00.000","EXP","5155","Governor","Olson for Iowa",,"US Bank",,,"222 2nd Avenue SE",,"Cedar Rapids","IA","52401","2.14",
"2004-01-10T00:00:00.000","EXP","9105","County Central Committee","Johnson County Democratic Central Committee",,"Iowa City Hospice",,,"1025 Wade St.",,"Iowa City","IA","52245","50.00",
"2007-10-01T00:00:00.000","EXP","9058","County Central Committee","Des Moines County Democratic Central Committee",,"F & M Bank",,,"3rd & Jefferson Sts",,"Burlington","IA","52601","1.28",
"2010-09-10T00:00:00.000","EXP","6498","Iowa PAC","Wellmark, Inc. PAC or WellPAC",,,"Kent","Juhnke","24810 SD Hwy 53",,"Vivian","SD","57576","250.00","2026"
"2004-10-15T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,,"Eric","Bakker","300 Walnut No 114",,"Des Moines","IA","50309","100.00",
"2011-07-14T00:00:00.000","EXP","1497","State House","Jeff Kaufmann for State Representative",,"OP Printing",,,"2610 Park Ave",,"Muscatine","IA","52761","833.45","1593"
"2008-09-18T00:00:00.000","EXP","9047","County Central Committee","Crawford County Republican Central Committee",,"Cronks",,,"US30 W",,"Denison","IA","51442","1160.43","920"
"2005-03-07T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,,"Karen","Erickson","1520 Woodland #316",,"Des Moines","IA","50309","167.00","2380"
"2006-08-01T00:00:00.000","EXP","1648","State House","Wiskus for House",,"Walmart",,,"1101 N. 18th",,"Centerville","IA","52544","39.72","1011"
"2006-03-17T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,,"Kevin","Boyd","722 18th St",,"Des Moines","IA","50314-1020","16.96","2187"
"2007-10-22T00:00:00.000","EXP","1665","State House","Bailey for State House",,"Dollar General",,,"814 Superior St",,"Webster City","IA","50595","41.73",
"2005-09-08T00:00:00.000","EXP","13480","City Candidate - City Council","Committee to Elect Dobyns",,"Hungry Hobo",,,"517 S. Riverside Dr.",,"Iowa City","IA","52246","60.00","1005"
"2004-02-14T00:00:00.000","EXP","1373","State House","Kramer for House Committee",,,"Kim","Kramer","7630 Ashley Circle",,"Johnston","IA","50131","280.90","1072"
"2007-09-05T00:00:00.000","EXP","13722","City Candidate - City Council","People for Flattery",,"Citizens State Bank",,,"130 North 29th Street",,"Fort Dodge","IA","50501","13.45",
"2004-10-07T00:00:00.000","EXP","6369","Iowa PAC","Dawn's List",,,"Robyn","Mills","5360 NW Burr Oak Drive",,"Johnston","IA","50131-1710","277.00","1460"
"2018-02-06T00:00:00.000","EXP","9090","County Central Committee","Howard County Democratic Central Committee",,"Howard Co. Agricultural Society",,,"Fair Grounds PO Box 83",,"Cresco","IA","52136","200.00","1492"
"2006-05-27T00:00:00.000","EXP","17952","County Candidate - Treasurer","Ann Kirkegaard Committee",,"Litho Craft Printing",,,"2803 SW 9th St",,"Des Moines","IA","50315","1575.91","2504"
"2005-12-05T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,,"Kevin","Boyd","722 18th St. #11",,"Des Moines","IA","50314","111.00","2138"
"2004-08-10T00:00:00.000","EXP","1467","State House","Sands for State House",,"Louisa Publishing Co., Ltd",,,"P.O. Box 306","301 James L. Hodges Avenue","Wapello","IA","53653","1642.70","1107"
"2006-09-01T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,,"Grant","Gustafson","1465 E. Mountain Drive",,"Santa Barbara","CA","93108","500.00","2809"
"2008-10-16T00:00:00.000","EXP","6082","Iowa PAC","MidAmerican Energy Company PAC",,"Jean Hunoff for Senator Dist 18",,,"2511 Mulligan Dr",,"Yankton","SD","57078","200.00","1427"
"2007-08-05T00:00:00.000","EXP","1700","State House","Johnson for Iowa House",,"Intensitee",,,"1330 S. Marshall",,"Boone","IA","50036","297.99",
"2003-12-08T00:00:00.000","EXP","6323","Iowa PAC","Master Builders of Iowa P.A.C.",,"MBNA America",,,"POB 15469",,"Wilmington","DE","19886-5469","68.33","2822"
"2004-09-17T00:00:00.000","EXP","9062","County Central Committee","Dubuque County Democratic Central Committee",,"Media Com",,,"3033 Asbury Road",,"Dubuque","IA","52001","68.43",
"2012-07-22T00:00:00.000","EXP","9001","County Central Committee","Adair County Republican Central Committee",,"Casey's",,,"304 Washington St.",,"Fontanelle","IA","50846","6.87","236"
"2006-04-17T00:00:00.000","EXP","5117","Governor","Blouin for Governor",,"Veda A Stougard",,,"420 Pleasant Circle",,"Pleasant Hill","IA","50327","374.60",
"2006-06-13T00:00:00.000","EXP","6225","Iowa PAC","Iowa Future Fund",,"Hy-Vee",,,"3221 SE 14th",,"Des Moines","IA","50321","344.12","1186"
"2006-10-02T00:00:00.000","EXP","1324","State Senate","Swati Dandekar Campaign Committee",,"Fastek Network Services",,,"1425 60th Street NE. Ste 100",,"Cedar Rapids","IA","52402-1253","75.00","1279"
"2007-07-17T00:00:00.000","EXP","6419","Iowa PAC","Berkshire Hathaway Energy Company PAC",,"John D. Dingle for Congress",,,"PO Box 75214",,"Washington","DC","20013","2500.00","1436"
"2010-11-01T00:00:00.000","EXP","1641","State House","Doris Kelley for Iowa House",,"Cumulus Broadcasting",,,"501 Sycamore St",,"Waterloo","IA","50701","1003.00","1075"
"2006-10-11T00:00:00.000","EXP","1641","State House","Doris Kelley for Iowa House",,"Cumulus Broadcasting",,,"501 Sycamore St",,"Waterloo","IA","50701","4776.00","1030"
"2006-07-17T00:00:00.000","EXP","9106","County Central Committee","Johnson County Republican Central Committee",,"Frohwein Office Plus",,,"218 Hwy 6 W",,"Coralville","IA","52241","21.00",
"2003-05-17T00:00:00.000","EXP","9111","County Central Committee","Kossuth County Democratic Central Committee",,"Dick's Office Equipment",,,"308 E. State",,"Algona","IA","50511","7.81","1421"
"2004-05-09T00:00:00.000","EXP","9111","County Central Committee","Kossuth County Democratic Central Committee",,"Dick's Office Equipment",,,"308 E. State",,"Algona","IA","50511","8.98","1445"
"2004-10-02T00:00:00.000","EXP","1567","State Senate","Drury for Iowa Senate",,"Hewett Wholesale",,,"2519 S. Federal Ave.",,"Mason City","IA","50401","123.50",
"2010-12-31T00:00:00.000","EXP","1393","State House","Berry for Iowa House of Representatives",,"Community Bank",,,"422 Commercial St.",,"Waterloo","IA","50703","20.75",
"2008-07-18T00:00:00.000","EXP","1393","State House","Berry for Iowa House of Representatives",,"Community Bank",,,"422 Commercial St.",,"Waterloo","IA","50703","4.00",
"2008-04-24T00:00:00.000","EXP","913","State House","THE CARROLL COMMITTEE",,,"Danny","Carroll","244 400th Ave.",,"Grinnell","IA","50112","64.15","1263"
"2006-10-02T00:00:00.000","EXP","913","State House","THE CARROLL COMMITTEE",,,"Danny","Carroll","244 400th Ave.",,"Grinnell","IA","50112","537.60","1155"
"2004-11-30T00:00:00.000","EXP","913","State House","THE CARROLL COMMITTEE",,,"Danny","Carroll","244 400th Ave.",,"Grinnell","IA","50112","63.54","1068"
"2006-12-06T00:00:00.000","EXP","913","State House","THE CARROLL COMMITTEE",,,"Danny","Carroll","244 400th Ave.",,"Grinnell","IA","50112","801.00","1194"
"2006-11-04T00:00:00.000","EXP","913","State House","THE CARROLL COMMITTEE",,,"Danny","Carroll","244 400th Ave.",,"Grinnell","IA","50112","40.00","1184"
"2005-08-31T00:00:00.000","EXP","913","State House","THE CARROLL COMMITTEE",,,"Danny","Carroll","244 400th Ave.",,"Grinnell","IA","50112","68.33","1097"
"2006-11-04T00:00:00.000","EXP","913","State House","THE CARROLL COMMITTEE",,,"Danny","Carroll","244 400th Ave.",,"Grinnell","IA","50112","0.00","1183"
"2004-01-13T00:00:00.000","EXP","913","State House","THE CARROLL COMMITTEE",,,"Danny","Carroll","244 400th Ave.",,"Grinnell","IA","50112","119.13","1013"
"2005-08-31T00:00:00.000","EXP","913","State House","THE CARROLL COMMITTEE",,,"Danny","Carroll","244 400th Ave.",,"Grinnell","IA","50112","54.65","1098"
"2004-10-12T00:00:00.000","EXP","913","State House","THE CARROLL COMMITTEE",,,"Danny","Carroll","244 400th Ave.",,"Grinnell","IA","50112","-342.02","0"
"2004-11-30T00:00:00.000","EXP","913","State House","THE CARROLL COMMITTEE",,,"Danny","Carroll","244 400th Ave.",,"Grinnell","IA","50112","148.00","1065"
"2003-01-10T00:00:00.000","EXP","913","State House","THE CARROLL COMMITTEE",,,"Danny","Carroll","244 400th Ave.",,"Grinnell","IA","50112","41.90","947"
"2003-11-05T00:00:00.000","EXP","913","State House","THE CARROLL COMMITTEE",,,"Danny","Carroll","244 400th Ave.",,"Grinnell","IA","50112","12.59","999"
"2004-09-23T00:00:00.000","EXP","913","State House","THE CARROLL COMMITTEE",,,"Danny","Carroll","244 400th Ave.",,"Grinnell","IA","50112","63.99","972"
"2004-12-09T00:00:00.000","EXP","913","State House","THE CARROLL COMMITTEE",,,"Danny","Carroll","244 400th Ave.",,"Grinnell","IA","50112","150.00","1071"
"2006-12-06T00:00:00.000","EXP","913","State House","THE CARROLL COMMITTEE",,,"Danny","Carroll","244 400th Ave.",,"Grinnell","IA","50112","-116.20","1156"
"2004-09-23T00:00:00.000","EXP","913","State House","THE CARROLL COMMITTEE",,,"Danny","Carroll","244 400th Ave.",,"Grinnell","IA","50112","63.54","971"
"2006-10-31T00:00:00.000","EXP","913","State House","THE CARROLL COMMITTEE",,,"Danny","Carroll","244 400th Ave.",,"Grinnell","IA","50112","1484.53","1179"
"2004-07-13T00:00:00.000","EXP","913","State House","THE CARROLL COMMITTEE",,,"Danny","Carroll","244 400th Ave.",,"Grinnell","IA","50112","47.46","1042"
"2003-12-21T00:00:00.000","EXP","913","State House","THE CARROLL COMMITTEE",,,"Danny","Carroll","244 400th Ave.",,"Grinnell","IA","50112","36.00","1003"
"2006-12-06T00:00:00.000","EXP","913","State House","THE CARROLL COMMITTEE",,,"Danny","Carroll","244 400th Ave.",,"Grinnell","IA","50112","116.20","1195"
"2004-01-03T00:00:00.000","EXP","913","State House","THE CARROLL COMMITTEE",,,"Danny","Carroll","244 400th Ave.",,"Grinnell","IA","50112","294.56","1011"
