Date,Start Time,End Time,Event Title,Description,Location,County,Contact,Contact Title,Phone,Email,Directions,Registration Link,Location 1,Counties,Zip Codes
11/30/2018 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Top Notch Resume,"The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter. Participants will learn the advantages of targeting custom resumes for a specific employer, job openings and/or industry. Topics will also include how to detail accomplishments, achievements, and develop an effective summary/profile. A discussion of a using a professional cover letter and references is included as well.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
07/25/2019 12:00:00 AM,1899-12-31T14:00:00.000,1899-12-31T15:00:00.000,Machine Tool Technology,Information session about training and opportunity for employment as CNC machine operator or general helper.,Sussex-Newton OSCC,Sussex,Paula Genschow,Employment Counselor,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
11/03/2017 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Acing the Job Interview I,"An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. How to follow up after the conclusion of the interview is also reviewed.",,Sussex,,,,,http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml,,,,
11/12/2018 12:00:00 AM,1899-12-31T07:00:00.000,1899-12-31T19:00:00.000,Holiday,Veterans Day - LWD closed,ALL,ALL,,,,,,,,,
04/17/2019 12:00:00 AM,1899-12-31T10:00:00.000,1899-12-31T13:00:00.000,Refresco Recruitment,"World's largest independent bottler of beverages is looking for electrician, automation, and process technicians as well as maintenance mechanics.",Sussex-Newton OSCC,Sussex,Paula Genschow,Employment Counselor,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
12/03/2018 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Acing the Job Interview I,"An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. How to follow up after the conclusion of the interview is also reviewed.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
01/19/2018 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Acing the Job Interview I,"An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. How to follow up after the conclusion of the interview is also reviewed.",,Sussex,,,,,http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml,,,,
07/02/2018 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Top Notch Resume - I,"The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",,Sussex,,,,,http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml,,,,
02/01/2019 12:00:00 AM,1899-12-31T09:30:00.000,1899-12-31T11:00:00.000,Path to Employment-Starting Your Job Search,"An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop job search plans are also discussed.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
11/11/2019 12:00:00 AM,1899-12-31T07:00:00.000,1899-12-31T19:00:00.000,Holiday,Veterans Day - LWD closed,ALL,ALL,,,,,,,,,
12/08/2017 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Top Notch Resume - I,"The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",,Sussex,,,,,http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml,,,,
04/09/2018 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Master the Art of Networking,"An overview of current strategies for effective networking. Topics include use of professional associations, developing an elevator speech, and how to develop your network using social media.",,Sussex,,,,,http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml,,,,
09/17/2018 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Master the Art of Networking,"An overview of current strategies for effective networking. Topics include use of professional associations, developing an elevator speech, and how to develop your network using social media.",,Sussex,,,,,http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml,,,,
08/16/2019 12:00:00 AM,1899-12-31T09:30:00.000,1899-12-31T11:00:00.000,Acing the Job Interview,"An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. Including how to follow up after the conclusion of the interview. There will also be an in-depth review of typical interview questions and answers, including the use of SOARS and other formats to develop your own answers to these questions Attendees will be given the opportunity to participate in a mock interview session.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
08/12/2019 12:00:00 AM,1899-12-31T14:00:00.000,1899-12-31T15:00:00.000,Training Orientation,"Jobseekers can get information on various training opportunities including federal grants, tuition waivers and basic computer skills. Call to register.",Sussex-Newton OSCC,Sussex,Paula Genschow,Employment Counselor,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
10/19/2018 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Acing the Job Interview,"An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. Including how to follow up after the conclusion of the interview. There will also be an in-depth review of typical interview questions and answers, including the use of SOARS and other formats to develop your own answers to these questions Attendees will be given the opportunity to participate in a mock interview session.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
05/28/2018 12:00:00 AM,1899-12-31T07:00:00.000,1899-12-31T19:00:00.000,Holiday,Memorial Day - LWD closed,ALL,ALL,,,,,,,,,
07/15/2019 12:00:00 AM,1899-12-31T14:00:00.000,1899-12-31T15:00:00.000,Training Orientation,"Jobseekers can get information on various training opportunities including federal grants, tuition waivers and basic computer skills. Call to register.",Sussex-Newton OSCC,Sussex,Paula Genschow,Employment Counselor,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
09/28/2018 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Top Notch Resume,"The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter. Participants will learn the advantages of targeting custom resumes for a specific employer, job openings and/or industry. Topics will also include how to detail accomplishments, achievements, and develop an effective summary/profile. A discussion of a using a professional cover letter and references is included as well.",,Sussex,,,,,http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml,,,,
04/30/2018 12:00:00 AM,1899-12-31T09:30:00.000,1899-12-31T11:00:00.000,Top Notch Resume - I,"The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",,Sussex,,,,,http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml,,,,
05/27/2019 12:00:00 AM,1899-12-31T07:00:00.000,1899-12-31T19:00:00.000,Holiday,Memorial Day - LWD closed,ALL,ALL,,,,,,,,,
09/27/2019 12:00:00 AM,1899-12-31T09:30:00.000,1899-12-31T11:00:00.000,Master the Art of Networking,"An overview of current strategies for effective networking. Topics include use of professional associations, developing an elevator speech, and how to develop your network using social media.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
08/20/2018 12:00:00 AM,830am,1899-12-31T16:30:00.000,Calendar Presentation,Show the capabilities of Calendar in Open Data,Sussex-Newton OSCC,Sussex,Frank Kloepping,Programmer,609 - 633-6599,franklin.kloepping@dol.nj.gov,,,,,
09/13/2019 12:00:00 AM,1899-12-31T09:30:00.000,1899-12-31T11:00:00.000,Top Notch Resume - I,"The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
07/19/2019 12:00:00 AM,1899-12-31T09:30:00.000,1899-12-31T11:00:00.000,Acing the Job Interview,"An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. Including how to follow up after the conclusion of the interview. There will also be an in-depth review of typical interview questions and answers, including the use of SOARS and other formats to develop your own answers to these questions Attendees will be given the opportunity to participate in a mock interview session.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
04/23/2018 12:00:00 AM,1899-12-31T12:00:00.000,1899-12-31T15:00:00.000,Acing the Job Interview II,"An in-depth review of typical interview questions and answers, including the use of SOARS and other formats to develop your own answers to these questionsAttendees will be given the opportunity to participate in a mock interview session.",,Sussex,,,,,,,,,
06/11/2019 12:00:00 AM,1899-12-31T11:00:00.000,1899-12-31T12:00:00.000,Training Orientation,"Jobseekers can get information on various training opportunities including federal grants, tuition waivers and basic computer skills. Call to register.",Sussex-Newton OSCC,Sussex,Paula Genschow,Employment Counselor,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
01/01/2019 12:00:00 AM,1899-12-31T07:00:00.000,1899-12-31T19:00:00.000,Holiday,New Year's Day - LWD closed,ALL,ALL,,,,,,,,,
08/26/2019 12:00:00 AM,1899-12-31T09:30:00.000,1899-12-31T11:00:00.000,Top Notch Resume - II,"Build on the topics covered in the Basic Resume workshop. In addition to the different resume formats and basic layouts, participants will see the advantages of targeting custom resumes for a specific employer, job openings and/or industry. Topics will also include how to detail accomplishments, achievements, and develop an effective summary/profile. A discussion of a using a professional cover letter and references is included as well.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
04/22/2019 12:00:00 AM,1899-12-31T14:00:00.000,1899-12-31T15:00:00.000,Training Orientation,"Jobseekers can get information on various training opportunities including federal grants, tuition waivers and basic computer skills.  Call to register.",Sussex-Newton OSCC,Sussex,Paula Genschow,Employment Counselor,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
10/11/2019 12:00:00 AM,1899-12-31T09:30:00.000,1899-12-31T11:00:00.000,Top Notch Resume - I,"The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",Sussex - Newton OSCC,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
06/24/2019 12:00:00 AM,1899-12-31T13:00:00.000,1899-12-31T16:00:00.000,Recruitment for Census 2020,"US Census2020 will be hosting another Information Session at the Sussex County One-Stop Career Center in Newton on June 24. They will present at 1:00 pm and again at 3:00 pm.

There will be no interviews, but they will show you how to apply online so you can complete applications at the one-stop afterwards.

Please review the attachments regarding some of the available positions and share with your network.

You can apply or find out more information at www.2020census.gov/jobs",Sussex-Newton OSCC,Sussex,Paula Genschow,Employment Counselor,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
07/08/2019 12:00:00 AM,1899-12-31T09:30:00.000,1899-12-31T11:00:00.000,LinkedIn 101,Learn the basics of using LinkedIn. Find out how to register and build a profile on the site. Job search and building your network through groups will be reviewed. How to modify privacy and account settings will also be discussed.,Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
02/02/2018 12:00:00 AM,10:00am,7:00pm,New Jersey Mentor Hiring Day,"Come join us in the very important work we do supporting youth.  Our team is fun, creative, and dedicated to making a difference every day in the lives of the people we serve. We invite you to explore career opportunities at New Jersey MENTOR on Friday, February 2, 2018. During our Hiring Day, you will be able to speak directly with hiring managers and MENTOR staff members. 

We have opportunities in the following areas:
          Youth Support Specialists (Direct Care)
	  Group Home Managers

Please bring a resume and be prepared to complete an employment application.  Come join us at the following location:

New Jersey Mentor
23 Waterloo Road
Stanhope, NJ 07874
Friday, February 2nd - 10am to 7:00pm
 
Work locations we're hiring for in NJ:  Stanhope, Hackettstown, Lafayette, Great Meadows, Hampton, Somerset

Full time, part time and on-call positions are available. Evenings and Weekend shifts allow schedules to fit around school, other employment, or family commitments. 

For more information, please contact Eva Black, Talent Recruiter at Eva.Black@thementornetwork.com or visit www.nj-mentor.com",,Sussex,Eva Black,,(856) 533-4100,eva.black@thementornetwork.com,,,,,
07/04/2018 12:00:00 AM,1899-12-31T07:00:00.000,1899-12-31T19:00:00.000,Holiday,Independence Day - LWD closed,ALL,ALL,,,,,,,,,
01/08/2018 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Path to Employment-Starting Your Job Search,"An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop job search plans are also discussed.",,Sussex,,,,,http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml,,,,
03/21/2019 12:00:00 AM,1899-12-31T11:00:00.000,1899-12-31T14:00:00.000,Harbor Freight Tools,Tool company recruiting for store to open in Sussex County Mall.,Sussex-Newton OSCC,Sussex,Paula Genschow,Employment Counselor,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
10/03/2018 12:00:00 AM,1899-12-31T01:00:00.000,1899-12-31T03:00:00.000,Basic Computer Skills: Intro to Microsoft Word,"Your Path to Employment: Basic Computer Skills 

As a job seeker in today¿s market, you must have some basic computer knowledge to search and apply for jobs. This six session, informational course teaches different aspects of computer literacy as they relate to finding and attaining employment. Each class has a different focus, and you may register for all classes or just those that best suit your needs.

Session 3, Intro to Microsoft Word
October 3rd @ Dennis Library in Newton. 
Overview of all the Office programs with a focus on using Word to create, save and edit documents.

Separate registration is required for each class and has already begun. Library laptops will be available for use on a first-come, first-served basis.",,Sussex,Julie Knapp,Library Associate,(973) 948-3660,jknapp@sussexcountylibrary.org,"https://www.google.com/maps/dir//Sussex+County+Library-Dennis+Branch,+Main+Street,+Newton,+NJ/@41.05",,,,
01/14/2019 12:00:00 AM,1899-12-31T09:30:00.000,1899-12-31T11:00:00.000,Master the Art of Networking,"An overview of current strategies for effective networking. Topics include use of professional associations, developing an elevator speech, and how to develop your network using social media.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
04/01/2019 12:00:00 AM,1899-12-31T09:30:00.000,1899-12-31T11:00:00.000,LinkedIn 101,Learn the basics of using LinkedIn. Find out how to register and build a profile on the site. Job search and building your network through groups will be reviewed. How to modify privacy and account settings will also be discussed.,Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
11/28/2017 12:00:00 AM,1899-12-31T14:00:00.000,1899-12-31T15:30:00.000,Top Notch Resume - I,"The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",,Sussex,,,,,http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml,,,,
04/15/2019 12:00:00 AM,1899-12-31T09:30:00.000,1899-12-31T11:00:00.000,Path to Employment-Starting Your Job Search,"An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop job search plans are also discussed.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
10/21/2019 12:00:00 AM,1899-12-31T14:00:00.000,1899-12-31T15:00:00.000,Training Orientation,"Jobseekers can get information on various training opportunities including federal grants, tuition waivers and basic computer skills. Call to register.",Sussex-Newton OSCC,Sussex,Paula Genschow,Employment Counselor,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
03/17/2018 12:00:00 AM,1899-12-31T10:00:00.000,1899-12-31T12:00:00.000,Top Notch Resume - I,"The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",,Sussex,,,,,,,,,
07/29/2019 12:00:00 AM,1899-12-31T14:00:00.000,1899-12-31T15:00:00.000,Training Orientation,"Jobseekers can get information on various training opportunities including federal grants, tuition waivers and basic computer skills. Call to register.",Sussex-Newton OSCC,Sussex,Paula Genschow,Employment Counselor,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
02/22/2019 12:00:00 AM,1899-12-31T09:30:00.000,1899-12-31T11:00:00.000,Top Notch Resume,"The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter. Participants will learn the advantages of targeting custom resumes for a specific employer, job openings and/or industry. Topics will also include how to detail accomplishments, achievements, and develop an effective summary/profile. A discussion of a using a professional cover letter and references is included as well.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
04/02/2018 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Top Notch Resume - I,"The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",,Sussex,,,,,http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml,,,,
05/11/2018 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Top Notch Resume - I,"The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",,Sussex,,,,,http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml,,,,
01/17/2018 12:00:00 AM,1899-12-31T12:00:00.000,1899-12-31T13:00:00.000,Acing the Job Interview I,"An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. How to follow up after the conclusion of the interview is also reviewed.",,Sussex,,,,,,,,,
11/15/2017 12:00:00 AM,1899-12-31T11:00:00.000,1899-12-31T14:00:00.000,Devereux Advanced Behavioral Health  Job Fair,"<p><strong>Devereux Advanced Behavioral Health</strong>, the largest behavioral healthcare organization in the nation, is hosting an interview day for open direct support professional roles in group homes for the developmentally disabled.</p>
<p>A qualified candidate will be 21 years or older, possess a Current, Non-Provisional Driver's License, valid in the State of New Jersey, and have a minimum of a HS diploma/GED.  Experience working with the developmentally disabled population, as a CNA/ Home Health Aide, or personal or volunteer experience with this population is preferred, but not required.</p>
<p>Qualified candidates will receive <strong>on the spot interviews</strong> with hiring managers.</p>
<p><strong>Please bring:</strong> your resume and Current,  Non-Provisional Driver's License, valid in the State of New Jersey.</p>
<p>Can't Attend???  Please apply online at jobs.devereux.org.</p>
<p> </p>",,Sussex,Sara Ralph,,(732) 786-5573,sralph@devereux.org,,,,,
02/05/2019 12:00:00 AM,1899-12-31T11:00:00.000,1899-12-31T12:00:00.000,Training Orientation,"Information regarding training grants, tuition waivers, on the job training, online learning and basic computer skills.",Sussex-Newton OSCC,Sussex,Paula Genschow,Employment Counselor,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
03/02/2018 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Acing the Job Interview I,"An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. How to follow up after the conclusion of the interview is also reviewed.",,Sussex,,,,,http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml,,,,
08/06/2018 12:00:00 AM,12pm,3pm,ESS - Sparta School District Hiring Event,"<p>Sparta School District Hiring Event<br />Monday, 7/9/2018 (12-3pm)<br />Monday, 8/6/2018 (12-3pm)<br />SPARTA BOARD OF EDUCATION<br />18 Mohawk Avenue<br />Sparta, NJ 07871</p>
<p> </p>
<p>Hiring for the 2018-2019 School year in Sparta.<br />-Teachers<br />-Substitute Teachers<br />-Substitute Teacher's Aides<br />-Administrative</p>
<p> </p>
<p>What to bring: A copy of your resume.</p>",,Sussex,Eric Cruz,,(908) 910-0584,ecruz@ess.com,"https://www.google.com/maps/place/18+Mohawk+Ave,+Sparta+Township,+NJ+07871/@41.0347099,-74.6419407,17z/data=!3m1!4b1!4m5!3m4!1s0x89c37287f6bc22f3:0x8478ce66c9c8e298!8m2!3d41.0347099!4d-74.639752",,,,
03/11/2019 12:00:00 AM,1899-12-31T09:30:00.000,1899-12-31T11:00:00.000,Path to Employment-Starting Your Job Search,"An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop job search plans are also discussed.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
04/30/2019 12:00:00 AM,1899-12-31T11:00:00.000,1899-12-31T12:00:00.000,Training Orientation,"Jobseekers can get information on various training opportunities including federal grants, tuition waivers and basic computer skills.  Call to register.",Sussex-Newton OSCC,Sussex,Paula Genschow,Employment Counselor,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
02/16/2018 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Acing the Job Interview I,"An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. How to follow up after the conclusion of the interview is also reviewed.",,Sussex,,,,,http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml,,,,
04/30/2018 12:00:00 AM,1899-12-31T12:00:00.000,1899-12-31T14:00:00.000,Master the Art of Networking,"An overview of current strategies for effective networking. Topics include use of professional associations, developing an elevator speech, and how to develop your network using social media.",,Sussex,,,,,,,,,
07/20/2018 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Master the Art of Networking,"An overview of current strategies for effective networking. Topics include use of professional associations, developing an elevator speech, and how to develop your network using social media.",,Sussex,,,,,http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml,,,,
06/03/2019 12:00:00 AM,1899-12-31T09:30:00.000,1899-12-31T11:00:00.000,LinkedIn 101,Learn the basics of using LinkedIn. Find out how to register and build a profile on the site. Job search and building your network through groups will be reviewed. How to modify privacy and account settings will also be discussed.,Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
11/09/2018 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Master the Art of Networking,"An overview of current strategies for effective networking. Topics include use of professional associations, developing an elevator speech, and how to develop your network using social media.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
04/09/2018 12:00:00 AM,1899-12-31T12:00:00.000,1899-12-31T15:00:00.000,LinkedIn 101,Learn the basics of using LinkedIn. Find out how to register and build a profile on the site. Job search and building your network through groups will be reviewed. How to modify privacy and account settings will also be discussed.,,Sussex,,,,,,,,,
11/05/2019 12:00:00 AM,1899-12-31T07:00:00.000,1899-12-31T19:00:00.000,Holiday,Election Day - LWD closed,ALL,ALL,,,,,,,,,
05/18/2018 12:00:00 AM,10am,6pm,Weis Markets Job Fair,"<p>Grand opening of Weis Markets supermarket</p>
<p>Prior to attending job fair, Candidate can fill out application at: <a href=""http://jobs.weismarkets.com/"">http://jobs.weismarkets.com/</a></p>
<p> </p>",,Sussex,Philip Gely,,(570) 415-2787,m136@weismarkets.com,,,,,
06/29/2018 12:00:00 AM,0,0,Sussex Skpye Technical Assistance,,Newton One Stop (Sussex County Mall),Sussex,Debbie Cusanno,,609-292-7819,Debra.Cusanno@dol.nj.gov,,,,,
04/02/2019 12:00:00 AM,1899-12-31T11:00:00.000,1899-12-31T12:00:00.000,Training Orientation,"Jobseekers can get information on various training opportunities including federal grants, tuition waivers and basic computer skills.  Call to register.",Sussex-Newton OSCC,Sussex,Paula Genschow,Employment Counselor,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
09/14/2018 12:00:00 AM,1899-12-31T01:00:00.000,1899-12-31T03:00:00.000,Resume Boot Camp,"Whip your resume into shape with 15 minutes of high intensity, high impact, resume critique. Drop in anytime between 1:00-3:00 p.m. First-come, first-served, no appointment necessary. Ages 16 and up welcome.

Call 973 948-3660 ext. 3409 for more information or if you need help at an alternate time.",,Sussex,Julie Knapp,Library Associate,(973) 948-3660,jknapp@sussexcountylibrary.org,"https://www.google.com/maps/dir//Sussex+County+Main+Library,+125+Morris+Turnpike,+Newton,+NJ+07860/@",,,,
08/09/2019 12:00:00 AM,1899-12-31T09:30:00.000,1899-12-31T11:00:00.000,Top Notch Resume - I,"The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
01/21/2019 12:00:00 AM,1899-12-31T07:00:00.000,1899-12-31T19:00:00.000,Holiday,Martin Luther King Day - LWD closed,ALL,ALL,,,,,,,,,
01/22/2018 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Master the Art of Networking,"An overview of current strategies for effective networking. Topics include use of professional associations, developing an elevator speech, and how to develop your network using social media.",,Sussex,,,,,http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml,,,,
12/17/2018 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Master the Art of Networking,"An overview of current strategies for effective networking. Topics include use of professional associations, developing an elevator speech, and how to develop your network using social media.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
12/18/2017 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Acing the Job Interview I,"An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. How to follow up after the conclusion of the interview is also reviewed.",,Sussex,,,,,http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml,,,,
08/17/2018 12:00:00 AM,1899-12-31T08:30:00.000,1899-12-31T16:30:00.000,LinkedIn 101,Learn the basics of using LinkedIn. Find out how to register and build a profile on the site. Job search and building your network through groups will be reviewed. How to modify privacy and account settings will also be discussed.,Sussex-Newton OSCC,Sussex,Frank Kloepping,web guy,609.633.6599,Franklin.kloepping@dol.nj.gov,,,,,
10/24/2018 12:00:00 AM,1899-12-31T01:00:00.000,1899-12-31T03:00:00.000,Basic Computer Skills: Online Job Applications,"Your Path to Employment: Basic Computer Skills 

As a job seeker in today¿s market, you must have some basic computer knowledge to search and apply for jobs. This six session, informational course teaches different aspects of computer literacy as they relate to finding and attaining employment. Each class has a different focus, and you may register for all classes or just those that best suit your needs.

Session 6, Online Job Applications
October 24th @ Dennis Library in Newton. 
Prepares you for all the paperwork to have at your fingertips to complete online applications, plus useful tips for answering commonly asked questions.

Separate registration is required for each class and has already begun. Library laptops will be available for use on a first-come, first-served basis.",,Sussex,Julie Knapp,Library Associate,(973) 948-3660,jknapp@sussexcountylibrary.org,"https://www.google.com/maps/dir//Sussex+County+Library-Dennis+Branch,+Main+Street,+Newton,+NJ/@41.05",,,,
